segment	fivePrime	threePrime	counts
PB2_vRNA	261	2088	0
PB2_vRNA	2180	2216	1
PA_vRNA	358	2058	0
PA_vRNA	291	1920	18
PA_vRNA	238	2053	0
PA_vRNA	251	2021	0
PB1_vRNA	327	2066	1
PA_vRNA	318	1966	12
NA_vRNA	345	1244	0
PA_vRNA	695	2013	0
PA_vRNA	354	1915	2
PB2_vRNA	219	2135	0
PB2_vRNA	397	2131	312
PA_vRNA	616	1710	147
PA_vRNA	588	1810	3
NA_vRNA	201	1329	8
PA_vRNA	406	1963	4
PB2_vRNA	244	2182	0
PA_vRNA	277	2079	149
PA_vRNA	419	1894	170
PB1_vRNA	315	2143	0
PB2_vRNA	409	2050	0
PA_vRNA	1966	1995	5
PB2_vRNA	277	2145	6
PB2_vRNA	242	2147	1
PA_vRNA	732	2032	0
PA_vRNA	173	2135	0
PA_vRNA	278	2015	0
PA_vRNA	293	1887	102
PA_vRNA	316	1926	11145
PA_vRNA	329	743	0
PA_vRNA	490	1909	0
PB1_vRNA	252	2120	0
PA_vRNA	493	1884	0
PB2_vRNA	278	2141	5
PA_vRNA	170	2146	3
PB2_vRNA	252	2140	0
PA_vRNA	211	2020	0
PA_vRNA	526	1933	24
PA_vRNA	268	1933	2
PA_vRNA	364	1942	0
PB1_vRNA	358	1973	0
PA_vRNA	227	1995	1
PB1_vRNA	419	2013	0
PB2_vRNA	390	2057	0
PB1_vRNA	317	2095	81
PA_vRNA	323	2022	0
PA_vRNA	381	1934	1
PB1_vRNA	2266	2280	0
PB1_vRNA	265	2190	1
PB1_vRNA	241	2205	0
PB1_vRNA	274	2114	104
PB2_vRNA	290	2252	7
PA_vRNA	256	2016	0
PB2_vRNA	443	1876	2
PA_vRNA	424	1779	3951
PB2_vRNA	540	1957	10
NA_vRNA	186	309	19
PB2_vRNA	386	2034	2
PB2_vRNA	1421	2128	9
PB1_vRNA	2198	2210	68
PA_vRNA	492	2007	0
PB2_vRNA	361	2068	63
PB2_vRNA	438	2020	0
PA_vRNA	235	2064	15
PB1_vRNA	285	2154	332
PA_vRNA	209	2007	0
PB1_vRNA	307	2074	0
PA_vRNA	297	1927	76
PA_vRNA	208	2041	9087
NA_vRNA	195	1297	27
PB2_vRNA	148	2222	2
PB2_vRNA	250	2203	44
PA_vRNA	168	2087	321
PA_vRNA	163	2035	27
PA_vRNA	271	2057	4
PB2_vRNA	455	2032	14
PB2_vRNA	351	2086	0
PB2_vRNA	322	1921	15
PA_vRNA	405	2019	190
PA_vRNA	709	1791	0
PA_vRNA	317	2057	0
PB2_vRNA	269	2214	0
PB1_vRNA	2167	2209	11
PA_vRNA	356	2003	13
PA_vRNA	335	2002	49
PB1_vRNA	277	2162	1
PA_vRNA	241	2060	0
PA_vRNA	265	1998	27
PB1_vRNA	237	1637	0
PB1_vRNA	2266	2277	27
PB1_vRNA	437	2018	8
PB2_vRNA	562	645	7
PB1_vRNA	331	2181	9
PA_vRNA	223	2032	0
PB1_vRNA	258	2178	2
PA_vRNA	1989	2019	1
PB1_vRNA	243	2197	1
PB2_vRNA	478	1977	0
PA_vRNA	351	2002	34
PA_vRNA	213	2102	0
PB1_vRNA	457	2053	47
PB1_vRNA	206	2173	0
PB1_vRNA	302	2176	0
PA_vRNA	543	1802	0
PA_vRNA	221	2001	8
PA_vRNA	218	2054	6
PB1_vRNA	186	2250	1
NA_vRNA	213	1304	1
PA_vRNA	222	2038	2
NA_vRNA	387	1285	0
PB2_vRNA	192	206	54
PB2_vRNA	627	638	291
PA_vRNA	212	2091	0
PA_vRNA	261	2044	504
PA_vRNA	440	1996	0
PB1_vRNA	433	2021	276
PB2_vRNA	455	1941	19
PA_vRNA	130	303	39
PB2_vRNA	149	2173	3
PA_vRNA	202	2044	0
PA_vRNA	169	1809	0
PB2_vRNA	284	2139	22
PB2_vRNA	343	2107	6
PA_vRNA	249	2063	1
NA_vRNA	238	1358	0
PB1_vRNA	415	1930	0
PA_vRNA	348	2017	36
PB2_vRNA	274	2184	0
HA_vRNA	758	1519	0
PA_vRNA	120	2099	315
PA_vRNA	422	1939	55
PA_vRNA	188	2073	70
PA_vRNA	223	2105	0
PA_vRNA	238	2090	22
PA_vRNA	209	2050	1
NA_vRNA	202	1160	4
PB1_vRNA	210	221	298
PB2_vRNA	204	1676	1
PB2_vRNA	248	2068	0
PB1_vRNA	398	1974	6
PB1_vRNA	372	2270	9
M_vRNA	208	638	1
PB1_vRNA	218	2183	2
PA_vRNA	469	1860	2
PA_vRNA	331	2053	133
PA_vRNA	381	2059	0
PB1_vRNA	306	2197	0
PA_vRNA	543	1869	0
PB1_vRNA	405	2024	2
PA_vRNA	334	2040	2
PB2_vRNA	626	1729	11
PB1_vRNA	352	2048	0
PB1_vRNA	356	2083	12
NA_vRNA	111	1327	0
PB2_vRNA	387	1973	1
NP_vRNA	284	1340	3
PA_vRNA	265	1981	44
PB1_vRNA	530	2050	0
PB2_vRNA	211	1822	84
PA_vRNA	113	176	43
PA_vRNA	410	1945	1159
PA_vRNA	318	1995	6291
PA_vRNA	363	1932	0
PB2_vRNA	489	1921	2
PB1_vRNA	329	2153	1
PA_vRNA	235	2004	0
PA_vRNA	389	2021	76
PA_vRNA	320	2002	388
PB2_vRNA	455	1948	0
PB2_vRNA	284	2102	440
PA_vRNA	268	2038	31
PB1_vRNA	460	1993	1165
PB2_vRNA	233	2205	98
PA_vRNA	363	2002	4
PB2_vRNA	276	2152	0
PA_vRNA	426	2143	0
PB1_vRNA	253	2075	1065
PA_vRNA	332	2028	13
PB1_vRNA	398	2042	41
PA_vRNA	437	1938	50
PB1_vRNA	261	2139	63
PB2_vRNA	269	2102	0
PA_vRNA	430	2024	5
PB2_vRNA	782	1741	3
PA_vRNA	249	2073	16
NA_vRNA	167	1317	5
PA_vRNA	357	1948	1335
PA_vRNA	539	1878	6
PB1_vRNA	254	2144	1
PA_vRNA	237	2026	0
PA_vRNA	161	1939	4387
PA_vRNA	486	1886	0
PA_vRNA	286	2045	4284
PB2_vRNA	238	2180	7
PA_vRNA	270	2076	1208
PB2_vRNA	339	2180	0
PB1_vRNA	387	2007	564
PA_vRNA	198	214	11
PB2_vRNA	389	1984	18
PB2_vRNA	375	2044	144
NP_vRNA	514	1231	5
PB1_vRNA	377	2175	9
PA_vRNA	241	2051	0
NP_vRNA	68	678	0
PB1_vRNA	2175	2195	40
PB1_vRNA	568	1903	2
PA_vRNA	306	2024	4
PA_vRNA	1976	2041	304
PA_vRNA	252	1997	0
PB1_vRNA	623	2208	0
PA_vRNA	262	2046	11105
PA_vRNA	427	1868	0
PA_vRNA	2099	2158	8
PA_vRNA	254	2066	11
PB2_vRNA	387	2037	1
PA_vRNA	267	2038	2
PB2_vRNA	613	2010	0
PA_vRNA	219	1981	319
PA_vRNA	246	1997	3
PB1_vRNA	337	2130	0
PB1_vRNA	442	2081	2
HA_vRNA	325	1505	17
PA_vRNA	212	2054	0
PA_vRNA	2083	2111	255
PB2_vRNA	212	222	38
PB2_vRNA	367	2044	1
PB2_vRNA	723	2027	204
PB1_vRNA	413	2105	1
PB2_vRNA	186	2216	27
PB1_vRNA	511	1939	0
PB1_vRNA	299	2071	0
PA_vRNA	202	2042	51
PA_vRNA	238	2020	55
PB2_vRNA	250	2212	2
PA_vRNA	173	1962	8
PA_vRNA	281	1995	9
PB2_vRNA	389	2203	10
PA_vRNA	284	2052	22
PB2_vRNA	1736	1771	22
PA_vRNA	358	1919	12
PB1_vRNA	272	2115	11
PB1_vRNA	807	1602	0
PB1_vRNA	405	2010	0
NA_vRNA	200	1326	8
PB2_vRNA	254	2182	3
PB2_vRNA	386	2068	0
PB2_vRNA	328	2162	0
PB2_vRNA	383	2135	1
NA_vRNA	75	946	2
PB1_vRNA	514	1906	3
PA_vRNA	376	1985	0
PB1_vRNA	220	2207	40
PB1_vRNA	861	1581	0
NA_vRNA	1314	1327	26
PA_vRNA	266	1957	0
PB1_vRNA	300	2025	0
PB1_vRNA	104	1931	1148
PA_vRNA	453	1869	7
PA_vRNA	224	2097	196
PA_vRNA	2021	2064	12
PB2_vRNA	252	2203	33
NA_vRNA	333	1225	3
PB1_vRNA	375	2104	1
PB2_vRNA	250	2193	96
PB2_vRNA	276	2141	27
PB1_vRNA	455	2062	36
PA_vRNA	146	2044	3
PB1_vRNA	445	1596	0
PA_vRNA	193	1958	1736
PB1_vRNA	178	2093	6
PA_vRNA	195	2067	0
PB2_vRNA	338	2083	37
PB2_vRNA	697	1728	9
PB2_vRNA	245	2221	66
PB1_vRNA	208	2174	1
PA_vRNA	330	344	1
NA_vRNA	204	1308	523
PA_vRNA	320	1953	31
NA_vRNA	1304	1378	33
PB2_vRNA	156	2194	0
PA_vRNA	370	1999	3
PB1_vRNA	395	2160	0
PB1_vRNA	315	2113	1
PB2_vRNA	193	2163	521
PB2_vRNA	581	1614	3
PB2_vRNA	336	2142	1
PB2_vRNA	172	1247	2
PA_vRNA	66	889	4
PA_vRNA	471	1845	6035
PB2_vRNA	204	2154	0
PB1_vRNA	256	2135	0
PA_vRNA	235	2071	17
PB2_vRNA	471	1973	0
M_vRNA	554	630	0
NP_vRNA	940	974	2
NA_vRNA	308	1159	8
PB2_vRNA	595	1834	2
PA_vRNA	537	1784	99
PB1_vRNA	297	2074	0
PB2_vRNA	183	2120	0
PB2_vRNA	244	2151	1
PA_vRNA	363	1999	17
PA_vRNA	511	1880	2
PB2_vRNA	316	2036	0
PA_vRNA	431	1849	0
PA_vRNA	414	1876	3
PB2_vRNA	244	2188	6
NP_vRNA	99	915	0
NA_vRNA	173	1227	1
PB2_vRNA	263	2209	0
PA_vRNA	560	1871	19
PB1_vRNA	463	2103	1
PA_vRNA	537	1714	44
PB2_vRNA	406	1994	123
HA_vRNA	336	1522	0
PA_vRNA	257	2105	197
PA_vRNA	226	2104	7
PA_vRNA	296	1931	165
PA_vRNA	390	1961	275
PA_vRNA	407	2059	0
PA_vRNA	409	1880	28
PB2_vRNA	291	2193	68
PB1_vRNA	309	2134	3
PB2_vRNA	287	2171	1
PA_vRNA	351	1986	3
PB2_vRNA	375	2037	0
NA_vRNA	204	1224	116
PA_vRNA	221	2019	6
PB2_vRNA	490	1996	0
NA_vRNA	211	1286	8
PA_vRNA	335	1919	2
PB2_vRNA	334	2148	23
PB2_vRNA	191	2205	498
PB1_vRNA	2170	2191	4
PB1_vRNA	298	2157	6
PB2_vRNA	225	2152	6
PA_vRNA	376	1948	0
PB1_vRNA	412	2064	82
PA_vRNA	236	258	9
PA_vRNA	462	1889	18
PB2_vRNA	403	1877	0
PA_vRNA	265	2067	0
PA_vRNA	496	1836	0
PA_vRNA	268	1997	17
PB1_vRNA	166	2144	2
PA_vRNA	263	2047	3
PB1_vRNA	500	1934	5
PB2_vRNA	252	2200	0
PA_vRNA	376	1940	0
PA_vRNA	420	1964	0
PB1_vRNA	272	2184	0
PA_vRNA	351	2097	2
PB2_vRNA	290	2147	29
PB2_vRNA	438	1978	0
PA_vRNA	228	2006	4
PB2_vRNA	258	2182	1
PB1_vRNA	308	2148	2
PB1_vRNA	231	2148	0
PB1_vRNA	446	1973	4
PA_vRNA	118	180	2
PB2_vRNA	553	1873	0
PA_vRNA	303	2004	0
PA_vRNA	221	2111	24
PB2_vRNA	289	2140	812
PB2_vRNA	386	2102	0
PA_vRNA	323	2015	279
PA_vRNA	161	1954	101
PA_vRNA	174	2082	194
PA_vRNA	437	2001	0
PA_vRNA	262	2074	69
PA_vRNA	813	2047	0
PB2_vRNA	502	1909	24
PB2_vRNA	715	1719	3
PB1_vRNA	298	2184	6
PA_vRNA	234	1993	6
PB2_vRNA	461	2038	61
PA_vRNA	446	1809	12
PB1_vRNA	353	2031	2573
PA_vRNA	361	2105	416
PB2_vRNA	1381	2226	2
PB2_vRNA	1876	1895	20
PA_vRNA	437	1929	0
PB2_vRNA	219	1453	20
PB2_vRNA	627	1895	0
PA_vRNA	246	2106	14
PA_vRNA	317	2090	0
PB1_vRNA	467	2016	0
NA_vRNA	360	1262	0
PA_vRNA	625	720	6
PA_vRNA	368	2008	2
PA_vRNA	470	1845	1
PB1_vRNA	122	175	2
PB1_vRNA	2195	2290	0
PB1_vRNA	205	2170	0
PB2_vRNA	289	2234	6
PB1_vRNA	435	2059	1
PA_vRNA	260	2028	0
PB1_vRNA	351	2021	12
PB2_vRNA	399	2098	0
PA_vRNA	339	2037	2
PA_vRNA	251	2011	0
PB2_vRNA	289	2132	0
PA_vRNA	294	2026	220
PB2_vRNA	331	2018	618
PA_vRNA	393	2019	1
PB2_vRNA	287	2181	76
PB2_vRNA	1514	2213	154
PB2_vRNA	2204	2245	858
NA_vRNA	274	1197	0
PB1_vRNA	127	1844	4
PB2_vRNA	243	2086	12
PB2_vRNA	355	2025	0
PA_vRNA	245	2040	0
PA_vRNA	317	1928	0
PB2_vRNA	515	2174	1179
PB2_vRNA	582	1910	9
PB2_vRNA	164	310	4
PA_vRNA	181	2012	0
PB1_vRNA	413	2055	0
PA_vRNA	539	1831	3
PA_vRNA	261	2113	689
PB1_vRNA	839	2074	1
PA_vRNA	433	2023	0
PA_vRNA	225	2115	0
PA_vRNA	537	1868	270
PA_vRNA	167	2029	1
PB2_vRNA	386	2060	0
PA_vRNA	162	2014	1
PA_vRNA	222	2075	38
PA_vRNA	2040	2097	0
PA_vRNA	526	1760	0
PA_vRNA	252	2094	9
PB2_vRNA	290	2126	0
PA_vRNA	228	1931	0
PB1_vRNA	497	1980	1
PB2_vRNA	313	1981	0
PB1_vRNA	623	1925	0
PB2_vRNA	386	2067	1
PB1_vRNA	447	2046	2
PA_vRNA	356	1997	5
PB2_vRNA	245	2176	0
PB2_vRNA	333	1998	44
PB2_vRNA	1829	1932	194
PA_vRNA	270	2193	7
PB1_vRNA	415	2028	0
PA_vRNA	253	2021	0
PB1_vRNA	345	2045	5
PB2_vRNA	754	1730	0
NA_vRNA	247	1160	0
PB1_vRNA	267	2144	0
PA_vRNA	296	1998	10
PB1_vRNA	229	2030	85
PA_vRNA	538	1861	208
PA_vRNA	275	2041	546
PB2_vRNA	2152	2181	410
PA_vRNA	303	2064	2
PA_vRNA	321	1940	0
PB2_vRNA	151	1883	15
NA_vRNA	213	1307	64
PA_vRNA	453	1860	0
PB1_vRNA	322	1317	0
PB1_vRNA	282	2167	130
PB1_vRNA	693	1763	0
NA_vRNA	1224	1316	3
PB1_vRNA	615	1818	10
PB1_vRNA	434	2090	0
PB2_vRNA	504	2036	28
PA_vRNA	416	1932	68
PB2_vRNA	361	2146	0
M_vRNA	466	884	1
PB1_vRNA	282	2139	8
PA_vRNA	371	1986	57
PB1_vRNA	348	2074	637
PB2_vRNA	1652	2024	0
PB1_vRNA	296	2137	5
PB1_vRNA	351	2043	3
PB2_vRNA	405	2232	1226
PA_vRNA	319	1932	31
PB1_vRNA	379	2152	78
PB1_vRNA	185	2308	2
PB1_vRNA	362	2152	0
PB1_vRNA	241	295	1
PA_vRNA	221	2105	0
PB1_vRNA	436	2083	0
PB2_vRNA	291	2158	15
PA_vRNA	316	2051	2
PB2_vRNA	238	2096	67
PB2_vRNA	245	2224	0
PB1_vRNA	459	2050	12
PB2_vRNA	516	1876	101
NA_vRNA	208	1285	0
PB1_vRNA	374	2084	2
PA_vRNA	378	1963	522
NP_vRNA	184	1391	110
PA_vRNA	331	1890	0
PA_vRNA	511	2004	1
PB1_vRNA	291	2144	0
PB1_vRNA	317	2084	12
PA_vRNA	373	1873	41
PB2_vRNA	358	2025	22
PA_vRNA	428	2061	0
PB1_vRNA	253	2022	0
PA_vRNA	484	1776	15
PB2_vRNA	437	2072	0
PB2_vRNA	515	1922	40
PB2_vRNA	140	2177	4
PB2_vRNA	488	1873	0
PB2_vRNA	611	1789	0
NS_vRNA	309	513	1
PB1_vRNA	926	1935	1
PA_vRNA	526	1771	0
PB1_vRNA	399	2010	0
PB1_vRNA	343	2106	105
PB1_vRNA	437	2005	23
PA_vRNA	397	1857	12
PA_vRNA	351	2085	3
PA_vRNA	246	2061	4
PA_vRNA	506	2198	5
PB1_vRNA	239	2206	639
PB2_vRNA	285	2180	0
PA_vRNA	403	1906	0
PB2_vRNA	454	1995	2
PA_vRNA	453	1889	0
PB2_vRNA	286	2137	0
PA_vRNA	438	1811	0
PA_vRNA	219	2103	2
PB1_vRNA	624	2026	0
PA_vRNA	470	1883	0
PB2_vRNA	313	2018	98
PA_vRNA	395	1934	0
PB1_vRNA	212	2202	6
PB1_vRNA	432	2033	4
PB2_vRNA	464	1932	0
PB2_vRNA	244	2190	0
PA_vRNA	401	2138	14
PB1_vRNA	246	2231	1
PA_vRNA	350	1991	0
PB2_vRNA	275	2181	1996
PB2_vRNA	582	1856	88
PA_vRNA	407	2052	0
PB1_vRNA	309	2154	36
PB2_vRNA	140	2151	92
PB2_vRNA	523	1898	63
PA_vRNA	236	2143	3
PA_vRNA	172	1961	1377
PA_vRNA	1132	1720	7
NP_vRNA	897	1018	0
PB2_vRNA	216	2125	0
PB2_vRNA	408	2097	1
PA_vRNA	2096	2117	14
PB2_vRNA	212	231	37
PB2_vRNA	423	1982	6
PB2_vRNA	436	1998	0
PA_vRNA	311	2029	3
PB1_vRNA	384	2076	1
PA_vRNA	417	1884	0
PA_vRNA	214	2116	1832
PA_vRNA	319	2026	1
PA_vRNA	1876	1978	5
PB1_vRNA	199	2228	8
PA_vRNA	257	2052	144
PB2_vRNA	319	2126	1
PB2_vRNA	350	2081	236
PA_vRNA	259	2091	19
PA_vRNA	489	585	0
PB1_vRNA	431	2004	1
PB2_vRNA	216	2249	0
PA_vRNA	265	2108	2
PA_vRNA	213	2026	0
PB1_vRNA	642	1716	0
PB1_vRNA	449	1977	0
PA_vRNA	213	1998	0
PA_vRNA	269	2056	39
PA_vRNA	283	2062	0
PA_vRNA	250	2003	4465
PA_vRNA	304	2114	0
PB1_vRNA	201	2209	0
PB2_vRNA	476	2060	1
PA_vRNA	406	2137	8431
PA_vRNA	290	2002	74
PA_vRNA	443	1954	0
PB1_vRNA	577	1901	14
PA_vRNA	238	2074	704
PA_vRNA	525	1891	10
PB2_vRNA	288	2182	2
PA_vRNA	363	1989	3
PA_vRNA	169	2108	1
PA_vRNA	295	1893	271
PB2_vRNA	181	2106	1
PA_vRNA	339	2000	7016
PB1_vRNA	408	1979	21
PA_vRNA	277	1985	0
PB1_vRNA	328	2104	0
PB2_vRNA	578	1858	52
PB2_vRNA	342	2038	2
PB2_vRNA	209	2180	0
PA_vRNA	43	1932	1
PA_vRNA	629	1725	0
PB1_vRNA	477	1997	0
PA_vRNA	298	2044	5
PA_vRNA	420	1894	0
PA_vRNA	316	1917	0
PA_vRNA	558	1721	0
PB2_vRNA	438	2087	2
PA_vRNA	55	1949	1
PA_vRNA	537	1700	0
PB1_vRNA	245	2151	3
PA_vRNA	246	2086	2
PB1_vRNA	251	2136	0
NA_vRNA	666	1347	18
PB2_vRNA	229	2177	0
PA_vRNA	359	1934	0
PB2_vRNA	318	2114	14
PA_vRNA	286	2003	0
PB2_vRNA	516	1466	0
PA_vRNA	354	2048	65
PB1_vRNA	446	2006	0
PB1_vRNA	498	2021	2
PA_vRNA	393	2068	3
HA_vRNA	316	1446	5
PB1_vRNA	354	2079	2
PB2_vRNA	322	2096	3
PA_vRNA	496	1909	8
PB1_vRNA	237	2179	0
PB1_vRNA	466	1914	1455
PB1_vRNA	268	2138	0
PA_vRNA	723	2084	0
PA_vRNA	482	1859	111
PB1_vRNA	375	2011	0
PA_vRNA	219	2083	0
PA_vRNA	511	1893	0
PA_vRNA	292	1999	37
PB2_vRNA	144	303	2
PB1_vRNA	131	163	1
PB2_vRNA	387	1983	0
PB2_vRNA	164	175	1800
PB1_vRNA	454	1996	32
PB2_vRNA	273	2194	28
PB2_vRNA	349	2036	1
PB1_vRNA	438	1967	1
PA_vRNA	234	2104	0
PA_vRNA	377	1957	0
PB1_vRNA	292	2192	2
PA_vRNA	491	1825	0
PB1_vRNA	460	1925	0
NA_vRNA	340	1209	0
PB1_vRNA	374	2111	11
PB1_vRNA	293	2165	0
PB2_vRNA	268	2122	8
PB2_vRNA	267	2152	29
PA_vRNA	301	2016	0
PA_vRNA	378	1858	1
PA_vRNA	670	1614	0
PB2_vRNA	321	2060	0
PB2_vRNA	386	2073	0
PA_vRNA	298	2040	18
PA_vRNA	208	1988	24
PA_vRNA	255	2044	0
NA_vRNA	93	388	170
PB1_vRNA	327	2159	0
PA_vRNA	296	2025	6255
NP_vRNA	389	1216	30
PA_vRNA	274	2091	0
PA_vRNA	117	1951	1
PA_vRNA	284	2157	0
PB1_vRNA	312	2173	0
PB2_vRNA	389	2085	65
PA_vRNA	283	2052	2578
PA_vRNA	537	1656	74
PA_vRNA	172	221	3052
PA_vRNA	259	2042	3
PB1_vRNA	300	2172	0
PA_vRNA	379	1961	2
PA_vRNA	661	1759	0
PB1_vRNA	327	2138	7
PB1_vRNA	465	2021	0
PB2_vRNA	206	2236	1
PA_vRNA	197	1997	0
PA_vRNA	246	2066	0
PB1_vRNA	288	2177	0
PB1_vRNA	298	2191	16
PB2_vRNA	317	2180	6
PB1_vRNA	848	1639	0
PB2_vRNA	216	2040	14
PB1_vRNA	298	2172	1
PA_vRNA	195	2021	0
PA_vRNA	348	1891	7
PB1_vRNA	264	2201	0
PA_vRNA	240	2024	23
PB1_vRNA	204	2172	1
PB1_vRNA	323	2182	10
PA_vRNA	221	2025	50
PA_vRNA	362	2097	18
PB1_vRNA	337	2088	144
PB2_vRNA	250	2162	0
PB2_vRNA	315	2086	2
PB2_vRNA	438	2001	21
PB2_vRNA	257	2112	1
PB1_vRNA	462	1992	0
PA_vRNA	328	1973	0
PB2_vRNA	283	2124	23
PA_vRNA	524	1781	15
PA_vRNA	415	1849	17
PA_vRNA	1918	1958	1026
PA_vRNA	526	1769	1
PA_vRNA	388	1974	61
PB1_vRNA	261	2096	0
PB1_vRNA	326	2116	1
PB2_vRNA	691	1740	3
PA_vRNA	526	1800	3
PB2_vRNA	588	1856	0
PA_vRNA	318	1974	4
PB1_vRNA	298	2145	0
PB1_vRNA	312	2115	36
PA_vRNA	468	1842	3
PB1_vRNA	334	2076	555
PA_vRNA	264	1976	1
PB2_vRNA	290	2242	1
PB1_vRNA	434	2051	9
PA_vRNA	470	1817	0
PB2_vRNA	2233	2246	3
PB1_vRNA	396	2008	0
PB1_vRNA	312	2177	1
PB2_vRNA	290	2184	0
PA_vRNA	225	1806	133
PB2_vRNA	481	2025	1
PA_vRNA	701	1673	2
PA_vRNA	2055	2097	8
PB1_vRNA	218	2153	20
PA_vRNA	253	2054	122
PA_vRNA	474	2143	48
PA_vRNA	279	1999	0
HA_vRNA	231	1568	9
PB1_vRNA	440	1997	0
PB1_vRNA	337	2063	0
NP_vRNA	783	1169	0
PA_vRNA	282	2035	7
PA_vRNA	261	2136	1
PA_vRNA	594	1721	0
PB1_vRNA	348	2082	12
PB1_vRNA	438	2021	23
PA_vRNA	420	1941	0
PA_vRNA	214	2106	1
PB2_vRNA	223	1842	463
PB2_vRNA	278	2171	12
PA_vRNA	402	1931	6
PB2_vRNA	186	2182	54
PA_vRNA	141	2091	652
PB1_vRNA	404	2023	0
PB1_vRNA	340	2151	0
PA_vRNA	258	2057	84
PB2_vRNA	245	2168	13
PB2_vRNA	312	2090	0
PA_vRNA	375	2091	1
PA_vRNA	522	2098	3
PB2_vRNA	330	2098	1
NA_vRNA	171	1260	0
PB2_vRNA	244	2222	0
PB1_vRNA	447	2056	51
PB2_vRNA	256	2123	0
PB1_vRNA	538	2033	13
PB2_vRNA	266	2126	29
PB2_vRNA	391	2038	1
PA_vRNA	252	1966	1
M_vRNA	498	857	0
PB1_vRNA	390	2142	1
PB1_vRNA	315	2146	0
PA_vRNA	351	2104	45
PB1_vRNA	611	1821	0
PA_vRNA	389	1959	1
PB1_vRNA	289	2138	9
PB2_vRNA	408	2074	40
PB1_vRNA	319	2021	2551
PA_vRNA	640	1657	12
PB2_vRNA	148	2098	0
PB1_vRNA	723	1741	89
PB1_vRNA	258	2166	0
PA_vRNA	313	1822	45
PA_vRNA	420	1977	12
PB2_vRNA	278	2110	1
PB2_vRNA	368	2032	17
PB2_vRNA	849	1661	3
PA_vRNA	291	2050	49
PA_vRNA	228	2074	68
PA_vRNA	221	2145	6
PB2_vRNA	154	2089	3
PB2_vRNA	278	2134	1
PB2_vRNA	456	2036	1
PB2_vRNA	389	1910	0
PB1_vRNA	229	2142	427
PB1_vRNA	626	1629	6
PA_vRNA	239	1979	105
PA_vRNA	249	2020	0
PA_vRNA	358	1986	5
PB2_vRNA	289	2192	91
PA_vRNA	245	1988	57
PB1_vRNA	296	2153	47
PB1_vRNA	437	2034	8
PA_vRNA	205	1852	302
PB1_vRNA	445	2060	0
PA_vRNA	256	2045	23
PB1_vRNA	289	2169	146
PA_vRNA	377	421	3
PB1_vRNA	268	2133	0
PA_vRNA	285	1988	0
PB2_vRNA	399	2056	43
PB2_vRNA	270	2189	3
PB1_vRNA	359	2110	0
PB1_vRNA	166	2045	1
PA_vRNA	274	2054	155
PB2_vRNA	114	150	0
PB1_vRNA	321	1815	0
PA_vRNA	473	1752	2
PB2_vRNA	279	2134	4636
PA_vRNA	428	1939	3
PA_vRNA	165	2001	2
PB2_vRNA	390	1983	2
PA_vRNA	290	1986	0
PA_vRNA	753	1631	0
PA_vRNA	415	1988	38
PA_vRNA	298	1931	1
PB1_vRNA	392	2000	1
PB2_vRNA	389	1996	332
PB1_vRNA	381	2179	0
PA_vRNA	347	1942	0
PB1_vRNA	504	1959	0
PA_vRNA	304	2030	20
PB1_vRNA	347	1997	78
PA_vRNA	362	1953	17
PB1_vRNA	518	801	5
PB2_vRNA	468	699	29
NS_vRNA	182	798	0
PB1_vRNA	288	2199	14
PA_vRNA	225	2046	0
PB1_vRNA	1960	2093	4
PB1_vRNA	166	2217	0
PA_vRNA	296	2068	92
PA_vRNA	389	2075	0
PB2_vRNA	175	2294	0
PB2_vRNA	453	1965	22
PA_vRNA	409	2058	0
PB1_vRNA	413	1975	12
PA_vRNA	356	2030	41
PA_vRNA	511	2015	4
PA_vRNA	534	1826	3
PB1_vRNA	490	1963	0
PB1_vRNA	285	2155	49
PB2_vRNA	257	2124	0
PB1_vRNA	214	2195	52
PA_vRNA	656	1732	4
PA_vRNA	503	1824	61
PB2_vRNA	289	2168	0
PB1_vRNA	497	2014	0
NA_vRNA	91	1235	0
PA_vRNA	229	2089	0
PB2_vRNA	426	2019	4
PB1_vRNA	697	1747	210
PA_vRNA	238	1997	0
PB1_vRNA	791	2046	106
PA_vRNA	159	1976	17537
PB1_vRNA	2210	2230	3
PB2_vRNA	280	1956	90
PB1_vRNA	415	2014	31
PB1_vRNA	465	2100	0
PA_vRNA	246	1978	41
PB1_vRNA	405	1979	0
PB1_vRNA	433	509	26
PB1_vRNA	483	2202	0
PB2_vRNA	460	2062	5
PA_vRNA	294	2012	16
PA_vRNA	229	2091	0
PA_vRNA	321	1960	0
NA_vRNA	278	1376	11
PB2_vRNA	454	2009	2
PA_vRNA	53	2102	0
PB2_vRNA	332	2036	1
PB2_vRNA	269	2209	99
PB1_vRNA	314	2121	0
PB2_vRNA	517	1876	19
PB1_vRNA	199	2181	3
PA_vRNA	368	2052	47
PA_vRNA	268	2047	9
PA_vRNA	288	1936	4
PB1_vRNA	398	2004	2
PB1_vRNA	438	1959	2
PB2_vRNA	245	2151	6
PB2_vRNA	319	2137	4
PA_vRNA	158	1916	5
PA_vRNA	411	1653	0
PB2_vRNA	188	2127	0
PA_vRNA	471	1776	0
PA_vRNA	400	1856	1
PB2_vRNA	219	2205	2
PB2_vRNA	389	2074	7
PA_vRNA	370	1884	534
PA_vRNA	470	2007	16
PB1_vRNA	298	2158	14
PB2_vRNA	368	2018	6
