segment	fivePrime	threePrime	counts
PA_vRNA	332	2044	130
PB2_vRNA	467	1000	10
PA_vRNA	1090	1748	32
PB2_vRNA	278	2167	0
PB2_vRNA	234	2179	266
PB2_vRNA	461	1890	18
PA_vRNA	393	1876	59
PB2_vRNA	519	1889	2
PB1_vRNA	317	2153	57
PB1_vRNA	245	2209	2
PB1_vRNA	155	2063	627
PB1_vRNA	350	2030	3
PA_vRNA	282	2041	7
PB2_vRNA	555	1875	11
PA_vRNA	509	1792	4
PA_vRNA	232	2077	136
PA_vRNA	214	2088	2
PA_vRNA	258	2073	3
PB2_vRNA	602	624	8
PB1_vRNA	510	1921	6
PA_vRNA	250	2047	1
PA_vRNA	293	2049	1
PB2_vRNA	508	1972	110
PA_vRNA	376	2003	3
PB2_vRNA	268	2147	9
PA_vRNA	275	2051	6544
PB2_vRNA	179	277	0
PA_vRNA	334	2058	25
PA_vRNA	362	1977	18
PB2_vRNA	202	2167	9
PA_vRNA	235	2154	9
PA_vRNA	314	1904	0
PA_vRNA	276	2022	81
PA_vRNA	357	1941	5
PA_vRNA	294	2066	2
M_vRNA	569	631	2
PB1_vRNA	431	1958	1
PB1_vRNA	2146	2189	11
HA_vRNA	430	1465	35
PB1_vRNA	282	2160	8
PA_vRNA	213	1978	347
PB1_vRNA	234	2193	1
PB2_vRNA	284	2215	7
NA_vRNA	85	1071	592
PB1_vRNA	274	2176	171
PA_vRNA	320	2007	3
PA_vRNA	240	2051	3
PB2_vRNA	438	2008	3
PB2_vRNA	193	2144	3
PA_vRNA	456	1823	11
PB2_vRNA	455	2059	2
PA_vRNA	103	1956	0
PA_vRNA	1033	2023	3
PA_vRNA	265	2090	2
PB2_vRNA	517	1920	4
PA_vRNA	245	1922	18
PA_vRNA	275	1848	39
PB1_vRNA	407	1987	5
PB1_vRNA	435	2053	7
PA_vRNA	251	2073	1623
PA_vRNA	304	2028	4
PA_vRNA	320	1998	35
PB1_vRNA	853	1668	0
NA_vRNA	195	236	9
PA_vRNA	330	1823	2
PA_vRNA	368	2042	135
PA_vRNA	276	2049	2
PB2_vRNA	595	1837	5
PA_vRNA	329	2075	183
PA_vRNA	309	1976	48
PA_vRNA	444	1841	0
PB2_vRNA	189	2046	14
PB2_vRNA	213	2170	11784
PB1_vRNA	304	2148	93
NP_vRNA	340	911	0
PB1_vRNA	337	2063	2094
PB1_vRNA	392	2010	12
PA_vRNA	267	2014	27
PA_vRNA	108	217	0
PB1_vRNA	319	2150	0
PB1_vRNA	654	2095	41
PB1_vRNA	204	2020	3
PA_vRNA	491	1846	1225
PB1_vRNA	365	2052	3
PB1_vRNA	1973	2072	2
PB2_vRNA	180	2222	85
PA_vRNA	281	2047	2
PA_vRNA	244	2015	30
PB1_vRNA	693	1641	23
PA_vRNA	482	1174	1
PA_vRNA	352	2001	33
PB2_vRNA	350	2068	19
NA_vRNA	128	1344	3
PA_vRNA	480	2064	33
PA_vRNA	91	275	6
PB1_vRNA	218	2184	2
PB1_vRNA	233	2181	1591
PA_vRNA	308	1956	9
NA_vRNA	326	1226	52
NA_vRNA	154	1285	0
PB1_vRNA	297	2189	71
PA_vRNA	194	2091	44
PA_vRNA	286	2036	575
PB1_vRNA	437	1992	41
PB1_vRNA	439	2084	7
PA_vRNA	292	2027	4
NA_vRNA	204	1350	129
PB2_vRNA	581	1880	4
NA_vRNA	187	1304	0
PA_vRNA	437	1863	0
PB1_vRNA	728	1754	11
PA_vRNA	526	1769	5
PA_vRNA	275	2031	54
PA_vRNA	236	1985	1
PA_vRNA	362	2097	4
PA_vRNA	328	1941	255
PA_vRNA	217	2020	6175
PA_vRNA	387	2002	2
PB1_vRNA	376	1889	2780
M_vRNA	194	396	55
PA_vRNA	369	2001	5
PA_vRNA	292	2141	4
PA_vRNA	251	2065	15
PB1_vRNA	310	2133	0
NA_vRNA	189	1322	1
PA_vRNA	284	2052	40
PB2_vRNA	442	1957	2
PA_vRNA	209	2089	43
PA_vRNA	274	2041	83
PB1_vRNA	289	2139	1
PB2_vRNA	311	2190	3
PA_vRNA	241	2048	3176
PA_vRNA	237	2109	48
PA_vRNA	493	1848	2
NA_vRNA	262	1352	0
PB2_vRNA	2169	2219	10
PB1_vRNA	199	2076	4
PB2_vRNA	388	2043	178
PB2_vRNA	454	1941	1
PB1_vRNA	317	2186	47
PB2_vRNA	471	2044	1290
PA_vRNA	329	2089	1
PA_vRNA	495	1880	1
PB2_vRNA	308	2041	23
PA_vRNA	296	2032	172
PB1_vRNA	163	2155	0
PA_vRNA	247	2058	7
PB2_vRNA	410	1982	328
PA_vRNA	511	1760	8
PB2_vRNA	744	1772	2
PA_vRNA	328	2056	3
PB2_vRNA	471	517	30
PB2_vRNA	313	2038	2
PA_vRNA	273	2050	0
PB1_vRNA	361	2049	0
PA_vRNA	265	2052	7
PA_vRNA	268	2044	21
PB2_vRNA	799	1452	3
NA_vRNA	211	1269	0
PB1_vRNA	468	1991	0
PB1_vRNA	1176	2174	83
PB2_vRNA	286	2013	6
PB2_vRNA	442	2039	0
PB2_vRNA	149	1281	1670
PA_vRNA	2018	2089	2
PB2_vRNA	269	2134	310
PB2_vRNA	453	1957	29
PA_vRNA	1974	2003	0
PA_vRNA	641	1702	6
PB1_vRNA	295	2175	1
PB1_vRNA	215	2137	1
NA_vRNA	257	1330	4
PA_vRNA	278	2035	10
PB1_vRNA	461	2035	0
PA_vRNA	388	1938	7
PB2_vRNA	444	1941	4
PA_vRNA	451	1946	10
PA_vRNA	364	1983	38
PA_vRNA	296	2012	4
PB2_vRNA	345	2027	44
PB2_vRNA	512	1855	4
PB1_vRNA	321	2155	838
PB2_vRNA	582	1865	28
PB1_vRNA	292	2112	226
PA_vRNA	415	2036	4
PA_vRNA	312	2054	18
PA_vRNA	209	2098	39
PA_vRNA	246	2045	88
PB1_vRNA	498	1961	43
PB2_vRNA	471	1831	14
PB1_vRNA	2234	2285	4
PB2_vRNA	152	2181	86
PA_vRNA	246	2057	10
PB1_vRNA	437	1980	9
PB2_vRNA	157	177	3
PB1_vRNA	500	2022	2
PB1_vRNA	341	2207	9
PB2_vRNA	215	2229	112
PB1_vRNA	231	340	0
PA_vRNA	452	2054	22
PA_vRNA	218	2052	8482
PA_vRNA	389	1869	182
PB1_vRNA	258	2129	0
PB2_vRNA	454	1966	41
PB1_vRNA	215	2180	10
PA_vRNA	390	2017	0
PB2_vRNA	289	2129	0
PA_vRNA	254	2067	1
PB1_vRNA	337	1913	4102
PB2_vRNA	286	2124	6
PA_vRNA	402	2134	9
PB2_vRNA	233	2192	25
PA_vRNA	291	2023	20
PB2_vRNA	191	2165	1
PB1_vRNA	368	1976	376
PB1_vRNA	214	2173	4707
PA_vRNA	210	2059	0
PA_vRNA	264	2091	16
PB2_vRNA	2000	2095	32
PB2_vRNA	2168	2193	26
PB1_vRNA	244	2072	2
PB1_vRNA	246	2193	1
PB1_vRNA	514	2004	182
PA_vRNA	176	2149	8
PA_vRNA	588	1649	13
NA_vRNA	204	1321	10
PA_vRNA	164	198	119
PA_vRNA	173	2045	50
PB1_vRNA	697	1925	32
NA_vRNA	188	1307	8
PB2_vRNA	274	2189	3
PA_vRNA	170	2032	90
PB1_vRNA	398	1956	2252
PB1_vRNA	144	1942	20
PB2_vRNA	206	2191	30
NA_vRNA	340	1192	81
PB1_vRNA	298	2180	20
PA_vRNA	358	1990	28
PA_vRNA	385	1981	84
PB1_vRNA	298	2149	0
PB1_vRNA	362	1949	33
PA_vRNA	329	2025	515
PB1_vRNA	312	2029	7
PB1_vRNA	336	2026	928
PB2_vRNA	251	2161	1
PB1_vRNA	296	2142	119
PB1_vRNA	308	2068	4
PB2_vRNA	268	2144	13
PA_vRNA	241	2041	0
PB2_vRNA	254	2180	5
PA_vRNA	390	1885	0
PA_vRNA	233	2114	5
PB2_vRNA	517	1894	13
NA_vRNA	171	1324	0
PB1_vRNA	432	1958	12
PB2_vRNA	470	1957	3
PA_vRNA	376	2002	1
PB1_vRNA	229	2147	1
PB1_vRNA	346	2104	0
PA_vRNA	297	2024	386
PB1_vRNA	246	2206	671
PA_vRNA	221	2058	42
PB1_vRNA	356	2083	0
PB2_vRNA	389	2009	0
PB1_vRNA	425	2178	0
PB2_vRNA	410	2023	4
PB2_vRNA	563	1866	40
PA_vRNA	446	1883	18
PB1_vRNA	468	1968	1
PA_vRNA	284	1997	3
PA_vRNA	419	1893	5
PB2_vRNA	272	2142	3
PB1_vRNA	444	1914	10
PA_vRNA	535	1651	3
PA_vRNA	222	2073	59
NA_vRNA	180	1335	5
NP_vRNA	602	940	0
PA_vRNA	239	2028	66
PA_vRNA	536	1788	1
PA_vRNA	543	1703	6
PB1_vRNA	215	2182	3
PA_vRNA	164	234	1
PB2_vRNA	483	1871	93
PB1_vRNA	335	2152	3
PB2_vRNA	288	2161	7
PA_vRNA	538	1777	1
PA_vRNA	259	392	10
PA_vRNA	389	2047	3
PA_vRNA	298	2052	4
PB2_vRNA	611	1876	10
PB1_vRNA	228	2152	1
PB1_vRNA	439	2037	12
PA_vRNA	236	2103	2
PB2_vRNA	317	2076	1
PB2_vRNA	368	2081	4
PB1_vRNA	427	2038	0
PB2_vRNA	455	2022	15
PA_vRNA	2139	2156	313
PB2_vRNA	460	2089	7
PB1_vRNA	232	1994	12
PA_vRNA	240	2067	749
NA_vRNA	1224	1258	1
PA_vRNA	408	1935	7
PA_vRNA	511	1800	9
PA_vRNA	224	2124	3
PB2_vRNA	249	2121	0
PB2_vRNA	320	2052	7
PA_vRNA	221	2097	12
PA_vRNA	224	2047	0
PB1_vRNA	355	2157	333
PB2_vRNA	265	2165	9
PA_vRNA	275	2019	1
PB1_vRNA	823	1726	9
PB2_vRNA	356	2010	4
PB2_vRNA	691	1741	12
PB1_vRNA	256	2020	26
PA_vRNA	335	1974	11
PB2_vRNA	282	2253	22
PA_vRNA	613	1675	77
PB1_vRNA	313	2133	195
PA_vRNA	302	2035	13
PA_vRNA	321	2032	14
NP_vRNA	243	1369	0
PA_vRNA	548	1890	99
PB1_vRNA	99	1905	1
PB2_vRNA	454	2016	16
PA_vRNA	452	1866	6
PA_vRNA	450	1863	11
PB2_vRNA	292	2148	54
PA_vRNA	377	2012	3
PA_vRNA	62	1955	0
PB1_vRNA	2188	2214	4
PB1_vRNA	292	1919	15
M_vRNA	375	517	0
PA_vRNA	243	2068	3
M_vRNA	229	458	0
PA_vRNA	333	1961	18
PA_vRNA	537	1705	660
PA_vRNA	1925	1938	8
PB2_vRNA	261	2180	1
PA_vRNA	591	1789	4
PB1_vRNA	438	2026	14
PB1_vRNA	289	2186	70
PA_vRNA	251	2030	0
PA_vRNA	342	2025	58
PB2_vRNA	228	2232	4
PB2_vRNA	540	1839	13
PA_vRNA	370	1934	97
PB1_vRNA	246	2186	1
PB2_vRNA	574	1861	3
PA_vRNA	307	2022	108
PA_vRNA	197	2055	39
PB1_vRNA	225	844	1
PB1_vRNA	172	2173	0
PB2_vRNA	424	2046	1
PB2_vRNA	289	2122	29
PA_vRNA	484	1824	5
PB2_vRNA	599	1871	0
M_vRNA	188	390	1
NA_vRNA	126	1328	2
PB2_vRNA	136	2065	1
PA_vRNA	362	1953	1327
PA_vRNA	335	2027	1
PA_vRNA	295	1834	1
PA_vRNA	344	1990	4
PB1_vRNA	228	2195	4
NA_vRNA	103	1257	55
M_vRNA	466	884	4
PB1_vRNA	391	2115	1
PA_vRNA	356	1941	0
PB2_vRNA	279	2134	11
PA_vRNA	165	2117	27365
PA_vRNA	342	2035	0
PA_vRNA	387	1892	500
PA_vRNA	454	1997	0
PB2_vRNA	216	2188	9
PB1_vRNA	520	1833	8
PB2_vRNA	337	2126	6
PA_vRNA	254	2047	93
PA_vRNA	241	258	140
PA_vRNA	364	2066	11
PA_vRNA	249	2022	5
PB2_vRNA	243	2167	1
PB2_vRNA	246	2181	18
PB1_vRNA	318	2122	15
PA_vRNA	508	1922	1
PA_vRNA	169	2108	0
PA_vRNA	382	1988	18
PA_vRNA	209	2075	75
PB1_vRNA	481	1267	0
PA_vRNA	94	177	6
PB2_vRNA	215	2197	3988
PA_vRNA	368	1953	4
PA_vRNA	473	1868	49
PB2_vRNA	389	2016	10
PB2_vRNA	313	2061	26
PA_vRNA	352	2000	0
PA_vRNA	421	2024	1
PA_vRNA	581	1730	10
PA_vRNA	307	2064	3
PA_vRNA	295	1951	234
NA_vRNA	1313	1378	38
PB2_vRNA	387	2061	2
PB1_vRNA	296	1952	28
PB1_vRNA	444	2263	0
PB1_vRNA	511	2004	0
PA_vRNA	216	228	68
PA_vRNA	213	2101	77
PA_vRNA	330	2089	260
PA_vRNA	346	2039	5
PA_vRNA	303	2058	53
PA_vRNA	295	2073	8
PA_vRNA	313	2006	6
PB1_vRNA	148	1113	3
PA_vRNA	276	2009	29
PB1_vRNA	445	2019	0
PA_vRNA	287	2039	23
PA_vRNA	39	261	4
PB2_vRNA	148	162	0
PA_vRNA	406	2115	0
PB2_vRNA	313	2018	21
PA_vRNA	161	2118	8
NA_vRNA	259	1327	5
PA_vRNA	536	1882	31
PA_vRNA	394	1880	17
PA_vRNA	241	250	52
PA_vRNA	224	2157	1
PA_vRNA	397	1936	12
PB1_vRNA	230	2088	0
PB1_vRNA	438	2060	35
PA_vRNA	199	2003	0
PA_vRNA	311	2054	1
PB2_vRNA	368	2017	20
PA_vRNA	725	1869	6
PB2_vRNA	235	2182	7
PA_vRNA	452	1945	17
PA_vRNA	503	1845	25
PB1_vRNA	321	2152	5
PB2_vRNA	274	2201	16
PA_vRNA	298	2058	50
PA_vRNA	315	2035	76
PA_vRNA	1131	1608	0
PB1_vRNA	529	1838	0
PB2_vRNA	348	2037	156
NA_vRNA	211	1299	0
HA_vRNA	488	679	2
PB1_vRNA	566	1901	57
PA_vRNA	101	217	20
PB2_vRNA	351	2210	229
PB2_vRNA	275	292	138
PA_vRNA	1881	1988	21
PA_vRNA	257	2123	11384
PB2_vRNA	216	2180	17
PA_vRNA	241	2086	20
PB2_vRNA	185	2222	3
NA_vRNA	341	1212	7
PA_vRNA	221	2052	3589
PA_vRNA	334	1793	1
NA_vRNA	293	1209	13
PA_vRNA	236	2064	10
PB2_vRNA	288	2184	2
PA_vRNA	320	2001	12
PA_vRNA	330	1948	0
PB1_vRNA	202	1712	4
PB2_vRNA	311	2123	11
PB2_vRNA	265	2187	2
PB1_vRNA	292	2193	2
PB2_vRNA	515	1840	0
NA_vRNA	353	1231	0
PA_vRNA	270	2038	135
PB1_vRNA	484	2046	343
PB2_vRNA	327	2236	0
PB1_vRNA	433	1992	4
PB2_vRNA	276	2225	7
PB2_vRNA	397	2027	3
PB1_vRNA	274	373	2
NA_vRNA	134	1349	10
PB2_vRNA	404	2024	12
PB1_vRNA	422	2006	0
PA_vRNA	262	2057	3
PA_vRNA	454	1964	12
PA_vRNA	453	1841	15
PB1_vRNA	530	1916	1
PB1_vRNA	321	2144	338
PB1_vRNA	499	1940	35
PA_vRNA	321	1960	2
PB1_vRNA	241	2199	29
PB2_vRNA	2208	2247	1640
PA_vRNA	230	2046	1
PB1_vRNA	304	2180	44
PB1_vRNA	1808	2046	1
PA_vRNA	368	2075	18
PA_vRNA	395	1961	0
PB2_vRNA	237	2196	10
PB1_vRNA	524	1913	51
PA_vRNA	163	2133	0
NA_vRNA	223	1207	0
PA_vRNA	236	2061	23
PA_vRNA	285	2025	3556
PA_vRNA	321	1994	3477
PB2_vRNA	382	2048	1
PA_vRNA	376	1044	2
PB1_vRNA	366	2105	5
PA_vRNA	159	1872	3
PA_vRNA	224	1670	20
M_vRNA	201	394	9
PA_vRNA	361	1880	13
PB2_vRNA	190	2213	140
PA_vRNA	386	1931	1
PA_vRNA	348	2010	227
NP_vRNA	316	1457	4
PB2_vRNA	760	780	1
PB2_vRNA	279	2185	108
PB2_vRNA	187	2154	16
PB2_vRNA	274	2155	0
PB2_vRNA	360	2180	3
PA_vRNA	249	2109	18
PB2_vRNA	400	2018	13
PB1_vRNA	365	2050	3
PA_vRNA	296	2025	6888
PB2_vRNA	387	2039	31
PB1_vRNA	279	2155	4
PB2_vRNA	340	2083	0
PA_vRNA	282	2032	15
PB1_vRNA	500	2003	48
PB2_vRNA	292	2146	9
PB1_vRNA	271	2179	1
PB2_vRNA	595	1794	1
NA_vRNA	291	1197	0
PA_vRNA	377	2000	1
PB2_vRNA	387	2119	14
PB2_vRNA	1915	2223	25
PB1_vRNA	351	2120	9
PB2_vRNA	371	2005	3
PB1_vRNA	413	2025	0
PA_vRNA	245	2041	0
PB1_vRNA	283	2152	154
PA_vRNA	350	1997	4
PB2_vRNA	1416	2117	0
PA_vRNA	239	2072	3
PB1_vRNA	322	2159	0
PB1_vRNA	230	2114	948
PB2_vRNA	321	2115	107
PB2_vRNA	457	2006	1
PB2_vRNA	518	1991	11
PB1_vRNA	367	2050	1
PB1_vRNA	623	1769	5
PB1_vRNA	500	2014	5
PB1_vRNA	520	2000	17
PB1_vRNA	236	2170	85
PA_vRNA	234	2065	758
PA_vRNA	474	1816	0
NP_vRNA	253	1423	0
PA_vRNA	386	2086	0
PA_vRNA	526	1952	0
PB1_vRNA	256	2052	17
PA_vRNA	368	2002	0
PA_vRNA	395	1838	238
PA_vRNA	333	1917	4
PB2_vRNA	224	2137	1
PA_vRNA	247	2037	7
PB2_vRNA	392	2039	46
PB2_vRNA	563	1983	40
PA_vRNA	625	1715	6
PA_vRNA	376	2019	20
PA_vRNA	436	1920	293
PB2_vRNA	376	2064	37
PA_vRNA	416	469	24
PB1_vRNA	283	2133	0
PA_vRNA	2030	2068	754
PA_vRNA	273	2026	9
PA_vRNA	320	346	1
PA_vRNA	729	1604	9
PB2_vRNA	340	2078	7
PA_vRNA	252	2040	3
PB1_vRNA	296	2113	5
PB1_vRNA	378	2065	134
PB1_vRNA	2043	2075	3
PB2_vRNA	459	1912	2
PA_vRNA	520	697	23
PB1_vRNA	316	352	26
PA_vRNA	305	2056	7
PA_vRNA	239	269	73
PA_vRNA	301	2046	252
PB1_vRNA	249	2166	0
PB2_vRNA	1543	2056	0
PA_vRNA	537	1728	9
PA_vRNA	255	1985	0
PB2_vRNA	216	2236	28
PA_vRNA	291	2064	13
PA_vRNA	473	1786	1
PB1_vRNA	208	2086	1
PB2_vRNA	438	2015	0
PA_vRNA	378	1973	136
PA_vRNA	1894	1970	40
PB1_vRNA	425	1963	0
PB2_vRNA	390	2196	223
PA_vRNA	161	2149	2
PB1_vRNA	457	2037	0
PB1_vRNA	473	2004	3
PA_vRNA	483	1941	76
PB1_vRNA	366	2208	4
PA_vRNA	452	1874	53
PB2_vRNA	579	1788	21
PB1_vRNA	433	2072	3
PA_vRNA	208	2072	1
PA_vRNA	285	1957	0
PB1_vRNA	729	1734	6
PB1_vRNA	312	2140	79
PA_vRNA	306	2008	1
PA_vRNA	437	2057	0
PB1_vRNA	351	2112	38
PB2_vRNA	346	2016	1
PB1_vRNA	278	2142	48
PB1_vRNA	128	1762	1
PA_vRNA	320	2041	1
PA_vRNA	503	1722	18
PA_vRNA	1789	1947	0
PB1_vRNA	488	2036	3
PA_vRNA	389	1969	7
NA_vRNA	112	1323	35
NA_vRNA	189	1287	6
PA_vRNA	160	1988	14
PB2_vRNA	245	2171	1
PA_vRNA	213	2085	1
PB2_vRNA	1050	2129	15
PA_vRNA	288	2036	42
PB2_vRNA	136	1267	10
PB2_vRNA	439	1922	3
PB2_vRNA	275	2239	28
PB2_vRNA	343	2077	110
PB1_vRNA	260	2153	1
PB2_vRNA	188	1504	0
PB2_vRNA	149	2153	2570
PA_vRNA	592	1725	8
PA_vRNA	346	2109	0
PA_vRNA	311	2050	0
NA_vRNA	310	1228	2
NA_vRNA	164	1296	388
PA_vRNA	356	1819	23
PB2_vRNA	391	2034	4
PB1_vRNA	434	1974	1422
PB1_vRNA	437	2008	80
PB2_vRNA	289	2036	24
HA_vRNA	750	1077	3
PA_vRNA	72	2097	21
PA_vRNA	306	2041	35
PA_vRNA	443	1866	5
PA_vRNA	172	2025	0
NA_vRNA	226	1327	1
NA_vRNA	395	677	0
PB2_vRNA	144	303	2
PA_vRNA	151	2069	210
PB2_vRNA	210	2247	1
PB2_vRNA	341	2038	1
PB1_vRNA	440	2026	40
PA_vRNA	474	1846	592
PB1_vRNA	384	2019	1
PB2_vRNA	612	648	1
NP_vRNA	233	1403	1
PA_vRNA	498	1827	0
PB1_vRNA	530	1892	6
PB2_vRNA	324	2082	17
PB1_vRNA	437	2026	66
PB1_vRNA	367	1993	116
PB2_vRNA	277	2102	4
PB2_vRNA	343	2050	4
PA_vRNA	330	2077	8
PA_vRNA	369	1876	0
PA_vRNA	293	2053	31
PB1_vRNA	205	2217	5
PB2_vRNA	206	2228	9
PB2_vRNA	387	2019	0
PA_vRNA	386	2002	5
PA_vRNA	381	1718	15
PA_vRNA	437	2022	0
PB2_vRNA	273	2135	26
PA_vRNA	429	1897	3
PB1_vRNA	307	2046	4
PB1_vRNA	320	344	9
PB2_vRNA	714	1619	1
PB2_vRNA	2014	2025	143
PB1_vRNA	336	2190	11
PA_vRNA	217	2042	14
PB2_vRNA	243	2180	41
PB1_vRNA	642	1786	8
PA_vRNA	278	2020	2
PA_vRNA	444	1851	0
PA_vRNA	452	1963	2
PB1_vRNA	275	2013	49
PB1_vRNA	648	1688	0
PB2_vRNA	505	1917	0
HA_vRNA	313	1567	1
PA_vRNA	320	1986	17
PB1_vRNA	434	1983	2
PB1_vRNA	195	2177	1
PB1_vRNA	460	2016	3317
PA_vRNA	312	2014	19
PA_vRNA	252	1959	0
PA_vRNA	264	2030	3
PB1_vRNA	338	2005	0
PA_vRNA	290	2019	13
PB2_vRNA	172	2140	0
PA_vRNA	279	1890	31
PB2_vRNA	546	1850	9
PA_vRNA	318	1905	64
PA_vRNA	319	1951	2
PB1_vRNA	267	2179	28
PB2_vRNA	137	162	2
PB2_vRNA	234	2210	33
PA_vRNA	277	2050	5463
PA_vRNA	313	1986	0
PB2_vRNA	244	2185	10
PA_vRNA	307	2000	53
PB2_vRNA	284	2101	2716
PA_vRNA	300	1992	10
PA_vRNA	255	2047	21
PB1_vRNA	309	1997	0
PB1_vRNA	293	2191	52
NA_vRNA	176	1302	4101
PB2_vRNA	311	1999	2
NA_vRNA	257	1258	1
NA_vRNA	194	1261	2
PA_vRNA	348	2075	16
PA_vRNA	49	1949	4
PB1_vRNA	327	2153	11
PA_vRNA	522	1840	44
PB2_vRNA	389	2244	27
NP_vRNA	239	1433	24
PA_vRNA	253	1951	9
PB2_vRNA	279	2129	12
PB2_vRNA	380	2123	57
PB2_vRNA	571	1789	13
PB1_vRNA	233	303	7
PB1_vRNA	458	2015	0
PB1_vRNA	380	2014	2
PB2_vRNA	411	2068	216
PA_vRNA	292	2051	5
NA_vRNA	326	1213	11
PA_vRNA	259	2043	5
PA_vRNA	405	1939	4
PB1_vRNA	376	2141	0
PB1_vRNA	300	2070	7
PB1_vRNA	473	1958	2
PB2_vRNA	410	1976	923
NA_vRNA	246	1320	47
PA_vRNA	1982	2096	8
PA_vRNA	276	303	12
NP_vRNA	422	1228	2
PB1_vRNA	239	2137	1
PA_vRNA	330	1960	6
PA_vRNA	168	2133	1
PB1_vRNA	272	2179	7
PA_vRNA	438	1937	43
PB2_vRNA	149	2074	0
PB2_vRNA	567	1831	51
NA_vRNA	1247	1298	41
PA_vRNA	207	2074	15
PB1_vRNA	186	254	24
PB2_vRNA	201	2186	51
PB2_vRNA	467	2027	75
PB1_vRNA	327	2159	82
PA_vRNA	293	1952	406
PB1_vRNA	290	2151	2
PB2_vRNA	227	2171	126
NA_vRNA	355	725	6
PA_vRNA	320	1988	8686
PB2_vRNA	290	2142	0
PB2_vRNA	615	1858	6
PB2_vRNA	489	2012	10
NA_vRNA	468	1098	0
PB1_vRNA	215	2172	11
PB1_vRNA	179	2196	40
PA_vRNA	191	2133	2
PB1_vRNA	272	2167	167
PB2_vRNA	389	2067	0
PA_vRNA	724	1540	8
PA_vRNA	334	1795	12
PB1_vRNA	259	2116	11
PB2_vRNA	193	2181	0
PA_vRNA	245	1958	1
PB2_vRNA	456	1982	8
PB1_vRNA	448	1987	6
PB2_vRNA	281	2253	25
PB1_vRNA	297	2120	9
PA_vRNA	211	1820	1
PA_vRNA	2018	2054	31
PA_vRNA	1988	2058	7
PB2_vRNA	368	2011	0
PB2_vRNA	358	2035	2
PB2_vRNA	291	2182	0
PB1_vRNA	300	2086	0
PA_vRNA	1991	2095	2
PB2_vRNA	454	2049	2
PB1_vRNA	290	342	781
PA_vRNA	240	2073	5
PB2_vRNA	261	2203	4
PA_vRNA	239	2082	148
PB2_vRNA	342	2124	4
PB2_vRNA	691	1840	3
PA_vRNA	1814	2160	2
PB2_vRNA	319	2195	88
PA_vRNA	202	1913	444
PA_vRNA	283	2075	0
PB2_vRNA	347	2201	1
NA_vRNA	343	1122	0
PA_vRNA	245	2072	3
PB2_vRNA	582	1950	18
PA_vRNA	221	2118	0
PB2_vRNA	389	2039	0
PB2_vRNA	432	2026	0
PA_vRNA	222	2001	1
PB2_vRNA	287	2167	10
PA_vRNA	272	2035	0
PB2_vRNA	216	2226	6
PB2_vRNA	310	2034	0
PA_vRNA	480	1694	0
PB2_vRNA	239	2215	2
PA_vRNA	295	2026	1
PA_vRNA	378	2044	7
PB1_vRNA	283	2177	3
PA_vRNA	334	2019	3
PB2_vRNA	291	2153	3
PA_vRNA	409	2047	20
PB2_vRNA	314	2027	7
PB1_vRNA	573	591	0
PB1_vRNA	450	1976	0
PB1_vRNA	2180	2188	41
NA_vRNA	181	1335	9
PA_vRNA	657	700	54
PA_vRNA	355	2075	0
NA_vRNA	235	1308	3
PA_vRNA	297	2073	6
PB2_vRNA	202	285	3
PA_vRNA	815	1663	0
PB2_vRNA	591	1801	127
PB2_vRNA	126	1676	14
PB2_vRNA	266	2138	2
PB2_vRNA	206	2236	8
PA_vRNA	285	2065	6
PB2_vRNA	233	2185	3
PB2_vRNA	309	2138	11634
PB2_vRNA	313	2011	4
PA_vRNA	320	2044	2
PB2_vRNA	149	2155	3
PA_vRNA	325	1930	0
PA_vRNA	196	2075	91
PA_vRNA	423	1846	0
PB2_vRNA	613	1879	172
PB2_vRNA	269	2188	14
PB1_vRNA	228	2173	29
PA_vRNA	391	1985	1
PA_vRNA	511	1861	532
PA_vRNA	304	2034	846
PB2_vRNA	616	1899	51
PA_vRNA	296	2064	16
PA_vRNA	447	1779	0
PB2_vRNA	526	1845	59
PB2_vRNA	329	399	16
PB2_vRNA	336	378	24
PA_vRNA	321	2006	11
HA_vRNA	128	1586	48
PA_vRNA	858	1981	1
PB2_vRNA	397	2004	64
PB1_vRNA	234	2174	1
NA_vRNA	275	1186	4
PB1_vRNA	635	1830	4
PA_vRNA	307	2068	7447
PB2_vRNA	698	1719	0
NP_vRNA	417	1095	3
PA_vRNA	1480	1655	0
PB2_vRNA	390	2066	13
PB2_vRNA	136	366	3
PA_vRNA	406	1854	96
PB1_vRNA	325	2022	407
PB2_vRNA	273	2075	16
PA_vRNA	427	1923	0
PB2_vRNA	199	281	2
PA_vRNA	221	2032	2
NA_vRNA	131	1310	8
PB1_vRNA	356	2023	3
PB2_vRNA	237	2211	8
PB2_vRNA	343	1961	2
PB2_vRNA	187	484	34
HA_vRNA	741	995	0
PA_vRNA	294	2025	3
NA_vRNA	130	1045	0
PB1_vRNA	260	2183	10
PB2_vRNA	689	1778	1
PB2_vRNA	273	1373	5
PA_vRNA	273	2054	0
PA_vRNA	365	1932	0
PA_vRNA	345	432	7
PA_vRNA	277	2034	26504
PB1_vRNA	298	2074	1
PB1_vRNA	382	2074	4
PB2_vRNA	440	2007	0
PB2_vRNA	216	2152	0
PA_vRNA	349	2050	4
PB1_vRNA	390	2013	0
PB1_vRNA	436	2011	1
