segment	fivePrime	threePrime	counts
PB2_vRNA	511	2005	4
PB1_vRNA	336	2137	0
PB1_vRNA	231	2130	1
PB1_vRNA	1699	1745	6
PA_vRNA	292	2125	12
PB1_vRNA	310	1953	70
PA_vRNA	42	2109	7
PA_vRNA	287	1970	6538
PA_vRNA	889	934	0
PA_vRNA	348	2004	12
PA_vRNA	535	1703	0
PB2_vRNA	503	2014	26
NA_vRNA	490	1060	77
PB1_vRNA	248	2230	1
PB2_vRNA	210	280	32
PA_vRNA	251	2117	3
PA_vRNA	333	2032	7
PB1_vRNA	287	2163	1273
PA_vRNA	456	2074	656
PA_vRNA	537	2104	12
PA_vRNA	360	372	21
PB2_vRNA	461	1831	1
PA_vRNA	2144	2183	13
PA_vRNA	292	1943	4
PB1_vRNA	219	2178	321
PA_vRNA	319	2097	34
PA_vRNA	320	2079	0
PB2_vRNA	215	2211	1163
PA_vRNA	1982	2128	7
PB1_vRNA	229	2134	172
PB2_vRNA	343	2119	9
PA_vRNA	161	2128	457
PB2_vRNA	379	2041	3756
PB2_vRNA	613	1858	7
PA_vRNA	250	2013	0
PA_vRNA	306	2068	52
PB2_vRNA	113	1858	4
PA_vRNA	351	2069	11308
PA_vRNA	356	1977	73
PB2_vRNA	2052	2078	44
PB1_vRNA	246	2230	5
PB1_vRNA	322	2153	198
NA_vRNA	221	1298	38
PA_vRNA	196	1913	11
PB1_vRNA	467	2012	1
PA_vRNA	294	2049	2
PA_vRNA	316	2026	16
PB1_vRNA	274	2153	10
PB1_vRNA	287	2093	1
PB2_vRNA	217	2198	45
PB1_vRNA	203	2201	1
PB2_vRNA	541	1866	2
PA_vRNA	257	2068	8
PA_vRNA	279	1870	27
PB1_vRNA	252	285	467
PB2_vRNA	250	2193	116
PB1_vRNA	1982	2051	3
PA_vRNA	387	1986	14856
PB1_vRNA	259	1471	3
PB1_vRNA	387	1954	3
PB2_vRNA	267	2182	6
PB1_vRNA	456	2230	521
PB1_vRNA	268	2179	1
PA_vRNA	389	1947	6448
NA_vRNA	131	1285	699
NA_vRNA	223	1379	10
PA_vRNA	241	2058	13
PB1_vRNA	482	1994	4
PB1_vRNA	554	1821	2030
PA_vRNA	220	2051	247
PB1_vRNA	233	2239	8534
PB1_vRNA	332	2159	3
PB2_vRNA	250	2186	0
PB1_vRNA	359	1984	224
PA_vRNA	229	2043	0
PB1_vRNA	299	2145	324
PB1_vRNA	619	2209	27
PB2_vRNA	515	1822	10
PB2_vRNA	242	2200	0
PA_vRNA	358	2012	32
PB1_vRNA	341	2072	39
PB1_vRNA	177	2221	8
PB1_vRNA	380	1945	0
PB2_vRNA	497	1885	27
PB2_vRNA	724	1872	14
PB1_vRNA	447	2073	0
PA_vRNA	236	2091	21
PB1_vRNA	404	2023	1
PB2_vRNA	340	2061	5
PA_vRNA	334	2005	0
PA_vRNA	664	1800	0
PB2_vRNA	267	2124	13
NA_vRNA	455	1097	11
PA_vRNA	249	2068	1
PB1_vRNA	481	2248	9
NA_vRNA	184	1314	21
PA_vRNA	312	1922	0
PB1_vRNA	443	2158	98
PB2_vRNA	782	1674	4
PA_vRNA	395	1893	1
PB1_vRNA	242	2152	1
PB1_vRNA	332	2067	7
PA_vRNA	221	2055	2000
PA_vRNA	417	1826	1
PB2_vRNA	380	2008	6
PB1_vRNA	450	2053	373
PB1_vRNA	331	2160	1
PA_vRNA	251	2040	0
PA_vRNA	284	2022	10
PB2_vRNA	510	638	12
PB1_vRNA	496	1914	55
NA_vRNA	731	1074	2
PA_vRNA	257	308	68
PB1_vRNA	2148	2225	4
M_vRNA	690	1019	4009
PA_vRNA	269	2044	3
PA_vRNA	453	1929	11
PB2_vRNA	272	2152	10
PB2_vRNA	386	2032	118
PB1_vRNA	322	2154	1
PB1_vRNA	289	2157	41
PB1_vRNA	2190	2231	2933
PB2_vRNA	2072	2095	7
PA_vRNA	233	2059	6
PA_vRNA	89	189	0
PA_vRNA	218	1996	2
PA_vRNA	303	2010	555
PA_vRNA	280	2046	0
PB1_vRNA	187	2078	8
PB1_vRNA	393	2015	40
PB1_vRNA	715	1724	0
PB2_vRNA	344	2035	13
PA_vRNA	624	1729	3
PB1_vRNA	228	273	1
PB1_vRNA	185	2082	3194
PB2_vRNA	532	1875	1
HA_vRNA	198	1639	2
PB1_vRNA	1809	1822	27
PB1_vRNA	215	2174	2
PB1_vRNA	234	2207	237
HA_vRNA	1118	1530	0
PB1_vRNA	1951	2070	7
PA_vRNA	535	1817	1
PB1_vRNA	286	2115	5
PB1_vRNA	467	1978	11
PA_vRNA	236	2029	0
PB1_vRNA	461	2076	2
PA_vRNA	390	2033	32
PB2_vRNA	680	1882	0
PA_vRNA	176	1885	615
PA_vRNA	319	2087	53
PA_vRNA	249	2106	2
PB2_vRNA	218	2215	17
PA_vRNA	592	1687	25
PA_vRNA	141	1984	62
PA_vRNA	451	1827	6
PB1_vRNA	335	2147	0
PB2_vRNA	368	2048	4767
PB2_vRNA	372	2086	2
PB1_vRNA	237	2201	0
PA_vRNA	220	1991	8
PA_vRNA	236	2050	0
PB1_vRNA	443	1882	6
PA_vRNA	353	1992	2
PB2_vRNA	248	2106	20
PA_vRNA	223	2107	5
PB1_vRNA	304	1903	3
PB2_vRNA	227	2201	504
PB1_vRNA	203	1997	0
PA_vRNA	377	1963	3
PB2_vRNA	251	2281	0
PB2_vRNA	450	2039	36
PB1_vRNA	258	2182	5
PB1_vRNA	239	1700	2
PB1_vRNA	187	2213	36
PB2_vRNA	613	651	0
PA_vRNA	354	1918	7
PB2_vRNA	237	2203	2
PA_vRNA	390	1934	27
PB1_vRNA	373	2140	0
PA_vRNA	350	2004	30
PB1_vRNA	220	2172	9
PB1_vRNA	315	2152	5
PB1_vRNA	415	496	2
PA_vRNA	293	2058	0
NA_vRNA	120	1294	3031
PA_vRNA	272	2119	12
PB2_vRNA	507	1853	20
PA_vRNA	161	2029	0
PA_vRNA	407	2061	12
PB1_vRNA	529	2029	166
PA_vRNA	92	208	2
PB1_vRNA	444	2126	4
PB2_vRNA	260	2152	2
PB2_vRNA	357	2032	0
PB2_vRNA	558	2015	227
PB2_vRNA	294	2152	0
PB1_vRNA	216	2153	0
PA_vRNA	365	2064	32
PB2_vRNA	287	2235	54
PB1_vRNA	429	2121	3
PA_vRNA	194	2113	6
PA_vRNA	275	1863	7
PB2_vRNA	291	2203	119
PA_vRNA	309	2054	28
PB2_vRNA	376	2025	11
PA_vRNA	246	2063	8
PB2_vRNA	362	2038	7
PB1_vRNA	352	1844	4
PB1_vRNA	338	1271	8
PA_vRNA	490	1805	3
PB1_vRNA	399	2073	6
PA_vRNA	101	109	31
PA_vRNA	239	2089	70
PB1_vRNA	473	1925	1454
PA_vRNA	439	1817	1
PB1_vRNA	305	2181	3
PB1_vRNA	405	2021	122
PB1_vRNA	276	294	12
PA_vRNA	1976	2007	1
PB2_vRNA	329	2085	6
PB1_vRNA	191	2172	0
PB2_vRNA	496	1922	374
PA_vRNA	213	2082	0
PA_vRNA	276	2029	6
PA_vRNA	293	2032	1
PA_vRNA	289	1998	40
PA_vRNA	428	1939	60
NA_vRNA	221	1273	121
PA_vRNA	298	1977	20
PB1_vRNA	252	2167	33
NA_vRNA	195	1257	16
PB2_vRNA	351	2020	33
PB2_vRNA	304	2133	2
NA_vRNA	1255	1264	47
PA_vRNA	2102	2113	326
PB1_vRNA	227	2151	0
PA_vRNA	294	2052	4
PB1_vRNA	360	384	43
PA_vRNA	496	1871	13
PA_vRNA	334	2030	6
PB2_vRNA	230	2148	1
PA_vRNA	226	2059	0
PB1_vRNA	510	2058	3
PB2_vRNA	268	2191	6
PA_vRNA	293	2107	4
PB2_vRNA	297	2145	8
PA_vRNA	170	2015	15
PB2_vRNA	216	2149	0
PA_vRNA	271	2020	0
PB2_vRNA	566	1777	41
PB1_vRNA	479	1938	2
PB2_vRNA	234	2192	1
PB2_vRNA	386	2123	34
NA_vRNA	195	1306	1
PA_vRNA	440	1893	2
PB1_vRNA	159	2208	49
PA_vRNA	438	1977	2
PB1_vRNA	481	1995	417
PB1_vRNA	395	1876	1
PA_vRNA	193	1981	3
PB1_vRNA	615	1802	4
PA_vRNA	453	1883	32
PB2_vRNA	455	1966	8
PB2_vRNA	161	2208	21
PA_vRNA	256	2107	19
PB2_vRNA	201	284	1
PB2_vRNA	246	2208	14
PB2_vRNA	294	2183	8
PA_vRNA	497	1977	38
PB1_vRNA	409	2114	20
PA_vRNA	283	2101	1
PA_vRNA	637	1666	6
PB2_vRNA	443	472	4
PA_vRNA	230	1953	20
PA_vRNA	453	1770	4
PA_vRNA	427	2051	3
PA_vRNA	237	2087	64
PA_vRNA	316	1932	26
PB2_vRNA	289	2137	0
PB2_vRNA	423	1958	0
PB1_vRNA	367	2073	33
PB2_vRNA	410	2085	89
PB2_vRNA	347	2006	4
PA_vRNA	255	1955	8
PA_vRNA	335	2002	6
PB2_vRNA	215	2184	0
PA_vRNA	219	2100	109
PA_vRNA	324	1698	198
PA_vRNA	420	1792	150
PA_vRNA	398	1947	11
PA_vRNA	289	2015	80
NA_vRNA	234	1132	46
PB2_vRNA	513	1862	8
PB2_vRNA	188	2223	1
PB2_vRNA	389	1998	8
PB2_vRNA	274	2195	1
PB1_vRNA	252	2181	2
PB2_vRNA	236	2119	0
PA_vRNA	528	1885	28
PA_vRNA	1812	1893	169
PB2_vRNA	141	1198	2
PA_vRNA	231	2072	31
PA_vRNA	281	2074	6036
PA_vRNA	315	2104	34
PA_vRNA	65	1947	3
PA_vRNA	312	2053	69
PB1_vRNA	364	2051	4878
PB2_vRNA	277	2166	0
PB1_vRNA	295	340	172
PA_vRNA	657	1699	4
PA_vRNA	583	1714	53
PA_vRNA	362	1970	31
PA_vRNA	317	2028	80
PB1_vRNA	459	1925	134
PB1_vRNA	296	2176	1347
PA_vRNA	1707	1725	0
PB1_vRNA	488	1997	1
PB2_vRNA	317	2118	8
PB2_vRNA	515	1923	31
PB2_vRNA	478	1875	5
PB2_vRNA	216	2146	2
PA_vRNA	315	2076	8
PA_vRNA	524	1784	92
PA_vRNA	193	2150	11
PA_vRNA	284	2043	6
PA_vRNA	265	2086	57
PA_vRNA	170	2139	1
PA_vRNA	410	1959	16
PB1_vRNA	159	1900	17
PB1_vRNA	205	235	13
PA_vRNA	194	2050	0
NA_vRNA	307	1168	3
PB2_vRNA	246	2182	7
PB1_vRNA	416	1977	545
PB2_vRNA	349	2085	39
PA_vRNA	332	2044	115
PB2_vRNA	467	1000	30
PA_vRNA	1090	1748	60
PB2_vRNA	278	2167	8
PB2_vRNA	234	2179	209
PB2_vRNA	461	1890	6
PA_vRNA	393	1876	138
PB2_vRNA	519	1889	0
PB1_vRNA	317	2153	3
PB1_vRNA	245	2209	1
PB1_vRNA	155	2063	809
PB1_vRNA	350	2030	9
PA_vRNA	282	2041	18
PB2_vRNA	555	1875	14
PA_vRNA	509	1792	13
PA_vRNA	232	2077	152
PA_vRNA	214	2088	4
PA_vRNA	258	2073	52
PB2_vRNA	602	624	33
PB1_vRNA	510	1921	18
PA_vRNA	250	2047	24
PA_vRNA	293	2049	22
PB2_vRNA	508	1972	149
PA_vRNA	376	2003	1
PB2_vRNA	268	2147	0
PA_vRNA	275	2051	4623
PB2_vRNA	179	277	10
PA_vRNA	334	2058	4
PA_vRNA	362	1977	12
PB2_vRNA	202	2167	15
PA_vRNA	235	2154	218
PA_vRNA	314	1904	8
PA_vRNA	276	2022	52
PA_vRNA	357	1941	0
PA_vRNA	294	2066	0
M_vRNA	569	631	3
PB1_vRNA	431	1958	115
PB1_vRNA	2146	2189	11
HA_vRNA	430	1465	68
PB1_vRNA	282	2160	1
PA_vRNA	213	1978	209
PB1_vRNA	234	2193	14
PB2_vRNA	284	2215	20
NA_vRNA	85	1071	255
PB1_vRNA	274	2176	62
PA_vRNA	320	2007	5
PA_vRNA	240	2051	0
PB2_vRNA	438	2008	6
PB2_vRNA	193	2144	65
PA_vRNA	456	1823	5
PB2_vRNA	455	2059	0
PA_vRNA	103	1956	2
PA_vRNA	1033	2023	1
PA_vRNA	265	2090	20
PB2_vRNA	517	1920	0
PA_vRNA	245	1922	3
PA_vRNA	275	1848	16
PB1_vRNA	407	1987	43
PB1_vRNA	435	2053	38
PA_vRNA	251	2073	1646
PA_vRNA	304	2028	1
PA_vRNA	320	1998	32
PB1_vRNA	853	1668	4
NA_vRNA	195	236	64
PA_vRNA	330	1823	3
PA_vRNA	368	2042	123
PA_vRNA	276	2049	2
PB2_vRNA	595	1837	0
PA_vRNA	329	2075	164
PA_vRNA	309	1976	4
PA_vRNA	444	1841	4
PB2_vRNA	189	2046	1
PB2_vRNA	213	2170	12110
PB1_vRNA	304	2148	45
NP_vRNA	340	911	0
PB1_vRNA	337	2063	3046
PB1_vRNA	392	2010	55
PA_vRNA	267	2014	42
PA_vRNA	108	217	2
PB1_vRNA	319	2150	0
PB1_vRNA	654	2095	46
PB1_vRNA	204	2020	2
PA_vRNA	491	1846	2234
PB1_vRNA	365	2052	1
PB1_vRNA	1973	2072	4
PB2_vRNA	180	2222	18
PA_vRNA	281	2047	0
PA_vRNA	244	2015	14
PB1_vRNA	693	1641	4
PA_vRNA	482	1174	35
PA_vRNA	352	2001	114
PB2_vRNA	350	2068	3
NA_vRNA	128	1344	0
PA_vRNA	480	2064	86
PA_vRNA	91	275	1
PB1_vRNA	218	2184	0
PB1_vRNA	233	2181	1732
PA_vRNA	308	1956	0
NA_vRNA	326	1226	24
NA_vRNA	154	1285	1
PB1_vRNA	297	2189	44
PA_vRNA	194	2091	16
PA_vRNA	286	2036	403
PB1_vRNA	437	1992	77
PB1_vRNA	439	2084	2
PA_vRNA	292	2027	2
NA_vRNA	204	1350	79
PB2_vRNA	581	1880	10
NA_vRNA	187	1304	1
PA_vRNA	437	1863	1
PB1_vRNA	728	1754	4
PA_vRNA	526	1769	1
PA_vRNA	275	2031	11
PA_vRNA	236	1985	1
PA_vRNA	362	2097	2
PA_vRNA	328	1941	209
PA_vRNA	217	2020	5555
PA_vRNA	387	2002	22
PB1_vRNA	376	1889	3619
M_vRNA	194	396	12
PA_vRNA	369	2001	6
PA_vRNA	292	2141	3
PA_vRNA	251	2065	17
PB1_vRNA	310	2133	3
NA_vRNA	189	1322	1
PA_vRNA	284	2052	15
PB2_vRNA	442	1957	3
PA_vRNA	209	2089	21
PA_vRNA	274	2041	127
PB1_vRNA	289	2139	3
PB2_vRNA	311	2190	12
PA_vRNA	241	2048	2408
PA_vRNA	237	2109	106
PA_vRNA	493	1848	2
NA_vRNA	262	1352	8
PB2_vRNA	2169	2219	10
PB1_vRNA	199	2076	0
PB2_vRNA	388	2043	127
PB2_vRNA	454	1941	7
PB1_vRNA	317	2186	63
PB2_vRNA	471	2044	1132
PA_vRNA	329	2089	1
PA_vRNA	495	1880	0
PB2_vRNA	308	2041	20
PA_vRNA	296	2032	217
PB1_vRNA	163	2155	0
PA_vRNA	247	2058	14
PB2_vRNA	410	1982	318
PA_vRNA	511	1760	9
PB2_vRNA	744	1772	4
PA_vRNA	328	2056	31
PB2_vRNA	471	517	49
PB2_vRNA	313	2038	26
PA_vRNA	273	2050	0
PB1_vRNA	361	2049	1
PA_vRNA	265	2052	4
PA_vRNA	268	2044	1
PB2_vRNA	799	1452	3
NA_vRNA	211	1269	50
PB1_vRNA	468	1991	0
PB1_vRNA	1176	2174	142
PB2_vRNA	286	2013	1
PB2_vRNA	442	2039	8
PB2_vRNA	149	1281	1201
PA_vRNA	2018	2089	0
PB2_vRNA	269	2134	86
PB2_vRNA	453	1957	95
PA_vRNA	1974	2003	0
PA_vRNA	641	1702	2
PB1_vRNA	295	2175	1
PB1_vRNA	215	2137	11
NA_vRNA	257	1330	0
PA_vRNA	278	2035	9
PB1_vRNA	461	2035	28
PA_vRNA	388	1938	0
PB2_vRNA	444	1941	8
PA_vRNA	451	1946	2
PA_vRNA	364	1983	16
PA_vRNA	296	2012	1
PB2_vRNA	345	2027	19
PB2_vRNA	512	1855	0
PB1_vRNA	321	2155	871
PB2_vRNA	582	1865	82
PB1_vRNA	292	2112	784
PA_vRNA	415	2036	0
PA_vRNA	312	2054	0
PA_vRNA	209	2098	116
PA_vRNA	246	2045	81
PB1_vRNA	498	1961	9
PB2_vRNA	471	1831	54
PB1_vRNA	2234	2285	0
PB2_vRNA	152	2181	47
PA_vRNA	246	2057	27
PB1_vRNA	437	1980	1
PB2_vRNA	157	177	1
PB1_vRNA	500	2022	5
PB1_vRNA	341	2207	18
PB2_vRNA	215	2229	15
PB1_vRNA	231	340	13
PA_vRNA	452	2054	38
PA_vRNA	218	2052	8766
PA_vRNA	389	1869	259
PB1_vRNA	258	2129	9
PB2_vRNA	454	1966	23
PB1_vRNA	215	2180	79
PA_vRNA	390	2017	2
PB2_vRNA	289	2129	8
PA_vRNA	254	2067	1
PB1_vRNA	337	1913	5127
PB2_vRNA	286	2124	6
PA_vRNA	402	2134	7
PB2_vRNA	233	2192	33
PA_vRNA	291	2023	25
PB2_vRNA	191	2165	22
PB1_vRNA	368	1976	648
PB1_vRNA	214	2173	5682
PA_vRNA	210	2059	4
PA_vRNA	264	2091	1
PB2_vRNA	2000	2095	15
PB2_vRNA	2168	2193	60
PB1_vRNA	244	2072	13
PB1_vRNA	246	2193	10
PB1_vRNA	514	2004	104
PA_vRNA	176	2149	7
PA_vRNA	588	1649	1
NA_vRNA	204	1321	7
PA_vRNA	164	198	161
PA_vRNA	173	2045	151
PB1_vRNA	697	1925	51
NA_vRNA	188	1307	5
PB2_vRNA	274	2189	4
PA_vRNA	170	2032	11
PB1_vRNA	398	1956	2812
PB1_vRNA	144	1942	20
PB2_vRNA	206	2191	0
NA_vRNA	340	1192	73
PB1_vRNA	298	2180	8
PA_vRNA	358	1990	14
PA_vRNA	385	1981	262
PB1_vRNA	298	2149	0
PB1_vRNA	362	1949	42
PA_vRNA	329	2025	565
PB1_vRNA	312	2029	10
PB1_vRNA	336	2026	1478
PB2_vRNA	251	2161	0
PB1_vRNA	296	2142	103
PB1_vRNA	308	2068	1
PB2_vRNA	268	2144	38
PA_vRNA	241	2041	3
PB2_vRNA	254	2180	18
PA_vRNA	390	1885	5
PA_vRNA	233	2114	1
PB2_vRNA	517	1894	3
NA_vRNA	171	1324	11
PB1_vRNA	432	1958	1
PB2_vRNA	470	1957	0
PA_vRNA	376	2002	9
PB1_vRNA	229	2147	1
PB1_vRNA	346	2104	1
PA_vRNA	297	2024	275
PB1_vRNA	246	2206	1349
PA_vRNA	221	2058	77
PB1_vRNA	356	2083	1
PB2_vRNA	389	2009	1
PB1_vRNA	425	2178	3
PB2_vRNA	410	2023	23
PB2_vRNA	563	1866	24
PA_vRNA	446	1883	20
PB1_vRNA	468	1968	3
PA_vRNA	284	1997	0
PA_vRNA	419	1893	24
PB2_vRNA	272	2142	18
PB1_vRNA	444	1914	6
PA_vRNA	535	1651	2
PA_vRNA	222	2073	23
NA_vRNA	180	1335	1
NP_vRNA	602	940	2
PA_vRNA	239	2028	92
PA_vRNA	536	1788	0
PA_vRNA	543	1703	6
PB1_vRNA	215	2182	1
PA_vRNA	164	234	0
PB2_vRNA	483	1871	73
PB1_vRNA	335	2152	3
PB2_vRNA	288	2161	7
PA_vRNA	538	1777	11
PA_vRNA	259	392	5
PA_vRNA	389	2047	79
PA_vRNA	298	2052	3
PB2_vRNA	611	1876	7
PB1_vRNA	228	2152	0
PB1_vRNA	439	2037	19
PA_vRNA	236	2103	2
PB2_vRNA	317	2076	18
PB2_vRNA	368	2081	0
PB1_vRNA	427	2038	13
PB2_vRNA	455	2022	0
PA_vRNA	2139	2156	593
PB2_vRNA	460	2089	33
PB1_vRNA	232	1994	3
PA_vRNA	240	2067	606
NA_vRNA	1224	1258	2
PA_vRNA	408	1935	1
PA_vRNA	511	1800	29
PA_vRNA	224	2124	2
PB2_vRNA	249	2121	9
PB2_vRNA	320	2052	6
PA_vRNA	221	2097	0
PA_vRNA	224	2047	37
PB1_vRNA	355	2157	308
PB2_vRNA	265	2165	1
PA_vRNA	275	2019	0
PB1_vRNA	823	1726	16
PB2_vRNA	356	2010	0
PB2_vRNA	691	1741	40
PB1_vRNA	256	2020	32
PA_vRNA	335	1974	14
PB2_vRNA	282	2253	44
PA_vRNA	613	1675	77
PB1_vRNA	313	2133	343
PA_vRNA	302	2035	3
PA_vRNA	321	2032	11
NP_vRNA	243	1369	1
PA_vRNA	548	1890	92
PB1_vRNA	99	1905	2
PB2_vRNA	454	2016	2
PA_vRNA	452	1866	1
PA_vRNA	450	1863	101
PB2_vRNA	292	2148	7
PA_vRNA	377	2012	0
PA_vRNA	62	1955	3
PB1_vRNA	2188	2214	2
PB1_vRNA	292	1919	69
M_vRNA	375	517	2
PA_vRNA	243	2068	3
M_vRNA	229	458	1
PA_vRNA	333	1961	10
PA_vRNA	537	1705	457
PA_vRNA	1925	1938	33
PB2_vRNA	261	2180	1
PA_vRNA	591	1789	36
PB1_vRNA	438	2026	34
PB1_vRNA	289	2186	60
PA_vRNA	251	2030	0
PA_vRNA	342	2025	90
PB2_vRNA	228	2232	0
PB2_vRNA	540	1839	20
PA_vRNA	370	1934	99
PB1_vRNA	246	2186	0
PB2_vRNA	574	1861	1
PA_vRNA	307	2022	76
PA_vRNA	197	2055	8
PB1_vRNA	225	844	1
PB1_vRNA	172	2173	3
PB2_vRNA	424	2046	8
PB2_vRNA	289	2122	0
PA_vRNA	484	1824	1
PB2_vRNA	599	1871	1
M_vRNA	188	390	0
NA_vRNA	126	1328	0
PB2_vRNA	136	2065	0
PA_vRNA	362	1953	1438
PA_vRNA	335	2027	5
PA_vRNA	295	1834	1
PA_vRNA	344	1990	37
PB1_vRNA	228	2195	46
NA_vRNA	103	1257	0
M_vRNA	466	884	1
PB1_vRNA	391	2115	163
PA_vRNA	356	1941	0
PB2_vRNA	279	2134	1
PA_vRNA	165	2117	25389
PA_vRNA	342	2035	0
PA_vRNA	387	1892	425
PA_vRNA	454	1997	0
PB2_vRNA	216	2188	5
PB1_vRNA	520	1833	4
PB2_vRNA	337	2126	2
PA_vRNA	254	2047	21
PA_vRNA	241	258	140
PA_vRNA	364	2066	16
PA_vRNA	249	2022	3
PB2_vRNA	243	2167	3
PB2_vRNA	246	2181	28
PB1_vRNA	318	2122	12
PA_vRNA	508	1922	1
PA_vRNA	169	2108	6
PA_vRNA	382	1988	2
PA_vRNA	209	2075	59
PB1_vRNA	481	1267	2
PA_vRNA	94	177	1
PB2_vRNA	215	2197	2604
PA_vRNA	368	1953	0
PA_vRNA	473	1868	7
PB2_vRNA	389	2016	15
PB2_vRNA	313	2061	109
PA_vRNA	352	2000	16
PA_vRNA	421	2024	7
PA_vRNA	581	1730	34
PA_vRNA	307	2064	4
PA_vRNA	295	1951	151
NA_vRNA	1313	1378	8
PB2_vRNA	387	2061	43
PB1_vRNA	296	1952	38
PB1_vRNA	444	2263	9
PB1_vRNA	511	2004	24
PA_vRNA	216	228	51
PA_vRNA	213	2101	6
PA_vRNA	330	2089	225
PA_vRNA	346	2039	1
PA_vRNA	303	2058	0
PA_vRNA	295	2073	0
PA_vRNA	313	2006	2
PB1_vRNA	148	1113	1
PA_vRNA	276	2009	63
PB1_vRNA	445	2019	1
PA_vRNA	287	2039	30
PA_vRNA	39	261	8
PB2_vRNA	148	162	8
PA_vRNA	406	2115	30
PB2_vRNA	313	2018	9
PA_vRNA	161	2118	2
NA_vRNA	259	1327	0
PA_vRNA	536	1882	11
PA_vRNA	394	1880	76
PA_vRNA	241	250	31
PA_vRNA	224	2157	1
PA_vRNA	397	1936	15
PB1_vRNA	230	2088	1
PB1_vRNA	438	2060	34
PA_vRNA	199	2003	20
PA_vRNA	311	2054	4
PB2_vRNA	368	2017	29
PA_vRNA	725	1869	5
PB2_vRNA	235	2182	58
PA_vRNA	452	1945	6
PA_vRNA	503	1845	8
PB1_vRNA	321	2152	0
PB2_vRNA	274	2201	0
PA_vRNA	298	2058	9
PA_vRNA	315	2035	33
PA_vRNA	1131	1608	1
PB1_vRNA	529	1838	5
PB2_vRNA	348	2037	380
NA_vRNA	211	1299	27
HA_vRNA	488	679	4
PB1_vRNA	566	1901	23
PA_vRNA	101	217	15
PB2_vRNA	351	2210	101
PB2_vRNA	275	292	35
PA_vRNA	1881	1988	3
PA_vRNA	257	2123	9711
PB2_vRNA	216	2180	61
PA_vRNA	241	2086	62
PB2_vRNA	185	2222	5
NA_vRNA	341	1212	0
PA_vRNA	221	2052	2745
PA_vRNA	334	1793	5
NA_vRNA	293	1209	8
PA_vRNA	236	2064	18
PB2_vRNA	288	2184	21
PA_vRNA	320	2001	1
PA_vRNA	330	1948	17
PB1_vRNA	202	1712	11
PB2_vRNA	311	2123	11
PB2_vRNA	265	2187	7
PB1_vRNA	292	2193	0
PB2_vRNA	515	1840	6
NA_vRNA	353	1231	14
PA_vRNA	270	2038	15
PB1_vRNA	484	2046	408
PB2_vRNA	327	2236	5
PB1_vRNA	433	1992	3
PB2_vRNA	276	2225	37
PB2_vRNA	397	2027	21
PB1_vRNA	274	373	7
NA_vRNA	134	1349	2
PB2_vRNA	404	2024	39
PB1_vRNA	422	2006	3
PA_vRNA	262	2057	5
PA_vRNA	454	1964	1
PA_vRNA	453	1841	4
PB1_vRNA	530	1916	3
PB1_vRNA	321	2144	330
PB1_vRNA	499	1940	15
PA_vRNA	321	1960	5
PB1_vRNA	241	2199	19
PB2_vRNA	2208	2247	797
PA_vRNA	230	2046	1
PB1_vRNA	304	2180	0
PB1_vRNA	1808	2046	5
PA_vRNA	368	2075	4
PA_vRNA	395	1961	7
PB2_vRNA	237	2196	3
PB1_vRNA	524	1913	54
PA_vRNA	163	2133	15
NA_vRNA	223	1207	0
PA_vRNA	236	2061	13
PA_vRNA	285	2025	2508
PA_vRNA	321	1994	3180
PB2_vRNA	382	2048	30
PA_vRNA	376	1044	2
PB1_vRNA	366	2105	4
PA_vRNA	159	1872	16
PA_vRNA	224	1670	36
M_vRNA	201	394	1
PA_vRNA	361	1880	3
PB2_vRNA	190	2213	122
PA_vRNA	386	1931	65
PA_vRNA	348	2010	138
NP_vRNA	316	1457	1
PB2_vRNA	760	780	1
PB2_vRNA	279	2185	68
PB2_vRNA	187	2154	29
PB2_vRNA	274	2155	44
PB2_vRNA	360	2180	15
PA_vRNA	249	2109	2
PB2_vRNA	400	2018	17
PB1_vRNA	365	2050	7
PA_vRNA	296	2025	5172
PB2_vRNA	387	2039	4
PB1_vRNA	279	2155	8
PB2_vRNA	340	2083	4
PA_vRNA	282	2032	7
PB1_vRNA	500	2003	40
PB2_vRNA	292	2146	0
PB1_vRNA	271	2179	1
PB2_vRNA	595	1794	0
NA_vRNA	291	1197	4
PA_vRNA	377	2000	1
PB2_vRNA	387	2119	11
PB2_vRNA	1915	2223	3
PB1_vRNA	351	2120	12
PB2_vRNA	371	2005	0
PB1_vRNA	413	2025	15
PA_vRNA	245	2041	0
PB1_vRNA	283	2152	94
PA_vRNA	350	1997	0
PB2_vRNA	1416	2117	2
PA_vRNA	239	2072	19
PB1_vRNA	322	2159	12
PB1_vRNA	230	2114	1270
PB2_vRNA	321	2115	184
PB2_vRNA	457	2006	6
PB2_vRNA	518	1991	1
PB1_vRNA	367	2050	1
PB1_vRNA	623	1769	12
PB1_vRNA	500	2014	1
PB1_vRNA	520	2000	1
PB1_vRNA	236	2170	43
PA_vRNA	234	2065	848
PA_vRNA	474	1816	0
NP_vRNA	253	1423	3
PA_vRNA	386	2086	0
PA_vRNA	526	1952	21
PB1_vRNA	256	2052	9
PA_vRNA	368	2002	4
PA_vRNA	395	1838	118
PA_vRNA	333	1917	2
PB2_vRNA	224	2137	8
PA_vRNA	247	2037	1
PB2_vRNA	392	2039	23
PB2_vRNA	563	1983	24
PA_vRNA	625	1715	0
