segment	fivePrime_1	threePrime_1	fivePrime_2	threePrime_2	counts
PA_vRNA	114	176	195	2016	6
PA_vRNA	114	176	199	2077	1
PA_vRNA	114	176	208	2041	4
PA_vRNA	114	176	222	2105	1
PA_vRNA	114	176	231	2032	2
PA_vRNA	114	176	237	1800	1
PA_vRNA	114	176	237	2089	8
PA_vRNA	114	176	240	2056	1
PA_vRNA	114	176	246	1932	1
PA_vRNA	114	176	248	2052	3
PA_vRNA	114	176	250	262	1
PA_vRNA	114	176	251	2095	1
PA_vRNA	114	176	253	2035	1
PA_vRNA	114	176	256	2026	1
PA_vRNA	114	176	258	1996	1
PA_vRNA	114	176	259	2084	1
PA_vRNA	114	176	262	2046	1
PA_vRNA	114	176	263	2027	1
PA_vRNA	114	176	265	2069	1
PA_vRNA	114	176	267	2045	2
PA_vRNA	114	176	267	2054	1
PA_vRNA	114	176	274	2087	1
PA_vRNA	114	176	275	2083	1
PA_vRNA	114	176	276	2007	1
PA_vRNA	114	176	286	1992	1
PA_vRNA	114	176	286	2036	1
PA_vRNA	114	176	290	2031	2
PA_vRNA	114	176	290	2041	1
PA_vRNA	114	176	291	1939	3
PA_vRNA	114	176	291	2029	1
PA_vRNA	114	176	291	2041	3
PA_vRNA	114	176	292	2006	1
PA_vRNA	114	176	294	2001	1
PA_vRNA	114	176	294	2007	1
PA_vRNA	114	176	297	2014	4
PA_vRNA	114	176	298	1993	3
PA_vRNA	114	176	298	2062	1
PA_vRNA	114	176	298	2064	2
PA_vRNA	114	176	301	1998	1
PA_vRNA	114	176	301	2078	1
PA_vRNA	114	176	304	2034	4
PA_vRNA	114	176	307	471	5
PA_vRNA	114	176	307	1919	2
PA_vRNA	114	176	316	1917	1
PA_vRNA	114	176	316	1926	3
PA_vRNA	114	176	318	1995	1
PA_vRNA	114	176	329	1988	1
PA_vRNA	114	176	334	2030	2
PA_vRNA	114	176	345	2021	1
PA_vRNA	114	176	348	1802	1
PA_vRNA	114	176	357	1948	2
PA_vRNA	114	176	369	1982	1
PA_vRNA	114	176	383	1965	1
PA_vRNA	114	176	390	2023	1
PA_vRNA	114	176	394	1927	1
PA_vRNA	114	176	426	1859	1
PA_vRNA	114	176	434	1946	1
PA_vRNA	114	176	476	1804	1
PA_vRNA	114	176	525	2117	1
PA_vRNA	114	176	529	609	2
PA_vRNA	114	176	538	1830	1
PA_vRNA	114	176	538	1877	1
PA_vRNA	114	176	643	1963	1
PA_vRNA	114	176	2081	2093	2
PA_vRNA	114	176	2150	2158	1
PA_vRNA	117	186	268	2074	2
PA_vRNA	118	180	208	1780	1
PA_vRNA	119	341	356	1873	1
PA_vRNA	119	341	374	2109	1
PA_vRNA	119	341	399	1802	1
PA_vRNA	119	341	426	1972	1
PA_vRNA	120	258	266	2092	1
PA_vRNA	120	258	290	2041	1
PA_vRNA	120	258	294	2055	1
PA_vRNA	120	258	304	342	1
PA_vRNA	120	258	307	471	1
PA_vRNA	120	258	320	1961	1
PA_vRNA	120	258	345	2021	1
PA_vRNA	120	258	2081	2093	1
PA_vRNA	120	258	2150	2158	1
PA_vRNA	123	151	181	2074	1
PA_vRNA	123	151	195	2016	2
PA_vRNA	123	151	229	2027	1
PA_vRNA	123	151	307	1919	1
PA_vRNA	124	471	488	584	1
PA_vRNA	124	471	538	1830	1
PA_vRNA	125	1704	1916	1941	7
PA_vRNA	128	1940	2022	2050	2
PA_vRNA	128	1940	2188	2197	1
PA_vRNA	130	303	316	1926	1
PA_vRNA	130	303	334	1997	1
PA_vRNA	130	303	334	2013	1
PA_vRNA	130	303	334	2030	3
PA_vRNA	130	303	343	2042	1
PA_vRNA	130	303	352	1895	40
PA_vRNA	130	303	353	1992	1
PA_vRNA	130	303	358	1968	1
PA_vRNA	130	303	365	2159	1
PA_vRNA	130	303	370	1884	2
PA_vRNA	130	303	370	1905	2
PA_vRNA	130	303	383	1965	1
PA_vRNA	130	303	384	1925	1
PA_vRNA	130	303	387	1974	1
PA_vRNA	130	303	391	1819	1
PA_vRNA	130	303	394	1927	11
PA_vRNA	131	186	261	2089	1
PA_vRNA	131	186	275	2050	1
PA_vRNA	131	186	284	2140	1
PA_vRNA	133	461	467	1858	1
PA_vRNA	133	461	508	1868	1
PA_vRNA	138	333	335	2002	1
PA_vRNA	138	333	351	1930	1
PA_vRNA	138	333	406	2137	1
PA_vRNA	138	333	417	1953	1
PA_vRNA	139	326	328	1994	1
PA_vRNA	139	326	329	1988	1
PA_vRNA	139	326	356	1931	1
PA_vRNA	140	469	471	1845	1
PA_vRNA	140	469	472	1884	1
PA_vRNA	140	469	491	2029	1
PA_vRNA	140	469	508	1868	1
PA_vRNA	140	469	532	1873	2
PA_vRNA	140	517	529	609	1
PA_vRNA	140	517	643	1963	1
PA_vRNA	149	162	208	1780	1
PA_vRNA	149	162	226	2066	31
PA_vRNA	149	162	265	2107	1
PA_vRNA	149	1942	1989	2019	2
PA_vRNA	150	225	239	1948	1
PA_vRNA	150	225	261	2089	1
PA_vRNA	150	225	1977	2023	1
PA_vRNA	150	1574	1676	2115	3
PA_vRNA	152	1940	2070	2106	3
PA_vRNA	159	1976	2001	2073	1
PA_vRNA	159	1976	2004	2097	1
PA_vRNA	159	1976	2009	2026	1
PA_vRNA	159	1976	2034	2150	1
PA_vRNA	159	2064	2096	2115	1
PA_vRNA	160	225	330	2057	1
PA_vRNA	160	2031	2096	2111	2
PA_vRNA	160	2031	2096	2115	47
PA_vRNA	161	543	725	1977	2
PA_vRNA	161	1939	2188	2197	2
PA_vRNA	163	171	241	2086	3
PA_vRNA	163	171	259	2125	82
PA_vRNA	163	2104	2146	2191	1
PA_vRNA	165	228	291	2029	1
PA_vRNA	165	228	320	2051	1
PA_vRNA	165	228	320	2072	6
PA_vRNA	170	219	296	2009	1
PA_vRNA	170	219	296	2054	1
PA_vRNA	170	219	317	2073	1
PA_vRNA	170	219	2131	2144	1
PA_vRNA	172	221	296	2009	780
PA_vRNA	172	221	297	2014	1
PA_vRNA	172	221	299	1945	1
PA_vRNA	172	221	2100	2125	1
PA_vRNA	172	221	2131	2144	453
PA_vRNA	174	183	200	2152	1
PA_vRNA	174	183	214	2116	1
PA_vRNA	174	183	244	2045	1
PA_vRNA	174	183	245	2064	1
PA_vRNA	174	183	248	2052	1
PA_vRNA	174	183	258	1996	2
PA_vRNA	174	183	262	2046	1
PA_vRNA	174	183	268	1997	1
PA_vRNA	174	183	274	2054	1
PA_vRNA	174	183	290	2041	1
PA_vRNA	174	183	390	1920	1
PA_vRNA	174	183	392	2002	1
PA_vRNA	174	183	539	2027	159
PA_vRNA	174	183	2081	2093	1
PA_vRNA	181	2074	2099	2124	3
PA_vRNA	182	269	577	2024	2
PA_vRNA	184	563	838	2141	5
PA_vRNA	185	1891	1953	1983	1
PA_vRNA	185	1951	1993	2052	1
PA_vRNA	188	2012	2046	2068	1
PA_vRNA	190	246	286	2045	1
PA_vRNA	190	246	535	2047	16
PA_vRNA	191	207	230	254	1
PA_vRNA	191	207	237	2089	1
PA_vRNA	191	207	238	2001	1
PA_vRNA	191	207	238	2025	1
PA_vRNA	191	207	248	2052	2
PA_vRNA	191	207	254	2023	1
PA_vRNA	191	207	258	316	1
PA_vRNA	191	207	259	2014	1
PA_vRNA	191	207	259	2091	1
PA_vRNA	191	207	262	2046	3
PA_vRNA	191	207	264	2023	1
PA_vRNA	191	207	270	2076	2
PA_vRNA	191	207	273	2017	1
PA_vRNA	191	207	274	2064	1
PA_vRNA	191	207	275	2005	1
PA_vRNA	191	207	275	2042	1
PA_vRNA	191	207	275	2062	1
PA_vRNA	191	207	283	2052	1
PA_vRNA	191	207	290	2051	2
PA_vRNA	191	207	291	2029	1
PA_vRNA	191	207	292	2017	1
PA_vRNA	191	207	293	1998	1
PA_vRNA	191	207	294	2055	1
PA_vRNA	191	207	296	2025	2
PA_vRNA	191	207	298	1993	1
PA_vRNA	191	207	298	2064	3313
PA_vRNA	191	207	304	2070	12
PA_vRNA	191	207	307	1919	1
PA_vRNA	191	207	309	2015	1
PA_vRNA	191	207	344	2022	2
PA_vRNA	191	207	356	2097	82
PA_vRNA	191	207	363	2104	1
PA_vRNA	191	207	479	1949	1
PA_vRNA	191	207	2021	2064	2
PA_vRNA	191	207	2188	2197	1394
PA_vRNA	192	208	298	2064	1
PA_vRNA	194	1704	1930	2007	3
PA_vRNA	194	1954	1976	2031	1
PA_vRNA	197	213	290	2031	1
PA_vRNA	198	214	290	2051	1
PA_vRNA	198	214	297	2045	1
PA_vRNA	198	214	305	2066	1
PA_vRNA	199	2077	2081	2093	11
PA_vRNA	199	2077	2150	2158	11
PA_vRNA	208	1780	1812	1845	1
PA_vRNA	208	2041	2096	2117	1
PA_vRNA	208	2041	2099	2124	2
PA_vRNA	208	2093	2140	2149	1
PA_vRNA	209	1803	2118	2156	1
PA_vRNA	210	2104	2140	2189	1
PA_vRNA	211	1999	2132	2158	1
PA_vRNA	211	2037	2081	2093	1
PA_vRNA	211	2037	2150	2158	1
PA_vRNA	212	257	383	1988	1
PA_vRNA	212	2096	2150	2158	1
PA_vRNA	214	1993	2140	2149	1
PA_vRNA	214	2022	2034	2150	1
PA_vRNA	214	2116	2140	2149	1
PA_vRNA	215	1872	1979	2031	1
PA_vRNA	215	1872	1980	2032	44
PA_vRNA	215	1872	2094	2144	48
PA_vRNA	216	227	291	1939	1
PA_vRNA	216	227	506	1859	1
PA_vRNA	218	2131	2173	2190	7
PA_vRNA	221	1993	2099	2158	3
PA_vRNA	221	2019	2051	2073	1
PA_vRNA	221	2034	2040	2156	1
PA_vRNA	222	241	245	2051	1
PA_vRNA	222	241	391	1836	8
PA_vRNA	222	241	479	1949	1
PA_vRNA	223	345	508	1836	20
PA_vRNA	223	486	541	1780	4
PA_vRNA	223	486	1822	1885	2
PA_vRNA	223	486	1934	2002	3
PA_vRNA	223	1058	1188	1242	2
PA_vRNA	224	264	296	2045	1
PA_vRNA	224	264	312	1997	64
PA_vRNA	224	1033	1063	1305	117
PA_vRNA	224	1033	1487	2042	14
PA_vRNA	224	1938	2100	2116	41
PA_vRNA	224	2022	2139	2151	2
PA_vRNA	224	2068	2139	2151	27
PA_vRNA	225	251	293	1458	1
PA_vRNA	225	251	296	2054	1
PA_vRNA	225	251	362	2028	22
PA_vRNA	225	1092	1132	1146	15
PA_vRNA	225	1806	1875	1987	20
PA_vRNA	225	1991	2096	2155	14
PA_vRNA	225	2115	2188	2197	1
PA_vRNA	226	406	592	1939	18
PA_vRNA	226	2033	2096	2117	3
PA_vRNA	226	2033	2096	2124	23
PA_vRNA	227	258	291	2029	1
PA_vRNA	227	258	415	1810	1
PA_vRNA	228	2001	2081	2093	1
PA_vRNA	228	2001	2150	2158	1
PA_vRNA	228	2006	2061	2072	10
PA_vRNA	228	2109	2140	2149	1
PA_vRNA	231	2065	2081	2093	1
PA_vRNA	231	2065	2150	2158	1
PA_vRNA	233	296	307	1941	1
PA_vRNA	233	296	388	1938	8
PA_vRNA	233	296	1976	2041	1
PA_vRNA	236	258	268	1955	1
PA_vRNA	236	258	290	2056	2
PA_vRNA	236	258	295	1995	14
PA_vRNA	236	258	304	1742	1
PA_vRNA	236	258	334	2030	1
PA_vRNA	236	258	352	1895	1
PA_vRNA	236	258	383	1965	1
PA_vRNA	236	2067	2099	2124	1
PA_vRNA	237	1800	1918	1958	185
PA_vRNA	237	2089	2140	2149	1
PA_vRNA	237	2089	2142	2156	1
PA_vRNA	238	2001	2188	2197	1
PA_vRNA	238	2060	2062	2077	1
PA_vRNA	239	1876	1925	2068	14
PA_vRNA	239	1948	1974	2020	1
PA_vRNA	239	1948	1977	2023	1296
PA_vRNA	240	1949	1978	2024	1
PA_vRNA	241	253	433	1857	18
PA_vRNA	242	314	367	1982	1
PA_vRNA	242	314	374	2109	1
PA_vRNA	242	2040	2056	2076	1
PA_vRNA	242	2062	2119	2155	2
PA_vRNA	243	262	290	2030	1
PA_vRNA	243	262	291	2029	2
PA_vRNA	243	262	292	2047	1
PA_vRNA	243	262	296	2054	1
PA_vRNA	243	262	298	2064	1
PA_vRNA	243	262	304	2034	1
PA_vRNA	243	262	306	1968	1
PA_vRNA	243	262	307	1941	1
PA_vRNA	243	262	319	1932	2
PA_vRNA	243	262	320	1961	1
PA_vRNA	243	262	321	2022	1
PA_vRNA	243	262	329	1988	1
PA_vRNA	243	262	335	1921	1
PA_vRNA	243	262	336	2071	1
PA_vRNA	243	262	348	1998	1
PA_vRNA	243	262	420	2052	397
PA_vRNA	243	262	537	1863	1
PA_vRNA	243	262	1943	1953	1
PA_vRNA	244	263	348	1960	1
PA_vRNA	244	426	478	2073	4
PA_vRNA	245	258	290	2041	1
PA_vRNA	245	258	302	2035	1
PA_vRNA	245	258	307	392	3
PA_vRNA	245	272	294	2055	1
PA_vRNA	245	1988	2055	2068	51
PA_vRNA	245	2062	2133	2151	56
PA_vRNA	246	1932	1976	2124	1
PA_vRNA	246	1932	2022	2050	2
PA_vRNA	246	1942	1989	2097	1
PA_vRNA	246	1942	2027	2051	43
PA_vRNA	246	1978	2040	2097	2
PA_vRNA	246	2063	2133	2151	1
PA_vRNA	248	2052	2096	2112	1
PA_vRNA	249	291	356	1919	68
PA_vRNA	249	2032	2044	2155	1
PA_vRNA	249	2045	2081	2093	1
PA_vRNA	249	2045	2150	2158	1
PA_vRNA	250	262	291	1939	1
PA_vRNA	250	262	312	1999	1
PA_vRNA	250	262	359	398	117
PA_vRNA	250	262	361	1947	1
PA_vRNA	250	262	486	1958	37
PA_vRNA	250	1582	1728	2064	1
PA_vRNA	250	1582	1933	2047	53
PA_vRNA	250	2003	2046	2068	1
PA_vRNA	250	2003	2081	2093	1
PA_vRNA	250	2003	2131	2144	1
PA_vRNA	251	2019	2022	2050	1
PA_vRNA	254	263	334	2030	1
PA_vRNA	254	263	443	2050	79
PA_vRNA	254	2023	2081	2093	1
PA_vRNA	256	304	348	1887	1
PA_vRNA	256	304	428	2053	1
PA_vRNA	256	312	471	1462	5
PA_vRNA	256	312	1695	2025	1
PA_vRNA	257	276	278	2015	1
PA_vRNA	257	276	307	2025	1
PA_vRNA	257	276	321	2022	1
PA_vRNA	257	276	352	1895	1
PA_vRNA	257	276	391	1796	4
PA_vRNA	257	276	1910	1942	3
PA_vRNA	258	316	361	2045	83
PA_vRNA	258	316	367	2053	1
PA_vRNA	258	1996	2040	2146	2
PA_vRNA	258	1996	2040	2156	5
PA_vRNA	258	1996	2051	2073	1
PA_vRNA	258	1996	2081	2093	1
PA_vRNA	258	1996	2150	2158	1
PA_vRNA	258	1996	2188	2197	1
PA_vRNA	259	2084	2096	2112	1
PA_vRNA	259	2095	2140	2149	1362
PA_vRNA	259	2095	2149	2161	3
PA_vRNA	260	2054	2081	2093	1
PA_vRNA	260	2054	2150	2158	1
PA_vRNA	260	2096	2141	2150	1
PA_vRNA	261	286	538	1699	1
PA_vRNA	261	333	335	1959	1
PA_vRNA	261	333	337	1941	1
PA_vRNA	261	333	345	2021	1
PA_vRNA	261	333	351	1930	1
PA_vRNA	261	333	352	1895	2
PA_vRNA	261	333	361	1947	1
PA_vRNA	261	333	389	1852	1
PA_vRNA	261	333	390	1961	1
PA_vRNA	261	333	399	1802	1
PA_vRNA	261	333	406	2137	1
PA_vRNA	261	333	420	2052	1
PA_vRNA	261	333	438	2003	8
PA_vRNA	261	333	471	1822	1
PA_vRNA	261	363	371	2115	3
PA_vRNA	261	394	537	2020	3
PA_vRNA	261	1772	1818	1859	3
PA_vRNA	261	1853	1861	2054	1
PA_vRNA	261	1922	1989	2016	11
PA_vRNA	261	2056	2146	2191	30
PA_vRNA	261	2064	2144	2156	2
PA_vRNA	262	2046	2081	2093	1
PA_vRNA	262	2046	2092	2113	1
PA_vRNA	262	2046	2132	2158	1
PA_vRNA	262	2046	2140	2149	1
PA_vRNA	262	2046	2188	2197	1
PA_vRNA	262	2107	2140	2149	1
PA_vRNA	263	1884	1918	1958	2
PA_vRNA	263	2027	2083	2127	1
PA_vRNA	263	2027	2099	2125	1
PA_vRNA	265	2086	2131	2144	1
PA_vRNA	266	2025	2051	2073	1
PA_vRNA	268	2028	2089	2112	2
PA_vRNA	268	2131	2150	2158	1
PA_vRNA	269	280	415	1988	4
PA_vRNA	270	386	470	1817	1
PA_vRNA	271	1170	1209	2005	5
PA_vRNA	273	2026	2031	2101	1
PA_vRNA	273	2033	2051	2073	1
PA_vRNA	275	284	415	1917	20
PA_vRNA	275	299	368	1991	8
PA_vRNA	275	2050	2081	2093	1
PA_vRNA	275	2050	2099	2124	1
PA_vRNA	275	2050	2150	2158	1
PA_vRNA	275	2051	2081	2093	2
PA_vRNA	276	1978	2096	2117	1
PA_vRNA	277	2027	2056	2076	5
PA_vRNA	278	312	356	2154	1
PA_vRNA	278	312	374	2109	1
PA_vRNA	278	312	468	1999	4
PA_vRNA	278	312	2110	2126	1
PA_vRNA	281	1995	2002	2115	1
PA_vRNA	282	2028	2099	2124	2
PA_vRNA	283	2054	2137	2157	35
PA_vRNA	284	1882	2021	2031	30
PA_vRNA	284	2020	2040	2156	2
PA_vRNA	285	303	330	2012	5
PA_vRNA	285	303	352	1895	1
PA_vRNA	285	303	394	1927	1
PA_vRNA	285	1974	2020	2045	12
PA_vRNA	286	1995	2003	2065	1
PA_vRNA	286	2021	2188	2197	1
PA_vRNA	286	2045	2140	2149	1
PA_vRNA	287	2048	2054	2090	1
PA_vRNA	288	1936	1940	2031	2
PA_vRNA	288	1939	2092	2113	3
PA_vRNA	288	1975	1980	2032	1
PA_vRNA	288	2040	2051	2073	1
PA_vRNA	289	2017	2023	2034	1
PA_vRNA	289	2022	2062	2077	28
PA_vRNA	289	2022	2116	2152	12
PA_vRNA	290	394	396	448	2
PA_vRNA	290	394	544	1860	2
PA_vRNA	290	447	657	1820	5
PA_vRNA	290	1981	2051	2073	1
PA_vRNA	290	2031	2051	2073	1
PA_vRNA	290	2031	2081	2093	1
PA_vRNA	290	2031	2099	2124	1
PA_vRNA	290	2051	2096	2111	1
PA_vRNA	290	2051	2140	2149	1
PA_vRNA	290	2056	2081	2093	1
PA_vRNA	290	2056	2099	2124	1
PA_vRNA	290	2056	2140	2189	1
PA_vRNA	290	2056	2150	2158	1
PA_vRNA	291	1939	1969	2045	1
PA_vRNA	291	1939	1971	2040	1
PA_vRNA	291	1939	1972	2045	1
PA_vRNA	291	1939	2045	2080	1
PA_vRNA	291	1949	1977	2023	5
PA_vRNA	291	1978	1980	2032	6
PA_vRNA	291	2006	2009	2033	3
PA_vRNA	291	2020	2099	2124	1
PA_vRNA	292	1987	1990	2057	1
PA_vRNA	292	2017	2021	2064	1
PA_vRNA	292	2051	2057	2091	1
PA_vRNA	293	1998	2051	2073	1
PA_vRNA	293	2108	2140	2149	1
PA_vRNA	294	2026	2056	2076	1
PA_vRNA	294	2055	2099	2158	1
PA_vRNA	294	2093	2150	2158	1
PA_vRNA	296	316	537	1836	1
PA_vRNA	296	336	370	1884	1
PA_vRNA	296	336	392	2002	1
PA_vRNA	296	336	538	1830	2
PA_vRNA	296	1923	1930	2109	1
PA_vRNA	296	1938	1941	2029	1
PA_vRNA	296	1938	2011	2077	7
PA_vRNA	296	2007	2045	2080	1
PA_vRNA	296	2009	2131	2144	551
PA_vRNA	296	2025	2056	2076	349
PA_vRNA	296	2025	2096	2112	1
PA_vRNA	296	2054	2133	2151	1
PA_vRNA	296	2054	2142	2156	1
PA_vRNA	297	374	377	2018	1
PA_vRNA	297	374	503	1937	1
PA_vRNA	297	1927	1968	1995	31
PA_vRNA	297	1960	2004	2017	1
PA_vRNA	297	1960	2045	2080	1
PA_vRNA	297	2014	2188	2197	1
PA_vRNA	297	2045	2081	2093	2
PA_vRNA	298	330	399	1802	1
PA_vRNA	298	330	429	1884	2
PA_vRNA	298	485	537	2020	1
PA_vRNA	298	1909	1960	2062	176
PA_vRNA	298	1953	2000	2097	2
PA_vRNA	298	1983	2050	2097	1
PA_vRNA	298	1993	2034	2150	1
PA_vRNA	298	1993	2081	2093	1
PA_vRNA	298	2062	2133	2151	1
PA_vRNA	298	2064	2188	2197	1350
PA_vRNA	299	364	455	1892	1
PA_vRNA	299	2057	2060	2069	1
PA_vRNA	299	2057	2188	2197	1
PA_vRNA	300	338	488	584	1
PA_vRNA	300	1992	2021	2064	5
PA_vRNA	302	361	389	2021	5
PA_vRNA	303	1964	1968	1995	1
PA_vRNA	303	1964	2150	2158	1
PA_vRNA	303	2010	2099	2124	1
PA_vRNA	304	342	345	2021	1
PA_vRNA	304	342	345	2036	2
PA_vRNA	304	342	348	2017	2
PA_vRNA	304	342	362	1870	1
PA_vRNA	304	342	365	2159	1
PA_vRNA	304	342	370	1905	3
PA_vRNA	304	342	374	2109	21
PA_vRNA	304	342	383	1965	52
PA_vRNA	304	342	385	1860	1
PA_vRNA	304	342	386	2042	1
PA_vRNA	304	342	387	1974	6
PA_vRNA	304	342	388	1893	1
PA_vRNA	304	342	388	1919	1
PA_vRNA	304	342	388	1960	1
PA_vRNA	304	342	393	2003	1
PA_vRNA	304	342	397	1845	1
PA_vRNA	304	342	397	1882	1
PA_vRNA	304	342	398	1880	1
PA_vRNA	304	342	399	1802	4
PA_vRNA	304	342	399	2044	1
PA_vRNA	304	342	401	2138	1
PA_vRNA	304	342	406	2137	1
PA_vRNA	304	342	407	2052	1
PA_vRNA	304	342	409	1918	1
PA_vRNA	304	342	410	1945	1
PA_vRNA	304	342	412	1896	3
PA_vRNA	304	342	416	2155	6
PA_vRNA	304	342	419	1894	1
PA_vRNA	304	342	420	1861	1
PA_vRNA	304	342	420	2003	1
PA_vRNA	304	342	420	2052	1
PA_vRNA	304	342	424	1779	1
PA_vRNA	304	342	425	1908	1
PA_vRNA	304	342	426	1859	1
PA_vRNA	304	342	426	1972	2
PA_vRNA	304	342	426	1973	1
PA_vRNA	304	342	427	1834	2
PA_vRNA	304	342	430	1776	2
PA_vRNA	304	342	430	1824	1
PA_vRNA	304	342	430	1944	1
PA_vRNA	304	342	432	1961	3
PA_vRNA	304	342	433	1857	1
PA_vRNA	304	342	433	1915	431
PA_vRNA	304	342	433	1942	6
PA_vRNA	304	342	434	1946	1
PA_vRNA	304	342	455	464	1
PA_vRNA	304	342	487	583	1
PA_vRNA	304	342	488	584	584
PA_vRNA	304	342	489	585	1
PA_vRNA	304	342	726	1787	1
PA_vRNA	304	342	729	1790	190
PA_vRNA	304	342	1993	2052	44
PA_vRNA	304	468	529	609	2
PA_vRNA	304	468	643	1963	2
PA_vRNA	304	468	2081	2093	1
PA_vRNA	304	468	2150	2158	1
PA_vRNA	304	1943	1948	2016	7
PA_vRNA	304	2027	2099	2124	2
PA_vRNA	304	2027	2119	2155	1
PA_vRNA	304	2034	2063	2155	1
PA_vRNA	304	2034	2081	2093	157
PA_vRNA	304	2034	2083	2111	2
PA_vRNA	304	2034	2083	2127	1
PA_vRNA	304	2034	2096	2115	3
PA_vRNA	304	2034	2099	2124	41
PA_vRNA	304	2034	2100	2116	4
PA_vRNA	304	2034	2119	2155	8
PA_vRNA	304	2034	2150	2158	38
PA_vRNA	304	2070	2131	2144	1
PA_vRNA	304	2070	2132	2158	1
PA_vRNA	304	2070	2188	2197	2
PA_vRNA	305	343	348	2017	1
PA_vRNA	305	343	352	2090	1
PA_vRNA	305	2044	2099	2124	1
PA_vRNA	307	316	329	1988	1
PA_vRNA	307	316	388	1974	24
PA_vRNA	307	392	443	1825	1
PA_vRNA	307	471	508	1868	1
PA_vRNA	307	471	529	609	4353
PA_vRNA	307	471	529	1867	1
PA_vRNA	307	471	537	1907	1
PA_vRNA	307	471	539	1878	1
PA_vRNA	307	471	577	2024	7
PA_vRNA	307	471	612	634	1
PA_vRNA	307	471	614	1691	2
PA_vRNA	307	471	619	1677	1
PA_vRNA	307	471	637	1718	1
PA_vRNA	307	471	643	1963	1483
PA_vRNA	307	471	2020	2045	1
PA_vRNA	307	471	2051	2073	1
PA_vRNA	307	471	2081	2093	1074
PA_vRNA	307	471	2083	2095	1
PA_vRNA	307	471	2099	2125	4
PA_vRNA	307	471	2150	2158	692
PA_vRNA	307	1941	1943	1953	1
PA_vRNA	307	1941	1976	2041	270
PA_vRNA	307	2005	2132	2158	3
PA_vRNA	307	2025	2083	2095	1
PA_vRNA	307	2025	2131	2144	1
PA_vRNA	308	1943	1988	2090	1
PA_vRNA	309	324	330	2057	1
PA_vRNA	309	324	399	2044	1
PA_vRNA	309	324	525	1987	2
PA_vRNA	309	2015	2081	2093	1
PA_vRNA	310	475	530	610	1
PA_vRNA	311	475	529	609	2
PA_vRNA	311	475	532	1873	2
PA_vRNA	311	475	643	1963	1
PA_vRNA	311	475	2081	2093	1
PA_vRNA	312	349	383	1965	2
PA_vRNA	312	349	424	1779	1
PA_vRNA	312	349	438	1902	1
PA_vRNA	315	337	384	1925	1
PA_vRNA	315	337	392	2002	1
PA_vRNA	315	337	396	1717	2
PA_vRNA	315	337	399	1802	1
PA_vRNA	315	337	424	1779	1
PA_vRNA	315	337	1974	2026	1
PA_vRNA	315	2002	2004	2017	2
PA_vRNA	315	2014	2023	2034	1
PA_vRNA	315	2014	2046	2150	1
PA_vRNA	315	2014	2051	2073	1
PA_vRNA	315	2014	2188	2197	1
PA_vRNA	316	1926	2020	2045	1
PA_vRNA	316	1926	2140	2149	1
PA_vRNA	316	1926	2188	2197	1
PA_vRNA	316	2023	2045	2080	1
PA_vRNA	316	2054	2081	2093	1
PA_vRNA	316	2054	2150	2158	1
PA_vRNA	317	2059	2062	2077	4
PA_vRNA	317	2073	2099	2124	1
PA_vRNA	318	1655	1728	2064	107
PA_vRNA	318	1974	1977	2023	2
PA_vRNA	318	1995	2067	2104	3
PA_vRNA	320	357	361	1982	1
PA_vRNA	320	357	424	1779	1
PA_vRNA	320	373	381	1934	1
PA_vRNA	320	373	410	1892	1
PA_vRNA	320	373	461	1852	8
PA_vRNA	320	373	2083	2127	3
PA_vRNA	320	1961	1977	2023	1
PA_vRNA	320	1961	1984	1998	1
PA_vRNA	320	1961	1993	2052	1
PA_vRNA	320	1961	2009	2026	2
PA_vRNA	320	1963	2081	2093	1
PA_vRNA	320	1963	2150	2158	1
PA_vRNA	320	2072	2081	2093	2
PA_vRNA	320	2072	2150	2158	2
PA_vRNA	321	338	563	1858	2
PA_vRNA	321	340	406	2034	3
PA_vRNA	321	340	537	1868	1
PA_vRNA	321	397	454	1895	1
PA_vRNA	321	397	455	464	1
PA_vRNA	321	397	476	1864	1
PA_vRNA	321	1941	1976	2041	6
PA_vRNA	321	2022	2040	2156	2
PA_vRNA	321	2025	2046	2068	1
PA_vRNA	321	2025	2131	2144	1
PA_vRNA	321	2032	2056	2076	1
PA_vRNA	322	1973	2188	2197	1
PA_vRNA	324	2028	2056	2076	1
PA_vRNA	328	1927	1944	2012	1
PA_vRNA	328	1927	2004	2017	1
PA_vRNA	328	1972	2051	2073	1
PA_vRNA	328	1994	2034	2150	1
PA_vRNA	328	2047	2051	2073	1
PA_vRNA	329	743	813	2047	1
PA_vRNA	329	1988	2027	2051	2
PA_vRNA	329	1988	2046	2068	1
PA_vRNA	329	2025	2051	2073	1
PA_vRNA	329	2025	2081	2093	1
PA_vRNA	330	344	348	2017	1
PA_vRNA	330	344	414	520	1
PA_vRNA	330	1889	1940	1980	1
PA_vRNA	330	1889	2188	2197	2
PA_vRNA	330	1960	2081	2093	1
PA_vRNA	330	1964	2036	2049	4
PA_vRNA	330	2012	2042	2153	1
PA_vRNA	330	2012	2083	2127	1
PA_vRNA	331	2053	2132	2158	1
PA_vRNA	332	2087	2133	2151	1
PA_vRNA	333	1932	1969	2045	1
PA_vRNA	333	1986	2055	2068	2
PA_vRNA	333	2054	2140	2149	2
PA_vRNA	333	2062	2096	2112	1
PA_vRNA	334	2027	2081	2093	1
