segment	fivePrime_1	threePrime_1	fivePrime_2	threePrime_2	counts
PA_vRNA	114	176	387	1938	1
PA_vRNA	114	176	394	2087	1
PA_vRNA	114	176	399	1890	1
PA_vRNA	114	176	399	2006	1
PA_vRNA	114	176	418	1902	1
PA_vRNA	114	176	420	1904	1
PA_vRNA	114	176	421	1908	1
PA_vRNA	114	176	428	1939	1
PA_vRNA	114	176	430	1876	1
PA_vRNA	114	176	436	2056	1
PA_vRNA	114	176	460	1892	1
PA_vRNA	114	176	491	1846	1
PA_vRNA	114	176	498	1901	1
PA_vRNA	114	176	511	1893	1
PA_vRNA	114	176	525	1883	1
PA_vRNA	114	176	526	1771	3
PA_vRNA	114	176	537	1863	1
PA_vRNA	114	176	538	2149	1
PA_vRNA	114	176	1975	2089	4
PA_vRNA	114	176	1977	2023	1
PA_vRNA	114	176	1990	2022	1
PA_vRNA	114	176	2010	2032	1
PA_vRNA	114	176	2081	2097	3
PA_vRNA	116	254	321	1977	1
PA_vRNA	117	186	621	1741	1
PA_vRNA	119	341	344	1920	1
PA_vRNA	119	341	348	2015	1
PA_vRNA	119	341	351	2069	23
PA_vRNA	119	341	353	1908	1
PA_vRNA	119	341	353	2021	2
PA_vRNA	119	341	384	1931	1
PA_vRNA	119	341	1923	1988	1
PA_vRNA	120	258	283	2064	1
PA_vRNA	120	258	299	2090	1
PA_vRNA	120	258	302	1994	1
PA_vRNA	120	258	329	1844	2
PA_vRNA	120	258	1975	2089	1
PA_vRNA	120	342	352	2070	1
PA_vRNA	123	151	165	2117	1
PA_vRNA	123	151	174	2098	1
PA_vRNA	124	471	487	1802	1
PA_vRNA	124	471	491	562	1
PA_vRNA	124	471	621	1741	1
PA_vRNA	124	471	1931	1939	1
PA_vRNA	125	2037	2110	2140	1
PA_vRNA	131	186	228	2025	1
PA_vRNA	131	186	230	2116	1
PA_vRNA	131	186	250	2073	1
PA_vRNA	131	186	275	2076	1
PA_vRNA	131	186	304	2027	1
PA_vRNA	131	186	316	1994	1
PA_vRNA	131	186	320	1941	1
PA_vRNA	131	186	321	1977	1
PA_vRNA	131	186	525	1883	1
PA_vRNA	133	461	525	1883	1
PA_vRNA	137	327	329	1844	3
PA_vRNA	137	327	1975	2089	3
PA_vRNA	138	333	351	2069	3
PA_vRNA	138	333	353	1908	1
PA_vRNA	138	333	1923	1988	1
PA_vRNA	139	326	329	1844	5
PA_vRNA	139	326	329	2007	1
PA_vRNA	139	326	342	2057	1
PA_vRNA	139	326	387	1986	1
PA_vRNA	139	326	1975	2089	1
PA_vRNA	139	1973	1975	2089	3
PA_vRNA	144	1957	1975	2089	1
PA_vRNA	149	162	251	1980	1
PA_vRNA	150	173	242	308	1
PA_vRNA	150	173	329	2019	38
PA_vRNA	150	173	479	2124	1
PA_vRNA	150	1826	1875	2041	9
PA_vRNA	150	1940	1975	2089	3
PA_vRNA	150	2001	2063	2097	4
PA_vRNA	152	1980	2191	2214	24
PA_vRNA	160	231	284	1967	1
PA_vRNA	160	231	531	2088	23
PA_vRNA	160	1922	1976	2001	22
PA_vRNA	160	1922	2140	2149	1
PA_vRNA	161	171	219	253	279
PA_vRNA	161	171	277	2070	1
PA_vRNA	161	171	389	403	77
PA_vRNA	161	171	390	404	1
PA_vRNA	161	171	469	2045	63
PA_vRNA	161	177	219	253	1
PA_vRNA	161	177	224	2015	1
PA_vRNA	161	177	263	2027	1
PA_vRNA	161	196	285	2074	1
PA_vRNA	161	196	309	2074	18
PA_vRNA	163	2104	2140	2149	1
PA_vRNA	164	198	213	2060	2
PA_vRNA	164	198	216	1996	133
PA_vRNA	164	198	221	2055	1
PA_vRNA	164	198	223	1919	1
PA_vRNA	164	198	223	2097	1
PA_vRNA	164	198	224	2015	1
PA_vRNA	164	198	228	2025	1
PA_vRNA	164	198	254	2069	3
PA_vRNA	164	198	262	2050	1
PA_vRNA	164	198	281	2074	1
PA_vRNA	164	198	283	1996	1
PA_vRNA	164	198	284	2102	1
PA_vRNA	165	1931	2011	2105	1
PA_vRNA	172	187	239	262	21
PA_vRNA	172	187	265	2073	1
PA_vRNA	172	187	307	2005	6
PA_vRNA	174	2098	2191	2214	2
PA_vRNA	179	194	265	298	1
PA_vRNA	179	194	395	442	1
PA_vRNA	183	2023	2067	2132	85
PA_vRNA	186	609	2166	2190	13
PA_vRNA	186	2001	2054	2076	40
PA_vRNA	194	1954	1975	2089	7
PA_vRNA	197	213	310	1988	1
PA_vRNA	200	2032	2101	2153	1
PA_vRNA	209	1954	1975	2089	1
PA_vRNA	209	2029	2089	2152	5
PA_vRNA	210	1878	1918	2030	93
PA_vRNA	210	1878	1975	2089	1
PA_vRNA	212	257	385	1948	1
PA_vRNA	212	257	1977	2023	1
PA_vRNA	213	391	420	1904	2
PA_vRNA	213	391	436	1859	20
PA_vRNA	213	391	436	2056	2127
PA_vRNA	213	391	437	2022	1
PA_vRNA	213	391	437	2057	1
PA_vRNA	213	391	444	2059	1
PA_vRNA	213	391	446	1895	1
PA_vRNA	213	391	471	1857	1
PA_vRNA	213	391	472	1785	1
PA_vRNA	213	391	2101	2153	1
PA_vRNA	213	2060	2081	2097	4
PA_vRNA	213	2060	2089	2152	2
PA_vRNA	213	2060	2101	2153	1
PA_vRNA	214	2052	2076	2102	1
PA_vRNA	214	2052	2081	2097	4
PA_vRNA	214	2052	2089	2152	2
PA_vRNA	216	228	359	1949	2
PA_vRNA	216	679	777	2030	76
PA_vRNA	216	679	2114	2171	42
PA_vRNA	217	2020	2081	2097	1
PA_vRNA	218	247	287	1970	1
PA_vRNA	218	247	320	2009	2
PA_vRNA	218	247	322	1964	1
PA_vRNA	218	258	295	2019	1
PA_vRNA	218	258	311	1942	1
PA_vRNA	218	258	320	2056	85
PA_vRNA	218	258	344	1920	1
PA_vRNA	218	2001	2110	2140	60
PA_vRNA	218	2052	2081	2097	2
PA_vRNA	219	253	268	2074	1
PA_vRNA	219	253	275	1951	1
PA_vRNA	219	253	275	2056	1
PA_vRNA	219	253	277	2070	1
PA_vRNA	219	253	283	2064	2
PA_vRNA	219	253	285	2025	1
PA_vRNA	219	253	296	2002	1
PA_vRNA	219	253	297	2045	1
PA_vRNA	219	253	316	1994	1
PA_vRNA	219	253	321	1977	1
PA_vRNA	219	253	329	1844	1
PA_vRNA	219	253	353	1908	1
PA_vRNA	219	253	389	403	100
PA_vRNA	219	253	390	404	1
PA_vRNA	219	253	469	2045	72
PA_vRNA	219	253	1923	1988	1
PA_vRNA	219	272	278	2040	1
PA_vRNA	219	272	294	1814	1
PA_vRNA	219	272	295	2011	1
PA_vRNA	219	272	296	2032	1
PA_vRNA	219	272	316	1994	2
PA_vRNA	219	272	320	1988	1
PA_vRNA	219	2085	2127	2156	2
PA_vRNA	220	2037	2041	2057	1
PA_vRNA	221	2009	2056	2101	1
PA_vRNA	221	2009	2081	2097	1
PA_vRNA	221	2009	2101	2153	1
PA_vRNA	221	2052	2081	2097	1
PA_vRNA	221	2070	2072	2094	17
PA_vRNA	221	2070	2072	2104	43
PA_vRNA	221	2073	2145	2158	1
PA_vRNA	223	299	330	2021	1
PA_vRNA	223	299	395	2041	17
PA_vRNA	223	1909	1975	2089	1
PA_vRNA	223	1919	1937	2116	2
PA_vRNA	223	2072	2139	2151	1
PA_vRNA	224	262	285	2009	3
PA_vRNA	224	262	299	1860	3
PA_vRNA	224	262	1916	1941	2
PA_vRNA	224	347	386	1923	11
PA_vRNA	224	347	1977	2069	2
PA_vRNA	224	1994	2081	2097	1
PA_vRNA	224	2003	2072	2094	1
PA_vRNA	224	2003	2081	2097	1
PA_vRNA	224	2015	2081	2097	2
PA_vRNA	225	286	358	1919	9
PA_vRNA	225	286	2030	2068	1
PA_vRNA	226	1830	1935	1946	1
PA_vRNA	227	240	275	2076	1
PA_vRNA	227	240	427	2011	1
PA_vRNA	227	262	264	2075	2
PA_vRNA	227	262	275	2056	2
PA_vRNA	227	262	296	2022	1
PA_vRNA	227	262	297	2045	1
PA_vRNA	227	262	328	1953	1
PA_vRNA	227	262	351	2069	1
PA_vRNA	227	262	1988	2057	1
PA_vRNA	228	256	297	1565	17
PA_vRNA	228	256	328	1953	1
PA_vRNA	228	256	1602	1634	7
PA_vRNA	228	256	1925	1938	2
PA_vRNA	228	289	365	1973	1
PA_vRNA	228	340	397	2049	1
PA_vRNA	228	2025	2081	2097	2
PA_vRNA	228	2025	2089	2152	1
PA_vRNA	231	295	321	1977	1
PA_vRNA	231	295	361	2159	1
PA_vRNA	231	295	376	1810	1
PA_vRNA	231	295	387	1986	2
PA_vRNA	231	295	2029	2047	1
PA_vRNA	232	2070	2166	2190	1
PA_vRNA	233	420	436	2035	2
PA_vRNA	233	420	436	2056	9
PA_vRNA	233	420	491	1846	1
PA_vRNA	233	420	2166	2190	2
PA_vRNA	233	2109	2146	2178	1
PA_vRNA	237	2061	2081	2097	1
PA_vRNA	239	262	294	1814	1
PA_vRNA	239	262	296	2052	1
PA_vRNA	239	262	296	2057	1
PA_vRNA	239	262	307	2005	12
PA_vRNA	239	262	315	2116	1
PA_vRNA	239	262	316	1994	1
PA_vRNA	239	262	329	2007	1
PA_vRNA	239	269	308	2032	1
PA_vRNA	239	269	333	2041	23
PA_vRNA	241	250	353	1908	1
PA_vRNA	241	250	361	1995	1
PA_vRNA	241	258	381	408	16
PA_vRNA	241	258	382	409	1
PA_vRNA	241	258	468	1874	23
PA_vRNA	241	269	320	346	7
PA_vRNA	241	269	421	1965	1
PA_vRNA	241	289	291	2026	1
PA_vRNA	241	289	475	1877	3
PA_vRNA	241	289	1934	2049	4
PA_vRNA	241	2025	2081	2097	1
PA_vRNA	241	2048	2081	2097	1
PA_vRNA	241	2053	2081	2097	1
PA_vRNA	242	308	399	1890	2
PA_vRNA	242	308	479	2124	177
PA_vRNA	242	2074	2137	2160	1
PA_vRNA	243	285	362	1941	1
PA_vRNA	243	285	395	1944	13
PA_vRNA	243	285	2077	2087	13
PA_vRNA	243	2025	2081	2097	3
PA_vRNA	243	2025	2101	2153	1
PA_vRNA	244	260	290	2044	1
PA_vRNA	244	260	328	1941	1
PA_vRNA	244	260	329	1844	1
PA_vRNA	244	260	506	1920	1
PA_vRNA	245	269	399	1953	8
PA_vRNA	245	1874	1918	2041	1072
PA_vRNA	245	1874	2081	2097	1
PA_vRNA	245	1958	1995	2069	4
PA_vRNA	245	1990	2064	2152	50
PA_vRNA	245	2048	2110	2140	1
PA_vRNA	245	2056	2072	2116	1
PA_vRNA	245	2056	2081	2097	1
PA_vRNA	246	292	2050	2068	1
PA_vRNA	246	429	480	1760	2
PA_vRNA	246	429	480	2064	48
PA_vRNA	246	429	2139	2150	24
PA_vRNA	246	1242	1580	2113	1
PA_vRNA	246	1942	1989	2153	19
PA_vRNA	246	2049	2081	2097	1
PA_vRNA	246	2069	2081	2097	1
PA_vRNA	246	2070	2140	2149	1
PA_vRNA	247	2041	2081	2097	1
PA_vRNA	248	258	294	2055	1
PA_vRNA	248	258	296	2025	1
PA_vRNA	248	258	297	362	1
PA_vRNA	248	258	317	2068	1
PA_vRNA	248	258	320	2049	1
PA_vRNA	248	258	329	2001	3
PA_vRNA	248	258	351	2069	1
PA_vRNA	248	1922	1976	2005	1
PA_vRNA	249	2028	2081	2097	2
PA_vRNA	249	2028	2089	2152	3
PA_vRNA	251	1980	1991	2095	1
PA_vRNA	251	2035	2081	2097	1
PA_vRNA	252	2060	2081	2097	1
PA_vRNA	254	1896	1975	2089	1
PA_vRNA	254	2069	2081	2097	3
PA_vRNA	255	353	388	2025	119
PA_vRNA	255	353	430	1944	2
PA_vRNA	255	1836	2010	2056	9
PA_vRNA	255	1985	2040	2156	2
PA_vRNA	255	2092	2096	2111	1
PA_vRNA	256	2107	2110	2126	3
PA_vRNA	257	308	427	2001	16
PA_vRNA	257	2011	2056	2076	22
PA_vRNA	258	1775	1818	1826	76
PA_vRNA	258	1775	1931	1939	25
PA_vRNA	258	1775	1976	2005	21
PA_vRNA	261	368	396	1888	1
PA_vRNA	261	368	429	1912	2
PA_vRNA	261	368	454	1841	9
PA_vRNA	261	368	454	1921	192
PA_vRNA	261	2041	2089	2152	1
PA_vRNA	262	2046	2089	2152	2
PA_vRNA	262	2050	2081	2097	1
PA_vRNA	262	2069	2072	2104	52
PA_vRNA	262	2069	2081	2097	1
PA_vRNA	262	2074	2104	2135	47
PA_vRNA	263	1943	1979	2031	2
PA_vRNA	263	2001	2046	2150	1
PA_vRNA	263	2001	2081	2097	1
PA_vRNA	263	2001	2089	2152	1
PA_vRNA	263	2027	2031	2152	1
PA_vRNA	263	2027	2041	2057	1
PA_vRNA	263	2027	2081	2097	2
PA_vRNA	263	2027	2096	2111	1
PA_vRNA	264	285	470	1868	2
PA_vRNA	265	298	395	2051	6
PA_vRNA	265	1886	1918	2041	1
PA_vRNA	265	1998	2040	2156	1
PA_vRNA	266	2025	2081	2097	1
PA_vRNA	266	2032	2081	2097	2
PA_vRNA	266	2032	2085	2098	1
PA_vRNA	266	2032	2089	2152	1
PA_vRNA	266	2061	2139	2156	1
PA_vRNA	273	2033	2140	2149	1
PA_vRNA	275	1848	1894	1970	7
PA_vRNA	275	2002	2040	2156	1
PA_vRNA	275	2002	2081	2097	1
PA_vRNA	275	2035	2081	2097	1
PA_vRNA	275	2042	2081	2097	4
PA_vRNA	275	2051	2081	2097	1
PA_vRNA	275	2056	2081	2097	1
PA_vRNA	275	2076	2140	2172	2
PA_vRNA	276	292	391	1977	1
PA_vRNA	276	292	1876	2023	2
PA_vRNA	276	303	389	1868	4
PA_vRNA	276	303	389	1947	1
PA_vRNA	276	1920	2003	2023	20
PA_vRNA	276	2009	2014	2039	6
PA_vRNA	276	2029	2081	2097	1
PA_vRNA	276	2053	2081	2097	1
PA_vRNA	277	1943	2030	2068	63
PA_vRNA	277	1962	1978	2054	1
PA_vRNA	277	2027	2081	2097	1
PA_vRNA	277	2034	2056	2076	1
PA_vRNA	277	2034	2067	2132	1
PA_vRNA	277	2034	2076	2159	1
PA_vRNA	277	2034	2079	2095	2
PA_vRNA	277	2034	2081	2097	8
PA_vRNA	277	2050	2054	2090	1
PA_vRNA	277	2050	2081	2097	2
PA_vRNA	277	2050	2096	2156	1
PA_vRNA	277	2070	2140	2172	13
PA_vRNA	278	312	330	2021	1
PA_vRNA	278	312	395	1938	3
PA_vRNA	278	312	1987	2006	2
PA_vRNA	278	2040	2054	2076	1
PA_vRNA	278	2046	2139	2151	1
PA_vRNA	278	2046	2139	2156	195
PA_vRNA	279	1890	1933	2097	1
PA_vRNA	280	1983	1986	2036	1
PA_vRNA	280	2054	2056	2076	1
PA_vRNA	281	294	334	1794	1
PA_vRNA	281	294	2050	2099	2
PA_vRNA	281	1953	1988	2057	1
PA_vRNA	281	2074	2139	2156	1
PA_vRNA	282	1988	2030	2068	1
PA_vRNA	282	1988	2102	2113	64
PA_vRNA	282	2007	2041	2057	1
PA_vRNA	283	1996	2081	2097	1
PA_vRNA	283	2032	2081	2097	2
PA_vRNA	283	2064	2081	2097	4
PA_vRNA	283	2064	2089	2152	1
PA_vRNA	283	2064	2139	2151	1
PA_vRNA	283	2064	2139	2156	1
PA_vRNA	284	1996	2029	2047	1
PA_vRNA	284	2032	2081	2097	1
PA_vRNA	284	2032	2083	2148	1
PA_vRNA	284	2042	2081	2097	1
PA_vRNA	284	2045	2188	2199	1
PA_vRNA	285	316	318	2077	1
PA_vRNA	285	316	330	2045	1
PA_vRNA	285	316	389	2047	28
PA_vRNA	285	369	425	1964	28
PA_vRNA	285	2009	2029	2047	2
PA_vRNA	285	2009	2064	2152	1
PA_vRNA	285	2009	2081	2097	8
PA_vRNA	285	2025	2076	2159	1
PA_vRNA	285	2074	2140	2149	1
PA_vRNA	286	298	328	1953	1
PA_vRNA	286	298	329	1822	1
PA_vRNA	286	298	351	1998	1
PA_vRNA	286	298	351	2069	1
PA_vRNA	286	298	385	1948	1
PA_vRNA	286	298	390	1932	1
PA_vRNA	286	298	1977	2023	1
PA_vRNA	286	298	1988	2057	1
PA_vRNA	286	362	385	1948	1
PA_vRNA	286	362	420	1904	1
PA_vRNA	286	362	519	1951	16
PA_vRNA	286	1988	2063	2097	1
PA_vRNA	286	2003	2064	2152	1
PA_vRNA	286	2036	2081	2097	1
PA_vRNA	286	2077	2145	2158	1
PA_vRNA	287	1909	1941	1961	1
PA_vRNA	287	1970	1990	2022	2
PA_vRNA	287	1970	2041	2057	1
PA_vRNA	287	1970	2089	2152	1
PA_vRNA	287	1970	2102	2113	1
PA_vRNA	288	1985	2029	2047	1
PA_vRNA	289	2054	2081	2097	1
PA_vRNA	290	314	329	1844	4
PA_vRNA	290	314	342	2025	1
PA_vRNA	290	1988	2029	2047	1
PA_vRNA	290	2027	2029	2047	2
PA_vRNA	290	2044	2081	2097	2
PA_vRNA	290	2044	2096	2111	1
PA_vRNA	291	1932	1975	2089	1
PA_vRNA	291	1978	2191	2214	56
PA_vRNA	291	1978	2192	2215	1
PA_vRNA	291	2023	2103	2116	1
PA_vRNA	291	2029	2089	2152	1
PA_vRNA	291	2033	2081	2097	1
PA_vRNA	293	358	360	2025	2
PA_vRNA	293	358	360	2068	1
PA_vRNA	293	1978	1982	2046	4
PA_vRNA	293	1986	2029	2047	1
PA_vRNA	293	2028	2104	2137	2
PA_vRNA	294	1814	2081	2097	1
PA_vRNA	294	2055	2081	2097	2
PA_vRNA	295	2011	2081	2097	2795
PA_vRNA	296	370	537	1863	24
PA_vRNA	296	2001	2064	2152	1
PA_vRNA	296	2025	2101	2153	1
PA_vRNA	296	2028	2081	2097	2
PA_vRNA	296	2041	2081	2097	1
PA_vRNA	296	2052	2081	2097	1
PA_vRNA	296	2057	2089	2152	1
PA_vRNA	296	2064	2140	2172	1
PA_vRNA	297	309	372	1860	5
PA_vRNA	297	362	365	2051	39
PA_vRNA	297	362	384	1931	1
PA_vRNA	297	362	385	1948	2
PA_vRNA	297	362	406	1932	1
PA_vRNA	297	362	430	1764	1
PA_vRNA	297	362	434	1960	1
PA_vRNA	297	362	532	1845	68
PA_vRNA	297	362	537	1868	10
PA_vRNA	297	362	1977	2023	1
PA_vRNA	297	1565	1602	1634	22
PA_vRNA	297	1565	1925	1938	1
PA_vRNA	297	1969	1989	2021	1
PA_vRNA	297	1969	1990	2022	2092
PA_vRNA	297	1982	2010	2032	625
PA_vRNA	297	2045	2081	2097	4
PA_vRNA	297	2045	2082	2117	4
PA_vRNA	297	2045	2089	2152	3
PA_vRNA	297	2045	2096	2156	1
PA_vRNA	297	2048	2081	2097	1
PA_vRNA	297	2048	2139	2151	1
PA_vRNA	298	433	568	1705	2
PA_vRNA	298	2044	2081	2097	1
PA_vRNA	299	1860	1916	1941	4
PA_vRNA	300	2014	2081	2097	1
PA_vRNA	300	2024	2081	2097	1
PA_vRNA	300	2043	2081	2097	1
PA_vRNA	301	356	509	1981	8
PA_vRNA	302	1994	2034	2150	1
PA_vRNA	302	2026	2081	2097	2
PA_vRNA	302	2026	2089	2152	1
PA_vRNA	302	2044	2094	2137	5
PA_vRNA	303	2010	2029	2047	1
PA_vRNA	303	2053	2081	2097	2
PA_vRNA	304	1953	1955	1981	1
PA_vRNA	304	1983	2081	2097	1
PA_vRNA	304	2027	2064	2152	2
PA_vRNA	304	2027	2081	2097	3
PA_vRNA	304	2027	2102	2113	2
PA_vRNA	304	2034	2081	2097	104
PA_vRNA	304	2034	2102	2113	8
PA_vRNA	304	2034	2114	2171	3
PA_vRNA	306	1884	1933	2097	2
PA_vRNA	306	1977	2029	2047	1
PA_vRNA	306	2047	2139	2156	3
PA_vRNA	307	2050	2081	2097	8
PA_vRNA	307	2050	2089	2152	1
PA_vRNA	307	2068	2081	2097	5
PA_vRNA	308	347	379	1975	1
PA_vRNA	308	347	387	1986	1
PA_vRNA	308	362	369	2028	1
PA_vRNA	308	2032	2081	2097	1
PA_vRNA	309	324	328	1953	1
PA_vRNA	309	324	329	1844	1
PA_vRNA	309	324	538	2149	1
PA_vRNA	309	324	1988	2057	1
PA_vRNA	311	1939	2072	2116	1
PA_vRNA	311	1942	1944	2012	1
PA_vRNA	311	2026	2029	2047	1
PA_vRNA	313	1940	1969	2045	1
PA_vRNA	313	1940	1975	2089	3
PA_vRNA	313	2005	2042	2153	1
PA_vRNA	313	2005	2081	2097	1
PA_vRNA	313	2005	2096	2111	1
PA_vRNA	314	358	387	1986	1
PA_vRNA	314	2057	2081	2097	1
PA_vRNA	316	1949	1977	2023	1
PA_vRNA	316	1994	2029	2047	4
PA_vRNA	316	1994	2041	2057	1
PA_vRNA	316	1994	2081	2097	2
PA_vRNA	317	1918	2003	2023	1
PA_vRNA	317	2068	2096	2111	1
PA_vRNA	318	1974	1977	2026	1
PA_vRNA	318	1974	2029	2047	1
PA_vRNA	318	1977	1990	2022	2
PA_vRNA	318	1977	2081	2097	2
PA_vRNA	318	2028	2072	2104	1
PA_vRNA	318	2028	2081	2097	2
PA_vRNA	319	1963	1977	2023	3
PA_vRNA	319	1963	2081	2097	1
PA_vRNA	319	2087	2145	2158	21
PA_vRNA	320	346	421	1965	2
PA_vRNA	320	1972	2083	2148	6
PA_vRNA	320	1988	2010	2032	3
PA_vRNA	320	2064	2081	2097	1
PA_vRNA	321	1977	1990	2022	2
PA_vRNA	321	1977	2010	2032	1
PA_vRNA	321	1977	2029	2047	2883
PA_vRNA	321	1977	2079	2095	1
PA_vRNA	321	1977	2081	2097	2
PA_vRNA	321	1994	2081	2097	3
PA_vRNA	321	2025	2081	2097	1
PA_vRNA	322	1964	1977	2023	1
PA_vRNA	322	1996	2050	2068	1
PA_vRNA	322	2021	2081	2097	5
PA_vRNA	323	2022	2067	2132	3
PA_vRNA	328	1953	1969	2045	2
PA_vRNA	328	1953	1975	2089	3
PA_vRNA	328	1953	1978	2024	1
PA_vRNA	328	1953	1982	2128	5
PA_vRNA	328	1953	1988	2057	6294
PA_vRNA	328	1953	1988	2058	2
PA_vRNA	328	1953	1989	2058	1
PA_vRNA	328	1953	1989	2153	1
PA_vRNA	328	1953	1990	2022	1
PA_vRNA	328	1953	2081	2097	2
PA_vRNA	328	2024	2081	2097	1
PA_vRNA	329	1822	1977	2091	1
PA_vRNA	329	1844	1861	2054	1
PA_vRNA	329	1844	1931	1939	1
PA_vRNA	329	1844	1969	2085	1
PA_vRNA	329	1844	1975	2089	3359
PA_vRNA	329	1844	1977	2023	1
PA_vRNA	329	1844	1977	2091	1
PA_vRNA	329	1844	1988	2057	1
PA_vRNA	329	1844	1988	2090	3
PA_vRNA	329	1845	1923	1988	1
PA_vRNA	329	1924	1967	2009	13
PA_vRNA	329	1954	1988	2057	1
PA_vRNA	329	2007	2029	2047	1
PA_vRNA	329	2007	2040	2156	1
PA_vRNA	329	2007	2041	2057	1
PA_vRNA	329	2007	2042	2153	1
PA_vRNA	329	2007	2081	2097	3
PA_vRNA	329	2025	2081	2097	1
PA_vRNA	330	1845	1975	2089	1
PA_vRNA	330	1957	1995	2069	1
PA_vRNA	331	1970	1975	2089	1
PA_vRNA	331	1970	2029	2047	1
PA_vRNA	333	1849	1975	2089	3
PA_vRNA	333	2032	2081	2097	1
PA_vRNA	334	1794	1814	2160	2
PA_vRNA	334	1794	2081	2097	2
PA_vRNA	334	1963	1975	2089	1
PA_vRNA	334	1977	2010	2032	1
PA_vRNA	334	2032	2046	2150	1
PA_vRNA	335	1957	1988	2057	1
PA_vRNA	335	1962	1990	2059	1
PA_vRNA	335	2009	2029	2047	1
PA_vRNA	338	1967	1992	2061	1
PA_vRNA	340	1954	1977	2023	1
PA_vRNA	342	1967	2072	2094	1
PA_vRNA	343	1932	1977	2023	2
PA_vRNA	344	1948	1977	2023	1
PA_vRNA	345	399	446	1895	1
PA_vRNA	348	2004	2029	2047	1
PA_vRNA	350	1879	1916	2040	1
PA_vRNA	350	1941	1975	2089	1
PA_vRNA	351	1935	1975	2089	3
PA_vRNA	351	2069	2081	2097	2
PA_vRNA	351	2069	2102	2113	1
PA_vRNA	352	1892	1975	2089	1
PA_vRNA	352	1945	1975	2089	1
PA_vRNA	352	1945	1982	2128	1
PA_vRNA	353	1880	1923	1988	1
PA_vRNA	353	1908	1919	1954	1
PA_vRNA	353	1908	1923	1988	5961
PA_vRNA	353	1908	2029	2047	2
PA_vRNA	353	1908	2040	2156	1
PA_vRNA	353	2021	2041	2057	1
PA_vRNA	354	1909	1924	1989	1
PA_vRNA	354	1918	1982	2046	5
PA_vRNA	354	2040	2081	2097	1
PA_vRNA	355	2023	2067	2132	2
PA_vRNA	356	372	475	490	3
PA_vRNA	356	372	564	1677	1
PA_vRNA	356	1867	1919	1932	14
PA_vRNA	356	1921	1990	2022	1
PA_vRNA	356	1940	1975	2089	1
PA_vRNA	357	1922	1935	1946	1
PA_vRNA	357	1991	2072	2104	12
PA_vRNA	358	1774	1819	1942	6
PA_vRNA	358	1774	2139	2151	2
PA_vRNA	358	1919	1975	2089	1
PA_vRNA	358	1919	2081	2097	1
PA_vRNA	358	1990	2137	2160	4
PA_vRNA	360	372	411	1986	4
PA_vRNA	360	372	454	1921	14
PA_vRNA	360	448	577	1847	1
PA_vRNA	361	374	387	1986	1
PA_vRNA	361	374	421	1908	391
PA_vRNA	361	374	422	1934	1
PA_vRNA	361	374	1923	1988	1
PA_vRNA	361	374	1988	2057	1
PA_vRNA	362	370	392	443	1
PA_vRNA	362	370	401	2138	1
PA_vRNA	362	370	415	1943	1
PA_vRNA	362	370	416	1957	1
PA_vRNA	362	370	434	1960	1
PA_vRNA	362	370	436	1920	1
PA_vRNA	362	370	462	1860	1
PA_vRNA	362	370	480	2067	2
PA_vRNA	362	370	491	1846	398
PA_vRNA	362	370	1888	1920	1
PA_vRNA	362	370	2162	2197	1
PA_vRNA	362	1674	1760	1773	1
PA_vRNA	362	1941	1972	2079	1
PA_vRNA	362	1941	2030	2068	1
PA_vRNA	362	1941	2041	2057	728
PA_vRNA	362	1941	2077	2087	1
PA_vRNA	362	1953	1975	2089	4
PA_vRNA	362	1953	1977	2023	1
PA_vRNA	363	1942	2041	2057	2
PA_vRNA	363	1946	2104	2137	2
PA_vRNA	364	376	538	1975	6
PA_vRNA	364	1931	1988	2057	1
PA_vRNA	365	2044	2104	2137	486
PA_vRNA	366	379	538	1975	3
PA_vRNA	369	1990	2081	2097	1
PA_vRNA	369	2028	2067	2132	1
PA_vRNA	369	2028	2076	2159	2
PA_vRNA	369	2028	2081	2097	1
PA_vRNA	371	1977	2041	2057	1
PA_vRNA	372	2031	2081	2097	1
PA_vRNA	374	1949	1975	2089	1
PA_vRNA	376	1810	1916	2040	2
PA_vRNA	376	1945	2041	2057	1
PA_vRNA	376	1998	2010	2032	1
PA_vRNA	376	1998	2029	2047	1
PA_vRNA	379	1975	1990	2022	1
PA_vRNA	379	1975	2030	2068	1
PA_vRNA	379	1975	2046	2150	1
PA_vRNA	381	396	422	1934	1
PA_vRNA	381	396	475	1941	6
PA_vRNA	381	408	446	1895	1
PA_vRNA	381	408	468	1874	45
PA_vRNA	381	408	486	1879	1
PA_vRNA	381	1718	1793	1819	3
PA_vRNA	382	1977	1979	2007	1
PA_vRNA	383	404	469	2045	1
PA_vRNA	383	404	471	496	16
PA_vRNA	383	404	535	605	7
PA_vRNA	383	404	691	1815	5
PA_vRNA	384	1931	1977	2023	3
PA_vRNA	384	1931	1988	2057	1
PA_vRNA	384	1931	2010	2032	1
PA_vRNA	385	443	487	1802	1
PA_vRNA	385	1855	1929	1977	15
PA_vRNA	385	1948	1975	2089	8
PA_vRNA	385	1948	1977	2023	9037
PA_vRNA	385	1948	1977	2026	2
PA_vRNA	385	1948	1978	2024	1
PA_vRNA	385	1948	1980	2032	2
PA_vRNA	385	1948	1988	2057	2
PA_vRNA	385	1948	2041	2057	1
PA_vRNA	385	1948	2081	2097	8
