segment	fivePrime	threePrime	counts
PB1_vRNA	276	294	15
PA_vRNA	1976	2007	3
PB2_vRNA	329	2085	2
PB1_vRNA	191	2172	10
PB2_vRNA	496	1922	351
PA_vRNA	213	2082	3
PA_vRNA	276	2029	7
PA_vRNA	293	2032	6
PA_vRNA	289	1998	65
PA_vRNA	428	1939	2
NA_vRNA	221	1273	8
PA_vRNA	298	1977	11
PB1_vRNA	252	2167	1
NA_vRNA	195	1257	15
PB2_vRNA	351	2020	78
PB2_vRNA	304	2133	3
NA_vRNA	1255	1264	54
PA_vRNA	2102	2113	192
PB1_vRNA	227	2151	0
PA_vRNA	294	2052	10
PB1_vRNA	360	384	55
PA_vRNA	496	1871	1
PA_vRNA	334	2030	6
PB2_vRNA	230	2148	10
PA_vRNA	226	2059	0
PB1_vRNA	510	2058	17
PB2_vRNA	268	2191	9
PA_vRNA	293	2107	19
PB2_vRNA	297	2145	7
PA_vRNA	170	2015	2
PB2_vRNA	216	2149	4
PA_vRNA	271	2020	3
PB2_vRNA	566	1777	33
PB1_vRNA	479	1938	12
PB2_vRNA	234	2192	3
PB2_vRNA	386	2123	3
NA_vRNA	195	1306	6
PA_vRNA	440	1893	2
PB1_vRNA	159	2208	107
PA_vRNA	438	1977	0
PB1_vRNA	481	1995	509
PB1_vRNA	395	1876	1
PA_vRNA	193	1981	3
PB1_vRNA	615	1802	17
PA_vRNA	453	1883	28
PB2_vRNA	455	1966	2
PB2_vRNA	161	2208	22
PA_vRNA	256	2107	9
PB2_vRNA	201	284	1
PB2_vRNA	246	2208	5
PB2_vRNA	294	2183	7
PA_vRNA	497	1977	0
PB1_vRNA	409	2114	4
PA_vRNA	283	2101	4
PA_vRNA	637	1666	4
PB2_vRNA	443	472	5
PA_vRNA	230	1953	35
PA_vRNA	453	1770	0
PA_vRNA	427	2051	21
PA_vRNA	237	2087	4
PA_vRNA	316	1932	8
PB2_vRNA	289	2137	4
PB2_vRNA	423	1958	0
PB1_vRNA	367	2073	11
PB2_vRNA	410	2085	26
PB2_vRNA	347	2006	8
PA_vRNA	255	1955	1
PA_vRNA	335	2002	13
PB2_vRNA	215	2184	3
PA_vRNA	219	2100	136
PA_vRNA	324	1698	161
PA_vRNA	420	1792	105
PA_vRNA	398	1947	7
PA_vRNA	289	2015	8
NA_vRNA	234	1132	40
PB2_vRNA	513	1862	22
PB2_vRNA	188	2223	4
PB2_vRNA	389	1998	2
PB2_vRNA	274	2195	4
PB1_vRNA	252	2181	20
PB2_vRNA	236	2119	1
PA_vRNA	528	1885	69
PA_vRNA	1812	1893	326
PB2_vRNA	141	1198	17
PA_vRNA	231	2072	30
PA_vRNA	281	2074	5094
PA_vRNA	315	2104	9
PA_vRNA	65	1947	1
PA_vRNA	312	2053	3
PB1_vRNA	364	2051	4111
PB2_vRNA	277	2166	8
PB1_vRNA	295	340	207
PA_vRNA	657	1699	18
PA_vRNA	583	1714	64
PA_vRNA	362	1970	23
PA_vRNA	317	2028	64
PB1_vRNA	459	1925	49
PB1_vRNA	296	2176	988
PA_vRNA	1707	1725	2
PB1_vRNA	488	1997	5
PB2_vRNA	317	2118	2
PB2_vRNA	515	1923	38
PB2_vRNA	478	1875	9
PB2_vRNA	216	2146	16
PA_vRNA	315	2076	5
PA_vRNA	524	1784	33
PA_vRNA	193	2150	4
PA_vRNA	284	2043	30
PA_vRNA	265	2086	57
PA_vRNA	170	2139	19
PA_vRNA	410	1959	2
PB1_vRNA	159	1900	6
PB1_vRNA	205	235	19
PA_vRNA	194	2050	5
NA_vRNA	307	1168	0
PB2_vRNA	246	2182	56
PB1_vRNA	416	1977	498
PB2_vRNA	349	2085	2
PA_vRNA	332	2044	98
PB2_vRNA	467	1000	22
PA_vRNA	1090	1748	55
PB2_vRNA	278	2167	5
PB2_vRNA	234	2179	262
PB2_vRNA	461	1890	36
PA_vRNA	393	1876	61
PB2_vRNA	519	1889	2
PB1_vRNA	317	2153	38
PB1_vRNA	245	2209	2
PB1_vRNA	155	2063	652
PB1_vRNA	350	2030	10
PA_vRNA	282	2041	3
PB2_vRNA	555	1875	16
PA_vRNA	509	1792	19
PA_vRNA	232	2077	45
PA_vRNA	214	2088	4
PA_vRNA	258	2073	14
PB2_vRNA	602	624	27
PB1_vRNA	510	1921	7
PA_vRNA	250	2047	2
PA_vRNA	293	2049	8
PB2_vRNA	508	1972	159
PA_vRNA	376	2003	25
PB2_vRNA	268	2147	3
PA_vRNA	275	2051	6089
PB2_vRNA	179	277	3
PA_vRNA	334	2058	2
PA_vRNA	362	1977	13
PB2_vRNA	202	2167	20
PA_vRNA	235	2154	14
PA_vRNA	314	1904	3
PA_vRNA	276	2022	70
PA_vRNA	357	1941	6
PA_vRNA	294	2066	3
M_vRNA	569	631	0
PB1_vRNA	431	1958	9
PB1_vRNA	2146	2189	19
HA_vRNA	430	1465	38
PB1_vRNA	282	2160	11
PA_vRNA	213	1978	385
PB1_vRNA	234	2193	4
PB2_vRNA	284	2215	6
NA_vRNA	85	1071	350
PB1_vRNA	274	2176	168
PA_vRNA	320	2007	5
PA_vRNA	240	2051	5
PB2_vRNA	438	2008	2
PB2_vRNA	193	2144	1
PA_vRNA	456	1823	5
PB2_vRNA	455	2059	4
PA_vRNA	103	1956	3
PA_vRNA	1033	2023	2
PA_vRNA	265	2090	15
PB2_vRNA	517	1920	1
PA_vRNA	245	1922	11
PA_vRNA	275	1848	6
PB1_vRNA	407	1987	21
PB1_vRNA	435	2053	8
PA_vRNA	251	2073	1647
PA_vRNA	304	2028	3
PA_vRNA	320	1998	4
PB1_vRNA	853	1668	2
NA_vRNA	195	236	13
PA_vRNA	330	1823	2
PA_vRNA	368	2042	139
PA_vRNA	276	2049	2
PB2_vRNA	595	1837	7
PA_vRNA	329	2075	285
PA_vRNA	309	1976	15
PA_vRNA	444	1841	2
PB2_vRNA	189	2046	15
PB2_vRNA	213	2170	10786
PB1_vRNA	304	2148	158
NP_vRNA	340	911	0
PB1_vRNA	337	2063	2517
PB1_vRNA	392	2010	7
PA_vRNA	267	2014	42
PA_vRNA	108	217	4
PB1_vRNA	319	2150	4
PB1_vRNA	654	2095	109
PB1_vRNA	204	2020	3
PA_vRNA	491	1846	1996
PB1_vRNA	365	2052	3
PB1_vRNA	1973	2072	0
PB2_vRNA	180	2222	19
PA_vRNA	281	2047	5
PA_vRNA	244	2015	22
PB1_vRNA	693	1641	9
PA_vRNA	482	1174	2
PA_vRNA	352	2001	68
PB2_vRNA	350	2068	31
NA_vRNA	128	1344	1
PA_vRNA	480	2064	12
PA_vRNA	91	275	7
PB1_vRNA	218	2184	2
PB1_vRNA	233	2181	1843
PA_vRNA	308	1956	1
NA_vRNA	326	1226	32
NA_vRNA	154	1285	2
PB1_vRNA	297	2189	84
PA_vRNA	194	2091	8
PA_vRNA	286	2036	486
PB1_vRNA	437	1992	59
PB1_vRNA	439	2084	20
PA_vRNA	292	2027	6
NA_vRNA	204	1350	70
PB2_vRNA	581	1880	8
NA_vRNA	187	1304	12
PA_vRNA	437	1863	6
PB1_vRNA	728	1754	8
PA_vRNA	526	1769	7
PA_vRNA	275	2031	40
PA_vRNA	236	1985	6
PA_vRNA	362	2097	3
PA_vRNA	328	1941	219
PA_vRNA	217	2020	6854
PA_vRNA	387	2002	5
PB1_vRNA	376	1889	3517
M_vRNA	194	396	57
PA_vRNA	369	2001	4
PA_vRNA	292	2141	0
PA_vRNA	251	2065	29
PB1_vRNA	310	2133	1
NA_vRNA	189	1322	1
PA_vRNA	284	2052	10
PB2_vRNA	442	1957	15
PA_vRNA	209	2089	14
PA_vRNA	274	2041	93
PB1_vRNA	289	2139	1
PB2_vRNA	311	2190	13
PA_vRNA	241	2048	2540
PA_vRNA	237	2109	19
PA_vRNA	493	1848	0
NA_vRNA	262	1352	0
PB2_vRNA	2169	2219	5
PB1_vRNA	199	2076	17
PB2_vRNA	388	2043	127
PB2_vRNA	454	1941	5
PB1_vRNA	317	2186	60
PB2_vRNA	471	2044	1278
PA_vRNA	329	2089	3
PA_vRNA	495	1880	0
PB2_vRNA	308	2041	27
PA_vRNA	296	2032	156
PB1_vRNA	163	2155	18
PA_vRNA	247	2058	13
PB2_vRNA	410	1982	315
PA_vRNA	511	1760	2
PB2_vRNA	744	1772	0
PA_vRNA	328	2056	27
PB2_vRNA	471	517	69
PB2_vRNA	313	2038	1
PA_vRNA	273	2050	0
PB1_vRNA	361	2049	1
PA_vRNA	265	2052	15
PA_vRNA	268	2044	16
PB2_vRNA	799	1452	4
NA_vRNA	211	1269	6
PB1_vRNA	468	1991	5
PB1_vRNA	1176	2174	140
PB2_vRNA	286	2013	2
PB2_vRNA	442	2039	4
PB2_vRNA	149	1281	1385
PA_vRNA	2018	2089	1
PB2_vRNA	269	2134	235
PB2_vRNA	453	1957	31
PA_vRNA	1974	2003	1
PA_vRNA	641	1702	6
PB1_vRNA	295	2175	0
PB1_vRNA	215	2137	1
NA_vRNA	257	1330	0
PA_vRNA	278	2035	11
PB1_vRNA	461	2035	2
PA_vRNA	388	1938	16
PB2_vRNA	444	1941	6
PA_vRNA	451	1946	12
PA_vRNA	364	1983	19
PA_vRNA	296	2012	3
PB2_vRNA	345	2027	105
PB2_vRNA	512	1855	20
PB1_vRNA	321	2155	1055
PB2_vRNA	582	1865	57
PB1_vRNA	292	2112	232
PA_vRNA	415	2036	19
PA_vRNA	312	2054	5
PA_vRNA	209	2098	112
PA_vRNA	246	2045	78
PB1_vRNA	498	1961	15
PB2_vRNA	471	1831	29
PB1_vRNA	2234	2285	1
PB2_vRNA	152	2181	38
PA_vRNA	246	2057	43
PB1_vRNA	437	1980	15
PB2_vRNA	157	177	3
PB1_vRNA	500	2022	2
PB1_vRNA	341	2207	19
PB2_vRNA	215	2229	52
PB1_vRNA	231	340	17
PA_vRNA	452	2054	75
PA_vRNA	218	2052	8574
PA_vRNA	389	1869	175
PB1_vRNA	258	2129	2
PB2_vRNA	454	1966	33
PB1_vRNA	215	2180	26
PA_vRNA	390	2017	14
PB2_vRNA	289	2129	2
PA_vRNA	254	2067	4
PB1_vRNA	337	1913	4813
PB2_vRNA	286	2124	5
PA_vRNA	402	2134	1
PB2_vRNA	233	2192	25
PA_vRNA	291	2023	67
PB2_vRNA	191	2165	8
PB1_vRNA	368	1976	600
PB1_vRNA	214	2173	4432
PA_vRNA	210	2059	6
PA_vRNA	264	2091	5
PB2_vRNA	2000	2095	28
PB2_vRNA	2168	2193	47
PB1_vRNA	244	2072	5
PB1_vRNA	246	2193	8
PB1_vRNA	514	2004	229
PA_vRNA	176	2149	8
PA_vRNA	588	1649	25
NA_vRNA	204	1321	15
PA_vRNA	164	198	79
PA_vRNA	173	2045	62
PB1_vRNA	697	1925	22
NA_vRNA	188	1307	4
PB2_vRNA	274	2189	12
PA_vRNA	170	2032	79
PB1_vRNA	398	1956	2718
PB1_vRNA	144	1942	23
PB2_vRNA	206	2191	15
NA_vRNA	340	1192	85
PB1_vRNA	298	2180	8
PA_vRNA	358	1990	15
PA_vRNA	385	1981	121
PB1_vRNA	298	2149	1
PB1_vRNA	362	1949	47
PA_vRNA	329	2025	667
PB1_vRNA	312	2029	5
PB1_vRNA	336	2026	1495
PB2_vRNA	251	2161	2
PB1_vRNA	296	2142	161
PB1_vRNA	308	2068	8
PB2_vRNA	268	2144	9
PA_vRNA	241	2041	2
PB2_vRNA	254	2180	18
PA_vRNA	390	1885	7
PA_vRNA	233	2114	2
PB2_vRNA	517	1894	9
NA_vRNA	171	1324	2
PB1_vRNA	432	1958	1
PB2_vRNA	470	1957	3
PA_vRNA	376	2002	2
PB1_vRNA	229	2147	3
PB1_vRNA	346	2104	0
PA_vRNA	297	2024	338
PB1_vRNA	246	2206	901
PA_vRNA	221	2058	70
PB1_vRNA	356	2083	1
PB2_vRNA	389	2009	3
PB1_vRNA	425	2178	3
PB2_vRNA	410	2023	6
PB2_vRNA	563	1866	23
PA_vRNA	446	1883	16
PB1_vRNA	468	1968	9
PA_vRNA	284	1997	1
PA_vRNA	419	1893	19
PB2_vRNA	272	2142	5
PB1_vRNA	444	1914	20
PA_vRNA	535	1651	4
PA_vRNA	222	2073	72
NA_vRNA	180	1335	1
NP_vRNA	602	940	2
PA_vRNA	239	2028	45
PA_vRNA	536	1788	1
PA_vRNA	543	1703	6
PB1_vRNA	215	2182	5
PA_vRNA	164	234	1
PB2_vRNA	483	1871	89
PB1_vRNA	335	2152	1
PB2_vRNA	288	2161	4
PA_vRNA	538	1777	11
PA_vRNA	259	392	3
PA_vRNA	389	2047	16
PA_vRNA	298	2052	4
PB2_vRNA	611	1876	16
PB1_vRNA	228	2152	0
PB1_vRNA	439	2037	5
PA_vRNA	236	2103	1
PB2_vRNA	317	2076	6
PB2_vRNA	368	2081	2
PB1_vRNA	427	2038	3
PB2_vRNA	455	2022	5
PA_vRNA	2139	2156	443
PB2_vRNA	460	2089	41
PB1_vRNA	232	1994	4
PA_vRNA	240	2067	686
NA_vRNA	1224	1258	6
PA_vRNA	408	1935	0
PA_vRNA	511	1800	4
PA_vRNA	224	2124	3
PB2_vRNA	249	2121	1
PB2_vRNA	320	2052	1
PA_vRNA	221	2097	3
PA_vRNA	224	2047	3
PB1_vRNA	355	2157	375
PB2_vRNA	265	2165	4
PA_vRNA	275	2019	6
PB1_vRNA	823	1726	2
PB2_vRNA	356	2010	5
PB2_vRNA	691	1741	29
PB1_vRNA	256	2020	66
PA_vRNA	335	1974	3
PB2_vRNA	282	2253	18
PA_vRNA	613	1675	55
PB1_vRNA	313	2133	277
PA_vRNA	302	2035	9
PA_vRNA	321	2032	23
NP_vRNA	243	1369	0
PA_vRNA	548	1890	172
PB1_vRNA	99	1905	1
PB2_vRNA	454	2016	34
PA_vRNA	452	1866	0
PA_vRNA	450	1863	12
PB2_vRNA	292	2148	37
PA_vRNA	377	2012	3
PA_vRNA	62	1955	1
PB1_vRNA	2188	2214	12
PB1_vRNA	292	1919	41
M_vRNA	375	517	1
PA_vRNA	243	2068	4
M_vRNA	229	458	1
PA_vRNA	333	1961	26
PA_vRNA	537	1705	680
PA_vRNA	1925	1938	7
PB2_vRNA	261	2180	0
PA_vRNA	591	1789	9
PB1_vRNA	438	2026	31
PB1_vRNA	289	2186	77
PA_vRNA	251	2030	10
PA_vRNA	342	2025	107
PB2_vRNA	228	2232	1
PB2_vRNA	540	1839	14
PA_vRNA	370	1934	96
PB1_vRNA	246	2186	2
PB2_vRNA	574	1861	8
PA_vRNA	307	2022	126
PA_vRNA	197	2055	17
PB1_vRNA	225	844	0
PB1_vRNA	172	2173	1
PB2_vRNA	424	2046	7
PB2_vRNA	289	2122	11
PA_vRNA	484	1824	3
PB2_vRNA	599	1871	8
M_vRNA	188	390	1
NA_vRNA	126	1328	6
PB2_vRNA	136	2065	0
PA_vRNA	362	1953	1508
PA_vRNA	335	2027	8
PA_vRNA	295	1834	0
PA_vRNA	344	1990	6
PB1_vRNA	228	2195	10
NA_vRNA	103	1257	2
M_vRNA	466	884	1
PB1_vRNA	391	2115	25
PA_vRNA	356	1941	1
PB2_vRNA	279	2134	6
PA_vRNA	165	2117	25772
PA_vRNA	342	2035	0
PA_vRNA	387	1892	629
PA_vRNA	454	1997	0
PB2_vRNA	216	2188	7
PB1_vRNA	520	1833	5
PB2_vRNA	337	2126	7
PA_vRNA	254	2047	41
PA_vRNA	241	258	243
PA_vRNA	364	2066	33
PA_vRNA	249	2022	15
PB2_vRNA	243	2167	0
PB2_vRNA	246	2181	26
PB1_vRNA	318	2122	5
PA_vRNA	508	1922	0
PA_vRNA	169	2108	2
PA_vRNA	382	1988	17
PA_vRNA	209	2075	55
PB1_vRNA	481	1267	1
PA_vRNA	94	177	2
PB2_vRNA	215	2197	3046
PA_vRNA	368	1953	1
PA_vRNA	473	1868	14
PB2_vRNA	389	2016	4
PB2_vRNA	313	2061	39
PA_vRNA	352	2000	0
PA_vRNA	421	2024	4
PA_vRNA	581	1730	5
PA_vRNA	307	2064	4
PA_vRNA	295	1951	265
NA_vRNA	1313	1378	12
PB2_vRNA	387	2061	3
PB1_vRNA	296	1952	57
PB1_vRNA	444	2263	5
PB1_vRNA	511	2004	0
PA_vRNA	216	228	56
PA_vRNA	213	2101	61
PA_vRNA	330	2089	278
PA_vRNA	346	2039	5
PA_vRNA	303	2058	22
PA_vRNA	295	2073	6
PA_vRNA	313	2006	5
PB1_vRNA	148	1113	0
PA_vRNA	276	2009	21
PB1_vRNA	445	2019	1
PA_vRNA	287	2039	29
PA_vRNA	39	261	8
PB2_vRNA	148	162	0
PA_vRNA	406	2115	2
PB2_vRNA	313	2018	4
PA_vRNA	161	2118	2
NA_vRNA	259	1327	0
PA_vRNA	536	1882	67
PA_vRNA	394	1880	24
PA_vRNA	241	250	53
PA_vRNA	224	2157	7
PA_vRNA	397	1936	17
PB1_vRNA	230	2088	3
PB1_vRNA	438	2060	57
PA_vRNA	199	2003	9
PA_vRNA	311	2054	3
PB2_vRNA	368	2017	33
PA_vRNA	725	1869	21
PB2_vRNA	235	2182	0
PA_vRNA	452	1945	27
PA_vRNA	503	1845	47
PB1_vRNA	321	2152	2
PB2_vRNA	274	2201	21
PA_vRNA	298	2058	8
PA_vRNA	315	2035	109
PA_vRNA	1131	1608	0
PB1_vRNA	529	1838	5
PB2_vRNA	348	2037	258
NA_vRNA	211	1299	1
HA_vRNA	488	679	1
PB1_vRNA	566	1901	20
PA_vRNA	101	217	23
PB2_vRNA	351	2210	49
PB2_vRNA	275	292	185
PA_vRNA	1881	1988	28
PA_vRNA	257	2123	9372
PB2_vRNA	216	2180	38
PA_vRNA	241	2086	57
PB2_vRNA	185	2222	18
NA_vRNA	341	1212	0
PA_vRNA	221	2052	3143
PA_vRNA	334	1793	1
NA_vRNA	293	1209	9
PA_vRNA	236	2064	1
PB2_vRNA	288	2184	2
PA_vRNA	320	2001	5
PA_vRNA	330	1948	5
PB1_vRNA	202	1712	7
PB2_vRNA	311	2123	3
PB2_vRNA	265	2187	12
PB1_vRNA	292	2193	10
PB2_vRNA	515	1840	1
NA_vRNA	353	1231	15
PA_vRNA	270	2038	23
PB1_vRNA	484	2046	334
PB2_vRNA	327	2236	3
PB1_vRNA	433	1992	11
PB2_vRNA	276	2225	1
PB2_vRNA	397	2027	3
PB1_vRNA	274	373	27
NA_vRNA	134	1349	16
PB2_vRNA	404	2024	25
PB1_vRNA	422	2006	8
PA_vRNA	262	2057	5
PA_vRNA	454	1964	0
PA_vRNA	453	1841	60
PB1_vRNA	530	1916	7
PB1_vRNA	321	2144	386
PB1_vRNA	499	1940	35
PA_vRNA	321	1960	1
PB1_vRNA	241	2199	16
PB2_vRNA	2208	2247	1036
PA_vRNA	230	2046	6
PB1_vRNA	304	2180	3
PB1_vRNA	1808	2046	6
PA_vRNA	368	2075	2
PA_vRNA	395	1961	1
PB2_vRNA	237	2196	4
PB1_vRNA	524	1913	59
PA_vRNA	163	2133	2
NA_vRNA	223	1207	6
PA_vRNA	236	2061	5
PA_vRNA	285	2025	3346
PA_vRNA	321	1994	2967
PB2_vRNA	382	2048	2
PA_vRNA	376	1044	1
PB1_vRNA	366	2105	11
PA_vRNA	159	1872	16
PA_vRNA	224	1670	28
M_vRNA	201	394	5
PA_vRNA	361	1880	5
PB2_vRNA	190	2213	96
PA_vRNA	386	1931	23
PA_vRNA	348	2010	132
NP_vRNA	316	1457	0
PB2_vRNA	760	780	1
PB2_vRNA	279	2185	68
PB2_vRNA	187	2154	13
PB2_vRNA	274	2155	1
PB2_vRNA	360	2180	13
PA_vRNA	249	2109	7
PB2_vRNA	400	2018	25
PB1_vRNA	365	2050	11
PA_vRNA	296	2025	6048
PB2_vRNA	387	2039	23
PB1_vRNA	279	2155	6
PB2_vRNA	340	2083	0
PA_vRNA	282	2032	13
PB1_vRNA	500	2003	118
PB2_vRNA	292	2146	9
PB1_vRNA	271	2179	8
PB2_vRNA	595	1794	4
NA_vRNA	291	1197	3
PA_vRNA	377	2000	13
PB2_vRNA	387	2119	8
PB2_vRNA	1915	2223	23
PB1_vRNA	351	2120	6
PB2_vRNA	371	2005	3
PB1_vRNA	413	2025	0
PA_vRNA	245	2041	4
PB1_vRNA	283	2152	179
PA_vRNA	350	1997	9
PB2_vRNA	1416	2117	19
PA_vRNA	239	2072	62
PB1_vRNA	322	2159	9
PB1_vRNA	230	2114	1089
PB2_vRNA	321	2115	131
PB2_vRNA	457	2006	2
PB2_vRNA	518	1991	16
PB1_vRNA	367	2050	2
PB1_vRNA	623	1769	2
PB1_vRNA	500	2014	22
PB1_vRNA	520	2000	10
PB1_vRNA	236	2170	71
PA_vRNA	234	2065	696
PA_vRNA	474	1816	0
NP_vRNA	253	1423	6
PA_vRNA	386	2086	0
PA_vRNA	526	1952	13
PB1_vRNA	256	2052	24
PA_vRNA	368	2002	1
PA_vRNA	395	1838	174
PA_vRNA	333	1917	4
PB2_vRNA	224	2137	6
PA_vRNA	247	2037	2
PB2_vRNA	392	2039	48
PB2_vRNA	563	1983	26
PA_vRNA	625	1715	6
PA_vRNA	376	2019	13
PA_vRNA	436	1920	303
PB2_vRNA	376	2064	18
PA_vRNA	416	469	29
PB1_vRNA	283	2133	5
PA_vRNA	2030	2068	542
PA_vRNA	273	2026	30
PA_vRNA	320	346	3
PA_vRNA	729	1604	10
PB2_vRNA	340	2078	5
PA_vRNA	252	2040	2
PB1_vRNA	296	2113	6
PB1_vRNA	378	2065	218
PB1_vRNA	2043	2075	11
PB2_vRNA	459	1912	19
PA_vRNA	520	697	35
PB1_vRNA	316	352	50
PA_vRNA	305	2056	0
PA_vRNA	239	269	88
PA_vRNA	301	2046	269
PB1_vRNA	249	2166	6
PB2_vRNA	1543	2056	7
PA_vRNA	537	1728	4
PA_vRNA	255	1985	4
PB2_vRNA	216	2236	49
PA_vRNA	291	2064	16
PA_vRNA	473	1786	3
PB1_vRNA	208	2086	1
PB2_vRNA	438	2015	5
PA_vRNA	378	1973	86
PA_vRNA	1894	1970	14
PB1_vRNA	425	1963	1
PB2_vRNA	390	2196	123
PA_vRNA	161	2149	2
PB1_vRNA	457	2037	3
PB1_vRNA	473	2004	3
PA_vRNA	483	1941	94
PB1_vRNA	366	2208	2
PA_vRNA	452	1874	86
PB2_vRNA	579	1788	11
PB1_vRNA	433	2072	4
PA_vRNA	208	2072	7
PA_vRNA	285	1957	5
PB1_vRNA	729	1734	7
PB1_vRNA	312	2140	191
PA_vRNA	306	2008	6
PA_vRNA	437	2057	1
PB1_vRNA	351	2112	68
PB2_vRNA	346	2016	6
PB1_vRNA	278	2142	41
PB1_vRNA	128	1762	2
PA_vRNA	320	2041	0
PA_vRNA	503	1722	3
PA_vRNA	1789	1947	5
PB1_vRNA	488	2036	4
PA_vRNA	389	1969	3
NA_vRNA	112	1323	0
NA_vRNA	189	1287	9
PA_vRNA	160	1988	9
PB2_vRNA	245	2171	3
PA_vRNA	213	2085	3
PB2_vRNA	1050	2129	18
PA_vRNA	288	2036	20
PB2_vRNA	136	1267	35
PB2_vRNA	439	1922	1
PB2_vRNA	275	2239	5
PB2_vRNA	343	2077	63
PB1_vRNA	260	2153	1
PB2_vRNA	188	1504	1
PB2_vRNA	149	2153	1697
PA_vRNA	592	1725	17
PA_vRNA	346	2109	2
PA_vRNA	311	2050	7
NA_vRNA	310	1228	5
NA_vRNA	164	1296	202
PA_vRNA	356	1819	60
PB2_vRNA	391	2034	9
PB1_vRNA	434	1974	1832
PB1_vRNA	437	2008	22
PB2_vRNA	289	2036	9
HA_vRNA	750	1077	2
PA_vRNA	72	2097	18
PA_vRNA	306	2041	42
PA_vRNA	443	1866	3
PA_vRNA	172	2025	10
NA_vRNA	226	1327	13
NA_vRNA	395	677	1
PB2_vRNA	144	303	0
PA_vRNA	151	2069	183
PB2_vRNA	210	2247	9
PB2_vRNA	341	2038	18
PB1_vRNA	440	2026	30
PA_vRNA	474	1846	637
PB1_vRNA	384	2019	4
PB2_vRNA	612	648	0
NP_vRNA	233	1403	3
PA_vRNA	498	1827	2
PB1_vRNA	530	1892	13
PB2_vRNA	324	2082	28
PB1_vRNA	437	2026	61
PB1_vRNA	367	1993	208
PB2_vRNA	277	2102	15
PB2_vRNA	343	2050	9
PA_vRNA	330	2077	17
PA_vRNA	369	1876	0
PA_vRNA	293	2053	5
PB1_vRNA	205	2217	11
PB2_vRNA	206	2228	26
PB2_vRNA	387	2019	5
PA_vRNA	386	2002	1
PA_vRNA	381	1718	13
PA_vRNA	437	2022	0
PB2_vRNA	273	2135	28
PA_vRNA	429	1897	4
PB1_vRNA	307	2046	55
PB1_vRNA	320	344	7
PB2_vRNA	714	1619	3
PB2_vRNA	2014	2025	93
PB1_vRNA	336	2190	3
PA_vRNA	217	2042	8
PB2_vRNA	243	2180	10
PB1_vRNA	642	1786	23
PA_vRNA	278	2020	7
PA_vRNA	444	1851	1
PA_vRNA	452	1963	3
PB1_vRNA	275	2013	88
PB1_vRNA	648	1688	9
PB2_vRNA	505	1917	2
HA_vRNA	313	1567	4
PA_vRNA	320	1986	31
PB1_vRNA	434	1983	2
PB1_vRNA	195	2177	5
PB1_vRNA	460	2016	3539
PA_vRNA	312	2014	8
PA_vRNA	252	1959	1
PA_vRNA	264	2030	4
PB1_vRNA	338	2005	14
PA_vRNA	290	2019	25
PB2_vRNA	172	2140	8
PA_vRNA	279	1890	22
PB2_vRNA	546	1850	4
PA_vRNA	318	1905	69
PA_vRNA	319	1951	6
PB1_vRNA	267	2179	4
PB2_vRNA	137	162	44
PB2_vRNA	234	2210	7
PA_vRNA	277	2050	5269
PA_vRNA	313	1986	0
PB2_vRNA	244	2185	16
PA_vRNA	307	2000	123
PB2_vRNA	284	2101	1992
PA_vRNA	300	1992	4
PA_vRNA	255	2047	2
PB1_vRNA	309	1997	2
PB1_vRNA	293	2191	12
NA_vRNA	176	1302	2435
PB2_vRNA	311	1999	12
NA_vRNA	257	1258	2
NA_vRNA	194	1261	14
PA_vRNA	348	2075	5
PA_vRNA	49	1949	2
PB1_vRNA	327	2153	20
PA_vRNA	522	1840	52
PB2_vRNA	389	2244	14
NP_vRNA	239	1433	9
PA_vRNA	253	1951	8
PB2_vRNA	279	2129	7
PB2_vRNA	380	2123	35
PB2_vRNA	571	1789	4
PB1_vRNA	233	303	1
PB1_vRNA	458	2015	1
PB1_vRNA	380	2014	8
PB2_vRNA	411	2068	169
PA_vRNA	292	2051	10
NA_vRNA	326	1213	4
PA_vRNA	259	2043	2
PA_vRNA	405	1939	1
PB1_vRNA	376	2141	5
PB1_vRNA	300	2070	8
PB1_vRNA	473	1958	3
PB2_vRNA	410	1976	880
NA_vRNA	246	1320	33
PA_vRNA	1982	2096	8
PA_vRNA	276	303	1
NP_vRNA	422	1228	0
PB1_vRNA	239	2137	3
PA_vRNA	330	1960	5
PA_vRNA	168	2133	2
PB1_vRNA	272	2179	5
PA_vRNA	438	1937	11
PB2_vRNA	149	2074	1
PB2_vRNA	567	1831	25
NA_vRNA	1247	1298	44
PA_vRNA	207	2074	14
PB1_vRNA	186	254	29
PB2_vRNA	201	2186	66
PB2_vRNA	467	2027	77
PB1_vRNA	327	2159	5
PA_vRNA	293	1952	352
PB1_vRNA	290	2151	4
PB2_vRNA	227	2171	21
NA_vRNA	355	725	2
PA_vRNA	320	1988	7636
PB2_vRNA	290	2142	3
PB2_vRNA	615	1858	1
PB2_vRNA	489	2012	5
NA_vRNA	468	1098	1
PB1_vRNA	215	2172	22
PB1_vRNA	179	2196	58
PA_vRNA	191	2133	3
PB1_vRNA	272	2167	271
PB2_vRNA	389	2067	8
PA_vRNA	724	1540	18
PA_vRNA	334	1795	3
PB1_vRNA	259	2116	20
PB2_vRNA	193	2181	7
PA_vRNA	245	1958	0
PB2_vRNA	456	1982	11
PB1_vRNA	448	1987	40
