segment	fivePrime	threePrime	counts
PB2_vRNA	368	2048	3889
PB2_vRNA	372	2086	0
PB1_vRNA	237	2201	26
PA_vRNA	220	1991	9
PA_vRNA	236	2050	114
PB1_vRNA	443	1882	0
PA_vRNA	353	1992	2
PB2_vRNA	248	2106	0
PA_vRNA	223	2107	13
PB1_vRNA	304	1903	12
PB2_vRNA	227	2201	381
PB1_vRNA	203	1997	3
PA_vRNA	377	1963	0
PB2_vRNA	251	2281	0
PB2_vRNA	450	2039	75
PB1_vRNA	258	2182	0
PB1_vRNA	239	1700	0
PB1_vRNA	187	2213	28
PB2_vRNA	613	651	1
PA_vRNA	354	1918	7
PB2_vRNA	237	2203	0
PA_vRNA	390	1934	0
PB1_vRNA	373	2140	3
PA_vRNA	350	2004	0
PB1_vRNA	220	2172	46
PB1_vRNA	315	2152	12
PB1_vRNA	415	496	0
PA_vRNA	293	2058	171
NA_vRNA	120	1294	4422
PA_vRNA	272	2119	8
PB2_vRNA	507	1853	37
PA_vRNA	161	2029	0
PA_vRNA	407	2061	0
PB1_vRNA	529	2029	0
PA_vRNA	92	208	1
PB1_vRNA	444	2126	0
PB2_vRNA	260	2152	0
PB2_vRNA	357	2032	73
PB2_vRNA	558	2015	53
PB2_vRNA	294	2152	0
PB1_vRNA	216	2153	0
PA_vRNA	365	2064	22
PB2_vRNA	287	2235	46
PB1_vRNA	429	2121	0
PA_vRNA	194	2113	0
PA_vRNA	275	1863	3
PB2_vRNA	291	2203	3
PA_vRNA	309	2054	87
PB2_vRNA	376	2025	32
PA_vRNA	246	2063	0
PB2_vRNA	362	2038	0
PB1_vRNA	352	1844	0
PB1_vRNA	338	1271	142
PA_vRNA	490	1805	3
PB1_vRNA	399	2073	0
PA_vRNA	101	109	16
PA_vRNA	239	2089	182
PB1_vRNA	473	1925	471
PA_vRNA	439	1817	0
PB1_vRNA	305	2181	0
PB1_vRNA	405	2021	25
PB1_vRNA	276	294	1
PA_vRNA	1976	2007	81
PB2_vRNA	329	2085	0
PB1_vRNA	191	2172	7
PB2_vRNA	496	1922	337
PA_vRNA	213	2082	1
PA_vRNA	276	2029	0
PA_vRNA	293	2032	12
PA_vRNA	289	1998	38
PA_vRNA	428	1939	0
NA_vRNA	221	1273	13
PA_vRNA	298	1977	0
PB1_vRNA	252	2167	0
NA_vRNA	195	1257	10
PB2_vRNA	351	2020	52
PB2_vRNA	304	2133	2
NA_vRNA	1255	1264	29
PA_vRNA	2102	2113	488
PB1_vRNA	227	2151	1
PA_vRNA	294	2052	0
PB1_vRNA	360	384	81
PA_vRNA	496	1871	0
PA_vRNA	334	2030	1
PB2_vRNA	230	2148	16
PA_vRNA	226	2059	1
PB1_vRNA	510	2058	2
PB2_vRNA	268	2191	1
PA_vRNA	293	2107	67
PB2_vRNA	297	2145	0
PA_vRNA	170	2015	0
PB2_vRNA	216	2149	0
PA_vRNA	271	2020	1
PB2_vRNA	566	1777	15
PB1_vRNA	479	1938	0
PB2_vRNA	234	2192	1
PB2_vRNA	386	2123	9
NA_vRNA	195	1306	33
PA_vRNA	440	1893	39
PB1_vRNA	159	2208	37
PA_vRNA	438	1977	0
PB1_vRNA	481	1995	146
PB1_vRNA	395	1876	0
PA_vRNA	193	1981	12
PB1_vRNA	615	1802	1
PA_vRNA	453	1883	60
PB2_vRNA	455	1966	0
PB2_vRNA	161	2208	29
PA_vRNA	256	2107	81
PB2_vRNA	201	284	3
PB2_vRNA	246	2208	0
PB2_vRNA	294	2183	0
PA_vRNA	497	1977	3
PB1_vRNA	409	2114	19
PA_vRNA	283	2101	0
PA_vRNA	637	1666	0
PB2_vRNA	443	472	0
PA_vRNA	230	1953	72
PA_vRNA	453	1770	0
PA_vRNA	427	2051	0
PA_vRNA	237	2087	0
PA_vRNA	316	1932	0
PB2_vRNA	289	2137	79
PB2_vRNA	423	1958	2
PB1_vRNA	367	2073	12
PB2_vRNA	410	2085	1
PB2_vRNA	347	2006	1
PA_vRNA	255	1955	0
PA_vRNA	335	2002	10
PB2_vRNA	215	2184	4
PA_vRNA	219	2100	946
PA_vRNA	324	1698	230
PA_vRNA	420	1792	36
PA_vRNA	398	1947	9
PA_vRNA	289	2015	1
NA_vRNA	234	1132	44
PB2_vRNA	513	1862	26
PB2_vRNA	188	2223	0
PB2_vRNA	389	1998	11
PB2_vRNA	274	2195	3
PB1_vRNA	252	2181	1
PB2_vRNA	236	2119	47
PA_vRNA	528	1885	11
PA_vRNA	1812	1893	250
PB2_vRNA	141	1198	0
PA_vRNA	231	2072	0
PA_vRNA	281	2074	4946
PA_vRNA	315	2104	0
PA_vRNA	65	1947	4
PA_vRNA	312	2053	0
PB1_vRNA	364	2051	2477
PB2_vRNA	277	2166	7
PB1_vRNA	295	340	121
PA_vRNA	657	1699	23
PA_vRNA	583	1714	57
PA_vRNA	362	1970	26
PA_vRNA	317	2028	104
PB1_vRNA	459	1925	21
PB1_vRNA	296	2176	754
PA_vRNA	1707	1725	9
PB1_vRNA	488	1997	0
PB2_vRNA	317	2118	0
PB2_vRNA	515	1923	9
PB2_vRNA	478	1875	8
PB2_vRNA	216	2146	0
PA_vRNA	315	2076	2
PA_vRNA	524	1784	96
PA_vRNA	193	2150	2
PA_vRNA	284	2043	0
PA_vRNA	265	2086	146
PA_vRNA	170	2139	4
PA_vRNA	410	1959	0
PB1_vRNA	159	1900	0
PB1_vRNA	205	235	1
PA_vRNA	194	2050	0
NA_vRNA	307	1168	0
PB2_vRNA	246	2182	9
PB1_vRNA	416	1977	240
PB2_vRNA	349	2085	0
PA_vRNA	332	2044	141
PB2_vRNA	467	1000	2
PA_vRNA	1090	1748	30
PB2_vRNA	278	2167	2
PB2_vRNA	234	2179	140
PB2_vRNA	461	1890	2
PA_vRNA	393	1876	5
PB2_vRNA	519	1889	0
PB1_vRNA	317	2153	7
PB1_vRNA	245	2209	0
PB1_vRNA	155	2063	389
PB1_vRNA	350	2030	6
PA_vRNA	282	2041	7
PB2_vRNA	555	1875	17
PA_vRNA	509	1792	0
PA_vRNA	232	2077	170
PA_vRNA	214	2088	1
PA_vRNA	258	2073	10
PB2_vRNA	602	624	18
PB1_vRNA	510	1921	0
PA_vRNA	250	2047	0
PA_vRNA	293	2049	0
PB2_vRNA	508	1972	219
PA_vRNA	376	2003	10
PB2_vRNA	268	2147	2
PA_vRNA	275	2051	7306
PB2_vRNA	179	277	1
PA_vRNA	334	2058	0
PA_vRNA	362	1977	0
PB2_vRNA	202	2167	54
PA_vRNA	235	2154	1
PA_vRNA	314	1904	0
PA_vRNA	276	2022	241
PA_vRNA	357	1941	4
PA_vRNA	294	2066	1
M_vRNA	569	631	0
PB1_vRNA	431	1958	0
PB1_vRNA	2146	2189	5
HA_vRNA	430	1465	45
PB1_vRNA	282	2160	0
PA_vRNA	213	1978	133
PB1_vRNA	234	2193	1
PB2_vRNA	284	2215	7
NA_vRNA	85	1071	216
PB1_vRNA	274	2176	96
PA_vRNA	320	2007	0
PA_vRNA	240	2051	10
PB2_vRNA	438	2008	0
PB2_vRNA	193	2144	0
PA_vRNA	456	1823	7
PB2_vRNA	455	2059	10
PA_vRNA	103	1956	0
PA_vRNA	1033	2023	0
PA_vRNA	265	2090	0
PB2_vRNA	517	1920	4
PA_vRNA	245	1922	88
PA_vRNA	275	1848	20
PB1_vRNA	407	1987	10
PB1_vRNA	435	2053	1
PA_vRNA	251	2073	1642
PA_vRNA	304	2028	0
PA_vRNA	320	1998	1
PB1_vRNA	853	1668	2
NA_vRNA	195	236	0
PA_vRNA	330	1823	6
PA_vRNA	368	2042	346
PA_vRNA	276	2049	5
PB2_vRNA	595	1837	0
PA_vRNA	329	2075	308
PA_vRNA	309	1976	35
PA_vRNA	444	1841	0
PB2_vRNA	189	2046	0
PB2_vRNA	213	2170	10334
PB1_vRNA	304	2148	129
NP_vRNA	340	911	5
PB1_vRNA	337	2063	1665
PB1_vRNA	392	2010	1
PA_vRNA	267	2014	51
PA_vRNA	108	217	5
PB1_vRNA	319	2150	0
PB1_vRNA	654	2095	94
PB1_vRNA	204	2020	0
PA_vRNA	491	1846	1467
PB1_vRNA	365	2052	4
PB1_vRNA	1973	2072	0
PB2_vRNA	180	2222	9
PA_vRNA	281	2047	18
PA_vRNA	244	2015	7
PB1_vRNA	693	1641	3
PA_vRNA	482	1174	0
PA_vRNA	352	2001	30
PB2_vRNA	350	2068	0
NA_vRNA	128	1344	3
PA_vRNA	480	2064	34
PA_vRNA	91	275	4
PB1_vRNA	218	2184	0
PB1_vRNA	233	2181	1866
PA_vRNA	308	1956	18
NA_vRNA	326	1226	0
NA_vRNA	154	1285	0
PB1_vRNA	297	2189	0
PA_vRNA	194	2091	3
PA_vRNA	286	2036	394
PB1_vRNA	437	1992	15
PB1_vRNA	439	2084	2
PA_vRNA	292	2027	0
NA_vRNA	204	1350	48
PB2_vRNA	581	1880	12
NA_vRNA	187	1304	59
PA_vRNA	437	1863	6
PB1_vRNA	728	1754	0
PA_vRNA	526	1769	5
PA_vRNA	275	2031	33
PA_vRNA	236	1985	0
PA_vRNA	362	2097	0
PA_vRNA	328	1941	286
PA_vRNA	217	2020	8338
PA_vRNA	387	2002	1
PB1_vRNA	376	1889	2428
M_vRNA	194	396	48
PA_vRNA	369	2001	0
PA_vRNA	292	2141	3
PA_vRNA	251	2065	0
PB1_vRNA	310	2133	1
NA_vRNA	189	1322	0
PA_vRNA	284	2052	0
PB2_vRNA	442	1957	5
PA_vRNA	209	2089	1
PA_vRNA	274	2041	3
PB1_vRNA	289	2139	2
PB2_vRNA	311	2190	0
PA_vRNA	241	2048	4087
PA_vRNA	237	2109	1
PA_vRNA	493	1848	1
NA_vRNA	262	1352	0
PB2_vRNA	2169	2219	8
PB1_vRNA	199	2076	2
PB2_vRNA	388	2043	26
PB2_vRNA	454	1941	0
PB1_vRNA	317	2186	95
PB2_vRNA	471	2044	1111
PA_vRNA	329	2089	0
PA_vRNA	495	1880	5
PB2_vRNA	308	2041	0
PA_vRNA	296	2032	37
PB1_vRNA	163	2155	2
PA_vRNA	247	2058	136
PB2_vRNA	410	1982	200
PA_vRNA	511	1760	1
PB2_vRNA	744	1772	0
PA_vRNA	328	2056	0
PB2_vRNA	471	517	10
PB2_vRNA	313	2038	0
PA_vRNA	273	2050	1
PB1_vRNA	361	2049	0
PA_vRNA	265	2052	1
PA_vRNA	268	2044	32
PB2_vRNA	799	1452	9
NA_vRNA	211	1269	88
PB1_vRNA	468	1991	0
PB1_vRNA	1176	2174	190
PB2_vRNA	286	2013	4
PB2_vRNA	442	2039	0
PB2_vRNA	149	1281	1663
PA_vRNA	2018	2089	0
PB2_vRNA	269	2134	370
PB2_vRNA	453	1957	7
PA_vRNA	1974	2003	0
PA_vRNA	641	1702	0
PB1_vRNA	295	2175	3
PB1_vRNA	215	2137	0
NA_vRNA	257	1330	1
PA_vRNA	278	2035	15
PB1_vRNA	461	2035	0
PA_vRNA	388	1938	15
PB2_vRNA	444	1941	73
PA_vRNA	451	1946	1
PA_vRNA	364	1983	14
PA_vRNA	296	2012	5
PB2_vRNA	345	2027	96
PB2_vRNA	512	1855	83
PB1_vRNA	321	2155	967
PB2_vRNA	582	1865	20
PB1_vRNA	292	2112	144
PA_vRNA	415	2036	2
PA_vRNA	312	2054	0
PA_vRNA	209	2098	133
PA_vRNA	246	2045	85
PB1_vRNA	498	1961	5
PB2_vRNA	471	1831	27
PB1_vRNA	2234	2285	9
PB2_vRNA	152	2181	21
PA_vRNA	246	2057	0
PB1_vRNA	437	1980	5
PB2_vRNA	157	177	2
PB1_vRNA	500	2022	0
PB1_vRNA	341	2207	1
PB2_vRNA	215	2229	7
PB1_vRNA	231	340	5
PA_vRNA	452	2054	118
PA_vRNA	218	2052	10425
PA_vRNA	389	1869	301
PB1_vRNA	258	2129	0
PB2_vRNA	454	1966	9
PB1_vRNA	215	2180	0
PA_vRNA	390	2017	0
PB2_vRNA	289	2129	0
PA_vRNA	254	2067	4
PB1_vRNA	337	1913	2555
PB2_vRNA	286	2124	0
PA_vRNA	402	2134	1
PB2_vRNA	233	2192	74
PA_vRNA	291	2023	0
PB2_vRNA	191	2165	2
PB1_vRNA	368	1976	707
PB1_vRNA	214	2173	3874
PA_vRNA	210	2059	9
PA_vRNA	264	2091	14
PB2_vRNA	2000	2095	0
PB2_vRNA	2168	2193	3
PB1_vRNA	244	2072	0
PB1_vRNA	246	2193	4
PB1_vRNA	514	2004	100
PA_vRNA	176	2149	0
PA_vRNA	588	1649	11
NA_vRNA	204	1321	12
PA_vRNA	164	198	159
PA_vRNA	173	2045	12
PB1_vRNA	697	1925	2
NA_vRNA	188	1307	0
PB2_vRNA	274	2189	0
PA_vRNA	170	2032	101
PB1_vRNA	398	1956	1464
PB1_vRNA	144	1942	3
PB2_vRNA	206	2191	6
NA_vRNA	340	1192	64
PB1_vRNA	298	2180	0
PA_vRNA	358	1990	1
PA_vRNA	385	1981	217
PB1_vRNA	298	2149	24
PB1_vRNA	362	1949	33
PA_vRNA	329	2025	385
PB1_vRNA	312	2029	2
PB1_vRNA	336	2026	573
PB2_vRNA	251	2161	0
PB1_vRNA	296	2142	60
PB1_vRNA	308	2068	25
PB2_vRNA	268	2144	0
PA_vRNA	241	2041	0
PB2_vRNA	254	2180	0
PA_vRNA	390	1885	15
PA_vRNA	233	2114	2
PB2_vRNA	517	1894	6
NA_vRNA	171	1324	0
PB1_vRNA	432	1958	0
PB2_vRNA	470	1957	0
PA_vRNA	376	2002	63
PB1_vRNA	229	2147	0
PB1_vRNA	346	2104	0
PA_vRNA	297	2024	732
PB1_vRNA	246	2206	587
PA_vRNA	221	2058	98
PB1_vRNA	356	2083	0
PB2_vRNA	389	2009	0
PB1_vRNA	425	2178	0
PB2_vRNA	410	2023	8
PB2_vRNA	563	1866	13
PA_vRNA	446	1883	2
PB1_vRNA	468	1968	0
PA_vRNA	284	1997	1
PA_vRNA	419	1893	0
PB2_vRNA	272	2142	1
PB1_vRNA	444	1914	0
PA_vRNA	535	1651	2
PA_vRNA	222	2073	183
NA_vRNA	180	1335	146
NP_vRNA	602	940	0
PA_vRNA	239	2028	0
PA_vRNA	536	1788	0
PA_vRNA	543	1703	0
PB1_vRNA	215	2182	4
PA_vRNA	164	234	23
PB2_vRNA	483	1871	59
PB1_vRNA	335	2152	3
PB2_vRNA	288	2161	0
PA_vRNA	538	1777	1
PA_vRNA	259	392	2
PA_vRNA	389	2047	1
PA_vRNA	298	2052	36
PB2_vRNA	611	1876	11
PB1_vRNA	228	2152	1
PB1_vRNA	439	2037	0
PA_vRNA	236	2103	0
PB2_vRNA	317	2076	2
PB2_vRNA	368	2081	68
PB1_vRNA	427	2038	0
PB2_vRNA	455	2022	3
PA_vRNA	2139	2156	594
PB2_vRNA	460	2089	38
PB1_vRNA	232	1994	2
PA_vRNA	240	2067	405
NA_vRNA	1224	1258	2
PA_vRNA	408	1935	4
PA_vRNA	511	1800	8
PA_vRNA	224	2124	0
PB2_vRNA	249	2121	0
PB2_vRNA	320	2052	0
PA_vRNA	221	2097	0
PA_vRNA	224	2047	0
PB1_vRNA	355	2157	261
PB2_vRNA	265	2165	2
PA_vRNA	275	2019	1
PB1_vRNA	823	1726	2
PB2_vRNA	356	2010	14
PB2_vRNA	691	1741	10
PB1_vRNA	256	2020	13
PA_vRNA	335	1974	0
PB2_vRNA	282	2253	41
PA_vRNA	613	1675	37
PB1_vRNA	313	2133	85
PA_vRNA	302	2035	0
PA_vRNA	321	2032	6
NP_vRNA	243	1369	1
PA_vRNA	548	1890	116
PB1_vRNA	99	1905	0
PB2_vRNA	454	2016	1
PA_vRNA	452	1866	170
PA_vRNA	450	1863	5
PB2_vRNA	292	2148	22
PA_vRNA	377	2012	24
PA_vRNA	62	1955	2
PB1_vRNA	2188	2214	1
PB1_vRNA	292	1919	4
M_vRNA	375	517	4
PA_vRNA	243	2068	0
M_vRNA	229	458	0
PA_vRNA	333	1961	5
PA_vRNA	537	1705	772
PA_vRNA	1925	1938	16
PB2_vRNA	261	2180	5
PA_vRNA	591	1789	0
PB1_vRNA	438	2026	10
PB1_vRNA	289	2186	38
PA_vRNA	251	2030	0
PA_vRNA	342	2025	206
PB2_vRNA	228	2232	74
PB2_vRNA	540	1839	19
PA_vRNA	370	1934	48
PB1_vRNA	246	2186	16
PB2_vRNA	574	1861	0
PA_vRNA	307	2022	118
PA_vRNA	197	2055	0
PB1_vRNA	225	844	1
PB1_vRNA	172	2173	0
PB2_vRNA	424	2046	0
PB2_vRNA	289	2122	17
PA_vRNA	484	1824	0
PB2_vRNA	599	1871	0
M_vRNA	188	390	2
NA_vRNA	126	1328	3
PB2_vRNA	136	2065	6
PA_vRNA	362	1953	1243
PA_vRNA	335	2027	0
PA_vRNA	295	1834	2
PA_vRNA	344	1990	2
PB1_vRNA	228	2195	8
NA_vRNA	103	1257	1
M_vRNA	466	884	0
PB1_vRNA	391	2115	1
PA_vRNA	356	1941	1
PB2_vRNA	279	2134	2
PA_vRNA	165	2117	24275
PA_vRNA	342	2035	0
PA_vRNA	387	1892	424
PA_vRNA	454	1997	49
PB2_vRNA	216	2188	3
PB1_vRNA	520	1833	0
PB2_vRNA	337	2126	16
PA_vRNA	254	2047	0
PA_vRNA	241	258	91
PA_vRNA	364	2066	33
PA_vRNA	249	2022	0
PB2_vRNA	243	2167	0
PB2_vRNA	246	2181	74
PB1_vRNA	318	2122	0
PA_vRNA	508	1922	3
PA_vRNA	169	2108	0
PA_vRNA	382	1988	47
PA_vRNA	209	2075	117
PB1_vRNA	481	1267	2
PA_vRNA	94	177	5
PB2_vRNA	215	2197	2468
PA_vRNA	368	1953	0
PA_vRNA	473	1868	152
PB2_vRNA	389	2016	13
PB2_vRNA	313	2061	2
PA_vRNA	352	2000	0
PA_vRNA	421	2024	0
PA_vRNA	581	1730	2
PA_vRNA	307	2064	9
PA_vRNA	295	1951	272
NA_vRNA	1313	1378	1
PB2_vRNA	387	2061	0
PB1_vRNA	296	1952	17
PB1_vRNA	444	2263	0
PB1_vRNA	511	2004	0
PA_vRNA	216	228	12
PA_vRNA	213	2101	90
PA_vRNA	330	2089	401
PA_vRNA	346	2039	2
PA_vRNA	303	2058	23
PA_vRNA	295	2073	1
PA_vRNA	313	2006	0
PB1_vRNA	148	1113	0
PA_vRNA	276	2009	20
PB1_vRNA	445	2019	0
PA_vRNA	287	2039	47
PA_vRNA	39	261	1
PB2_vRNA	148	162	3
PA_vRNA	406	2115	0
PB2_vRNA	313	2018	0
PA_vRNA	161	2118	0
NA_vRNA	259	1327	0
PA_vRNA	536	1882	272
PA_vRNA	394	1880	12
PA_vRNA	241	250	52
PA_vRNA	224	2157	122
PA_vRNA	397	1936	0
PB1_vRNA	230	2088	0
PB1_vRNA	438	2060	4
PA_vRNA	199	2003	3
PA_vRNA	311	2054	0
PB2_vRNA	368	2017	7
PA_vRNA	725	1869	28
PB2_vRNA	235	2182	1
PA_vRNA	452	1945	23
PA_vRNA	503	1845	14
PB1_vRNA	321	2152	5
PB2_vRNA	274	2201	41
PA_vRNA	298	2058	0
PA_vRNA	315	2035	6
PA_vRNA	1131	1608	1
PB1_vRNA	529	1838	0
PB2_vRNA	348	2037	33
NA_vRNA	211	1299	1
HA_vRNA	488	679	4
PB1_vRNA	566	1901	46
PA_vRNA	101	217	32
PB2_vRNA	351	2210	50
PB2_vRNA	275	292	12
PA_vRNA	1881	1988	2
PA_vRNA	257	2123	13866
PB2_vRNA	216	2180	16
PA_vRNA	241	2086	40
PB2_vRNA	185	2222	12
NA_vRNA	341	1212	11
PA_vRNA	221	2052	3995
PA_vRNA	334	1793	8
NA_vRNA	293	1209	16
PA_vRNA	236	2064	14
PB2_vRNA	288	2184	0
PA_vRNA	320	2001	0
PA_vRNA	330	1948	0
PB1_vRNA	202	1712	0
PB2_vRNA	311	2123	12
PB2_vRNA	265	2187	0
PB1_vRNA	292	2193	6
PB2_vRNA	515	1840	0
NA_vRNA	353	1231	0
PA_vRNA	270	2038	28
PB1_vRNA	484	2046	134
PB2_vRNA	327	2236	0
PB1_vRNA	433	1992	8
PB2_vRNA	276	2225	0
PB2_vRNA	397	2027	1
PB1_vRNA	274	373	6
NA_vRNA	134	1349	27
PB2_vRNA	404	2024	0
PB1_vRNA	422	2006	22
PA_vRNA	262	2057	39
PA_vRNA	454	1964	2
PA_vRNA	453	1841	29
PB1_vRNA	530	1916	0
PB1_vRNA	321	2144	398
PB1_vRNA	499	1940	16
PA_vRNA	321	1960	0
PB1_vRNA	241	2199	0
PB2_vRNA	2208	2247	1322
PA_vRNA	230	2046	2
PB1_vRNA	304	2180	23
PB1_vRNA	1808	2046	2
PA_vRNA	368	2075	0
PA_vRNA	395	1961	0
PB2_vRNA	237	2196	29
PB1_vRNA	524	1913	57
PA_vRNA	163	2133	0
NA_vRNA	223	1207	0
PA_vRNA	236	2061	0
PA_vRNA	285	2025	2785
PA_vRNA	321	1994	3464
PB2_vRNA	382	2048	0
PA_vRNA	376	1044	0
PB1_vRNA	366	2105	0
PA_vRNA	159	1872	1
PA_vRNA	224	1670	15
M_vRNA	201	394	7
PA_vRNA	361	1880	0
PB2_vRNA	190	2213	105
PA_vRNA	386	1931	5
PA_vRNA	348	2010	154
NP_vRNA	316	1457	1
PB2_vRNA	760	780	8
PB2_vRNA	279	2185	33
PB2_vRNA	187	2154	30
PB2_vRNA	274	2155	0
PB2_vRNA	360	2180	0
PA_vRNA	249	2109	87
PB2_vRNA	400	2018	18
PB1_vRNA	365	2050	0
PA_vRNA	296	2025	5952
PB2_vRNA	387	2039	0
PB1_vRNA	279	2155	16
PB2_vRNA	340	2083	0
PA_vRNA	282	2032	50
PB1_vRNA	500	2003	107
PB2_vRNA	292	2146	1
PB1_vRNA	271	2179	0
PB2_vRNA	595	1794	0
NA_vRNA	291	1197	6
PA_vRNA	377	2000	21
PB2_vRNA	387	2119	17
PB2_vRNA	1915	2223	12
PB1_vRNA	351	2120	3
PB2_vRNA	371	2005	2
PB1_vRNA	413	2025	4
PA_vRNA	245	2041	16
PB1_vRNA	283	2152	78
PA_vRNA	350	1997	3
PB2_vRNA	1416	2117	3
PA_vRNA	239	2072	0
PB1_vRNA	322	2159	0
PB1_vRNA	230	2114	702
PB2_vRNA	321	2115	70
PB2_vRNA	457	2006	0
PB2_vRNA	518	1991	15
PB1_vRNA	367	2050	0
PB1_vRNA	623	1769	0
PB1_vRNA	500	2014	6
PB1_vRNA	520	2000	51
PB1_vRNA	236	2170	93
PA_vRNA	234	2065	1369
PA_vRNA	474	1816	0
NP_vRNA	253	1423	0
PA_vRNA	386	2086	0
PA_vRNA	526	1952	21
PB1_vRNA	256	2052	0
PA_vRNA	368	2002	2
PA_vRNA	395	1838	287
PA_vRNA	333	1917	0
PB2_vRNA	224	2137	0
PA_vRNA	247	2037	0
PB2_vRNA	392	2039	11
PB2_vRNA	563	1983	3
PA_vRNA	625	1715	4
PA_vRNA	376	2019	26
PA_vRNA	436	1920	202
PB2_vRNA	376	2064	0
PA_vRNA	416	469	49
PB1_vRNA	283	2133	0
PA_vRNA	2030	2068	457
PA_vRNA	273	2026	2
PA_vRNA	320	346	2
PA_vRNA	729	1604	1
PB2_vRNA	340	2078	0
PA_vRNA	252	2040	0
PB1_vRNA	296	2113	0
PB1_vRNA	378	2065	120
PB1_vRNA	2043	2075	2
PB2_vRNA	459	1912	16
PA_vRNA	520	697	1
PB1_vRNA	316	352	8
PA_vRNA	305	2056	0
PA_vRNA	239	269	70
PA_vRNA	301	2046	122
PB1_vRNA	249	2166	19
PB2_vRNA	1543	2056	0
PA_vRNA	537	1728	9
PA_vRNA	255	1985	0
PB2_vRNA	216	2236	2
PA_vRNA	291	2064	1
PA_vRNA	473	1786	1
PB1_vRNA	208	2086	0
PB2_vRNA	438	2015	0
PA_vRNA	378	1973	253
PA_vRNA	1894	1970	23
PB1_vRNA	425	1963	0
PB2_vRNA	390	2196	137
PA_vRNA	161	2149	0
PB1_vRNA	457	2037	0
PB1_vRNA	473	2004	0
PA_vRNA	483	1941	88
PB1_vRNA	366	2208	0
PA_vRNA	452	1874	119
PB2_vRNA	579	1788	0
PB1_vRNA	433	2072	15
PA_vRNA	208	2072	25
PA_vRNA	285	1957	4
PB1_vRNA	729	1734	2
PB1_vRNA	312	2140	0
PA_vRNA	306	2008	0
PA_vRNA	437	2057	4
PB1_vRNA	351	2112	5
PB2_vRNA	346	2016	3
PB1_vRNA	278	2142	58
PB1_vRNA	128	1762	0
PA_vRNA	320	2041	1
PA_vRNA	503	1722	2
PA_vRNA	1789	1947	1
PB1_vRNA	488	2036	0
PA_vRNA	389	1969	5
NA_vRNA	112	1323	1
NA_vRNA	189	1287	52
PA_vRNA	160	1988	0
PB2_vRNA	245	2171	2
PA_vRNA	213	2085	2
PB2_vRNA	1050	2129	0
PA_vRNA	288	2036	2
PB2_vRNA	136	1267	60
PB2_vRNA	439	1922	2
PB2_vRNA	275	2239	0
PB2_vRNA	343	2077	210
PB1_vRNA	260	2153	2
PB2_vRNA	188	1504	0
PB2_vRNA	149	2153	2557
PA_vRNA	592	1725	12
PA_vRNA	346	2109	1
PA_vRNA	311	2050	0
NA_vRNA	310	1228	12
NA_vRNA	164	1296	450
PA_vRNA	356	1819	69
PB2_vRNA	391	2034	0
PB1_vRNA	434	1974	1371
PB1_vRNA	437	2008	2
PB2_vRNA	289	2036	35
HA_vRNA	750	1077	6
PA_vRNA	72	2097	28
PA_vRNA	306	2041	0
PA_vRNA	443	1866	1
PA_vRNA	172	2025	9
NA_vRNA	226	1327	12
NA_vRNA	395	677	0
PB2_vRNA	144	303	1
PA_vRNA	151	2069	202
PB2_vRNA	210	2247	33
PB2_vRNA	341	2038	0
PB1_vRNA	440	2026	2
PA_vRNA	474	1846	463
PB1_vRNA	384	2019	0
PB2_vRNA	612	648	0
NP_vRNA	233	1403	0
PA_vRNA	498	1827	0
PB1_vRNA	530	1892	2
PB2_vRNA	324	2082	7
PB1_vRNA	437	2026	73
PB1_vRNA	367	1993	74
PB2_vRNA	277	2102	9
PB2_vRNA	343	2050	5
PA_vRNA	330	2077	1
PA_vRNA	369	1876	0
PA_vRNA	293	2053	23
PB1_vRNA	205	2217	2
PB2_vRNA	206	2228	0
PB2_vRNA	387	2019	0
PA_vRNA	386	2002	0
PA_vRNA	381	1718	0
PA_vRNA	437	2022	0
PB2_vRNA	273	2135	8
PA_vRNA	429	1897	1
PB1_vRNA	307	2046	7
PB1_vRNA	320	344	5
PB2_vRNA	714	1619	0
PB2_vRNA	2014	2025	44
PB1_vRNA	336	2190	0
PA_vRNA	217	2042	1
PB2_vRNA	243	2180	7
PB1_vRNA	642	1786	4
PA_vRNA	278	2020	60
PA_vRNA	444	1851	0
PA_vRNA	452	1963	0
PB1_vRNA	275	2013	67
PB1_vRNA	648	1688	0
PB2_vRNA	505	1917	0
HA_vRNA	313	1567	3
PA_vRNA	320	1986	35
PB1_vRNA	434	1983	0
PB1_vRNA	195	2177	0
PB1_vRNA	460	2016	3133
PA_vRNA	312	2014	24
PA_vRNA	252	1959	2
PA_vRNA	264	2030	3
PB1_vRNA	338	2005	20
PA_vRNA	290	2019	0
PB2_vRNA	172	2140	0
PA_vRNA	279	1890	3
PB2_vRNA	546	1850	4
PA_vRNA	318	1905	21
PA_vRNA	319	1951	0
PB1_vRNA	267	2179	0
PB2_vRNA	137	162	2
PB2_vRNA	234	2210	4
PA_vRNA	277	2050	5658
PA_vRNA	313	1986	19
PB2_vRNA	244	2185	0
PA_vRNA	307	2000	73
PB2_vRNA	284	2101	2594
PA_vRNA	300	1992	10
PA_vRNA	255	2047	147
PB1_vRNA	309	1997	0
PB1_vRNA	293	2191	0
NA_vRNA	176	1302	7578
PB2_vRNA	311	1999	0
NA_vRNA	257	1258	16
