segment	fivePrime	threePrime	counts
PB1_vRNA	412	2043	1
PB1_vRNA	405	2013	20
PB1_vRNA	531	1940	2
PB2_vRNA	2010	2085	1
PA_vRNA	421	2072	35
NP_vRNA	636	1380	3
PB1_vRNA	437	2060	14
PA_vRNA	304	1973	1
PB2_vRNA	290	2255	205
PA_vRNA	2063	2097	4
PB2_vRNA	223	2024	5
PA_vRNA	323	2024	0
PB1_vRNA	398	2162	6
PA_vRNA	304	2074	17
PA_vRNA	2000	2022	9
PA_vRNA	213	2107	22
PA_vRNA	637	2025	8
PA_vRNA	289	2059	2
PB2_vRNA	243	2181	16
PA_vRNA	68	1610	1
PA_vRNA	321	2006	15
PA_vRNA	230	1983	11
PA_vRNA	266	2064	5
PB2_vRNA	356	2180	6
PB1_vRNA	162	2211	39
PB1_vRNA	520	1995	10
PA_vRNA	412	1878	114
PB2_vRNA	454	2024	2
PB1_vRNA	1293	1305	10
PB2_vRNA	314	2074	6
PB2_vRNA	346	2152	0
PB2_vRNA	392	1991	2
PB2_vRNA	261	2182	0
PA_vRNA	1892	1917	7
PA_vRNA	258	2073	27
PA_vRNA	303	2050	21
PB1_vRNA	411	1976	1
PB2_vRNA	438	2006	27
PA_vRNA	240	1987	12
PA_vRNA	184	2088	1
PA_vRNA	510	2008	229
PA_vRNA	386	2042	12
PA_vRNA	404	1907	217
PB2_vRNA	163	2036	8
PA_vRNA	297	2052	0
PA_vRNA	328	2047	3
PA_vRNA	485	1837	35
PA_vRNA	263	2091	123
PA_vRNA	223	2048	14
PB1_vRNA	626	1822	0
PB2_vRNA	211	2218	8
PB1_vRNA	239	2187	1
PB2_vRNA	374	2098	13
PB1_vRNA	344	1998	1
PA_vRNA	320	1934	4
PA_vRNA	317	1949	7
PA_vRNA	221	2052	31
PB2_vRNA	290	2156	62
PA_vRNA	295	1958	5
NA_vRNA	819	1326	1
PB1_vRNA	620	1836	13
PB1_vRNA	227	2148	1
PA_vRNA	287	2062	3
PA_vRNA	428	1896	3
PA_vRNA	597	1677	39
PB1_vRNA	194	2248	23
PB2_vRNA	244	2149	11
PA_vRNA	255	2037	8
PB2_vRNA	257	2164	2
PA_vRNA	355	1983	19
PB1_vRNA	248	2184	28
PB1_vRNA	264	2179	0
PA_vRNA	377	2055	4
PA_vRNA	291	2006	7
PA_vRNA	208	2008	0
PB1_vRNA	259	2170	26
PB1_vRNA	234	254	36
PB2_vRNA	603	1833	1
PB2_vRNA	140	1757	1
PB2_vRNA	392	2053	10
PA_vRNA	237	1964	10
PA_vRNA	294	2065	9
NA_vRNA	190	1225	2
PB1_vRNA	464	2042	70
PB1_vRNA	297	2120	1
NP_vRNA	378	883	0
PA_vRNA	442	1807	1282
PB1_vRNA	634	2118	91
PB2_vRNA	802	1735	1
NP_vRNA	957	1048	2
PB2_vRNA	1429	2246	107
PA_vRNA	235	2041	16
PA_vRNA	285	2074	9
PB1_vRNA	431	2021	21
PB1_vRNA	231	262	12
PA_vRNA	284	2022	1
NA_vRNA	1314	1345	2
PB2_vRNA	214	2178	45
PB1_vRNA	427	2011	0
PA_vRNA	224	2140	9
PB1_vRNA	272	2148	241
PB2_vRNA	210	2180	1
PA_vRNA	388	1910	32
PB2_vRNA	408	2048	2
PA_vRNA	253	1888	2
PB2_vRNA	471	1855	91
PB1_vRNA	415	2070	9
PA_vRNA	281	2025	11
NA_vRNA	311	1170	2
PA_vRNA	312	2012	0
PB1_vRNA	310	2142	1
PB1_vRNA	316	2005	48
PA_vRNA	489	1824	3
PA_vRNA	97	257	1
PA_vRNA	294	2044	6
PB2_vRNA	406	1974	16
PB1_vRNA	389	2187	3
PA_vRNA	320	1950	12
PA_vRNA	177	2055	0
PB1_vRNA	337	2127	7
PB2_vRNA	541	1871	6
PA_vRNA	232	1648	1
PB1_vRNA	446	1273	0
PB2_vRNA	216	2073	4
PB2_vRNA	387	2068	7
PB1_vRNA	445	2035	1
PA_vRNA	274	2064	6
PB2_vRNA	332	2019	1
PA_vRNA	434	1783	0
PB1_vRNA	501	2039	4
PB1_vRNA	318	2148	9
PB1_vRNA	178	2179	2
PB1_vRNA	490	2041	3
PA_vRNA	299	2082	25
PB1_vRNA	391	1989	0
PA_vRNA	412	1896	207
PA_vRNA	762	1643	1
PB1_vRNA	350	2057	2
PB2_vRNA	407	2024	9
PA_vRNA	315	2064	5
PB1_vRNA	299	2131	1
PA_vRNA	407	1984	2
PA_vRNA	255	2012	10
PB2_vRNA	242	2190	0
PB2_vRNA	581	1871	5
PB2_vRNA	580	1780	10
PB2_vRNA	493	1979	2
PB1_vRNA	261	2173	5
PB1_vRNA	482	1976	8
PB2_vRNA	214	2162	9
PB1_vRNA	264	2181	1915
PA_vRNA	268	283	10
NA_vRNA	59	1162	0
PA_vRNA	411	1716	0
PB2_vRNA	407	2011	2
PB2_vRNA	409	2088	37
PA_vRNA	476	1889	3
PB2_vRNA	513	1972	3
PA_vRNA	261	2097	0
PA_vRNA	257	2022	2
PB2_vRNA	277	2178	60
PB1_vRNA	233	2153	2
PB1_vRNA	463	1931	51
PB1_vRNA	329	349	175
PA_vRNA	542	1750	9
PB1_vRNA	271	2135	1
PB1_vRNA	311	2186	4
PB1_vRNA	688	1711	2
PA_vRNA	281	305	3
PB1_vRNA	235	2076	156
PB2_vRNA	349	2088	8
PB2_vRNA	1829	2255	7
PA_vRNA	409	1840	0
PA_vRNA	264	2149	2
PB1_vRNA	299	2190	3
PB2_vRNA	242	2193	2
NA_vRNA	343	386	1
PB2_vRNA	387	2005	10
PB1_vRNA	324	2145	2
PB1_vRNA	383	2144	66
PA_vRNA	669	1698	15
PA_vRNA	298	2015	1
PA_vRNA	149	2106	0
PB1_vRNA	280	2082	4
PA_vRNA	433	1962	3
NP_vRNA	210	1403	0
PB2_vRNA	258	2167	9
PA_vRNA	303	1964	2
PA_vRNA	266	1953	1
PB2_vRNA	271	311	34
PB1_vRNA	228	253	20
PB2_vRNA	326	2025	15
PB2_vRNA	374	2068	18
PA_vRNA	279	1968	6
PB2_vRNA	460	1705	4
PB1_vRNA	184	2191	22
PA_vRNA	2054	2090	7
PB1_vRNA	324	2050	2
PB2_vRNA	238	2124	9
PB2_vRNA	511	1848	3
PB2_vRNA	215	2244	8
PA_vRNA	422	1911	86
PB2_vRNA	478	1933	23
PB2_vRNA	248	2210	3
PA_vRNA	320	2057	3
PA_vRNA	1873	1953	56
PB2_vRNA	289	2142	190
PB1_vRNA	190	2184	1
PB1_vRNA	324	2133	1650
PB1_vRNA	477	2026	22
PA_vRNA	267	2054	56
PB1_vRNA	529	1948	8
PB2_vRNA	114	206	3
PA_vRNA	230	2096	8
PB2_vRNA	408	2024	43
PB2_vRNA	438	2076	0
M_vRNA	600	622	66
PB2_vRNA	348	2060	151
PA_vRNA	526	2027	8
PB1_vRNA	295	2173	1
PB1_vRNA	309	2083	5
PB1_vRNA	530	1945	21
NP_vRNA	32	1188	0
NA_vRNA	381	1013	2
PB1_vRNA	185	2144	222
PA_vRNA	286	2025	151
PB1_vRNA	275	2159	2
PB2_vRNA	204	2211	46
PA_vRNA	525	1858	11
PB1_vRNA	447	1978	4
NA_vRNA	353	1257	6
PA_vRNA	235	2050	3
PA_vRNA	421	1958	1
PA_vRNA	500	1821	1
PB2_vRNA	554	1865	1
PB2_vRNA	346	2023	2
PA_vRNA	454	1931	23
PB1_vRNA	499	1968	12
PB2_vRNA	314	2039	3
PB2_vRNA	160	2170	1
PA_vRNA	360	1723	3311
PA_vRNA	526	1770	1
PA_vRNA	390	1920	763
PB2_vRNA	438	1976	4
PA_vRNA	229	2110	0
PB2_vRNA	477	1955	2
PB2_vRNA	220	2249	1
PA_vRNA	409	1882	1
PB1_vRNA	348	2089	5
PA_vRNA	393	1936	4
PB1_vRNA	394	2132	21
PA_vRNA	334	2069	14
PB1_vRNA	313	2180	6
PA_vRNA	228	2109	6
PB2_vRNA	2171	2211	512
PB2_vRNA	455	2023	3
PA_vRNA	291	1949	9
PB2_vRNA	184	2092	4
PB2_vRNA	182	2213	40
PB2_vRNA	293	2146	3
PA_vRNA	242	2052	3
PA_vRNA	312	1999	8
PA_vRNA	253	1951	18
PB2_vRNA	552	2182	37
PA_vRNA	314	2058	27
PB1_vRNA	437	1999	4
PB2_vRNA	213	2187	3
PA_vRNA	330	2028	4
PA_vRNA	226	2065	30
PB1_vRNA	338	2151	1
PA_vRNA	370	2064	20
PB1_vRNA	376	2018	56
PA_vRNA	229	2010	37
PB1_vRNA	271	2198	2
PA_vRNA	293	2050	21
PA_vRNA	333	1758	20
PB1_vRNA	335	2147	88
PB2_vRNA	261	2181	3
PA_vRNA	208	2027	1
PA_vRNA	317	1934	1
NA_vRNA	201	1289	3
PA_vRNA	403	1919	13
NA_vRNA	274	1144	1
PA_vRNA	633	1696	10
PB2_vRNA	384	1987	1
PA_vRNA	430	1824	10
PA_vRNA	292	1988	3
PA_vRNA	376	2065	4
PA_vRNA	236	2029	0
NA_vRNA	355	1223	27
PA_vRNA	448	1886	9
PA_vRNA	1973	2037	2
PB2_vRNA	371	1990	13
PA_vRNA	299	2057	1
PA_vRNA	329	2056	44
PB1_vRNA	272	2140	0
PB2_vRNA	166	1892	0
PA_vRNA	389	1869	111
PA_vRNA	371	2073	3
PA_vRNA	460	1920	10
PB2_vRNA	454	2042	1
PA_vRNA	224	2055	2
NP_vRNA	197	1380	8
PA_vRNA	322	2045	310
PB1_vRNA	255	2144	2
PB1_vRNA	277	2155	25
PB1_vRNA	320	2144	1210
PB2_vRNA	541	1918	10
PA_vRNA	265	2010	15
PA_vRNA	255	2018	94
NA_vRNA	213	1256	0
PB1_vRNA	385	2069	1
PA_vRNA	344	2003	4
PB2_vRNA	278	2117	42
PB1_vRNA	272	2181	1
PB2_vRNA	266	2125	0
PA_vRNA	374	1985	11
PB1_vRNA	240	2185	1
PB2_vRNA	438	2024	1
PA_vRNA	383	1973	5
NA_vRNA	200	1225	134
PB1_vRNA	177	2214	1
PB1_vRNA	436	1955	56
PB2_vRNA	289	304	611
PB2_vRNA	389	2076	10
PA_vRNA	361	2159	0
PB2_vRNA	244	2172	8638
NA_vRNA	195	1335	3
PA_vRNA	307	1953	163
PB1_vRNA	295	2174	3
PA_vRNA	340	1962	36
PA_vRNA	388	1919	30
PA_vRNA	445	2052	0
PA_vRNA	335	2018	24
PA_vRNA	475	2022	10
PA_vRNA	256	2090	2
PB1_vRNA	252	2133	1
PB2_vRNA	369	2084	0
PA_vRNA	607	1757	3
NA_vRNA	449	554	3
PA_vRNA	306	1972	349
PB1_vRNA	315	2198	6
PB1_vRNA	445	1902	0
NP_vRNA	348	1215	2
PA_vRNA	261	2119	421
PB2_vRNA	101	2007	1
PA_vRNA	238	1984	9
PA_vRNA	321	1825	128
PA_vRNA	252	2073	8
PA_vRNA	279	2051	1
PA_vRNA	239	2022	3
PB1_vRNA	391	1960	1
PA_vRNA	384	2012	2
PB1_vRNA	438	2026	2
PA_vRNA	293	1941	5
PB2_vRNA	320	342	8
PB1_vRNA	300	2084	2
PA_vRNA	216	2125	1
NA_vRNA	275	1369	2
PB1_vRNA	523	2016	0
PB2_vRNA	266	2158	0
PA_vRNA	525	1807	2
PB1_vRNA	530	1924	8
PA_vRNA	455	1892	14
PA_vRNA	371	1885	1
PB1_vRNA	315	2084	135
PB2_vRNA	234	2213	2
PB2_vRNA	287	2016	14
PB1_vRNA	396	2208	7
PA_vRNA	435	1896	7
PA_vRNA	265	2052	34
PB2_vRNA	337	2042	1
PA_vRNA	208	2021	6
PB2_vRNA	2177	2203	2
PB2_vRNA	260	2176	10
PB2_vRNA	185	2185	0
PA_vRNA	265	2070	5
PA_vRNA	289	1996	2
NA_vRNA	459	1359	68
NP_vRNA	191	1411	2
PA_vRNA	804	1733	1
PB2_vRNA	261	2088	1
PB2_vRNA	2180	2216	5
PA_vRNA	358	2058	3
PA_vRNA	291	1920	2
PA_vRNA	238	2053	44
PA_vRNA	251	2021	5
PB1_vRNA	327	2066	1
PA_vRNA	318	1966	4
NA_vRNA	345	1244	0
PA_vRNA	695	2013	0
PA_vRNA	354	1915	12
PB2_vRNA	219	2135	0
PB2_vRNA	397	2131	375
PA_vRNA	616	1710	286
PA_vRNA	588	1810	2
NA_vRNA	201	1329	7
PA_vRNA	406	1963	8
PB2_vRNA	244	2182	4
PA_vRNA	277	2079	227
PA_vRNA	419	1894	223
PB1_vRNA	315	2143	5
PB2_vRNA	409	2050	0
PA_vRNA	1966	1995	23
PB2_vRNA	277	2145	0
PB2_vRNA	242	2147	3
PA_vRNA	732	2032	0
PA_vRNA	173	2135	26
PA_vRNA	278	2015	3
PA_vRNA	293	1887	109
PA_vRNA	316	1926	12507
PA_vRNA	329	743	4
PA_vRNA	490	1909	8
PB1_vRNA	252	2120	2
PA_vRNA	493	1884	2
PB2_vRNA	278	2141	66
PA_vRNA	170	2146	1
PB2_vRNA	252	2140	19
PA_vRNA	211	2020	16
PA_vRNA	526	1933	0
PA_vRNA	268	1933	12
PA_vRNA	364	1942	1
PB1_vRNA	358	1973	1
PA_vRNA	227	1995	0
PB1_vRNA	419	2013	1
PB2_vRNA	390	2057	1
PB1_vRNA	317	2095	1
PA_vRNA	323	2022	0
PA_vRNA	381	1934	6
PB1_vRNA	2266	2280	6
PB1_vRNA	265	2190	1
PB1_vRNA	241	2205	0
PB1_vRNA	274	2114	60
PB2_vRNA	290	2252	0
PA_vRNA	256	2016	1
PB2_vRNA	443	1876	0
PA_vRNA	424	1779	4674
PB2_vRNA	540	1957	6
NA_vRNA	186	309	0
PB2_vRNA	386	2034	4
PB2_vRNA	1421	2128	0
PB1_vRNA	2198	2210	74
PA_vRNA	492	2007	37
PB2_vRNA	361	2068	5
PB2_vRNA	438	2020	4
PA_vRNA	235	2064	21
PB1_vRNA	285	2154	762
PA_vRNA	209	2007	1
PB1_vRNA	307	2074	5
PA_vRNA	297	1927	44
PA_vRNA	208	2041	9010
NA_vRNA	195	1297	18
PB2_vRNA	148	2222	0
PB2_vRNA	250	2203	30
PA_vRNA	168	2087	285
PA_vRNA	163	2035	27
PA_vRNA	271	2057	13
PB2_vRNA	455	2032	44
PB2_vRNA	351	2086	7
PB2_vRNA	322	1921	0
PA_vRNA	405	2019	195
PA_vRNA	709	1791	2
PA_vRNA	317	2057	6
PB2_vRNA	269	2214	2
PB1_vRNA	2167	2209	5
PA_vRNA	356	2003	0
PA_vRNA	335	2002	63
PB1_vRNA	277	2162	5
PA_vRNA	241	2060	3
PA_vRNA	265	1998	6
PB1_vRNA	237	1637	6
PB1_vRNA	2266	2277	13
PB1_vRNA	437	2018	35
PB2_vRNA	562	645	31
PB1_vRNA	331	2181	16
PA_vRNA	223	2032	18
PB1_vRNA	258	2178	1
PA_vRNA	1989	2019	2
PB1_vRNA	243	2197	1
PB2_vRNA	478	1977	0
PA_vRNA	351	2002	4
PA_vRNA	213	2102	24
PB1_vRNA	457	2053	130
PB1_vRNA	206	2173	0
PB1_vRNA	302	2176	0
PA_vRNA	543	1802	5
PA_vRNA	221	2001	19
PA_vRNA	218	2054	11
PB1_vRNA	186	2250	3
NA_vRNA	213	1304	12
PA_vRNA	222	2038	12
NA_vRNA	387	1285	3
PB2_vRNA	192	206	17
PB2_vRNA	627	638	41
PA_vRNA	212	2091	21
PA_vRNA	261	2044	452
PA_vRNA	440	1996	1
PB1_vRNA	433	2021	546
PB2_vRNA	455	1941	12
PA_vRNA	130	303	70
PB2_vRNA	149	2173	2
PA_vRNA	202	2044	7
PA_vRNA	169	1809	2
PB2_vRNA	284	2139	2
PB2_vRNA	343	2107	8
PA_vRNA	249	2063	10
NA_vRNA	238	1358	2
PB1_vRNA	415	1930	15
PA_vRNA	348	2017	19
PB2_vRNA	274	2184	2
HA_vRNA	758	1519	0
PA_vRNA	120	2099	264
PA_vRNA	422	1939	5
PA_vRNA	188	2073	5
PA_vRNA	223	2105	1
PA_vRNA	238	2090	11
PA_vRNA	209	2050	0
NA_vRNA	202	1160	6
PB1_vRNA	210	221	83
PB2_vRNA	204	1676	0
PB2_vRNA	248	2068	3
PB1_vRNA	398	1974	5
PB1_vRNA	372	2270	15
M_vRNA	208	638	0
PB1_vRNA	218	2183	8
PA_vRNA	469	1860	8
PA_vRNA	331	2053	53
PA_vRNA	381	2059	12
PB1_vRNA	306	2197	9
PA_vRNA	543	1869	3
PB1_vRNA	405	2024	1
PA_vRNA	334	2040	5
PB2_vRNA	626	1729	3
PB1_vRNA	352	2048	11
PB1_vRNA	356	2083	22
NA_vRNA	111	1327	0
PB2_vRNA	387	1973	3
NP_vRNA	284	1340	4
PA_vRNA	265	1981	16
PB1_vRNA	530	2050	1
PB2_vRNA	211	1822	56
PA_vRNA	113	176	23
PA_vRNA	410	1945	1764
PA_vRNA	318	1995	5393
PA_vRNA	363	1932	0
PB2_vRNA	489	1921	1
PB1_vRNA	329	2153	5
PA_vRNA	235	2004	5
PA_vRNA	389	2021	9
PA_vRNA	320	2002	304
PB2_vRNA	455	1948	5
PB2_vRNA	284	2102	766
PA_vRNA	268	2038	5
PB1_vRNA	460	1993	2068
PB2_vRNA	233	2205	88
PA_vRNA	363	2002	9
PB2_vRNA	276	2152	16
PA_vRNA	426	2143	47
PB1_vRNA	253	2075	1546
PA_vRNA	332	2028	14
PB1_vRNA	398	2042	66
PA_vRNA	437	1938	24
PB1_vRNA	261	2139	4
PB2_vRNA	269	2102	1
PA_vRNA	430	2024	3
PB2_vRNA	782	1741	3
PA_vRNA	249	2073	5
NA_vRNA	167	1317	23
PA_vRNA	357	1948	1374
PA_vRNA	539	1878	4
PB1_vRNA	254	2144	1
PA_vRNA	237	2026	5
PA_vRNA	161	1939	3346
PA_vRNA	486	1886	1
PA_vRNA	286	2045	4397
PB2_vRNA	238	2180	0
PA_vRNA	270	2076	1121
PB2_vRNA	339	2180	0
PB1_vRNA	387	2007	997
PA_vRNA	198	214	3
PB2_vRNA	389	1984	9
PB2_vRNA	375	2044	42
NP_vRNA	514	1231	0
PB1_vRNA	377	2175	41
PA_vRNA	241	2051	2
NP_vRNA	68	678	1
PB1_vRNA	2175	2195	15
PB1_vRNA	568	1903	7
PA_vRNA	306	2024	10
PA_vRNA	1976	2041	435
PA_vRNA	252	1997	1
PB1_vRNA	623	2208	8
PA_vRNA	262	2046	8421
PA_vRNA	427	1868	1
PA_vRNA	2099	2158	16
PA_vRNA	254	2066	7
PB2_vRNA	387	2037	0
PA_vRNA	267	2038	8
PB2_vRNA	613	2010	2
PA_vRNA	219	1981	366
PA_vRNA	246	1997	3
PB1_vRNA	337	2130	1
PB1_vRNA	442	2081	4
HA_vRNA	325	1505	24
PA_vRNA	212	2054	1
PA_vRNA	2083	2111	211
PB2_vRNA	212	222	61
PB2_vRNA	367	2044	32
PB2_vRNA	723	2027	117
PB1_vRNA	413	2105	0
PB2_vRNA	186	2216	33
PB1_vRNA	511	1939	0
PB1_vRNA	299	2071	2
PA_vRNA	202	2042	51
PA_vRNA	238	2020	93
PB2_vRNA	250	2212	6
PA_vRNA	173	1962	9
PA_vRNA	281	1995	10
PB2_vRNA	389	2203	2
PA_vRNA	284	2052	54
PB2_vRNA	1736	1771	11
PA_vRNA	358	1919	1
PB1_vRNA	272	2115	2
PB1_vRNA	807	1602	5
PB1_vRNA	405	2010	10
NA_vRNA	200	1326	31
PB2_vRNA	254	2182	3
PB2_vRNA	386	2068	3
PB2_vRNA	328	2162	4
PB2_vRNA	383	2135	0
NA_vRNA	75	946	5
PB1_vRNA	514	1906	1
PA_vRNA	376	1985	0
PB1_vRNA	220	2207	27
PB1_vRNA	861	1581	16
NA_vRNA	1314	1327	3
PA_vRNA	266	1957	16
PB1_vRNA	300	2025	0
PB1_vRNA	104	1931	1270
PA_vRNA	453	1869	37
PA_vRNA	224	2097	216
PA_vRNA	2021	2064	12
PB2_vRNA	252	2203	21
NA_vRNA	333	1225	3
PB1_vRNA	375	2104	8
PB2_vRNA	250	2193	6
PB2_vRNA	276	2141	3
PB1_vRNA	455	2062	103
PA_vRNA	146	2044	2
PB1_vRNA	445	1596	0
PA_vRNA	193	1958	1932
PB1_vRNA	178	2093	20
PA_vRNA	195	2067	13
PB2_vRNA	338	2083	32
PB2_vRNA	697	1728	8
PB2_vRNA	245	2221	42
PB1_vRNA	208	2174	1
PA_vRNA	330	344	3
NA_vRNA	204	1308	277
PA_vRNA	320	1953	23
NA_vRNA	1304	1378	15
PB2_vRNA	156	2194	1
PA_vRNA	370	1999	18
PB1_vRNA	395	2160	2
PB1_vRNA	315	2113	0
PB2_vRNA	193	2163	718
PB2_vRNA	581	1614	2
PB2_vRNA	336	2142	8
PB2_vRNA	172	1247	5
PA_vRNA	66	889	6
PA_vRNA	471	1845	7443
PB2_vRNA	204	2154	3
PB1_vRNA	256	2135	0
PA_vRNA	235	2071	10
PB2_vRNA	471	1973	2
M_vRNA	554	630	0
NP_vRNA	940	974	0
NA_vRNA	308	1159	9
PB2_vRNA	595	1834	8
PA_vRNA	537	1784	153
PB1_vRNA	297	2074	0
PB2_vRNA	183	2120	0
PB2_vRNA	244	2151	3
PA_vRNA	363	1999	3
PA_vRNA	511	1880	5
PB2_vRNA	316	2036	0
PA_vRNA	431	1849	3
PA_vRNA	414	1876	15
PB2_vRNA	244	2188	25
NP_vRNA	99	915	3
NA_vRNA	173	1227	0
PB2_vRNA	263	2209	9
PA_vRNA	560	1871	25
PB1_vRNA	463	2103	2
PA_vRNA	537	1714	8
PB2_vRNA	406	1994	139
HA_vRNA	336	1522	1
PA_vRNA	257	2105	23
PA_vRNA	226	2104	6
PA_vRNA	296	1931	142
PA_vRNA	390	1961	154
PA_vRNA	407	2059	0
PA_vRNA	409	1880	4
PB2_vRNA	291	2193	162
PB1_vRNA	309	2134	3
PB2_vRNA	287	2171	4
PA_vRNA	351	1986	3
PB2_vRNA	375	2037	0
NA_vRNA	204	1224	89
PA_vRNA	221	2019	12
PB2_vRNA	490	1996	0
NA_vRNA	211	1286	1
PA_vRNA	335	1919	10
PB2_vRNA	334	2148	7
PB2_vRNA	191	2205	232
PB1_vRNA	2170	2191	23
PB1_vRNA	298	2157	25
PB2_vRNA	225	2152	1
PA_vRNA	376	1948	14
PB1_vRNA	412	2064	218
PA_vRNA	236	258	31
PA_vRNA	462	1889	9
PB2_vRNA	403	1877	4
PA_vRNA	265	2067	2
PA_vRNA	496	1836	7
PA_vRNA	268	1997	36
PB1_vRNA	166	2144	0
PA_vRNA	263	2047	4
PB1_vRNA	500	1934	1
PB2_vRNA	252	2200	5
PA_vRNA	376	1940	4
PA_vRNA	420	1964	2
PB1_vRNA	272	2184	1
PA_vRNA	351	2097	4
PB2_vRNA	290	2147	16
PB2_vRNA	438	1978	3
PA_vRNA	228	2006	22
PB2_vRNA	258	2182	6
PB1_vRNA	308	2148	3
PB1_vRNA	231	2148	1
PB1_vRNA	446	1973	2
PA_vRNA	118	180	2
PB2_vRNA	553	1873	1
PA_vRNA	303	2004	4
PA_vRNA	221	2111	1
PB2_vRNA	289	2140	466
PB2_vRNA	386	2102	13
PA_vRNA	323	2015	251
PA_vRNA	161	1954	164
PA_vRNA	174	2082	24
PA_vRNA	437	2001	3
PA_vRNA	262	2074	23
PA_vRNA	813	2047	6
PB2_vRNA	502	1909	32
PB2_vRNA	715	1719	3
PB1_vRNA	298	2184	39
PA_vRNA	234	1993	5
PB2_vRNA	461	2038	161
PA_vRNA	446	1809	42
PB1_vRNA	353	2031	4332
PA_vRNA	361	2105	610
PB2_vRNA	1381	2226	1
PB2_vRNA	1876	1895	10
PA_vRNA	437	1929	10
PB2_vRNA	219	1453	9
PB2_vRNA	627	1895	0
PA_vRNA	246	2106	11
PA_vRNA	317	2090	7
PB1_vRNA	467	2016	0
NA_vRNA	360	1262	2
PA_vRNA	625	720	1
PA_vRNA	368	2008	10
PA_vRNA	470	1845	0
PB1_vRNA	122	175	1
PB1_vRNA	2195	2290	1
PB1_vRNA	205	2170	0
PB2_vRNA	289	2234	21
PB1_vRNA	435	2059	1
PA_vRNA	260	2028	1
PB1_vRNA	351	2021	19
PB2_vRNA	399	2098	10
PA_vRNA	339	2037	7
PA_vRNA	251	2011	7
PB2_vRNA	289	2132	7
PA_vRNA	294	2026	138
PB2_vRNA	331	2018	509
PA_vRNA	393	2019	18
PB2_vRNA	287	2181	104
PB2_vRNA	1514	2213	119
PB2_vRNA	2204	2245	480
NA_vRNA	274	1197	1
PB1_vRNA	127	1844	0
PB2_vRNA	243	2086	5
PB2_vRNA	355	2025	7
PA_vRNA	245	2040	0
PA_vRNA	317	1928	9
PB2_vRNA	515	2174	1393
PB2_vRNA	582	1910	4
PB2_vRNA	164	310	12
PA_vRNA	181	2012	8
PB1_vRNA	413	2055	1
PA_vRNA	539	1831	1
PA_vRNA	261	2113	354
PB1_vRNA	839	2074	2
PA_vRNA	433	2023	12
PA_vRNA	225	2115	10
PA_vRNA	537	1868	414
PA_vRNA	167	2029	1
PB2_vRNA	386	2060	2
PA_vRNA	162	2014	2
PA_vRNA	222	2075	26
PA_vRNA	2040	2097	9
PA_vRNA	526	1760	1
PA_vRNA	252	2094	23
PB2_vRNA	290	2126	0
PA_vRNA	228	1931	3
PB1_vRNA	497	1980	6
PB2_vRNA	313	1981	1
PB1_vRNA	623	1925	6
PB2_vRNA	386	2067	0
PB1_vRNA	447	2046	21
PA_vRNA	356	1997	0
PB2_vRNA	245	2176	1
PB2_vRNA	333	1998	97
PB2_vRNA	1829	1932	319
PA_vRNA	270	2193	9
PB1_vRNA	415	2028	15
PA_vRNA	253	2021	8
PB1_vRNA	345	2045	13
PB2_vRNA	754	1730	6
NA_vRNA	247	1160	0
PB1_vRNA	267	2144	4
PA_vRNA	296	1998	10
PB1_vRNA	229	2030	275
PA_vRNA	538	1861	148
PA_vRNA	275	2041	675
PB2_vRNA	2152	2181	386
PA_vRNA	303	2064	0
PA_vRNA	321	1940	3
PB2_vRNA	151	1883	23
NA_vRNA	213	1307	5
PA_vRNA	453	1860	4
PB1_vRNA	322	1317	1
PB1_vRNA	282	2167	164
PB1_vRNA	693	1763	2
NA_vRNA	1224	1316	0
PB1_vRNA	615	1818	2
PB1_vRNA	434	2090	17
PB2_vRNA	504	2036	4
PA_vRNA	416	1932	78
PB2_vRNA	361	2146	18
M_vRNA	466	884	0
PB1_vRNA	282	2139	17
PA_vRNA	371	1986	14
PB1_vRNA	348	2074	893
PB2_vRNA	1652	2024	1
PB1_vRNA	296	2137	2
PB1_vRNA	351	2043	0
PB2_vRNA	405	2232	1126
PA_vRNA	319	1932	39
PB1_vRNA	379	2152	45
PB1_vRNA	185	2308	0
PB1_vRNA	362	2152	0
PB1_vRNA	241	295	0
PA_vRNA	221	2105	48
PB1_vRNA	436	2083	4
PB2_vRNA	291	2158	25
PA_vRNA	316	2051	9
PB2_vRNA	238	2096	7
PB2_vRNA	245	2224	1
PB1_vRNA	459	2050	12
PB2_vRNA	516	1876	149
NA_vRNA	208	1285	13
PB1_vRNA	374	2084	24
PA_vRNA	378	1963	469
NP_vRNA	184	1391	144
PA_vRNA	331	1890	1
PA_vRNA	511	2004	3
PB1_vRNA	291	2144	5
PB1_vRNA	317	2084	1
PA_vRNA	373	1873	37
PB2_vRNA	358	2025	20
PA_vRNA	428	2061	3
PB1_vRNA	253	2022	48
PA_vRNA	484	1776	12
PB2_vRNA	437	2072	14
PB2_vRNA	515	1922	53
PB2_vRNA	140	2177	0
PB2_vRNA	488	1873	0
PB2_vRNA	611	1789	1
NS_vRNA	309	513	2
PB1_vRNA	926	1935	2
PA_vRNA	526	1771	0
PB1_vRNA	399	2010	3
PB1_vRNA	343	2106	166
PB1_vRNA	437	2005	45
PA_vRNA	397	1857	2
PA_vRNA	351	2085	32
PA_vRNA	246	2061	105
PA_vRNA	506	2198	2
