"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
21.5903,79.4252,65.1452,77.5696
20.0675,55.6095,81.1176,88.549
2.56391,75.4601,-8.43699,49.7468
36.0348,78.9848,13.3157,85.3734
17.5446,109.799,-43.3966,76.7797
43.9922,100.402,126.255,108.092
39.9281,91.4931,-2.06361,90.9962
27.2673,68.3669,-10.9428,67.5235
24.0063,121.992,146.048,125.58
19.5186,70.5358,29.5738,88.689
42.9702,50.3155,39.7641,93.832
15.388,117.431,-20.8215,109.513
27.0594,79.8656,77.7268,108.889
36.821,127.05,12.6008,125.829
29.019,104.915,2.38306,73.725
59.8793,158.047,63.2093,156.854
50.2824,141.884,-6.56725,96.9766
79.3984,123.679,158.99,178.228
67.6133,120.056,88.8184,138.593
-0.662185,71.1772,68.2193,56.3967
48.5636,99.7128,138.599,166.219
53.5925,53.4409,59.7962,63.9563
7.54192,86.8449,-36.2648,62.4836
12.9408,86.782,115.218,119.767
50.7113,118.431,4.77404,79.7519
28.7515,140.95,9.39899,91.2785
29.3695,76.3414,3.38021,77.3788
12.8241,50.5706,67.8109,96.2191
40.7759,46.4247,42.5439,75.9211
37.9301,66.5171,45.5606,87.8113
26.331,114.179,0.560691,104.618
12.135,103.85,-105.371,75.4311
24.5672,104.915,-26.3747,69.3375
28.8724,108.171,33.1371,53.4976
23.5434,57.9696,-56.0737,37.0362
29.4808,155.066,48.049,119.787
9.38249,84.4565,-8.79733,83.1077
28.395,87.5989,-24.6561,88.2865
24.0534,59.628,21.1398,47.3182
51.6003,118.181,36.9973,84.4471
4.4851,67.9204,-39.5169,61.4004
45.233,125.926,-11.6898,122.385
14.8621,96.6396,24.7066,70.5791
35.0451,80.6834,14.2788,85.7889
8.03973,83.0733,-32.595,80.1869
35.6101,132.726,22.96,150.826
18.8078,172.368,-93.4831,100.731
46.1841,93.3137,-24.3261,83.6676
21.5909,58.3523,-176.907,34.91
47.7351,80.2431,73.523,93.9347
11.465,85.7137,83.8774,101.19
18.8683,108.485,66.2345,94.0008
13.6194,81.9414,-59.7388,38.2792
4.79159,61.0951,-119.968,39.5145
60.7133,137.276,109.089,94.2519
31.2074,99.3993,-4.45705,80.0929
28.1322,174.411,94.9512,147.912
61.5548,36.6027,17.6198,60.8629
36.5772,86.782,75.2224,43.3648
8.18908,75.7119,13.7877,57.5084
27.3231,69.7703,-76.4194,49.1593
21.5112,100.591,2.79116,98.5375
12.3475,94.82,58.6875,118.755
9.87989,76.2785,-26.4847,88.6884
32.7365,99.2112,9.323,44.082
24.6886,102.032,45.0766,98.4473
16.7915,49.7414,14.7553,69.1848
14.229,35.9649,27.408,61.8155
22.4927,104.163,162.283,135.531
21.9841,49.1674,-31.125,64.2466
14.7796,54.7165,-35.5469,91.9206
30.987,81.3124,-38.9585,61.9743
31.9341,77.0339,42.9578,102.813
3.07262,69.5789,-46.9231,72.3186
33.7106,92.4349,59.882,106.263
53.9096,77.6003,46.8998,101.776
25.1165,44.9578,-59.6224,117.853
24.3662,74.7675,-60.6134,30.818
10.1325,60.2659,-69.752,48.4512
19.781,120.743,-0.078826,114.298
31.8842,47.0626,-8.19211,102.27
13.2137,67.6015,-55.297,46.8419
28.7559,81.4382,-36.0101,78.6104
30.5937,104.915,-155.233,93.5106
32.4598,52.6117,98.3695,93.0894
33.3639,121.43,10.0755,138.697
12.1411,35.3272,12.5602,68.665
25.7454,66.9636,23.5458,108.83
22.4343,91.6815,-34.5372,38.5626
18.781,80.1173,33.0239,79.3619
31.6186,65.8154,7.82114,46.575
20.5927,122.117,103.042,133.652
15.3778,46.9988,-30.7083,55.8702
20.1716,51.5273,-7.03259,64.8116
29.1631,75.6489,5.33627,100.319
37.1224,128.984,20.9894,116.684
40.4742,87.6617,17.3441,48.584
-0.648454,112.365,-57.1493,43.4183
27.0467,151.525,-14.0156,92.0389
13.5203,73.9488,57.5182,85.8034
20.7175,84.2679,19.3757,138.043
16.8966,69.0048,46.7218,63.5918
45.9872,91.1792,112.475,87.2784
28.305,68.3031,28.0278,67.8615
19.0339,126.238,57.9952,106.026
18.5895,77.915,-6.39605,64.1323
18.4484,113.679,75.1974,110.238
26.2933,56.2474,55.5124,102.716
11.145,58.2247,32.4715,100.241
44.8004,92.7488,107.556,146.109
18.9985,68.6859,44.5951,85.6288
35.7071,102.972,-11.6473,103.533
35.0091,78.5443,-12.9697,138.483
27.7087,58.735,-86.0013,73.2508
50.8726,74.8934,71.6161,80.0916
30.4333,64.6034,128.257,99.1546
17.5663,123.366,56.3517,123.053
34.2548,102.22,11.7133,45.7971
16.0791,15.6217,-77.0826,44.8889
84.5148,107.483,2.43826,136.516
65.5034,103.098,-32.7801,126.846
4.28715,85.9651,107.751,101.648
15.931,9.50025,-38.4972,43.0951
40.5141,63.2001,98.0029,111.101
32.0075,40.2381,-34.3394,39.8762
24.5639,107.671,16.5768,57.5318
5.36123,75.3341,-76.5412,55.319
3.45471,73.256,1.20488,90.7071
10.1918,46.5523,-71.3623,60.1178
-14.0147,91.1792,-16.4775,125.575
37.5313,107.107,20.2535,101.687
21.7126,142.942,36.5422,118.757
6.74948,94.569,-96.3908,83.6031
34.8514,146.116,216.054,125.572
30.257,97.706,136.131,70.0571
54.7886,101.594,122.048,101.498
7.01133,53.9511,-29.6836,36.2546
43.9336,90.1744,1.00571,96.3413
29.5543,42.0239,44.1979,32.5074
23.7933,97.0787,104.718,100.56
11.3272,65.8154,-23.6567,37.3979
21.0922,3.06038,60.2982,29.4605
6.79627,52.3565,-56.3637,54.0663
45.2112,116.618,172.49,118.728
35.1696,82.6332,109.563,90.2129
46.444,100.653,53.0577,73.0507
9.49631,57.5231,8.37617,82.63
29.2257,87.7874,-53.7436,123.784
26.5614,96.7651,22.6778,97.2786
43.0314,95.824,75.1399,141.803
29.0706,79.7398,23.6955,141.023
60.064,47.8279,-22.4402,99.6947
69.6229,123.304,69.6315,143.372
9.3793,89.7976,25.7049,95.6313
12.421,140.764,245.646,128.841
52.4129,94.318,-47.0945,97.6415
21.8774,58.7988,0.397192,100.438
22.081,23.1464,-39.078,83.9045
24.855,34.9445,-22.5985,6.93403
2.55297,42.4066,-76.2623,69.2154
37.1913,95.573,-64.5478,84.6842
11.9867,42.5341,-34.8076,67.5614
11.1884,83.3877,-7.95713,77.1638
23.5471,29.5874,-2.14288,73.1419
15.8043,67.1549,11.125,93.6821
35.681,104.288,-57.4482,100.341
2.31334,75.9637,-139.223,65.4199
18.6715,81.6269,69.397,79.3627
8.15995,91.6815,-11.9917,66.8288
10.1785,39.09,-16.7846,43.3425
11.3942,60.521,9.35916,60.3855
38.0331,99.023,42.4952,70.2788
20.3255,34.817,-1.64892,90.3168
26.0611,70.472,-54.0244,98.0978
8.06712,61.8606,-131.484,58.89
27.3011,98.7722,-30.6596,106.376
22.1836,94.7573,-58.5449,78.5882
19.1397,91.5559,70.2091,94.2709
30.1584,60.2659,70.97,50.5891
39.9413,42.2152,-74.2206,95.6213
-5.65163,44.6389,-92.8631,32.4087
2.59577,44.9578,-82.5747,58.376
-2.10839,68.6859,-133.703,45.2923
11.4187,66.5171,7.46922,75.9194
28.6576,32.521,-74.7642,83.4497
20.4543,37.4318,-47.6713,33.3994
11.1248,89.672,88.384,90.3132
38.803,112.49,29.5863,142.98
48.1463,145.369,125.5,127.373
14.498,67.0274,-155.596,25.8484
29.7948,105.416,42.898,139.668
64.1574,120.868,165.519,240.363
28.6063,40.4932,10.0424,76.975
44.2666,91.7443,134.985,114.126
32.2872,145.369,121.038,136.611
19.5259,68.8134,35.5454,87.8721
24.0618,39.5365,24.5614,70.7218
33.7414,100.904,-6.84244,96.7525
43.4195,51.336,121.089,92.6045
31.9698,82.8218,55.7844,92.7527
41.7555,98.0823,27.2765,100.978
33.8705,78.2926,-39.5846,94.5758
7.00411,47.0626,-22.9168,79.6489
61.156,113.554,46.2865,117.194
33.9647,77.3486,39.1528,47.594
37.0276,86.9077,-96.7931,84.6172
45.6772,64.2845,-1.40756,103.464
7.28318,69.3238,3.83455,72.9796
2.81591,87.4732,-50.8291,100.843
47.0186,83.7021,-8.23019,76.1535
73.0011,128.547,165.244,175.924
33.4565,78.3555,-15.894,97.9781
39.28,126.176,-22.8654,102.15
28.1753,76.7821,89.6076,88.3561
44.1746,128.797,67.941,118.261
35.7812,91.6815,-25.3765,83.1273
38.5205,160.219,66.9512,143.927
55.3426,169.271,19.1373,125.158
67.1735,198.316,88.2008,169.45
34.9241,92.2466,73.2661,111.411
45.0384,94.1925,27.4778,113.579
24.5012,176.454,14.0879,174.048
-13.8652,59.3729,-252.481,11.6219
13.3842,76.0267,118.901,82.671
9.1089,96.2632,-16.4154,58.7446
26.668,72.6892,1.37217,109.773
5.97144,32.5848,-97.0135,36.1928
16.1117,49.2312,4.03597,59.5241
-7.76925,5.10069,20.7161,50.0952
33.2502,82.5703,97.2833,114.814
36.0968,103.912,95.8442,139.354
48.07,97.6433,-49.0889,81.0653
50.6901,30.8629,85.4787,57.7632
34.4969,136.777,149.833,152.788
32.9971,77.4115,100.069,112.51
43.4386,92.7488,147.259,127
44.6351,113.679,-36.589,91.4395
7.76356,131.978,54.9987,116.958
25.7328,55.2268,-3.30844,55.4526
46.4486,107.733,32.5942,121.226
52.5211,117.993,-4.44185,128.222
26.6553,140.141,184.664,153.786
15.4856,125.552,60.3147,80.4074
10.9873,43.4908,7.27943,81.2568
29.6285,64.0931,18.4092,103.372
17.6878,106.606,-42.5976,170.401
66.8489,134.846,223.093,139.476
46.6979,69.26,31.2382,105.697
33.8409,49.2312,-63.5105,49.1827
52.5155,49.2949,13.2056,104.502
9.44636,94.9455,-4.37125,69.9266
25.0798,51.91,-27.9981,48.8988
43.7171,111.677,17.5229,108.229
34.6255,122.804,-59.3815,101.979
13.2367,103.85,-16.9743,111.224
24.0445,107.483,26.2678,90.9032
41.1102,42.279,1.98155,75.2973
27.8309,84.2679,-6.67874,114.445
18.6447,124.428,-42.9199,118.846
-2.17811,73.6969,70.6189,75.9456
46.1857,57.7144,14.4216,77.3975
69.0865,61.2227,-102.347,58.9461
18.2815,60.9038,13.5284,74.0073
36.8867,52.4203,-90.8035,51.5775
13.6125,59.2453,76.6277,75.5589
35.506,29.7149,44.9454,83.2655
27.073,88.8554,-22.5723,125.626
11.5049,32.4572,-60.6954,54.1714
45.4031,103.035,221.067,109.574
26.562,110.738,26.5097,85.031
25.2048,74.2007,59.7686,95.8605
8.0561,83.5763,2.59572,72.2837
9.91787,47.4452,15.0877,54.0445
27.1101,129.733,11.3716,103.254
60.2098,175.587,102.738,144.18
5.7384,136.092,-55.2679,80.3394
37.6238,139.02,126.384,158.357
38.0902,95.0083,74.9653,173.482
12.2136,86.2164,-35.7012,48.4366
38.0001,110.675,-65.9788,98.2861
13.1703,56.5663,-83.5819,15.1595
13.4921,112.052,-2.48191,101.108
32.0137,127.174,107.079,106.139
31.4181,96.5141,42.1112,87.108
29.3398,122.617,11.4274,111.111
30.4196,103.912,92.0768,106.761
24.611,119.806,66.8338,155.754
18.309,59.4367,48.577,95.2968
25.6831,38.1334,37.6072,60.9759
39.3233,103.348,50.7588,121.682
20.1174,93.5648,-71.203,58.6676
22.0532,33.6052,96.4246,62.6582
53.121,155.749,230.465,165.044
13.9491,100.214,-159.29,68.5833
-1.92158,93.5648,-4.15624,64.621
32.2744,31.8195,-55.6463,89.3484
38.8145,111.489,43.2939,117.35
32.4045,57.3317,-19.6896,68.7993
20.398,54.1425,-13.3055,15.316
41.2276,45.1491,-10.3541,104.853
26.4314,82.7589,-146.174,69.1173
28.7979,55.4182,-41.9106,61.7825
21.1109,63.519,-35.49,27.3896
26.966,80.4318,55.5269,119.262
11.3308,50.2517,56.4458,110.016
36.0345,100.841,-4.68628,48.8912
16.2803,68.1118,-30.1677,52.9644
19.3035,62.6898,-17.2942,76.0714
20.9974,93.3765,55.1694,131.283
27.9066,48.0193,-5.27076,69.5212
41.2694,104.226,-14.0992,112.384
51.0842,63.519,41.1784,93.0951
10.6387,13.8362,23.7587,65.2235
8.43634,55.9922,37.2416,72.6263
16.7253,69.5789,14.5437,100.881
27.4354,56.2474,-20.3732,85.3655
35.8492,89.0438,79.7764,112.083
40.5471,108.297,108.3,168.292
3.1962,71.1099,-18.7861,52.5037
23.5578,71.9332,61.3348,120.641
7.17908,70.153,-11.8453,60.2079
35.4353,127.611,120.855,145.905
0.586577,150.22,30.6794,117.347
0.209286,96.4514,16.455,55.8383
23.2898,86.8449,37.7118,53.0534
17.1929,76.2155,9.27124,85.4371
3.94367,67.0912,-33.136,85.0532
21.8389,77.0339,-68.2054,104.717
21.3095,84.9594,80.4081,102.683
19.4324,83.9536,-40.6237,73.9302
9.4271,55.5457,19.7921,72.067
14.137,105.604,1.2291,65.9585
30.4747,98.2078,133.62,118.899
11.9783,52.6754,22.0816,44.1582
36.2225,101.844,99.3593,167.986
27.0548,101.468,12.4078,127.656
30.594,91.4303,35.1863,123.909
51.3567,99.7755,55.7084,135.869
24.1309,98.5214,-12.7206,69.1334
22.0808,45.8507,-10.2647,41.3263
24.4266,67.8566,4.34702,72.7905
15.6375,52.3565,-46.8302,63.5316
13.8923,74.8304,7.11853,56.64
36.4376,108.171,34.7103,119.738
28.6665,135.095,-27.5111,143.321
41.7415,30.0976,-54.9434,41.6719
5.85548,103.223,-18.8337,85.5846
24.5524,87.7874,85.8895,77.0703
8.55921,34.4981,-47.5206,46.8054
25.5887,126.051,-4.13357,120.153
21.4835,63.3914,-49.4296,16.4127
19.3139,63.2001,-50.6923,93.1814
16.5782,74.5785,-92.5925,44.1951
26.8613,76.6562,-20.3708,51.7858
19.6901,130.855,-35.5216,81.8092
37.2358,68.7497,-48.9654,110.174
33.3317,117.431,103.581,142.276
23.7836,108.485,12.2151,71.2071
4.13576,52.229,-37.6147,88.0479
48.3217,77.4744,107.955,113.962
19.8521,95.5103,81.5528,100.316
20.9876,66.5808,12.4331,65.4272
-0.506784,72.9411,-94.4567,68.4774
24.7212,117.556,-35.1576,82.6597
25.4217,66.9636,43.9923,59.597
18.9329,46.9988,-13.2643,56.3976
28.5926,105.729,-84.9006,72.4162
51.7736,79.614,-15.2258,132.15
15.0183,42.7255,-42.0575,71.4756
0.0776275,68.048,1.39946,76.5512
13.1104,100.34,32.6564,46.1523
28.0232,48.2106,74.2713,99.1715
19.9792,94.1297,-106.799,55.769
13.6769,95.1965,240.599,104.91
14.313,28.8221,-38.0959,58.5701
5.66953,78.1038,-9.21273,81.9073
21.1216,66.3895,44.2449,99.2198
7.07912,62.1795,-40.9861,77.3985
73.0325,120.743,95.4667,118.466
32.0541,88.29,10.3858,125.997
17.8407,93.502,19.7098,80.391
17.3274,79.3623,91.9107,70.4928
3.06307,81.564,31.4035,55.128
36.9947,129.358,-40.525,112.618
39.2535,133.848,-60.7725,111.178
6.957,80.306,78.7616,66.6301
15.3064,42.853,-75.0677,63.8101
33.6986,57.842,-3.41844,101.51
33.207,90.928,-108.687,113.526
38.2108,83.3877,100.308,147.909
24.396,25.4421,8.51774,64.0226
8.46166,73.508,-6.72953,57.6446
11.5554,29.5874,-112.048,66.805
18.4508,19.3202,-29.7819,73.4537
21.3783,51.2722,44.4776,52.4455
32.9338,139.082,-57.5457,95.1944
9.07352,85.2737,83.5345,80.9294
42.5519,72.2482,15.0239,85.532
25.3058,114.992,125.749,115.073
22.1349,118.118,35.3634,120.515
10.2631,30.7353,-92.3629,40.0284
3.45107,77.6632,-2.48603,127.618
13.5973,59.6918,-39.0831,101.583
24.9033,60.5848,-81.8751,80.6823
35.5909,72.3742,24.4182,134.696
43.9882,96.6396,51.8198,132.88
3.93375,56.8214,-98.5609,61.8185
30.8043,84.9594,130.071,106.623
26.997,139.331,-61.3908,79.3044
52.954,73.0671,217.847,122.737
37.0077,122.117,-16.316,105.086
49.0167,158.667,123.913,158.479
11.199,37.1767,-33.8241,75.99
20.7305,87.3476,37.543,63.565
3.61851,12.1783,-73.3426,36.0022
18.0401,86.782,3.76255,76.4945
33.6478,65.5602,-43.184,94.9854
12.4872,56.7577,-51.2267,72.8051
34.3457,135.406,102.054,139.163
36.3262,130.481,-9.43279,119.942
25.7747,69.4513,58.0716,105.572
4.76266,98.2705,-68.6575,85.3198
17.8936,55.6095,-33.7757,62.3421
4.29588,44.7026,-79.6895,58.0879
15.5365,41.131,-130.684,50.4153
26.5552,77.4115,-10.6323,61.4531
28.2587,107.232,28.2471,79.0911
33.2047,92.9999,-35.9443,107.692
41.9694,103.912,92.4584,95.4711
38.2011,108.171,-139.176,112.474
34.8413,28.8859,21.6066,84.0876
18.0071,105.04,-54.9705,86.2486
61.5125,162.39,39.2152,143.698
36.8591,51.2084,-6.90854,72.9106
36.6228,49.1674,-99.2246,13.9601
47.9671,96.2632,143.338,153.368
21.4411,91.1792,-26.7656,124.583
35.7399,158.357,203.269,179.004
17.9421,100.653,-14.6953,56.9569
65.5066,120.243,-19.8395,96.4622
15.6088,62.3071,6.48713,84.9715
17.3367,87.3476,-15.0776,105.97
47.4739,108.359,137.269,147.304
30.2963,67.7928,-57.8804,71.7829
30.9698,42.6617,-8.49998,94.3241
40.1926,64.5396,-53.8376,85.9572
30.9249,106.856,40.8675,105.4
51.1387,78.9848,84.0253,123.563
45.9909,106.919,36.8851,123.396
20.593,110.988,-0.327286,66.6727
35.6979,68.6859,-53.1572,55.8661
25.419,146.986,120.605,145.098
10.251,111.364,167.402,132.643
18.8058,160.157,46.2773,180.061
50.675,73.0671,65.135,114.217
20.6333,110.175,-57.4129,56.1096
15.1258,43.7459,-28.9724,59.531
26.5626,110.237,-44.7726,97.1427
24.5595,92.3093,-19.7222,88.4495
25.0944,78.4184,48.1735,89.8751
55.5983,146.986,66.062,127.186
36.0203,121.368,99.9313,111.336
38.7496,52.7392,2.84442,69.7905
30.3474,146.302,-50.6404,102.62
38.8923,111.489,-42.1964,133.051
35.2319,65.1775,100.824,71.1269
22.634,78.5443,105.77,28.5523
17.3485,93.4393,76.5622,116.823
51.8669,112.177,-21.594,85.2625
6.07725,87.9759,78.8677,133.956
19.574,91.1792,102.603,88.6206
37.2736,109.674,22.0091,69.4557
21.4313,103.724,32.5197,101.324
25.8138,37.1767,57.3425,22.111
86.0874,71.0461,148.394,93.3942
6.74896,54.6528,-3.29632,53.2382
35.4254,122.804,35.3426,128.748
-12.1738,80.5576,-95.5783,47.0196
39.9011,122.992,58.4975,112.258
31.1648,58.0972,-42.5973,133.51
25.1876,118.493,23.728,128.21
15.2057,83.0733,-88.0173,32.4007
17.9256,64.3483,86.706,77.0476
11.5087,45.0216,9.8317,59.8324
14.8004,79.3623,125.78,138.287
15.5355,62.4984,108.197,68.7793
45.0957,89.4207,88.585,95.0413
28.8363,89.0438,-42.2981,87.9431
27.7486,84.0793,85.5332,74.9076
12.5533,103.474,-57.409,95.881
19.2114,63.1363,55.3132,74.1388
56.7227,168.28,33.8228,172.68
37.2221,50.8895,-296.158,38.6662
-0.0853017,105.416,31.3995,137.243
-8.19204,55.0355,-54.4851,108.525
16.0937,71.2374,70.8189,61.5263
17.9693,117.368,19.872,175.638
15.8862,89.9232,32.2117,78.4959
23.6116,69.7065,-13.5458,84.2344
7.4968,111.99,-13.8975,91.8355
35.1921,104.163,52.2916,75.5459
2.80344,89.1695,-56.0507,108.312
18.4337,82.193,111.834,51.0164
21.4047,57.9696,111.336,98.1984
16.1528,55.7371,13.9515,85.3763
12.3066,98.2078,129.723,62.4503
72.0133,151.525,122.809,123.755
8.40954,56.1198,-31.5222,69.5196
23.6087,100.34,-57.7824,72.382
31.0389,106.105,-38.7183,74.4703
34.3673,93.6903,12.1628,75.8969
56.8572,160.343,51.6068,139.478
31.4349,84.0793,-13.9858,91.3278
23.941,121.243,67.8809,169.349
68.8016,94.318,-12.1574,84.5991
59.8508,141.635,-3.23676,80.7784
22.9971,146.116,20.2058,103.826
35.1753,77.3486,46.886,120.018
32.1529,72.7522,5.24505,84.5833
27.5525,65.943,-34.9559,90.6065
62.7465,70.4082,16.8635,120.773
31.8265,114.867,7.21394,47.8161
27.0915,69.0048,-101.067,50.5416
27.6999,113.241,14.1884,68.1419
17.0899,51.91,-11.5916,48.1954
33.966,127.362,148.438,96.1391
20.0661,32.3297,29.5251,82.6242
3.70592,46.6799,-10.1475,56.7113
67.1647,168.218,202.233,218.447
36.4408,94.0669,-118.064,76.7799
17.5349,76.2785,-15.8268,96.1181
12.569,70.9823,-49.3093,45.4657
57.5244,126.488,178.861,138.393
32.2077,74.6415,19.2511,108.92
44.2917,95.0083,8.31764,93.0746
7.23438,47.3815,-59.8837,54.0633
28.1112,128.797,159.146,156.336
68.9426,142.444,-19.6555,146.952
28.6095,150.593,33.2461,94.8847
28.5709,178.928,36.7697,135.691
17.5084,85.0223,-76.9547,26.0344
45.2867,85.5251,148.093,98.1671
20.4954,181.278,-42.5287,144.458
11.2324,68.048,-28.8699,66.1859
39.3762,75.1452,-51.6768,79.2859
91.0956,86.405,180.254,134.781
52.162,113.178,-26.4201,125.518
8.19147,92.3721,-17.4045,51.1571
5.59457,77.7262,-36.7081,53.7296
31.3437,120.555,134.442,89.2869
33.5714,68.7497,-126.972,18.2606
29.4434,120.056,185.447,154.373
30.6281,91.4931,-3.23721,120.117
35.1078,54.3338,-27.6268,60.5647
26.9379,75.3971,35.5036,134.554
15.4639,55.6095,-8.10573,64.5684
36.4054,115.18,101.906,98.9769
17.409,93.5648,-20.245,37.0792
44.7425,102.91,-56.764,116.021
22.2272,88.4156,-11.6153,104.171
50.2968,170.077,-46.5953,101.462
62.1381,88.29,-2.40977,68.177
46.1979,85.4622,-53.186,63.87
11.6729,42.9806,9.66693,53.7561
25.6837,103.724,41.6091,115.68
33.0767,95.7613,-8.08817,97.5729
18.5345,79.4881,99.567,100.665
24.8784,141.386,36.4848,132.135
29.8191,80.306,-95.8393,51.7651
9.63573,64.6672,25.6936,103.648
37.8248,79.0477,22.7983,50.8116
31.2052,33.1588,-19.7392,43.8166
14.2894,93.1254,74.9072,97.7044
35.2397,89.4835,74.5794,125.028
32.5649,82.7589,24.9893,148.353
36.6385,136.092,57.7249,121.768
6.52245,125.926,249.382,108.829
30.6645,61.733,4.62525,79.5514
20.1383,52.1014,-20.2558,44.1702
36.5298,238.853,40.3657,152.1
23.0511,68.5583,-9.58002,110.002
40.6739,72.4372,160.492,129.861
8.96951,112.803,-11.6924,80.3167
0.724496,78.6701,-39.0495,53.3494
9.14138,64.3483,-21.39,67.3052
35.2808,88.7297,5.94551,59.597
0.273367,34.5619,-80.5407,54.8024
18.2037,39.6003,-140.952,70.4867
14.6818,106.418,108.303,121.042
19.0957,133.724,164.083,99.166
41.1808,97.9569,180.064,103.97
27.6906,105.854,-0.60152,105.694
0.749351,67.2187,81.1186,50.5879
10.7751,83.8907,1.99653,98.7485
38.1398,56.949,-19.0763,52.3281
21.8543,104.977,57.8306,182.12
27.4852,115.367,25.3299,67.6601
43.2978,116.931,21.167,81.7802
29.5092,77.1597,-31.4728,92.2938
25.2435,166.855,133.388,158.511
30.2173,77.6632,-6.50129,117.071
35.0007,111.739,59.9704,60.2893
3.20452,73.6339,-52.183,69.8322
30.1402,114.805,46.3625,95.214
24.9686,93.0627,-21.2935,61.257
19.8506,97.2042,-45.4832,33.5417
9.30443,85.9022,-155.734,85.6967
36.3719,69.1962,-24.9098,78.3525
32.7726,60.3297,13.8302,82.6715
16.7631,70.9185,-68.1175,78.4216
36.8943,66.836,-167.142,56.8242
42.2136,133.412,71.7921,165.725
30.9123,108.798,91.7004,88.5412
8.81448,94.6318,84.7346,54.9497
6.74423,18.555,-51.6914,72.0168
54.1878,78.796,67.5512,101.298
32.1374,184.554,-15.1846,134.99
37.5054,86.1536,96.8837,110.647
34.0814,60.9038,76.3291,89.4038
26.6458,82.8218,94.1819,100.064
22.9624,57.842,-29.9951,52.9176
12.0642,48.2106,49.6343,83.2934
41.9406,109.361,66.6332,129.108
-0.430269,75.0823,-24.2011,102.564
11.6629,63.838,-77.1686,54.8607
32.1063,111.927,79.4673,101.929
16.7381,65.2413,102.251,99.4544
6.90606,-22.2637,-115.953,29.6978
0.484329,85.2737,-79.3949,55.6983
35.0014,34.6894,-47.8656,84.5633
57.4112,147.422,140.193,138.799
19.1645,65.8154,4.55179,97.6023
52.1283,101.155,171.907,104.912
45.2726,108.923,50.6094,87.5557
17.482,112.302,-39.761,108.074
44.2801,68.2393,75.1976,94.3669
43.0152,155.004,165.918,149.696
-1.72094,86.1536,27.0444,53.7808
31.6129,99.9009,53.619,77.6359
19.3549,107.295,44.9489,119.045
26.4249,58.3523,-28.4029,51.5817
30.3244,70.5358,17.9859,99.0874
30.149,118.306,39.1604,100.312
28.8255,57.5869,-15.3717,40.4507
23.4824,114.054,-46.2159,86.4146
16.2769,82.5074,98.0595,77.675
30.3191,107.17,37.8262,111.851
39.4002,85.9022,66.8593,94.8771
17.4527,62.4984,-26.101,111.33
52.3134,85.0223,105.346,102.602
33.1198,75.3341,33.9224,74.5248
29.9956,59.1815,-7.63835,80.8511
31.2299,73.1301,3.91663,65.4246
26.2166,92.3093,28.0991,105.162
58.7051,86.2793,54.9219,61.9874
31.6246,130.481,23.3414,94.5915
55.2108,117.868,28.4771,109.37
40.6946,107.796,-12.0092,78.8677
43.2062,106.168,63.254,116.303
29.9882,76.845,63.1113,75.5823
33.0455,78.4184,-68.3692,58.439
57.0241,142.32,21.5606,114.851
54.429,118.056,-54.2839,50.1431
8.62873,96.9533,-153.865,124.266
51.0145,113.053,108.319,125.188
40.8287,97.1415,109.265,112.659
20.6126,94.3807,13.3566,107.101
18.1675,44.5113,12.5349,80.5931
16.4443,95.3848,35.9559,77.3329
52.3123,137.961,179.756,127.073
31.5854,78.1667,32.193,129.383
35.5045,78.9219,62.3106,34.7436
14.4192,37.6869,-10.5492,83.2769
9.19207,61.6054,-69.1248,43.4184
24.351,81.1238,0.735913,111.621
5.78185,46.1058,-90.6564,51.174
38.6817,80.306,-91.0864,101.679
55.9002,138.148,33.9469,87.5494
23.1391,83.7021,2.31831,118.476
34.3639,81.1866,-8.63242,124.966
21.2042,65.4964,62.0671,65.7019
21.4664,45.3405,-103.685,73.0874
36.2227,80.0544,6.12576,88.8444
9.51168,84.8337,28.7388,123.515
13.0652,55.4182,75.8308,93.7693
5.22576,52.6117,79.1691,70.3704
26.9026,53.2495,-10.7962,71.5304
41.7263,121.243,10.2495,128.568
76.3357,125.489,109.267,153.102
24.9914,42.1514,-126.296,46.5523
38.579,92.0582,72.1886,143.521
31.2087,101.155,-37.9145,140.806
21.9451,131.23,140.682,86.8339
3.83171,45.9145,107.092,109.662
21.2572,83.1991,-38.6048,90.2422
20.1537,53.6322,-19.777,30.2953
20.524,68.7497,6.12732,116.936
22.9595,57.7782,15.8544,101.925
40.4463,132.165,-1.84883,100.376
31.9059,45.8507,-113.713,69.4242
39.814,41.4499,-4.72031,85.415
16.7183,66.2619,-22.8799,107.74
29.0961,120.243,7.28827,89.5068
22.1562,65.1775,-5.10241,99.8921
31.7784,90.4256,83.4965,138.371
56.2547,124.303,33.749,145.557
40.8065,79.2365,153.832,169.903
33.4531,67.1549,7.22254,92.2662
32.3677,74.4526,-68.1618,97.238
37.9399,120.243,88.5487,117.153
6.44167,85.588,-16.6453,63.0437
29.6515,72.4372,34.1679,106.902
17.2482,107.796,31.2543,85.3687
27.6103,100.465,-30.7898,65.9332
15.6251,116.743,-24.8576,174.446
49.5847,93.251,39.5631,131.894
30.6929,96.2632,111.603,106.827
43.5464,106.168,16.4737,121.111
55.4488,89.8604,41.1592,82.9215
85.9134,120.493,148.586,178.518
14.7631,79.551,-59.2414,63.3306
22.9827,62.1795,33.6683,87.1671
65.5969,114.742,157.02,98.4327
28.6926,80.9979,-92.0518,61.3
