PA_vRNA	283	2021	+
PB2_vRNA	249	2167	+
PA_vRNA	335	1994	+
PB2_vRNA	459	1875	+
PA_vRNA	309	2002	+
PA_vRNA	477	1879	+
PB1_vRNA	557	1717	+
PA_vRNA	228	2063	+
PA_vRNA	411	1958	+
PA_vRNA	322	1900	+
PA_vRNA	256	2043	+
PA_vRNA	161	2061	+
PA_vRNA	265	2086	+
PA_vRNA	246	1588	+
PA_vRNA	172	2128	+
PA_vRNA	326	2020	+
PB1_vRNA	227	2147	+
PB2_vRNA	350	2084	+
PA_vRNA	349	2003	+
PB2_vRNA	263	2213	+
PB1_vRNA	215	2138	+
PA_vRNA	221	2072	+
NA_vRNA	275	1156	+
PA_vRNA	194	1812	+
PA_vRNA	318	2050	+
PA_vRNA	231	2032	+
PB2_vRNA	311	2033	+
PB2_vRNA	369	2047	+
PA_vRNA	295	2056	+
PA_vRNA	277	2076	+
PA_vRNA	473	2147	+
PA_vRNA	325	2044	+
PB1_vRNA	882	2201	+
PB1_vRNA	361	2147	+
PB1_vRNA	418	1987	+
PA_vRNA	286	2072	+
PA_vRNA	252	2031	+
NA_vRNA	159	1160	+
PA_vRNA	454	1851	+
PA_vRNA	318	1998	+
PB1_vRNA	222	2131	+
PB2_vRNA	292	2173	+
PA_vRNA	311	2001	+
PA_vRNA	322	2040	+
PA_vRNA	491	1957	+
HA_vRNA	390	1463	+
NA_vRNA	905	1349	+
PB1_vRNA	461	2028	+
PB2_vRNA	373	1983	+
PB2_vRNA	462	1875	+
PB1_vRNA	438	2072	+
PA_vRNA	186	1950	+
NA_vRNA	167	1239	+
PB2_vRNA	506	1921	+
PB2_vRNA	253	2150	+
PA_vRNA	118	185	+
PA_vRNA	399	2035	+
PA_vRNA	278	2063	+
PB1_vRNA	399	412	+
PA_vRNA	387	1944	+
PA_vRNA	307	2030	+
PA_vRNA	361	1940	+
PB1_vRNA	500	1935	+
PB2_vRNA	441	1999	+
NA_vRNA	129	1102	+
PB2_vRNA	311	2162	+
PB2_vRNA	451	1987	+
PA_vRNA	275	2040	+
PB1_vRNA	234	2180	+
PB2_vRNA	472	1994	+
PA_vRNA	361	1853	+
PB1_vRNA	391	2141	+
PB2_vRNA	457	1981	+
PB2_vRNA	551	1850	+
PB2_vRNA	735	1777	+
PA_vRNA	214	390	+
PA_vRNA	457	2073	+
PB1_vRNA	217	2281	+
PB2_vRNA	428	2128	+
PB2_vRNA	277	1973	+
PB1_vRNA	531	1890	+
PB1_vRNA	163	2038	+
PA_vRNA	262	2074	+
PB2_vRNA	320	2151	+
PA_vRNA	320	2063	+
PA_vRNA	275	2063	+
NA_vRNA	95	1263	+
PA_vRNA	349	2016	+
PB2_vRNA	438	2016	+
PB1_vRNA	235	2206	+
PB2_vRNA	251	2124	+
PB2_vRNA	525	1949	+
PA_vRNA	287	2104	+
PB2_vRNA	2145	2172	+
PA_vRNA	287	297	+
PB2_vRNA	2043	2065	+
PA_vRNA	2019	2053	+
PB2_vRNA	577	630	+
PB2_vRNA	389	2024	+
PB2_vRNA	370	2048	+
PB1_vRNA	244	2183	+
PB1_vRNA	293	2192	+
PB1_vRNA	440	2020	+
PA_vRNA	239	1998	+
PA_vRNA	241	2105	+
PA_vRNA	258	2072	+
PA_vRNA	291	2026	+
PB2_vRNA	595	1868	+
PB2_vRNA	341	2082	+
PB2_vRNA	122	682	+
PA_vRNA	278	2031	+
PB1_vRNA	243	2176	+
PB2_vRNA	194	2086	+
PB2_vRNA	263	2123	+
PB2_vRNA	715	1762	+
PA_vRNA	283	2034	+
PB2_vRNA	179	2186	+
PA_vRNA	330	1975	+
PA_vRNA	299	1976	+
PA_vRNA	426	1834	+
PA_vRNA	239	2058	+
PA_vRNA	237	2107	+
PB1_vRNA	431	2087	+
PB2_vRNA	162	2199	+
PB1_vRNA	411	2036	+
PB1_vRNA	284	2004	+
PB2_vRNA	343	2036	+
PB2_vRNA	186	2173	+
PB2_vRNA	411	2088	+
PA_vRNA	249	2100	+
PB1_vRNA	344	1960	+
PA_vRNA	335	1966	+
PA_vRNA	314	2010	+
PA_vRNA	434	1840	+
PB1_vRNA	269	2178	+
PA_vRNA	492	1845	+
PA_vRNA	494	1847	+
PA_vRNA	491	1752	+
PB1_vRNA	300	2152	+
PB1_vRNA	216	2151	+
NA_vRNA	322	1185	+
PB1_vRNA	321	340	+
PA_vRNA	262	2000	+
PB1_vRNA	224	2141	+
PB2_vRNA	427	2065	+
PA_vRNA	176	2102	+
PB2_vRNA	264	2179	+
PA_vRNA	316	2026	+
PB1_vRNA	308	2045	+
PA_vRNA	335	2044	+
NA_vRNA	377	1262	+
PA_vRNA	270	2041	+
PA_vRNA	368	1961	+
NA_vRNA	157	1282	+
PA_vRNA	157	200	+
PB2_vRNA	216	2141	+
PA_vRNA	314	2072	+
PB1_vRNA	202	276	+
PB1_vRNA	237	2201	+
NA_vRNA	127	1285	+
PB1_vRNA	236	2154	+
PA_vRNA	343	2027	+
NA_vRNA	194	1293	+
PA_vRNA	170	2052	+
PA_vRNA	350	2104	+
PB2_vRNA	614	1878	+
PA_vRNA	315	2064	+
PA_vRNA	266	2028	+
PB1_vRNA	589	1974	+
PB1_vRNA	474	1957	+
PA_vRNA	266	2132	+
NA_vRNA	926	1143	+
PB1_vRNA	232	2170	+
PB1_vRNA	433	1951	+
PB1_vRNA	434	2012	+
PB2_vRNA	379	2027	+
NP_vRNA	708	938	+
PB2_vRNA	257	2199	+
PA_vRNA	599	1836	+
PA_vRNA	352	2051	+
PB1_vRNA	570	1936	+
PA_vRNA	389	1954	+
PA_vRNA	504	1881	+
PA_vRNA	369	2100	+
PB2_vRNA	514	1959	+
PA_vRNA	363	1992	+
PA_vRNA	425	1904	+
PA_vRNA	346	2052	+
NP_vRNA	129	1066	+
PB2_vRNA	348	2060	+
PA_vRNA	298	2072	+
PA_vRNA	247	291	+
HA_vRNA	763	971	+
PB2_vRNA	382	2086	+
PB2_vRNA	199	2058	+
PB1_vRNA	446	2038	+
PA_vRNA	699	1622	+
PB2_vRNA	338	2086	+
PB1_vRNA	139	2130	+
PA_vRNA	598	1193	+
PB1_vRNA	219	2234	+
PB2_vRNA	425	2039	+
PA_vRNA	336	1934	+
PA_vRNA	285	2019	+
PB1_vRNA	417	2003	+
PB2_vRNA	409	2015	+
PB2_vRNA	208	2129	+
PA_vRNA	323	2002	+
PA_vRNA	220	2084	+
PB1_vRNA	836	1623	+
PB1_vRNA	435	2006	+
PA_vRNA	279	2048	+
PA_vRNA	356	2074	+
PA_vRNA	360	1948	+
PA_vRNA	212	2043	+
NA_vRNA	334	1229	+
PB2_vRNA	359	2036	+
PA_vRNA	140	2134	+
PB1_vRNA	438	2046	+
PA_vRNA	194	2154	+
PB2_vRNA	264	2180	+
PA_vRNA	317	1932	+
PB2_vRNA	511	1766	+
PB2_vRNA	312	1998	+
PB1_vRNA	434	2027	+
PB2_vRNA	370	2120	+
PB2_vRNA	408	2065	+
PB1_vRNA	330	2152	+
PB1_vRNA	265	2169	+
NA_vRNA	195	1345	+
PA_vRNA	335	2043	+
PB2_vRNA	462	1972	+
PA_vRNA	258	2058	+
PA_vRNA	106	1754	+
PB2_vRNA	2001	2094	+
PB1_vRNA	205	2218	+
PB1_vRNA	214	2120	+
PA_vRNA	395	2193	+
PA_vRNA	1091	1747	+
PB2_vRNA	382	1812	+
PB1_vRNA	730	1733	+
PA_vRNA	454	1848	+
PA_vRNA	504	1721	+
PA_vRNA	222	2114	+
PB2_vRNA	342	2035	+
PA_vRNA	228	2058	+
PA_vRNA	269	2073	+
PB1_vRNA	438	2059	+
PB2_vRNA	444	2144	+
PB2_vRNA	511	1954	+
PB1_vRNA	214	2188	+
PA_vRNA	223	2000	+
PA_vRNA	236	2028	+
PA_vRNA	222	2055	+
PA_vRNA	356	2050	+
PB2_vRNA	511	1999	+
PB1_vRNA	407	2081	+
PA_vRNA	357	1892	+
PB2_vRNA	588	1878	+
PA_vRNA	363	1976	+
PB1_vRNA	318	2185	+
PA_vRNA	73	261	+
PA_vRNA	335	2010	+
PA_vRNA	396	2021	+
PA_vRNA	496	1841	+
PA_vRNA	290	2058	+
PB2_vRNA	772	1607	+
NA_vRNA	173	1306	+
PB2_vRNA	515	1955	+
PA_vRNA	195	2003	+
PA_vRNA	223	2052	+
PB2_vRNA	249	2120	+
PB2_vRNA	522	1901	+
PA_vRNA	341	1953	+
PA_vRNA	227	2025	+
PA_vRNA	408	1884	+
PA_vRNA	286	2051	+
PB1_vRNA	470	1993	+
PA_vRNA	379	1938	+
PA_vRNA	382	1840	+
PB2_vRNA	724	1612	+
M_vRNA	289	976	+
NA_vRNA	174	691	+
PA_vRNA	292	2032	+
PA_vRNA	242	1976	+
PB1_vRNA	2145	2176	+
PA_vRNA	335	2013	+
PA_vRNA	295	2050	+
PB1_vRNA	231	2188	+
PA_vRNA	267	2087	+
PB1_vRNA	950	1263	+
PB2_vRNA	280	2101	+
PA_vRNA	438	2021	+
PA_vRNA	398	1840	+
NA_vRNA	79	1222	+
PB1_vRNA	416	2028	+
PB2_vRNA	455	1995	+
PB2_vRNA	648	1869	+
PB1_vRNA	291	2283	+
PB1_vRNA	448	1898	+
PA_vRNA	232	2031	+
PA_vRNA	2042	2056	+
PB1_vRNA	229	272	+
PB2_vRNA	783	1673	+
PA_vRNA	448	1988	+
PB2_vRNA	270	2077	+
PA_vRNA	420	1889	+
PA_vRNA	310	2073	+
PB1_vRNA	396	2082	+
PB1_vRNA	247	2185	+
PA_vRNA	426	1932	+
PB1_vRNA	352	2102	+
PB1_vRNA	320	1996	+
PB1_vRNA	325	2031	+
PB1_vRNA	364	2024	+
PB1_vRNA	295	2164	+
PA_vRNA	300	1994	+
PA_vRNA	239	2025	+
NA_vRNA	310	1212	+
PA_vRNA	247	2073	+
PB1_vRNA	114	2081	+
PA_vRNA	405	1724	+
PB1_vRNA	356	2056	+
PB1_vRNA	308	2147	+
NA_vRNA	190	1257	+
PB2_vRNA	768	842	+
PA_vRNA	265	284	+
PB2_vRNA	541	1878	+
PA_vRNA	528	1942	+
PB1_vRNA	359	2150	+
PB1_vRNA	437	1975	+
PA_vRNA	283	1987	+
PB2_vRNA	429	2015	+
NA_vRNA	205	1349	+
PA_vRNA	472	1856	+
PB2_vRNA	215	2221	+
PA_vRNA	250	2046	+
PA_vRNA	730	1603	+
PB1_vRNA	362	2048	+
PB2_vRNA	183	2207	+
PB2_vRNA	237	2146	+
PB1_vRNA	445	1941	+
PA_vRNA	352	1931	+
PA_vRNA	212	2054	+
PA_vRNA	335	1793	+
PB1_vRNA	231	2177	+
PB1_vRNA	238	272	+
PB2_vRNA	517	1889	+
PB1_vRNA	417	1997	+
PB2_vRNA	332	2180	+
PB2_vRNA	612	1875	+
PA_vRNA	224	2106	+
PB2_vRNA	258	2186	+
PB1_vRNA	274	2150	+
PA_vRNA	225	2075	+
PA_vRNA	238	2086	+
PB2_vRNA	439	1968	+
PB1_vRNA	531	1991	+
PA_vRNA	621	1772	+
PB1_vRNA	315	2176	+
PB2_vRNA	217	2210	+
PA_vRNA	269	2044	+
PB2_vRNA	235	2178	+
PB2_vRNA	456	1983	+
PA_vRNA	225	2130	+
PB2_vRNA	138	1230	+
PB1_vRNA	295	2139	+
PA_vRNA	295	2007	+
PB2_vRNA	283	2190	+
PB2_vRNA	408	2007	+
M_vRNA	274	726	+
PB1_vRNA	413	2029	+
PA_vRNA	98	164	+
PB1_vRNA	541	2022	+
PB2_vRNA	291	2260	+
PB1_vRNA	616	1817	+
PA_vRNA	470	1933	+
PA_vRNA	270	2043	+
PB2_vRNA	175	2018	+
PB1_vRNA	216	2148	+
PB1_vRNA	270	2178	+
PA_vRNA	1917	2039	+
NS_vRNA	308	815	+
PA_vRNA	352	2018	+
PA_vRNA	310	2044	+
PA_vRNA	235	1998	+
PA_vRNA	409	1934	+
PB2_vRNA	418	2036	+
PA_vRNA	324	2056	+
PB1_vRNA	362	2138	+
PA_vRNA	1790	1946	+
M_vRNA	99	904	+
PB1_vRNA	358	2180	+
PB1_vRNA	215	2229	+
PB2_vRNA	320	2117	+
PA_vRNA	197	2074	+
PB1_vRNA	253	2178	+
PB1_vRNA	438	2010	+
PA_vRNA	382	2002	+
PA_vRNA	387	1930	+
PB1_vRNA	406	2067	+
PA_vRNA	160	2099	+
PA_vRNA	224	2102	+
PB1_vRNA	263	2153	+
PB1_vRNA	403	2022	+
PB2_vRNA	270	2221	+
PB2_vRNA	387	2098	+
PA_vRNA	321	1943	+
PA_vRNA	69	928	+
PA_vRNA	294	357	+
PB2_vRNA	263	305	+
PA_vRNA	67	516	+
PA_vRNA	251	2071	+
PA_vRNA	236	2153	+
PA_vRNA	687	1676	+
PA_vRNA	1990	2020	+
PA_vRNA	143	1336	+
PB1_vRNA	359	2113	+
PB1_vRNA	500	576	+
PA_vRNA	415	2124	+
PB1_vRNA	362	2171	+
PA_vRNA	343	2024	+
PA_vRNA	252	1979	+
PB2_vRNA	269	2194	+
PA_vRNA	285	1954	+
PA_vRNA	456	1921	+
NA_vRNA	171	1320	+
PA_vRNA	320	1950	+
PB2_vRNA	114	184	+
NA_vRNA	135	1348	+
PA_vRNA	318	2006	+
PA_vRNA	408	2060	+
PA_vRNA	321	2055	+
PB2_vRNA	247	2223	+
PB1_vRNA	415	1980	+
PA_vRNA	410	2025	+
PA_vRNA	1989	2056	+
PA_vRNA	421	1903	+
PB2_vRNA	389	2042	+
PB1_vRNA	293	324	+
PA_vRNA	118	2073	+
PB1_vRNA	296	2213	+
PA_vRNA	321	1924	+
PB1_vRNA	273	2022	+
PB2_vRNA	563	588	+
PB2_vRNA	432	2105	+
PB2_vRNA	467	2032	+
PB1_vRNA	434	506	+
PA_vRNA	271	2055	+
PB1_vRNA	1007	2255	+
PB2_vRNA	230	2146	+
PA_vRNA	230	2074	+
PB1_vRNA	438	2008	+
PB2_vRNA	191	2035	+
PB2_vRNA	273	2159	+
PB1_vRNA	166	2236	+
PB1_vRNA	353	2121	+
PA_vRNA	275	1995	+
PB2_vRNA	248	2112	+
PB2_vRNA	456	2011	+
PB1_vRNA	469	1990	+
PB1_vRNA	239	2149	+
PB1_vRNA	258	2147	+
PA_vRNA	164	1812	+
PA_vRNA	512	2016	+
NP_vRNA	377	1217	+
PA_vRNA	286	2048	+
PA_vRNA	300	1932	+
PA_vRNA	313	2053	+
PB2_vRNA	457	2064	+
PA_vRNA	268	2002	+
PB1_vRNA	128	1843	+
PB2_vRNA	479	1908	+
PB1_vRNA	462	2034	+
PA_vRNA	558	1821	+
PA_vRNA	163	2122	+
PA_vRNA	287	2023	+
PB2_vRNA	215	2165	+
PA_vRNA	291	1955	+
PA_vRNA	283	2085	+
PA_vRNA	292	2022	+
PA_vRNA	360	1937	+
PB2_vRNA	203	2159	+
PB2_vRNA	246	2134	+
PA_vRNA	335	2024	+
PB2_vRNA	187	2183	+
PB2_vRNA	2044	2180	+
PB1_vRNA	461	1992	+
PA_vRNA	339	2031	+
PB2_vRNA	150	635	+
PB1_vRNA	436	1931	+
PB1_vRNA	499	2004	+
PB1_vRNA	468	2009	+
PA_vRNA	313	2050	+
PB1_vRNA	333	2066	+
PB1_vRNA	235	301	+
PB1_vRNA	301	2166	+
M_vRNA	202	393	+
PB2_vRNA	217	2165	+
PA_vRNA	286	1840	+
NA_vRNA	195	1263	+
PB2_vRNA	158	2197	+
PA_vRNA	297	2127	+
PB1_vRNA	298	2141	+
PB2_vRNA	717	1681	+
PA_vRNA	171	2104	+
PA_vRNA	318	1961	+
PA_vRNA	357	1940	+
PB2_vRNA	566	1876	+
PB2_vRNA	457	2157	+
PA_vRNA	258	2061	+
PA_vRNA	315	1940	+
PA_vRNA	475	1882	+
PB2_vRNA	368	1993	+
PA_vRNA	457	1822	+
PB2_vRNA	220	2179	+
PA_vRNA	231	2052	+
PB1_vRNA	231	2087	+
PB1_vRNA	392	2003	+
PB2_vRNA	344	2163	+
PB2_vRNA	221	2115	+
PB2_vRNA	439	1982	+
PB1_vRNA	290	2180	+
PA_vRNA	334	1959	+
PA_vRNA	353	2056	+
PB1_vRNA	305	2150	+
PB2_vRNA	469	532	+
PB1_vRNA	236	2155	+
PB1_vRNA	275	2109	+
PB2_vRNA	596	1976	+
PA_vRNA	315	2051	+
PB2_vRNA	544	1968	+
PB1_vRNA	290	2156	+
PB1_vRNA	222	2004	+
PB2_vRNA	460	2011	+
NA_vRNA	196	1290	+
PB2_vRNA	226	1851	+
PB2_vRNA	313	2127	+
PB2_vRNA	292	1994	+
PB1_vRNA	451	1984	+
PB1_vRNA	184	2228	+
PB2_vRNA	698	1704	+
PB1_vRNA	336	2151	+
PA_vRNA	287	2047	+
PA_vRNA	387	2085	+
PA_vRNA	198	2106	+
NA_vRNA	185	1309	+
PA_vRNA	319	2014	+
PB2_vRNA	238	1668	+
PB1_vRNA	252	1940	+
PB1_vRNA	291	349	+
NA_vRNA	188	1315	+
PA_vRNA	175	2024	+
PA_vRNA	231	2105	+
PB2_vRNA	590	1849	+
NA_vRNA	794	1324	+
PB1_vRNA	345	1742	+
PA_vRNA	411	1920	+
PA_vRNA	321	2048	+
NA_vRNA	275	1160	+
PA_vRNA	298	2037	+
PA_vRNA	383	1855	+
PB1_vRNA	216	2120	+
PA_vRNA	285	2073	+
PB2_vRNA	495	2069	+
NA_vRNA	263	1159	+
PB1_vRNA	101	2146	+
PB2_vRNA	392	2033	+
PB2_vRNA	370	2036	+
PB1_vRNA	245	2210	+
PB1_vRNA	225	2178	+
PB2_vRNA	483	1994	+
PB1_vRNA	295	2165	+
PA_vRNA	183	2063	+
PA_vRNA	302	1997	+
PA_vRNA	375	1948	+
PB1_vRNA	591	1894	+
PA_vRNA	434	2195	+
PB2_vRNA	299	2146	+
PA_vRNA	309	1959	+
NA_vRNA	236	1299	+
PB1_vRNA	682	1818	+
PB2_vRNA	287	2012	+
PA_vRNA	366	1818	+
PB2_vRNA	398	2109	+
PA_vRNA	237	2103	+
PB1_vRNA	205	2129	+
PA_vRNA	376	1809	+
PA_vRNA	462	1857	+
PB2_vRNA	2098	2225	+
PB1_vRNA	297	2152	+
PB2_vRNA	498	1858	+
NA_vRNA	258	1376	+
PA_vRNA	247	1977	+
PA_vRNA	322	1988	+
PA_vRNA	452	1974	+
PB1_vRNA	269	2153	+
PB2_vRNA	286	2182	+
PA_vRNA	243	2048	+
PB2_vRNA	450	1826	+
PB2_vRNA	246	2166	+
PA_vRNA	252	2039	+
PA_vRNA	312	2055	+
PA_vRNA	240	2071	+
PB2_vRNA	330	398	+
PA_vRNA	538	1835	+
PA_vRNA	269	2133	+
PA_vRNA	300	363	+
PB1_vRNA	448	1878	+
M_vRNA	565	623	+
PA_vRNA	474	1869	+
PB2_vRNA	2166	2221	+
PB2_vRNA	332	2117	+
PB2_vRNA	1635	2153	+
PA_vRNA	251	2031	+
PA_vRNA	336	2026	+
PB1_vRNA	451	1980	+
PA_vRNA	264	1942	+
PA_vRNA	334	2102	+
PB1_vRNA	406	2003	+
PA_vRNA	341	1876	+
PB1_vRNA	330	2205	+
PB2_vRNA	392	1944	+
PA_vRNA	220	2099	+
NA_vRNA	495	1144	+
PA_vRNA	349	1982	+
PA_vRNA	254	1990	+
PA_vRNA	274	2028	+
PA_vRNA	378	1999	+
PB2_vRNA	155	178	+
PB2_vRNA	359	2026	+
PA_vRNA	251	2061	+
PB2_vRNA	260	2008	+
PA_vRNA	277	2052	+
PA_vRNA	1132	1790	+
PA_vRNA	369	1958	+
PB1_vRNA	237	2127	+
PB1_vRNA	275	2153	+
PB2_vRNA	267	2182	+
PA_vRNA	297	1936	+
PB1_vRNA	276	2179	+
PB1_vRNA	707	1752	+
NA_vRNA	308	1167	+
PB2_vRNA	205	2238	+
PA_vRNA	262	2028	+
PB2_vRNA	205	2060	+
PA_vRNA	243	2031	+
PA_vRNA	443	1980	+
PB1_vRNA	438	2044	+
PB2_vRNA	293	2137	+
PB2_vRNA	2078	2183	+
PB1_vRNA	398	1961	+
PA_vRNA	285	2027	+
NA_vRNA	460	1052	+
PB1_vRNA	296	2174	+
PA_vRNA	188	2113	+
PA_vRNA	338	2066	+
PA_vRNA	291	2050	+
PA_vRNA	392	1918	+
PB1_vRNA	414	2003	+
PA_vRNA	384	1945	+
PA_vRNA	355	2020	+
PA_vRNA	318	2024	+
PB1_vRNA	483	799	+
PB2_vRNA	162	211	+
PA_vRNA	496	1858	+
PB1_vRNA	400	1994	+
PB2_vRNA	389	1988	+
PA_vRNA	313	1998	+
PA_vRNA	304	2065	+
PA_vRNA	296	2018	+
PB2_vRNA	390	2022	+
PB1_vRNA	229	2146	+
PB1_vRNA	489	1996	+
PA_vRNA	291	2112	+
PB2_vRNA	292	2147	+
NA_vRNA	221	1366	+
PA_vRNA	539	1762	+
NA_vRNA	272	1157	+
PA_vRNA	351	2054	+
PB1_vRNA	395	2014	+
PA_vRNA	238	2097	+
PA_vRNA	1983	2127	+
PB1_vRNA	316	2151	+
PA_vRNA	507	1919	+
PA_vRNA	527	1855	+
PB2_vRNA	387	2084	+
PA_vRNA	222	2050	+
PB1_vRNA	469	1967	+
PA_vRNA	335	2031	+
PB1_vRNA	179	2223	+
PA_vRNA	211	2058	+
NA_vRNA	87	1076	+
NP_vRNA	418	1094	+
PA_vRNA	292	1959	+
PA_vRNA	361	2031	+
PB1_vRNA	361	2140	+
PB2_vRNA	220	2156	+
PB1_vRNA	400	2021	+
PB2_vRNA	575	1891	+
PA_vRNA	1991	2021	+
PA_vRNA	292	2033	+
PB2_vRNA	185	2221	+
PA_vRNA	221	1990	+
NA_vRNA	173	1154	+
PA_vRNA	316	2012	+
PA_vRNA	527	1857	+
PB2_vRNA	484	1870	+
PB2_vRNA	445	1940	+
PA_vRNA	357	1900	+
PB1_vRNA	448	1971	+
PB2_vRNA	329	2034	+
PB1_vRNA	350	2043	+
PA_vRNA	285	2042	+
PB1_vRNA	263	2213	+
PB2_vRNA	107	1680	+
PA_vRNA	402	2137	+
PB1_vRNA	457	1966	+
NA_vRNA	342	1224	+
PA_vRNA	306	2065	+
PB1_vRNA	474	2007	+
PB1_vRNA	1974	2071	+
PB1_vRNA	2181	2205	+
PA_vRNA	330	1825	+
PA_vRNA	330	2000	+
PB1_vRNA	465	1926	+
HA_vRNA	408	1543	+
PA_vRNA	227	2016	+
PB2_vRNA	273	2136	+
PA_vRNA	372	1952	+
PB1_vRNA	220	2206	+
PB1_vRNA	508	2058	+
PB1_vRNA	323	2153	+
PA_vRNA	476	1940	+
PB2_vRNA	470	1983	+
PB2_vRNA	322	1951	+
PA_vRNA	297	2155	+
PB1_vRNA	337	2179	+
PA_vRNA	326	1929	+
PA_vRNA	105	2060	+
PA_vRNA	512	1892	+
PA_vRNA	371	2019	+
PA_vRNA	386	442	+
NS_vRNA	357	647	+
PB1_vRNA	356	2148	+
PB2_vRNA	692	1821	+
PA_vRNA	311	2011	+
PA_vRNA	218	2019	+
PB1_vRNA	388	2020	+
PA_vRNA	395	1921	+
PA_vRNA	260	391	+
NP_vRNA	894	1204	+
PA_vRNA	286	1976	+
PB2_vRNA	543	1876	+
NA_vRNA	108	1098	+
PA_vRNA	237	2071	+
PB1_vRNA	499	1960	+
PA_vRNA	278	2033	+
PA_vRNA	410	1950	+
PB2_vRNA	444	2007	+
PA_vRNA	317	1931	+
PA_vRNA	363	1879	+
NA_vRNA	106	1258	+
PB2_vRNA	167	174	+
PA_vRNA	252	2032	+
PA_vRNA	66	1972	+
PB2_vRNA	364	2056	+
PB2_vRNA	747	1912	+
PA_vRNA	130	1880	+
PA_vRNA	376	1889	+
PB1_vRNA	305	2115	+
PB2_vRNA	277	2224	+
PA_vRNA	512	1843	+
PB1_vRNA	398	1993	+
PA_vRNA	177	2026	+
PA_vRNA	461	1824	+
PA_vRNA	454	1769	+
PB1_vRNA	265	2198	+
PA_vRNA	251	2074	+
PB2_vRNA	237	2189	+
PB1_vRNA	909	2249	+
PA_vRNA	162	2148	+
PB2_vRNA	276	2057	+
PA_vRNA	355	1979	+
PB2_vRNA	631	1881	+
PB2_vRNA	187	1910	+
PA_vRNA	284	2040	+
PA_vRNA	266	2003	+
PA_vRNA	377	2008	+
PA_vRNA	439	1936	+
PB2_vRNA	729	1727	+
PB2_vRNA	165	2101	+
PA_vRNA	308	2031	+
PA_vRNA	298	308	+
PA_vRNA	359	2011	+
PA_vRNA	398	1972	+
PB2_vRNA	415	2038	+
PB2_vRNA	341	2060	+
PA_vRNA	194	1980	+
PA_vRNA	346	2017	+
PA_vRNA	139	2067	+
PB2_vRNA	564	1889	+
M_vRNA	100	133	+
PB2_vRNA	456	1941	+
PA_vRNA	228	1962	+
PA_vRNA	371	1976	+
PA_vRNA	319	2190	+
PB2_vRNA	191	2112	+
PB2_vRNA	411	2008	+
PB1_vRNA	482	2247	+
PB1_vRNA	234	264	+
PA_vRNA	331	2007	+
PB2_vRNA	490	2011	+
PA_vRNA	527	1768	+
PA_vRNA	391	1947	+
PB2_vRNA	613	1879	+
NA_vRNA	196	1277	+
PB2_vRNA	192	2204	+
PA_vRNA	299	2157	+
PA_vRNA	321	2023	+
HA_vRNA	1579	1677	+
PA_vRNA	2068	2131	+
PB2_vRNA	391	2052	+
PA_vRNA	229	2052	+
PB1_vRNA	290	2039	+
PB1_vRNA	400	2072	+
PB1_vRNA	474	2028	+
PA_vRNA	445	2018	+
PB1_vRNA	689	1789	+
PB1_vRNA	302	1701	+
PB1_vRNA	445	1960	+
PB2_vRNA	342	2098	+
PA_vRNA	306	2055	+
PB2_vRNA	198	2082	+
PA_vRNA	377	1929	+
PB1_vRNA	293	367	+
PA_vRNA	439	1881	+
PB1_vRNA	346	2014	+
PB1_vRNA	229	2205	+
PA_vRNA	222	2074	+
PA_vRNA	183	2037	+
PA_vRNA	541	1884	+
PA_vRNA	321	1881	+
PA_vRNA	239	2106	+
PA_vRNA	277	2002	+
PA_vRNA	230	2025	+
PA_vRNA	245	2014	+
PA_vRNA	147	2043	+
PB1_vRNA	615	1824	+
NA_vRNA	263	1351	+
PB1_vRNA	253	2238	+
PB1_vRNA	508	2026	+
PA_vRNA	308	2008	+
PA_vRNA	410	1895	+
PB2_vRNA	107	311	+
PA_vRNA	261	2013	+
PA_vRNA	261	2027	+
PB1_vRNA	243	2172	+
PB2_vRNA	636	650	+
PB1_vRNA	199	2219	+
PB2_vRNA	621	1862	+
PB1_vRNA	353	1843	+
PB1_vRNA	223	2149	+
NA_vRNA	184	1058	+
PA_vRNA	421	1794	+
PA_vRNA	454	1930	+
PB1_vRNA	275	2178	+
PB2_vRNA	456	1987	+
PB1_vRNA	301	2085	+
PB2_vRNA	319	2148	+
PA_vRNA	349	2014	+
PB2_vRNA	113	2036	+
PB2_vRNA	375	2060	+
PB2_vRNA	564	1982	+
PB2_vRNA	350	2035	+
PA_vRNA	221	2067	+
NA_vRNA	222	1272	+
NA_vRNA	236	1326	+
NA_vRNA	274	1111	+
PA_vRNA	434	1994	+
PB1_vRNA	368	2064	+
PB1_vRNA	579	1961	+
PB2_vRNA	516	1839	+
PB2_vRNA	552	1893	+
PB1_vRNA	289	2151	+
PA_vRNA	544	1702	+
PA_vRNA	197	1912	+
PB1_vRNA	426	1962	+
PB2_vRNA	263	2195	+
PA_vRNA	299	2057	+
PA_vRNA	420	2073	+
PB2_vRNA	530	1747	+
PB1_vRNA	704	1788	+
PB2_vRNA	783	1566	+
PB2_vRNA	716	1856	+
PB1_vRNA	448	2015	+
PA_vRNA	308	1844	+
NA_vRNA	208	1308	+
PB1_vRNA	299	2139	+
PA_vRNA	204	2074	+
PB2_vRNA	289	2180	+
PA_vRNA	308	2050	+
PB2_vRNA	439	2085	+
PB2_vRNA	274	2220	+
PB1_vRNA	349	2143	+
PA_vRNA	407	1921	+
