"FSC-A","SSC-A","APC-A","FITC-A","Time"
49288.1,60739.2,26.35,743.07,8.03366
47772.9,64927.9,2060.4,660.3,8.03773
78769.3,84064.6,3961.85,916.05,8.03874
49829.2,55058.8,57.8,657.51,8.03976
71760.4,70093.2,80.75,1041.6,8.04383
57098.8,43217.1,1384.65,525.45,8.0479
53810.1,83029.5,1129.65,938.37,8.04891
42091.2,54999.3,11826.9,1529.85,8.05095
37311.7,63179.6,32.3,735.63,8.054
55035.4,51257.9,17.85,694.71,8.05603
61223.4,67113.5,34.85,801.66,8.05705
81253.9,69811.4,313.65,940.23,8.05908
36426.9,49780.1,7879.5,797.01,8.05908
51976.5,65616.1,96.05,778.41,8.05908
41759.4,50907.3,-33.15,1188.54,8.06112
69921.3,40972.1,15.3,800.73,8.06315
29424.3,36783.4,-4.25,395.25,8.06417
39496.8,43949.9,9.35,527.31,8.06417
36949.9,42719.6,10.2,550.56,8.06417
57164.4,48785,51.85,591.48,8.0662
49664.1,41154.4,20.4,667.74,8.06722
46847,51691.3,-7.65,441.75,8.06823
79405.3,54498,49.3,792.36,8.07027
63734,35286.1,148.75,575.67,8.07434
59757.2,45574.6,23.8,773.76,8.09264
60243,57224.8,34,840.72,8.09569
63660.6,48406.5,61.2,876.99,8.09976
42916,30907.6,202.3,416.64,8.10789
34807.4,52398.1,33.15,610.08,8.10789
38336.3,32271.9,47.6,503.13,8.11094
40852.5,44505.1,41.65,448.26,8.11196
76479.9,49707.6,51,803.52,8.11501
51077.5,82391.5,85.85,1036.02,8.12315
82303.8,84348.2,8500,988.59,8.13738
74378.5,43627.2,28.9,621.24,8.14044
69557.1,88355.6,118.15,1139.25,8.14145
91328,78362.7,94.35,948.6,8.14857
59168.6,47378.9,68,402.69,8.14959
54909,68700,28.05,685.41,8.15569
89939.1,50947.3,58.65,736.56,8.15671
83635.7,53429.4,30.6,631.47,8.15772
44225,49237.9,88.4,1100.19,8.16993
66292.9,50978.9,149.6,605.43,8.16993
76983.9,61910.1,73.95,816.54,8.17603
46351.7,45067.8,104.55,651,8.17806
48270.6,36870.8,0,541.26,8.18213
55608.9,60045.4,40.8,709.59,8.1862
76483.1,77346.2,11998.6,738.42,8.19128
39424.9,40787,56.95,603.57,8.1923
44033,62037.5,40645.3,4877.85,8.19738
50525.2,40825.1,26.35,6955.47,8.20857
49366.3,38063,51,523.59,8.21569
57403.8,35187.5,30.6,452.91,8.22281
39202.2,42970.6,47.6,422.22,8.22281
80093.4,53445.2,59.5,582.18,8.22891
33907.6,46598.6,11.9,599.85,8.22891
48524.2,54120.4,41.65,714.24,8.23501
54122.1,63486.4,18732.3,678.9,8.23704
46589.5,53360.6,32792.2,766.32,8.24111
73838.9,36356.5,192.1,436.17,8.24314
67874.4,61230.3,77.35,1648.89,8.24721
34307.3,36149.1,43.35,481.74,8.24721
54381.2,60646.2,20.4,627.75,8.24721
65634,46645.1,37.4,757.95,8.2523
41051.6,52108.8,804.95,4067.82,8.25433
75842.4,72940.8,35.7,891.87,8.26145
57706.3,56483.6,156.4,1002.54,8.26348
73575.9,70231.7,28.9,1082.52,8.2706
73742.6,50807.8,-4.25,625.89,8.27365
71915.3,85366.6,28.05,1079.73,8.27365
51055.3,55784.2,2573.8,13228.3,8.27569
58904,48451.1,34.85,509.64,8.28077
58044.5,62274.7,5.95,825.84,8.2828
59724,55115.5,75.65,851.88,8.28687
51238.6,45334.7,22.1,505.92,8.28891
53505.1,55893,27.2,772.83,8.29094
82561.3,54606.8,175.95,789.57,8.29501
30810.8,42895.3,5378.8,1054.62,8.29602
57522.3,46283.3,45.9,597.06,8.29704
102260,70006.7,158.1,806.31,8.30009
85541.2,70634.4,136,932.79,8.30111
78622.4,63466,33.15,880.71,8.30416
64050,63104.2,386.75,1041.6,8.30518
57145.4,61567.9,2759.95,828.63,8.30619
47607.8,56977.4,-11.05,1343.85,8.30823
112513,75947.5,109.65,823.05,8.30924
100316,72406.1,67.15,5138.25,8.31229
47523.2,48566.5,5859.05,664.02,8.32043
70435.6,62168.6,79.05,916.98,8.32348
66608.9,73156.6,51.85,1344.78,8.32551
66604.9,33446.5,5.1,517.08,8.32857
63019.1,69324.1,2114.8,833.28,8.3306
49634.1,67481.7,95.2,887.22,8.3306
60218.5,41110.6,67.15,561.72,8.33772
50997.7,50914.7,57.8,805.38,8.33873
60278.6,59607.4,51.85,644.49,8.33873
76614.2,74755.3,70.55,1009.05,8.34382
58220.6,47534.2,893.35,828.63,8.34382
82333.8,73446.8,36.55,837.93,8.34585
52638.5,86828.5,45350.9,896.52,8.34687
56910.8,59825,62.05,792.36,8.3489
78198.1,71150.6,56.1,852.81,8.3489
81752.4,65579,26.35,871.41,8.34992
55487.2,37492.9,148.75,537.54,8.35094
56732.3,49692.7,12970.2,539.4,8.35195
55784.3,58404.9,14.45,732.84,8.35297
55165.7,72859,38.25,830.49,8.36212
65849.7,66488.5,156.4,854.67,8.36314
58520.8,67461.3,73.95,1536.36,8.36721
57123.3,54498.9,30.6,551.49,8.36823
75312.3,58467.2,255.85,722.61,8.37128
66354.5,65802.1,22.95,918.84,8.37636
78415.4,62497.9,114.75,802.59,8.38246
43067.6,47046.8,64.6,650.07,8.38551
52904.7,52961.6,3.4,568.23,8.38755
52885,48129.4,13340.8,770.04,8.39772
39891.1,35423.7,30.6,688.2,8.40178
71527.4,57814.4,25.5,826.77,8.40382
26756.5,36587.1,50.15,378.51,8.41602
76428.6,56445.4,236.3,785.85,8.42009
73569.5,53195.1,180.2,846.3,8.42212
53750,58575.1,142.8,689.13,8.42924
95694.3,69099,114.75,1076.01,8.43127
61406.7,39837.5,63.75,318.99,8.43229
67214,56983,160.65,568.23,8.43636
67861.8,51249.5,20.4,698.43,8.43636
81675.7,50662.7,68.85,780.27,8.43941
55300.8,68682.4,24.65,903.96,8.44348
56410,40859.6,28.05,603.57,8.44958
70456.9,54166.9,927.35,565.44,8.45466
117242,67372,134.3,1167.15,8.45873
42541.5,66455,5.95,916.05,8.46687
66947.8,62371.4,170.85,957.9,8.46788
70396.1,40943.2,102,494.76,8.47297
81158.3,63987.7,385.05,754.23,8.47297
62994.6,52299.5,65.45,866.76,8.47602
64615.7,50413.4,-11.05,619.38,8.47704
70353.5,72670.2,96.9,1100.19,8.47805
47509.8,52000.9,55.25,744.93,8.48314
66607.3,45881.6,56.95,612.87,8.49127
82057.3,66911.6,104.55,825.84,8.49331
57354,58495.1,5799.55,814.68,8.49636
62716.5,53036,109.65,703.08,8.50043
90055.3,59959.9,47.6,854.67,8.50449
57824.8,54693.3,51.85,878.85,8.50551
35772.8,43624.4,9.35,465.93,8.50754
84835.7,57697.2,22.95,877.92,8.51263
84426.5,62675.5,54.4,857.46,8.52178
38675.2,55700.5,28.05,876.99,8.52585
29389.6,54261.8,813.45,622.17,8.52788
34940.1,43220.8,17,571.02,8.53195
56095.5,74409.3,671.5,1374.54,8.53398
54370.2,85887.4,45994.4,957.9,8.53703
72305.5,73313.8,17.85,865.83,8.54008
60613.5,73697.9,1076.95,993.24,8.54313
38780.3,40528.5,11.05,586.83,8.55025
52689.8,65271.1,1062.5,982.08,8.55737
46895.2,77525.7,51.85,873.27,8.56144
39578.2,36231.9,1144.1,438.03,8.57364
57090.9,57960.4,56.1,803.52,8.57873
79823.2,45419.3,8.5,682.62,8.59195
52785.4,43269.2,59.5,540.33,8.59703
45530.1,46331.7,323.85,738.42,8.59805
75269.6,88348.1,25758.4,909.54,8.60923
65968.2,55157.4,28.05,814.68,8.61839
49551.2,60268.7,6818.7,645.42,8.62144
62002.4,55867.9,-4.25,754.23,8.62246
43581.1,43132.5,32.3,328.29,8.62754
67998.5,63613.9,62.05,745.86,8.63059
45558.5,64915.9,13512.5,823.05,8.63059
85420.3,57176.4,36.55,1387.56,8.63364
33630.3,49646.2,1109.25,574.74,8.63568
58119.5,65718.5,116.45,642.63,8.63669
46467.8,37985.9,153,503.13,8.63974
51310.5,63640.8,5541.15,983.94,8.64076
40568.1,53952.1,21635.1,1155.99,8.64178
57671.6,69906.2,5270.85,981.15,8.64381
70437.2,71574.7,6.8,935.58,8.64584
65637.1,68037.9,585.65,878.85,8.64584
42068.3,63570.2,73.95,656.58,8.6489
45125.6,72720.4,141.95,839.79,8.6489
94734.4,69517.5,91.8,1097.4,8.65093
63542.1,55231.8,-5.1,650.07,8.65093
47246,81413.1,62.05,993.24,8.65195
64964.1,51944.2,136.85,762.6,8.6611
38513.3,59225.2,32.3,938.37,8.66313
77877.4,64213.7,99.45,697.5,8.67127
97715.1,61437.7,22.1,810.96,8.67432
46129.7,62453.2,113.9,731.91,8.68245
48952.4,59042,51.85,795.15,8.68347
45974.8,45729,39.95,550.56,8.68754
81406.3,57933.4,55.25,792.36,8.68957
57206.3,44067.1,104.55,1172.73,8.69161
76361.4,65376.2,9.35,879.78,8.69771
64170.1,32888.5,3538.55,12440.6,8.70483
55169.7,49470.4,126.65,507.78,8.70584
76011.4,41908.6,9.35,624.96,8.70686
34126.4,55356.4,34,611.94,8.70788
85706.3,55289.4,37.4,807.24,8.70991
61102.6,85583.2,11.9,1182.03,8.71296
57331.1,69565.9,89.25,781.2,8.7211
61077.3,46818.1,69.7,475.23,8.72821
66014.8,72753,34.85,872.34,8.73432
62262.3,48357.2,1.7,555.21,8.73635
59102.3,41936.5,75.65,519.87,8.74042
101871,74423.2,52.7,996.96,8.74143
58112.4,73562.1,43.35,769.11,8.74347
60988,59186.1,12.75,1037.88,8.7516
64500.3,40348.1,0.85,568.23,8.75465
71166.4,55840.9,107.1,675.18,8.75872
53217.6,53167.2,46.75,581.25,8.76076
65811,56754.2,35045.5,954.18,8.76787
46614.7,38854.5,6420.05,727.26,8.76991
41650.4,57916.7,14453.4,707.73,8.77601
49932.7,38143,-3.4,648.21,8.78008
58680.4,54865.4,29.75,730.05,8.78211
41362,47732.2,55.25,534.75,8.78313
68801.1,60682.5,204,943.95,8.79025
80476.5,70701.4,6.8,943.02,8.79126
74288.4,69028.3,41.65,763.53,8.79533
47778.4,54618.9,221.85,608.22,8.79737
73101.9,69300.8,22.95,746.79,8.80347
101265,66707,35.7,975.57,8.8055
56851.6,47414.2,13783.6,589.62,8.80652
60351.3,81627,12712.6,1190.4,8.80855
33146.8,51667.1,22.95,595.2,8.8116
40700.8,38304.8,30.6,490.11,8.81364
96353.9,67038.1,11.05,1022.07,8.81465
67108.9,69763,5.1,891.87,8.82686
65027.3,75956.8,21.25,785.85,8.83194
23740.3,37454.8,4810.15,522.66,8.83296
49603.3,63589.7,152.15,790.5,8.83499
60442.9,64068.6,3262.3,636.12,8.83499
43988.8,71998.7,3728.95,820.26,8.83906
81385,61181,223.55,859.32,8.84008
78777.2,46640.4,42.5,553.35,8.84109
46733.2,73554.6,6863.75,952.32,8.84109
105257,60134.7,1513,1058.34,8.84821
49611.2,33985,12.75,410.13,8.84923
95569.5,70974.8,73.1,1213.65,8.85024
75898.5,66130.4,21.25,911.4,8.85126
82833.1,58612.3,13.6,782.13,8.85228
55067,53144.9,173.4,712.38,8.85228
59619.7,44793.4,14.45,558,8.85838
47961.7,39538,3264,12186.7,8.85838
45154,43725.8,69.7,722.61,8.86346
47496.4,59113.6,7259.85,795.15,8.8655
67480.2,64011,164.9,888.15,8.8655
67289,67837.9,437.75,1036.02,8.86652
62363.4,42728.9,-1.7,480.81,8.86855
103425,72492.6,54.4,1021.14,8.8716
63298.8,57629.3,62.05,621.24,8.87363
58781.5,47582.5,28.05,545.91,8.87363
52689.1,70478.2,260.1,885.36,8.8777
62397.4,65194.9,2646.9,798.87,8.88075
86372.3,73813.2,136,930,8.88075
71903.4,44308.9,96.9,890.01,8.88584
72145.2,61568.8,16439.8,936.51,8.8899
39325.4,44777.6,11.9,677.04,8.89092
51391.1,43273.8,55.25,670.53,8.89397
59454.6,60559.7,31.45,900.24,8.89906
57452.8,72002.5,7665.3,647.28,8.90109
55446.9,42681.4,143.65,614.73,8.91024
71814.2,81415,15282.2,1233.18,8.91431
50304.8,51674.5,366.35,592.41,8.92448
44883.1,50440.4,211.65,538.47,8.92448
43164,45041.8,71.4,538.47,8.93058
56007.8,60081.7,39.95,645.42,8.93262
84873.6,58143.6,21.25,892.8,8.93363
52192.1,54964.9,5983.15,618.45,8.93567
39614.6,60314.2,179.35,478.02,8.93668
75606.2,85530.2,141.1,1050.9,8.9377
64474.3,41470.6,45.05,524.52,8.956
67263.8,31451.7,40.8,498.48,8.95702
61664.2,51048.6,53.55,793.29,8.96211
53739,41106,182.75,588.69,8.96414
51540.4,63175.8,36.55,708.66,8.96617
89113.6,58153.8,102,837.93,8.96821
97187.4,70259.6,97.75,916.98,8.97227
64828.2,51304.4,95.2,715.17,8.97431
45987.5,48811.1,57.8,578.46,8.97736
51422.7,65633.8,41.65,805.38,8.98143
47573.8,58915.5,48.45,680.76,8.98448
35907.9,28987.2,23.8,248.31,8.98549
77464.2,56101.3,47.6,598.92,8.98753
44549.7,67326.4,47.6,850.02,8.99261
29182.6,37641.8,2.55,310.62,8.99363
66412.9,55331.3,13.6,642.63,8.99872
57233.9,48749.7,36.55,502.2,9.00278
48941.3,47445.8,155.55,456.63,9.0099
112321,78395.3,284.75,851.88,9.01397
67646.9,55297.8,4969.1,757.02,9.01702
83783.5,63037.3,54.4,787.71,9.01905
49769.2,56641.7,107.1,661.23,9.0221
45376.8,67138.6,2229.55,854.67,9.0221
48747,54889.5,39.95,735.63,9.02414
53332.1,46420,85.85,587.76,9.02414
92094.2,78109.8,198.9,939.3,9.02821
84407.6,46228.4,13.6,852.81,9.02821
40219.7,60102.2,527,751.44,9.02821
76624.5,80140,57.8,1107.63,9.03227
63675.6,70701.4,9.35,843.51,9.03532
51504.8,36941.5,62.9,507.78,9.03532
59060.4,86597.9,162.35,15116.2,9.03939
54293.5,74716.2,7279.4,1331.76,9.04041
46899.9,56586.8,7505.5,762.6,9.04346
57997.9,42978.1,15838.9,460.35,9.04753
80390.4,59943.2,4365.6,807.24,9.05058
54610.3,45161.7,16.15,443.61,9.05465
41941.1,44790.7,1184.9,422.22,9.05566
75023.9,71703,11.05,844.44,9.05668
51509.6,53116.9,33.15,808.17,9.05973
70226.3,55913.5,-8.5,609.15,9.06075
77069.2,60782.9,24942.4,3636.3,9.06176
80564.2,68741,14722,1087.17,9.06583
67854.7,46830.1,89.25,605.43,9.06888
47565.9,57129,-33.15,548.7,9.07092
55250.2,46779,57.8,720.75,9.07092
39009.4,34547.6,2677.5,541.26,9.076
64950.6,73777.8,2397.85,1024.86,9.07803
46406.2,34505.8,72.25,471.51,9.07803
98383.4,54588.2,-4.25,872.34,9.07905
59739,56765.3,80.75,685.41,9.08312
45749.7,39298.1,22.1,520.8,9.08719
35448.9,44615.8,-1.7,889.08,9.08922
57786.1,43139,46.75,1152.27,9.09125
50210.8,60146.8,3082.95,637.05,9.09227
40321.6,53993,45.05,2630.97,9.09227
66385.3,43961.1,54.4,519.87,9.09329
77935.9,55303.4,102.85,984.87,9.09431
111268,68321.5,460.7,1023.93,9.09837
94637.3,80822.6,24.65,917.91,9.10244
49108.8,66979.5,13517.6,2466.36,9.10549
48284,59652.1,36840.7,781.2,9.11058
83099.3,69546.3,246.5,892.8,9.12075
51829.5,38506.6,64.6,465,9.12888
88810.2,63163.7,23.8,729.12,9.13498
96384.7,72625.6,204,1096.47,9.136
62820.8,54806.8,6053.7,611.01,9.13905
54692.5,57265.7,33.15,909.54,9.14515
49556.7,42514.9,1906.55,417.57,9.15024
65733.5,44861.3,5.95,504.99,9.15735
51843,54764,108.8,770.04,9.16142
74808.3,68438.7,594.15,1043.46,9.17057
52979.8,78944.9,14228.2,750.51,9.17261
52072.9,52737.5,213.35,632.4,9.18074
87261.8,61071.2,544.85,928.14,9.18176
63857.3,86748.5,8005.3,1133.67,9.18684
56560.8,74008.5,302.6,946.74,9.18684
49834,42493.6,19.55,451.98,9.19295
68665.2,59311.7,165.75,657.51,9.19396
71525.8,55283.9,107.1,680.76,9.196
75076.1,81257.8,64.6,996.03,9.19701
61830.9,51080.2,5.95,784.92,9.19905
58345.5,84759.3,10393.8,1767,9.20006
79639.1,87172.6,90.95,870.48,9.20617
71320.4,62536,68.85,812.82,9.21023
59276.9,38258.3,31.45,462.21,9.2143
85794.8,63511.6,57.8,748.65,9.21837
42235,52579.4,11.05,735.63,9.22854
50429.7,69753.7,45.05,881.64,9.23362
49906.7,33041,30.6,324.57,9.23464
51075.9,40081.1,41.65,692.85,9.23769
41429.2,51732.2,77.35,735.63,9.23769
54848.1,61198.7,49.3,935.58,9.23871
55990.5,48804.5,4385.15,664.02,9.23871
78037.8,79218.3,84.15,686.34,9.24278
72913.1,84831.8,68,1101.12,9.24583
48412.8,54452.4,17526.2,601.71,9.25498
36226.2,66416,27127.8,1146.69,9.26616
53568.3,62784.3,3570,888.15,9.26718
88953.2,73823.4,226.1,1027.65,9.27023
73434.5,51320.2,39.1,638.91,9.27023
40971.8,53466.6,16975.3,4821.12,9.27328
52467.1,41761.6,27.2,691.92,9.27837
59105.4,48611.1,27.2,677.04,9.28244
64276.8,44514.4,100.3,476.16,9.28447
53648.1,45899.2,18.7,657.51,9.28854
35948.2,46779.9,-17.85,548.7,9.29057
65595.3,63460.4,26.35,815.61,9.2926
57835.1,54450.6,17.85,748.65,9.29667
66935.1,68681.4,51,868.62,9.29972
67907.6,65606.9,893.35,1270.38,9.30074
64448.2,62335.1,22830.2,811.89,9.30176
67742.5,43921.1,31.45,706.8,9.30684
63794.9,63896.6,17,938.37,9.30989
50303.2,38866.6,806.65,2730.48,9.31294
65401.7,53287.1,8.5,476.16,9.31498
48947.6,37387.9,7.65,483.6,9.31701
49374.2,43479.4,37.4,544.98,9.32108
40543.6,58096.2,28.9,836.07,9.32718
48613.4,46513.9,6944.5,578.46,9.33023
53739.8,69742.6,-22.95,771.9,9.33023
40862.8,59375.9,44.2,684.48,9.33328
56452.6,53782.8,132.6,774.69,9.33837
63865.2,55163.9,11.9,708.66,9.3404
36107.7,51924.7,25.5,765.39,9.34142
74926,67447.3,40.8,997.89,9.34548
37490.2,43723,34.85,624.03,9.35057
50901.3,32360.3,56.95,279,9.35464
57708.7,76353,3214.7,762.6,9.35565
55818.2,48105.2,56.1,518.94,9.35769
55566.2,39054.4,509.15,543.12,9.35972
63249,63466.9,8925,696.57,9.36277
37413.6,49183.1,38.25,696.57,9.36379
94885.3,82731.9,79.05,879.78,9.36582
64297.3,78964.4,295.8,1049.97,9.37294
60784.2,47759.2,33.15,811.89,9.37701
70618.1,40978.6,1.7,438.03,9.38108
71626.1,59126.6,41.65,491.97,9.38108
89415.4,70622.3,10792.5,1126.23,9.38108
63200.8,79210,11.9,1315.95,9.38616
45282.8,79481.5,52.7,1256.43,9.38718
56940,65587.3,65.45,872.34,9.3882
72406.7,64708.5,71.4,755.16,9.3943
65126.8,45657.4,11158,1264.8,9.39735
48643.5,65445,2896.8,771.9,9.4004
63962.4,50885.9,21.25,604.5,9.40243
47918.2,73098,147.9,789.57,9.40447
62513.5,59305.2,85.85,822.12,9.40853
24794.9,59600,150.45,993.24,9.41057
29266.3,47049.6,2901.05,652.86,9.41057
66403.5,67075.3,50.15,839.79,9.41565
45598.8,59587,750.55,8108.67,9.41769
40354.8,38861,2646.05,657.51,9.42175
63278.2,66884.7,5824.2,879.78,9.42175
58490,61125.2,2306.05,742.14,9.42277
42348.7,32499.8,5.1,554.28,9.42277
58357.3,75762.5,18858.1,809.1,9.42582
42542.3,35568.8,66.3,544.98,9.43192
55127.8,41412.9,38.25,503.13,9.43396
71306.2,66595.4,63.75,732.84,9.44107
41798.9,40030,229.5,513.36,9.44514
44858.6,42839.5,45.9,537.54,9.44921
83956.5,83643.3,1910.8,1060.2,9.45735
49464.3,51579.7,-20.4,658.44,9.45938
80221.3,57954.8,17,822.12,9.45938
46406.2,42925.1,33.15,516.15,9.46345
51480.4,45925.3,11.9,699.36,9.4665
58904,65592.9,17.85,950.46,9.46955
62985.1,73988.9,42.5,742.14,9.47056
59807,75321.6,10014.7,648.21,9.47158
82365.4,72111.3,344.25,912.33,9.4726
68502.5,69112,333.2,956.97,9.47667
28470,40682.9,-5.95,414.78,9.4787
80264.8,73277.5,10528.1,4575.6,9.48277
61512.6,51992.6,7.65,704.94,9.48989
65914.4,54925.8,243.95,974.64,9.49192
60865.6,74526.5,39.95,1159.71,9.50006
52167.7,45132.9,31.45,571.95,9.50006
66181.5,75287.2,69815.6,1698.18,9.50209
83179.9,84683.9,1380.4,1262.94,9.50616
42934.1,42040.6,23.8,475.23,9.50819
49020.3,64286.2,61.2,960.69,9.51328
56889.5,44722.8,6.8,468.72,9.51429
72990.5,74480.9,57.8,1775.37,9.51633
62395,60141.2,10.2,766.32,9.52243
72429.6,69279.4,105.4,808.17,9.52751
36178.1,30620.2,51.85,402.69,9.52853
48577.9,51377.9,52.7,782.13,9.53565
33616.9,43883.9,33.15,636.12,9.54073
60340.2,55840,22.95,846.3,9.54175
69894.5,52667.8,22.1,593.34,9.54582
37220.1,51158.4,7644.9,843.51,9.54683
79258.3,84645.8,53.55,1115.07,9.54683
79368.9,48214,9.35,645.42,9.54683
86636.1,70334,580.55,1182.96,9.55192
72000.6,56182.2,47.6,779.34,9.55497
50986.6,62652.2,435.2,807.24,9.56107
38991.2,55560.1,72.25,653.79,9.56209
70717.6,46407.9,2110.55,1225.74,9.5631
76745.3,52543.1,168.3,809.1,9.56616
53021.6,61968.7,78.2,804.45,9.56616
74893.6,56233.4,83.3,580.32,9.56616
60504.5,48112.6,124.1,496.62,9.57022
81678.9,56371.9,2239.75,863.04,9.57429
38991.2,47086.8,45.05,673.32,9.57734
76750.9,56602.6,214.2,861.18,9.57836
38292.1,53550.3,61.2,545.91,9.57836
90195.1,61629.2,408,930,9.57938
69019.9,55484.7,53.55,823.98,9.58141
66537.8,48919.9,19.55,515.22,9.58243
66593.8,63337.7,238,743.07,9.5926
55338.7,36628.1,54.4,684.48,9.5987
76205.8,56863.9,55.25,686.34,9.60683
58387.3,36229.1,238,567.3,9.61293
59679.8,42112.3,19187.1,403.62,9.61904
52877.9,80826.3,57.8,850.95,9.62412
110525,63891.9,566.95,894.66,9.62615
59025.6,45444.4,-1.7,624.96,9.62819
63722.2,72111.3,88.4,855.6,9.63022
47383.4,51933.1,-17.85,766.32,9.63531
51274.2,44974.8,34.85,461.28,9.63937
57508.8,37388.8,-2.55,482.67,9.64344
64972.8,72992.9,404.6,893.73,9.64548
29455.9,54385.5,46.75,709.59,9.64751
46100.5,36531.3,64.6,861.18,9.64853
67496,59575.8,163.2,912.33,9.65056
46940.2,47745.3,53.55,692.85,9.65361
96049.8,81002.1,657.9,954.18,9.65361
41447.4,33647.4,35.7,509.64,9.65768
75881.9,55602.8,45.9,772.83,9.66175
65525,63258.6,68.85,737.49,9.66378
69102.1,49166.3,192.1,3512.61,9.66785
45840.5,43337.1,43.35,556.14,9.67293
29637.6,47721.1,48.45,434.31,9.677
57583.1,39847.7,19.55,599.85,9.6831
66821.4,52610.1,7117.9,610.08,9.68717
77757.3,44986,44.2,615.66,9.68819
47851.1,60862.9,2474.35,664.95,9.69225
65694,44621.4,48456,675.18,9.6953
61390.1,56437.1,257.55,706.8,9.6953
60461.1,61169.8,64.6,586.83,9.70039
94860,50581.8,78.2,700.29,9.70141
50232.2,38378.3,73.95,561.72,9.70751
93732.7,81089.5,79.9,1080.66,9.71157
45274.9,45556.1,7.65,414.78,9.71259
56975.6,51256.9,4411.5,1410.81,9.71463
81044.5,68457.3,77.35,922.56,9.71768
51389.5,75509.5,6562,766.32,9.72479
61236.1,39505.5,3073.6,9655.26,9.72581
79089.3,56913.2,0,740.28,9.72581
78372.7,62480.2,425.85,877.92,9.72886
41550.1,37463.2,8459.2,446.4,9.72886
87569.9,62324.9,-36.55,942.09,9.73395
63930,44903.2,44.2,651,9.74208
53901.7,62237.5,18.7,721.68,9.7431
77611.2,68156,79.05,904.89,9.74513
59258.7,46782.7,21.25,489.18,9.74615
65089.7,46673,86.7,1028.58,9.75124
55116.7,46121.5,-9.35,511.5,9.75632
89537,63504.1,34,707.73,9.75632
38157,46161.5,27.2,559.86,9.7614
66964.4,51888.4,124.1,667.74,9.76445
38424.8,44374.9,2363,1136.46,9.76547
58265.7,44268,36.55,634.26,9.76852
41855,56591.4,93.5,651.93,9.77157
42533.6,54811.4,28.9,673.32,9.77157
61307.2,47124,34.85,3702.33,9.79903
74342.2,71382.1,108.8,717.96,9.8092
61372.7,49799.6,34,676.11,9.8153
70389.8,52324.6,224.4,811.89,9.81632
49330,41722.6,3903.2,2839.29,9.81734
52326.4,54219.9,17.85,694.71,9.82242
46256.9,53154.2,-5.95,1062.06,9.83157
69358.8,52790.5,186.15,702.15,9.8336
71946.9,49515.1,25234.8,3340.56,9.83564
74868.3,78984.9,187,990.45,9.83971
35643.2,53812.6,90.1,760.74,9.84276
101652,82235.2,15388.4,35111.2,9.84581
78198.1,70582.4,5.95,862.11,9.84784
53994.1,60295.6,3674.55,754.23,9.85191
40323.2,56756,187.85,600.78,9.85496
88882.9,72169.9,28.05,1418.25,9.86106
42518.6,58401.2,861.05,780.27,9.86716
64461.6,35100.1,33.15,500.34,9.86716
57518.3,48806.4,2786.3,752.37,9.8692
41108.4,50610.6,4346.05,542.19,9.87123
103433,60418.4,5.95,876.06,9.87225
34704.7,41745.8,23.8,516.15,9.87327
46761.7,52327.4,145.35,488.25,9.87327
86076.8,76366,107.95,925.35,9.87632
113778,67465,-7.65,837.93,9.87733
62486.6,49627.6,14366.7,695.64,9.87733
47883.5,60371.9,35.7,532.89,9.88242
44507.8,59631.6,8890.15,717.03,9.88649
46188.1,52638,45.9,546.84,9.89055
81241.2,43664.4,75.65,703.08,9.89259
45221.2,45434.2,73.1,650.07,9.89259
78511,71677,121.55,783.99,9.89869
69953.7,43030.2,17421.6,1235.04,9.8997
51955.9,69964.8,9809,761.67,9.90072
59572.3,86149.6,51.85,1086.24,9.90377
76431.7,63424.1,1404.2,864.9,9.90377
68545.1,77511.8,38.25,814.68,9.90784
82282.5,76877.5,79.05,1010.91,9.91089
48251.6,56102.2,-24.65,1017.42,9.91191
85479.6,65833.8,37.4,797.01,9.91598
78928.1,76258.1,36.55,645.42,9.91699
97399.9,69338,16636.2,1972.53,9.92106
72969.9,81735.8,12.75,934.65,9.92208
53935.7,35940.8,8683.6,750.51,9.92614
38540.9,55523.8,23.8,532.89,9.92716
56524.5,45094.8,96.05,576.6,9.93021
65981.6,61154.9,141.1,869.55,9.93123
72428,55568.4,307.7,601.71,9.93123
26857.6,47018.9,44.2,437.1,9.93428
37645.9,55172.2,130.05,728.19,9.93937
73638.3,64482.5,10.2,888.15,9.94343
50265.3,63963.5,62.05,761.67,9.94648
62263.9,37473.4,172.55,385.95,9.94953
72699,71732.8,68.85,774.69,9.95157
72858.5,50719.4,203.15,843.51,9.9536
59289.5,44315.4,68.85,723.54,9.95462
48997.4,43023.7,8398,597.99,9.95767
74029.3,88237.5,45.9,1290.84,9.95869
57314.5,44215,225.25,448.26,9.96275
79602,75525.3,30.6,822.12,9.96479
81889,41560.8,5.1,550.56,9.96479
57421.9,46025.7,47.6,642.63,9.96987
61182.3,39336.2,-3.4,465,9.97191
40499.4,50806.8,-11.05,677.97,9.97191
65711.4,81908.8,262.65,977.43,9.97902
67842,51324.8,57.8,724.47,9.98207
60397.1,56382.2,25895.2,837.93,9.99631
53910.4,56575.6,41.65,669.6,9.99733
66866.4,50311.1,40.8,673.32,9.99835
42347.2,35886.8,27.2,353.4,10.0024
41791,52741.2,3401.7,707.73,10.0105
67703.8,65871,126.65,783.99,10.0116
66845.9,71115.2,1053.15,1037.88,10.0197
79667.6,60419.3,47.6,905.82,10.0238
72725,56210.1,58.65,794.22,10.0258
