"FSC-A","SSC-A","APC-A","FITC-A","Time"
51139.1,40599.1,45.9,618.45,18.2511
86532.7,60763.4,5.1,849.09,18.2531
48949.2,42764.2,28.9,621.24,18.2541
55115.1,53068.6,16.15,679.83,18.2612
42775.3,31274,-24.65,404.55,18.2642
36584.9,43312,60.35,630.54,18.2702
56018.9,70769.3,34.85,985.8,18.2743
49834.8,48739.4,40.8,563.58,18.2773
58728.6,49466.7,20.4,766.32,18.2793
91142.3,79344.8,66.3,1142.97,18.2823
39586.9,41178.5,19.55,501.27,18.2854
40382.4,40048.6,-17,510.57,18.2914
71852.1,77360.2,-4.25,945.81,18.2924
43885.3,40558.2,48.45,683.55,18.2924
40167.6,32732.3,41.65,440.82,18.2924
64171.7,73442.1,0.85,1059.27,18.3025
48054.1,53067.7,37.4,565.44,18.3025
66868.8,74238.2,85.85,994.17,18.3056
56008.6,50180.9,10.2,576.6,18.3096
47312.3,39513.8,14.45,494.76,18.3096
56352.3,46182.9,-5.1,670.53,18.3126
53844,28555.7,-30.6,375.72,18.3157
67668.2,69389.2,41.65,927.21,18.3197
38355.3,36904.3,25.5,480.81,18.3237
46303.5,41932.8,45.05,607.29,18.3288
49044,43734.2,27.2,610.08,18.3288
39457.3,43575.1,9.35,626.82,18.3308
46830.4,50682.2,13.6,755.16,18.3318
48378,37408.3,16.15,437.1,18.3399
45704.7,59727.4,15.3,823.05,18.3399
67409.9,71231.5,73.1,702.15,18.3409
67180,68775.4,55.25,851.88,18.3419
70712.1,61922.2,20.4,1030.44,18.3439
55019.6,56126.4,22.1,741.21,18.349
42381.9,46423.7,45.05,611.01,18.353
61502.3,72791.1,34,854.67,18.356
51891.9,46661.8,69.7,472.44,18.356
33609.8,37075.4,17,578.46,18.3631
56610.6,54877.4,11.05,881.64,18.3641
57201.5,47095.2,25.5,653.79,18.3651
46162.9,46819,32.3,481.74,18.3671
63078.3,45291.9,56.1,664.02,18.3671
33949.5,50382.8,45.05,644.49,18.3682
85083.8,57286.1,0,870.48,18.3702
58449.7,49295.6,-11.9,677.97,18.3742
65131.6,72186.6,-22.95,929.07,18.3782
67263.8,58767.6,-1.7,843.51,18.3883
66994.4,69342.7,-2.55,810.96,18.3904
66407.4,85865,44.2,1271.31,18.3944
47009.7,45572.8,31.45,439.89,18.4025
62886.4,44648.4,52.7,722.61,18.4055
51022.9,47605.8,54.4,611.01,18.4055
69427.6,66920.9,20.4,881.64,18.4106
47538.2,40450.4,-5.95,508.71,18.4186
51920.4,42584.7,62.9,592.41,18.4267
99603.2,59160.1,16.15,891.87,18.4277
47814,51869.8,34,632.4,18.4287
59821.2,48400.9,25.5,619.38,18.4348
44039.3,56196.2,-6.8,367.35,18.4348
98303.7,65535.2,23.8,828.63,18.4388
72074.1,56299.4,10.2,761.67,18.4439
65318,50895.2,-17,579.39,18.4509
48686.1,65157.7,27.2,715.17,18.4509
43556.7,53771.7,11.05,766.32,18.4529
98482.2,55384.3,26.35,997.89,18.454
72195.7,67803.5,25.5,823.05,18.455
54582.7,47442.1,27.2,637.05,18.458
72143.6,53119.7,24.65,684.48,18.459
56733.1,72620.9,42.5,805.38,18.4651
70891.4,69751.9,42.5,1046.25,18.4681
34387.1,53268.5,29.75,650.07,18.4681
51322.4,39900.7,31.45,495.69,18.4701
71790.5,62643.9,46.75,850.95,18.4721
39427.3,46469.3,13.6,742.14,18.4731
43119.8,48846.4,5.95,581.25,18.4741
70137.8,73874.5,41.65,847.23,18.4752
71859.2,44130.4,5.95,582.18,18.4762
79632.8,62778.7,29.75,824.91,18.4772
87044.6,81050.4,24.65,1156.92,18.4842
46366.7,60376.5,28.9,903.03,18.4863
59264.2,43530.5,10.2,782.13,18.4933
54103.2,50745.4,21.25,597.99,18.4943
52976.6,41362.7,-13.6,633.33,18.4974
47308.4,48761.8,20.4,620.31,18.5044
74230,59827.8,22.95,739.35,18.5054
86381.8,59589.8,36.55,697.5,18.5054
86754.6,54946.3,52.7,794.22,18.5135
93476,79628.5,51,878.85,18.5155
50221.1,50102.8,55.25,737.49,18.5226
37085.8,47446.7,21.25,558.93,18.5246
69738,59392.6,32.3,609.15,18.5256
44680,35685,5.95,607.29,18.5327
86858.1,61009.9,5.95,725.4,18.5398
105615,86142.2,65.45,1088.1,18.5418
53114.1,39751.9,34,616.59,18.5448
71735.2,79325.3,42.5,934.65,18.5499
69049.2,41505,-11.9,495.69,18.5509
63895.2,52970,27.2,816.54,18.5559
48205.8,41800.7,39.95,643.56,18.561
54855.2,56048.3,44.2,715.17,18.562
35422,48097.7,26.35,401.76,18.564
59827.5,48280,1.7,686.34,18.5711
88900.3,78101.4,19.55,830.49,18.5731
49917.7,42981.8,0,563.58,18.5751
51809.8,77802.9,-7.65,808.17,18.5751
44425.7,66661.5,-6.8,770.04,18.5781
29185,51762.9,29.75,524.52,18.5811
47369.2,67251.1,5.95,890.94,18.5872
95952.6,72803.2,70.55,1264.8,18.5963
71491.8,62501.6,16.15,788.64,18.6023
38853,48134,49.3,717.03,18.6023
47968,56825.8,7.65,643.56,18.6054
55986.5,48600.9,11.9,627.75,18.6114
51999.4,43911.8,35.7,611.94,18.6165
45989.1,44584.2,27.2,633.33,18.6205
34657.3,32078.5,36.55,479.88,18.6215
67180,74887.3,34,921.63,18.6215
42353.5,47922,42.5,526.38,18.6225
61894.1,44503.3,10.2,669.6,18.6246
61053.6,56805.3,26.35,1027.65,18.6346
32028.2,54525,12.75,635.19,18.6377
43332.3,45799.7,34,514.29,18.6387
68904.6,75138.4,60.35,932.79,18.6417
66534.6,75741.1,54.4,809.1,18.6468
55207.6,67780.3,2.55,1031.37,18.6498
56717.3,54153,13.6,629.61,18.6498
73594,39515.7,9.35,666.81,18.6558
68445.6,71836.9,-11.05,657.51,18.6569
64422.9,76112.1,51,731.91,18.6609
34661.2,65962.1,49.3,869.55,18.6619
53601.5,54899.8,20.4,649.14,18.667
78742.5,57590.2,8.5,862.11,18.67
62376.8,45137.6,30.6,658.44,18.675
34184.9,47486.7,46.75,698.43,18.6791
78014.9,68551.2,61.2,733.77,18.6791
66179.1,42693.5,30.6,717.96,18.6821
48530.5,49680.6,-6.8,657.51,18.6831
35546.1,42622.8,-1.7,1356.87,18.6861
38774,44122,11.9,427.8,18.6882
37919.2,36275.6,0.85,391.53,18.6912
77393.1,73927.6,39.1,896.52,18.6922
52864.4,50869.1,8.5,813.75,18.6932
65288,59889.2,32.3,788.64,18.6942
81733.4,71690.9,-7.65,964.41,18.6952
34419.5,36644.8,40.8,511.5,18.6962
54814.2,57362.4,25.5,848.16,18.6972
67634.3,63404.6,19.55,875.13,18.6972
64523.2,47759.2,0.85,527.31,18.6982
55961.2,47637.4,0,650.07,18.7003
54476.8,71278,23.8,953.25,18.7013
45866.6,56678.9,-12.75,1439.64,18.7063
76466.5,63488.3,17.85,606.36,18.7094
49950.1,60083.6,44.2,666.81,18.7124
26377.3,31096.4,23.8,479.88,18.7144
38247.9,35436.7,9.35,463.14,18.7174
61098.6,60461.2,31.45,760.74,18.7184
59494.9,41621.2,30.6,763.53,18.7205
63228.4,67232.5,39.95,927.21,18.7225
56450.2,69822.5,46.75,866.76,18.7245
82870.2,74796.2,35.7,1144.83,18.7265
44123.9,47874.5,37.4,489.18,18.7265
74956.8,88223.5,29.75,1082.52,18.7275
55913.8,35061,-27.2,588.69,18.7295
48712.2,82127.4,29.75,948.6,18.7336
32958.8,42808.8,0,651.93,18.7346
76730.3,78474.3,11.05,969.99,18.7386
39063.9,45655.6,22.1,524.52,18.7417
37147.4,36762.9,34,417.57,18.7427
43392.3,60615.5,43.35,997.89,18.7447
51056.1,51345.3,44.2,560.79,18.7507
54207.4,40269,5.1,649.14,18.7517
47900.9,40900.5,27.2,465,18.7538
72297.6,52613.8,-4.25,732.84,18.7598
51270.2,61944.5,-9.35,696.57,18.7598
48473.6,47438.4,18.7,658.44,18.7659
46235.5,50965.9,55.25,611.94,18.7669
62205.4,71348.7,62.05,931.86,18.7689
58293.3,71111.5,41.65,773.76,18.781
33022.8,42639.6,10.2,779.34,18.784
60930.3,40500.6,-22.1,672.39,18.7921
54507.6,64325.3,75.65,723.54,18.7931
43829.2,67308.8,62.9,756.09,18.7982
50329.3,41461.3,2.55,704.01,18.7992
61977.1,45794.1,34,757.02,18.8022
81452.2,66512.7,18.7,709.59,18.8063
80561,58351.9,48.45,863.97,18.8083
50921.8,59716.2,18.7,660.3,18.8093
39734.6,45881.6,6.8,510.57,18.8123
54141.9,40844.7,11.05,544.98,18.8153
62397.4,56841.6,36.55,690.06,18.8153
88619,68262.9,21.25,927.21,18.8194
41353.3,40298.8,22.95,546.84,18.8204
36496.4,43346.4,19.55,661.23,18.8244
37284.8,60808.1,5.95,639.84,18.8275
55531.5,40891.2,72.25,694.71,18.8295
32205.9,36916.4,22.1,317.13,18.8305
68634.4,57287.1,36.55,844.44,18.8396
52358.8,43270.1,-4.25,531.03,18.8426
53385,68972.5,81.6,788.64,18.8436
52724.6,60229.6,-26.35,1406.16,18.8446
65212.9,58132.4,64.6,713.31,18.8527
84402,84710,7.65,1169.01,18.8547
42420.6,62483.9,7.65,919.77,18.8547
89487.2,68027.6,33.15,825.84,18.8608
54031.3,43740.7,15.3,818.4,18.8648
52332.8,41000.9,23.8,609.15,18.8688
56771.8,51876.3,28.05,720.75,18.8699
65935,62472.8,20.4,786.78,18.8699
59717.7,68127.1,6.8,810.96,18.8749
100271,80520.3,89.25,1262.01,18.8749
37848.1,39863.5,59.5,637.05,18.8789
47479.8,66038.4,36.55,953.25,18.8799
56903.7,82141.3,0,952.32,18.885
79175.4,56430.5,3.4,840.72,18.885
47343.1,42265.7,38.25,461.28,18.89
51057.7,45971.8,3.4,515.22,18.8911
51753.7,76300.9,24.65,1032.3,18.8921
78721.9,60791.3,22.95,923.49,18.8981
81411.1,55097.9,18.7,692.85,18.9032
81117.2,65153,21.25,993.24,18.9042
71926.3,50209.8,34.85,571.02,18.9072
24715.9,55936.7,-1.7,863.97,18.9153
53355.8,42847,1.7,648.21,18.9193
64859.8,71211,-14.45,1023,18.9274
35657.4,49258.4,28.9,800.73,18.9335
47631.5,47048.7,37.4,596.13,18.9375
80448.9,59617.7,18.7,719.82,18.9476
55296.1,43122.2,5.95,763.53,18.9516
86480.5,65176.3,27.2,959.76,18.9516
65223.2,66269.9,5.1,730.05,18.9597
47452.1,41693.8,47.6,540.33,18.9597
72439.8,52410.2,69.7,704.01,18.9607
30723.9,39007,34,610.08,18.9627
43138.7,52130.2,27.2,655.65,18.9637
60976.9,47551.8,16.15,730.05,18.9698
54931.1,42949.3,-2.55,561.72,18.9698
42475.9,53077.9,10.2,507.78,18.9708
73914.8,71772.8,65.45,908.61,18.9718
61409.1,62414.2,0.85,847.23,18.9738
72461.2,71989.4,105.4,915.12,18.9769
76374.8,65909.1,81.6,971.85,18.9769
50639.8,46863.6,1.7,550.56,18.9789
61686.4,43720.2,24.65,389.67,18.9789
48579.5,44677.2,-27.2,506.85,18.9809
65925.5,61987.3,47.6,755.16,18.9829
60253.3,69205,62.9,883.5,18.992
67207.7,57108.5,-9.35,674.25,18.997
68267.9,57129.9,48.45,626.82,19.0031
52196.9,47903.4,48.45,572.88,19.0061
32556.7,36482,54.4,517.08,19.0112
67587.7,57209.9,35.7,777.48,19.0243
70682.9,58239.4,7.65,694.71,19.0273
52066.5,44211.3,56.95,533.82,19.0334
40959.1,45486.3,28.05,506.85,19.0334
55692.6,52025.1,22.95,734.7,19.0415
53690.8,58465.4,15.3,806.31,19.0445
63897.6,80195.8,28.9,994.17,19.0465
28597.2,38514.1,62.05,583.11,19.0505
58241.2,67346,-3.4,1085.31,19.0516
57899.9,67640.8,60.35,804.45,19.0516
81643.3,77201.2,75.65,940.23,19.0586
57105.2,46805,5.1,613.8,19.0596
96516.7,69638.4,40.8,1021.14,19.0617
57532.5,53434.1,11.05,543.12,19.0647
58279.9,65286.9,37.4,1212.72,19.0647
74505.7,45703,32.3,607.29,19.0697
58725.4,81553.6,68.85,960.69,19.0728
74183.4,78054.9,29.75,1856.28,19.0728
62588.5,48562.7,42.5,770.04,19.0738
38312.6,47806.6,38.25,621.24,19.0748
64898.5,67375.7,12.75,905.82,19.0778
65627.7,58175.2,61.2,811.89,19.0798
70603.1,69177.1,36.55,2405.91,19.0808
72377.4,42888.8,9.35,529.17,19.0919
40782.2,44162.9,28.05,585.9,19.1
56269.3,42844.2,24.65,648.21,19.1111
58474.2,37805.4,29.75,544.98,19.1141
37212.9,44963.6,12.75,615.66,19.1182
41783.9,54379,53.55,645.42,19.1182
84707.8,70756.3,39.1,1053.69,19.1192
44492.8,32384.5,50.15,453.84,19.1252
37893.1,42003.4,18.7,631.47,19.1263
46938.6,70897.6,26.35,893.73,19.1273
41727,48329.3,39.95,386.88,19.1283
70088,54778.9,51.85,750.51,19.1333
76551,62524.8,58.65,955.11,19.1374
55168.9,63523.7,22.1,903.96,19.1384
64871.6,39481.3,7.65,591.48,19.1384
91670,61029.4,44.2,995.1,19.1404
48242.1,35274.9,-15.3,577.53,19.1404
56470,50568.8,27.2,699.36,19.1424
67351.5,67183.2,-0.85,847.23,19.1444
27902,35670.1,12.75,339.45,19.1454
58542.2,66900.5,3.4,1387.56,19.1485
44660.3,51070.9,6.8,1381.98,19.1495
51977.3,61091.7,30.6,692.85,19.1555
50819.9,42696.3,35.7,593.34,19.1586
69860.5,45301.2,31.45,599.85,19.1596
30135.3,46646,9.35,572.88,19.1606
49978.6,35948.2,45.9,584.97,19.1616
51670.7,42090.9,17,487.32,19.1676
53951.5,72448.9,48.45,704.01,19.1747
39631.9,43112.9,30.6,644.49,19.1767
51275,61192.1,2.55,658.44,19.1838
40168.3,57384.7,53.55,626.82,19.1848
41655.9,41132,-1.7,609.15,19.1858
33568.7,40901.4,22.95,511.5,19.1929
79527.7,71909.5,9.35,900.24,19.202
44577.3,36301.6,59.5,711.45,19.205
77913,76373.5,8.5,730.05,19.206
54877.4,59104.3,43.35,697.5,19.2161
70169.4,56776.5,2.55,606.36,19.2181
62128.8,56879.7,17.85,803.52,19.2211
75505,56750.5,52.7,683.55,19.2242
58490,75782.9,8.5,958.83,19.2302
79083,70103.4,53.55,861.18,19.2353
34161.2,46917.6,34,619.38,19.2363
60807.1,54033.9,6.8,867.69,19.2393
53711.3,48157.3,45.05,762.6,19.2403
40732.4,54663.5,30.6,625.89,19.2403
67932.1,54784.4,40.8,549.63,19.2413
62552.2,60025.9,34.85,690.06,19.2444
66198.1,61882.2,28.05,1140.18,19.2484
60115.1,84819.7,12.75,979.29,19.2484
86699.3,66089.5,6.8,1020.21,19.2514
69211.9,71176.6,26.35,985.8,19.2615
75252.2,74039.2,12.75,1055.55,19.2625
63973.4,60087.3,-7.65,817.47,19.2646
64133,83689.8,55.25,999.75,19.2666
40585.5,38395.1,34,426.87,19.2676
32938.3,35008.9,56.95,426.87,19.2746
74020.6,69696.1,39.95,852.81,19.2777
75073.7,48538.6,-23.8,598.92,19.2878
51089.3,46338.2,-3.4,694.71,19.2878
81032.7,79133.7,34,1035.09,19.2938
56170.6,53731.7,36.55,619.38,19.2938
49714.7,55843.7,5.1,693.78,19.2958
66333.1,40566.6,21.25,699.36,19.2958
56341.2,56186.9,21.25,694.71,19.3019
71065.2,57122.5,43.35,677.04,19.31
45000.8,49595,4.25,555.21,19.312
63332.7,61949.2,45.05,837,19.316
64808.4,37205.6,17.85,549.63,19.317
64582.5,54742.6,39.95,899.31,19.3251
44848.3,54810.5,21.25,704.01,19.3281
31818,54732.4,5.95,615.66,19.3292
53091.2,37132.1,8.5,574.74,19.3312
57974.9,52306,-22.1,582.18,19.3382
46092.6,43980.6,32.3,596.13,19.3433
50555.3,60098.5,44.2,1042.53,19.3433
56212.5,44905.1,16.15,1194.12,19.3463
31705.1,38183,2.55,603.57,19.3473
55200.5,59169.4,17.85,683.55,19.3473
58301.2,67676.1,0.85,693.78,19.3504
53385,74256.8,35.7,877.92,19.3544
49800.8,48637.1,51,546.84,19.3564
69237.2,60860.1,88.4,1082.52,19.3594
40175.4,44192.7,5.1,514.29,19.3594
58203.2,73433.7,85.85,809.1,19.3605
54279.3,37643.6,-2.55,640.77,19.3625
52526.3,58723.9,21.25,711.45,19.3635
54096,66548,67.15,943.02,19.3635
61751.1,55712.6,3.4,595.2,19.3655
38684.7,52424.1,19.55,587.76,19.3655
60755,63551.6,68,926.28,19.3675
53782.4,62398.4,34.85,1003.47,19.3695
72435.1,81320.1,27.2,2438.46,19.3705
53187.5,48172.1,23.8,667.74,19.3726
35873.9,25929.3,11.05,382.23,19.3917
60772.3,51668,34,1184.82,19.4028
89116,63506,40.8,1019.28,19.4059
76318,46565.1,5.1,643.56,19.417
68894.3,64184.9,17.85,817.47,19.42
47149.6,40703.3,53.55,605.43,19.422
49074,34562.5,-18.7,470.58,19.4281
69399.9,63103.3,29.75,963.48,19.4281
73580.6,69485,-6.8,926.28,19.4291
63232.4,55136,-34,1035.09,19.4301
39608.2,68435,26.35,876.06,19.4311
53481.4,44789.7,54.4,620.31,19.4352
41501.1,53762.4,24.65,656.58,19.4392
60090.6,51190,37.4,612.87,19.4402
57990,60331,5.95,804.45,19.4463
47617.2,54201.3,39.1,666.81,19.4493
31296.6,46840.4,-2.55,544.05,19.4523
44878.3,33368.4,9.35,397.11,19.4543
88525.8,73556.5,8.5,970.92,19.4564
60488.7,56425,15.3,769.11,19.4584
67010.2,75888,41.65,933.72,19.4604
41950.6,57143.9,13.6,676.11,19.4705
69026.2,67060.4,60.35,900.24,19.4725
40286.8,39554.8,64.6,371.07,19.4755
69042.8,64974.4,51.85,860.25,19.4755
36688.4,43784.4,36.55,402.69,19.4765
79131.1,86260.3,30.6,1123.44,19.4816
36129.9,43378,24.65,512.43,19.4836
51310.5,49537.4,12.75,475.23,19.4947
58005,45908.5,-23.8,766.32,19.4957
62974.9,39478.5,20.4,710.52,19.5028
76043,64133.7,39.95,834.21,19.5078
63492.3,77450.4,56.1,887.22,19.5078
56340.4,49795,19.55,655.65,19.5109
61661.9,61908.2,20.4,948.6,19.5129
35162.9,44103.4,22.95,666.81,19.5139
63276.6,52095.8,47.6,680.76,19.5159
29644,47705.3,29.75,659.37,19.5179
67120.8,82345,41.65,1016.49,19.5199
104876,78515.2,58.65,994.17,19.5199
45054.5,38975.4,54.4,495.69,19.523
60754.2,53834,50.15,747.72,19.526
38638.1,58920.2,31.45,855.6,19.5311
68628.1,66460.6,43.35,670.53,19.5351
39977.9,63908.7,24.65,897.45,19.5361
41625.1,43593.8,15.3,486.39,19.5391
55942.3,69312.9,44.2,943.95,19.5401
64825,84007.8,-27.2,984.87,19.5422
42358.2,57303.8,8.5,1384.77,19.5442
81912.7,83029.5,2.55,1062.99,19.5442
74801.1,50848.7,38.25,595.2,19.5452
48411.2,49126.3,15.3,591.48,19.5462
55965.2,69014.4,46.75,774.69,19.5533
43789.7,36729.4,0.85,537.54,19.5533
62549,50832.9,33.15,637.98,19.5543
54322,58267.3,15.3,874.2,19.5573
80029.4,61752.9,22.1,738.42,19.5603
41219,46358.6,7.65,565.44,19.5694
45668.3,72275,29.75,832.35,19.5755
96218.8,70706,33.15,969.06,19.5755
85910.1,75893.6,35.7,1004.4,19.5825
82654.5,61685,-32.3,761.67,19.5946
49179.1,56480.8,13.6,656.58,19.6058
34452.7,44141.5,38.25,457.56,19.6259
41459.2,36318.4,25.5,546.84,19.627
68287.6,63358.1,28.05,848.16,19.632
53812.4,46639.5,42.5,534.75,19.634
79645.4,62681.1,5.95,831.42,19.637
82206.6,51802.9,30.6,850.02,19.637
39557.7,52111.6,14.45,534.75,19.6451
46508.9,56643.5,45.05,823.98,19.6471
45714.9,39779.8,45.9,663.09,19.6552
49315,45585.8,35.7,538.47,19.6582
30706.5,61850.6,11.05,753.3,19.6593
57555.5,70980.4,57.8,1036.95,19.6623
51038.7,42223.9,25.5,698.43,19.6663
63467.8,65682.2,19.55,882.57,19.6683
92346.3,68629.4,31.45,995.1,19.6693
55687.9,57476.8,40.8,863.97,19.6734
27832.5,42822.8,46.75,500.34,19.6734
38985.7,46557.7,34.85,487.32,19.6764
79653.3,54897,66.3,768.18,19.6774
58042.1,45657.4,38.25,591.48,19.6794
49215.4,73956.4,47.6,832.35,19.6895
38122.2,57484.2,44.2,661.23,19.7006
55389.3,33205.6,57.8,542.19,19.7047
71360.7,85766.5,28.9,1013.7,19.7067
40682.6,42873.9,2.55,509.64,19.7178
67044.9,64423.9,4.25,889.08,19.7279
66008.5,42265.7,-0.85,585.9,19.7329
44686.4,63126.5,12.75,557.07,19.738
75457.6,53097.4,31.45,733.77,19.739
61194.2,55775.8,49.3,712.38,19.74
51675.5,51729.4,26.35,635.19,19.743
87984.7,62456.9,17,818.4,19.7451
39582.2,46862.7,0,611.01,19.7451
51830.3,60950.3,36.55,648.21,19.7471
71272.2,44414.9,37.4,588.69,19.7501
94599.3,61726.9,4.25,963.48,19.7511
58717.5,87443.2,45.9,744.93,19.7521
68434.5,55003,-1.7,611.94,19.7541
74153.4,56348.7,10.2,677.97,19.7552
69178.7,50725.9,-1.7,760.74,19.7612
47503.5,55903.2,24.65,801.66,19.7632
47023.2,65577.1,5.1,794.22,19.7642
85722.1,62124.9,73.1,793.29,19.7663
48674.3,36243,40.8,631.47,19.7673
86202.4,58900.6,22.95,1015.56,19.7723
43339.4,44933.9,-1.7,590.55,19.7733
45481.9,49585.7,47.6,587.76,19.7733
61908.4,68289.9,34.85,858.39,19.7753
97240.3,52680.8,21.25,825.84,19.7774
61793.8,50060,24.65,679.83,19.7774
71880.5,66644.7,11.9,1096.47,19.7774
72699.8,57921.3,17,569.16,19.7804
55783.5,58268.2,1.7,548.7,19.7804
60776.3,74006.6,22.1,818.4,19.7804
58388.1,48877.1,7.65,606.36,19.7804
64342.3,47146.4,12.75,551.49,19.7834
50167.4,56993.2,18.7,763.53,19.7854
73869,74097.8,7.65,930.93,19.7875
35405.4,47284,22.95,727.26,19.7885
49262.8,69453.3,5.95,813.75,19.7905
46692.2,56443.6,18.7,1296.42,19.7965
48838.6,50400.4,28.9,631.47,19.7975
82506,69204.1,17.85,1142.97,19.7996
29333.5,37571.1,33.15,544.98,19.8016
50176.1,77257.9,33.15,931.86,19.8016
61465.2,57496.3,35.7,924.42,19.8046
69942.6,50802.2,34.85,633.33,19.8056
67781.2,55057.9,33.15,756.09,19.8076
77922.4,75469.5,11.9,1036.95,19.8127
25895.4,41423.1,18.7,451.05,19.8127
60887.7,75969.8,36.55,1122.51,19.8127
39251.2,44632.6,0.85,606.36,19.8147
60902.7,62091.4,-13.6,702.15,19.8147
83175.1,86104,48.45,1328.97,19.8157
47738.1,44289.4,9.35,447.33,19.8157
93192.4,65268.3,69.7,967.2,19.8157
59957.8,74211.2,20.4,844.44,19.8167
64894.6,59101.5,23.8,1082.52,19.8198
87419.8,77590.8,68,1037.88,19.8198
46928.4,43112,33.15,438.96,19.8218
32903.5,48093.1,8.5,542.19,19.8218
42107,48327.4,24.65,532.89,19.8238
40523.1,41630.5,13.6,679.83,19.8288
49141.2,45380.3,17.85,433.38,19.8339
72014.8,79022.1,45.9,947.67,19.8379
40949.7,61227.5,57.8,732.84,19.847
47004.2,36837.3,9.35,342.24,19.849
75407.9,56748.6,3.4,712.38,19.8511
45095.6,38134.6,35.7,673.32,19.8561
53175.7,75542,23.8,913.26,19.8601
41908.7,42428.5,38.25,502.2,19.8763
47967.2,51954.4,36.55,566.37,19.8773
26560.6,47137.1,46.75,485.46,19.8813
42795.9,44785.1,20.4,613.8,19.8995
49160.1,39876.5,21.25,664.95,19.8995
26546.4,37072.6,89.25,591.48,19.9066
63486,84429.1,51,1182.96,19.9106
58203.2,72801.3,10.2,745.86,19.9106
63554.7,64382,26.35,819.33,19.9157
43332.3,46281.4,6.8,579.39,19.9167
58036.6,64917.7,32.3,912.33,19.9177
60004.5,61809.7,0,950.46,19.9227
68699.2,55487.5,40.8,1024.86,19.9278
77149.8,85241,58.65,1187.61,19.9308
60256.5,59786,20.4,847.23,19.9379
73726,73729.5,36.55,1059.27,19.9389
55076.4,52352.5,32.3,533.82,19.9409
66550.4,57488.9,37.4,796.08,19.9469
68872.2,64364.4,-11.05,682.62,19.95
49514,55127.6,-37.4,640.77,19.9591
48195.5,52776.6,-2.55,584.04,19.9631
47671.8,60350.5,11.05,938.37,19.9641
72066.2,68731.6,1.7,874.2,19.9692
43118.2,55069,9.35,649.14,19.9752
48293.5,60074.3,15.3,884.43,19.9813
52375.4,45147.8,58.65,552.42,19.9833
47306,48808.3,71.4,747.72,19.9833
41403.9,45653.7,45.9,431.52,19.9873
47817.1,45806.2,-4.25,544.05,19.9873
51755.3,46246.1,56.95,530.1,19.9873
40358.7,71027.8,54.4,998.82,19.9893
41806,45974.6,31.45,498.48,19.9904
72249.5,57569.8,20.4,723.54,19.9964
78951,61085.2,-6.8,876.06,19.9964
41755.4,52374.8,-5.1,572.88,20.0025
38695.8,37571.1,18.7,556.14,20.0045
58340.7,68081.6,9.35,765.39,20.0116
59190.8,67558,67.15,950.46,20.0136
57441.7,49024.9,85,621.24,20.0146
54603.2,32982.4,39.95,535.68,20.0217
45334.2,42235,36.55,628.68,20.0247
46571.3,55594.5,9.35,834.21,20.0267
77569.3,57689.8,-2.55,742.14,20.0277
46539.7,65061.9,20.4,652.86,20.0307
73434.5,62156.6,5.95,870.48,20.0317
36699.4,51546.2,12.75,1448.94,20.0328
79694.4,79668.5,20.4,962.55,20.0358
86594.3,82191.5,51,1192.26,20.0408
51168.3,48322.8,5.95,661.23,20.0408
64665.5,50254.4,37.4,722.61,20.0408
39042.6,45232.4,-5.95,646.35,20.0428
52136.8,38379.2,17.85,1057.41,20.0459
72075.6,54355.7,28.05,879.78,20.0479
63802,84273.8,19.55,1188.54,20.0479
52307.5,39491.5,48.45,577.53,20.0489
60539.3,61898.9,28.05,611.01,20.0499
64587.2,75850.8,10.2,789.57,20.0509
69477.3,42593.1,-6.8,668.67,20.0509
85404.5,45163.6,0,575.67,20.055
66563,65133.5,29.75,937.44,20.055
83820.6,54417.1,50.15,820.26,20.056
69390.4,83599.6,85,912.33,20.06
44347.4,50376.2,-4.25,637.05,20.061
81620.4,68414.5,27.2,1020.21,20.0671
43503.7,40834.4,52.7,513.36,20.0691
37260.4,44074.6,45.9,577.53,20.0721
49877.4,57083.4,-8.5,667.74,20.0741
42038.3,38245.3,28.9,596.13,20.0772
52707.2,69300.8,79.05,854.67,20.0792
37825.2,35850.6,46.75,508.71,20.0802
63941.8,61368.8,-15.3,675.18,20.0812
56708.6,79138.4,69.7,1004.4,20.0842
37118.9,38374.6,26.35,471.51,20.0863
37755.7,39928.6,9.35,518.01,20.0873
44811.2,37722.7,17.85,459.42,20.0883
47832.1,48310.7,72.25,601.71,20.0923
61076.5,60185.9,56.1,834.21,20.0943
53126.7,57410.8,53.55,778.41,20.0963
46763.3,50382.8,51,706.8,20.0974
71702.8,80203.2,1.7,1014.63,20.1024
46186.6,64982.8,57.8,781.2,20.1064
24455.2,45628.6,46.75,598.92,20.1064
72864.1,69551,-8.5,1448.94,20.1085
67065.5,69039.5,2.55,845.37,20.1095
59847.2,60393.3,49.3,848.16,20.1115
57816.9,71167.3,35.7,1578.21,20.1145
52363.6,52514.3,25.5,668.67,20.1155
42386.7,50585.5,25.5,569.16,20.1226
64162.2,51364.8,45.9,761.67,20.1276
60794.5,75200.7,71.4,744.93,20.1347
59709.8,39432.9,17,571.02,20.1357
33262.9,45961.5,61.2,443.61,20.1448
56815.2,38899.1,16.15,518.94,20.1549
51967.8,71381.2,45.05,850.02,20.1549
52704.9,61085.2,13.6,735.63,20.1559
44914.7,36383.5,16.15,411.06,20.163
49182.2,45967.1,30.6,659.37,20.169
