"FSC-A","SSC-A","APC-A","FITC-A","Time"
57968.6,73582.5,54.4,756.09,4.71085
55873.5,47138,21.25,714.24,4.71085
37671.9,43121.3,31.45,548.7,4.71395
62299.4,33978.5,1309,696.57,4.71498
50663.5,30720.7,-0.85,547.77,4.71498
63767.2,45838.8,15.3,505.92,4.71807
58648.8,75780.1,6810.2,950.46,4.71807
91674.8,65391.1,33.15,1045.32,4.71807
57001.7,59322.8,60.35,572.88,4.72014
99925.5,59246.6,42.5,884.43,4.72323
71609.6,64050,18.7,970.92,4.72426
54378.1,52989.5,-1.7,636.12,4.72426
61136.5,64296.5,30507.4,847.23,4.72426
40744.2,70974.8,49.3,767.25,4.72633
64565.9,66758.2,56.95,599.85,4.72942
47776,46941.8,182.75,759.81,4.73148
52930,55618.7,46.75,680.76,4.73355
70298.1,59138.7,13.6,717.96,4.73355
43571.7,44708.8,39882.9,451.05,4.73561
57815.4,61909.2,27667.5,852.81,4.73664
23408.5,39253.4,-11.9,447.33,4.7387
49630.2,60046.4,13.6,890.01,4.73974
48711.4,58325.9,127.5,644.49,4.74696
42261.8,39255.3,1530,953.25,4.74696
48869.4,38302.1,39.1,584.97,4.74799
51397.4,59815.7,13.6,704.01,4.74902
64143.3,55055.1,5.1,769.11,4.75211
60393.1,60449.1,12.75,659.37,4.75418
62483.5,85016,13.6,1216.44,4.75521
73092.4,65106.5,54.4,873.27,4.75624
65829.9,43328.7,28.9,754.23,4.75933
55220.2,54452.4,-4.25,664.95,4.75933
57984.4,72359.6,68.85,783.06,4.76243
53915.9,58285,10.2,708.66,4.76449
66191.7,46792,22.1,523.59,4.76655
82710.6,55799.1,21.25,793.29,4.77171
59671.1,72396.8,114.75,755.16,4.77274
93878.9,76581.8,47.6,942.09,4.77481
78104.9,62930.3,56.1,815.61,4.77481
37150.5,44448.4,30.6,503.13,4.77687
66462.7,54968.6,74.8,656.58,4.77687
61308.7,46221.9,26.35,611.94,4.77687
77638.8,75501.1,28.05,934.65,4.78203
47740.5,43878.3,35.7,463.14,4.78306
57599.7,51542.5,481.95,1328.04,4.78409
52509.7,63229.8,45.9,760.74,4.78512
32947.7,67678.9,89.25,837,4.78512
56089.2,56573.8,30.6,893.73,4.79028
50185.5,62042.2,48.45,936.51,4.79337
58956.1,50975.2,35.7,642.63,4.79647
44994.5,50402.3,36.55,651,4.80059
63990,64543.9,28.05,705.87,4.80163
55474.6,52646.4,21.25,576.6,4.80678
57728.5,34616.5,41.65,433.38,4.80988
70508.3,46299.1,182.75,562.65,4.814
59600.8,49661.1,40.8,659.37,4.8171
57245,67602.6,61.2,1117.86,4.82019
44338.8,49642.5,1042.95,773.76,4.82432
47675.7,56060.4,56.1,637.05,4.82948
60618.3,33488.4,54.4,485.46,4.83051
62450.3,50421.8,9.35,617.52,4.83566
65724.8,85228,171.7,1119.72,4.83566
81922.2,66794.5,107.95,845.37,4.8367
49322.1,56271.5,39.95,705.87,4.84392
69351.7,69803.9,10.2,699.36,4.84701
76718.5,67433.4,15350.2,670.53,4.85217
52263.2,44763.7,353.6,436.17,4.8532
48754.1,57409.8,61.2,495.69,4.85526
40032.5,73691.3,-33.15,1413.6,4.85526
57012.7,47611.4,723.35,1052.76,4.85629
65051.8,53708.4,28.05,717.96,4.86145
70519.4,76326,19.55,929.07,4.86145
78415.4,81435.5,5.1,923.49,4.86248
49785,59334,66.3,611.94,4.86351
38596.2,28904.4,-15.3,511.5,4.8728
59855.1,53175.5,51.85,427.8,4.87383
69903.1,49695.5,28.9,696.57,4.87796
81915.9,55786.1,25.5,895.59,4.88105
28761.5,40166.7,42.5,596.13,4.88208
54362.3,58299.8,155.55,642.63,4.88311
40212.6,35382.8,22.95,460.35,4.88415
48950,39405,1.7,352.47,4.88518
50086,47280.3,71.4,2776.05,4.88518
70606.2,84248.7,53.55,885.36,4.89137
54230.3,77749.9,46241.7,1305.72,4.89137
71407.3,76355.8,30.6,827.7,4.89549
107927,74154.5,45.9,1047.18,4.90065
49876.7,58748.1,33.15,813.75,4.90271
52109.2,36919.1,55.25,633.33,4.91096
64483,34111.5,42.5,427.8,4.91303
79842.9,83583.8,16.15,1173.66,4.91509
48708.2,40320.1,30.6,597.99,4.91715
70618.1,59197.3,35.7,871.41,4.91715
29714.3,37558.1,44.2,477.09,4.91818
84737,55627.9,42.5,738.42,4.91922
47093.5,42433.1,9.35,550.56,4.92025
67613.7,63662.2,24.65,870.48,4.92025
109153,69644,47.6,1167.15,4.92128
75186.7,80103.7,35.7,1011.84,4.92128
59062,66850.3,305.15,662.16,4.92644
77965.1,57572.6,36.55,852.81,4.9285
61266.1,59817.6,85.85,909.54,4.92953
58161.4,61872.9,70.55,675.18,4.93159
48804.6,61912,8.5,677.04,4.93263
62263.1,85510.7,37.4,1198.77,4.93572
104653,77530.4,1.7,1173.66,4.93572
57273.4,65687.8,93.5,890.01,4.93985
57506.5,57714.9,18.7,598.92,4.94294
46142.3,40188.1,11.05,358.05,4.94397
38021.1,38227.6,-15.3,555.21,4.94397
77116.6,59866.9,27.2,817.47,4.94397
73770.2,43316.6,35.7,561.72,4.945
95586.1,73472.8,20.4,926.28,4.94603
66254.9,52873.3,128.35,771.9,4.94603
83063,69267.3,172.55,898.38,4.94707
77006,59345.2,12.75,694.71,4.9481
114721,69074.8,223.55,776.55,4.95016
38003.7,63441.8,26.35,918.84,4.95326
67642.2,72595.8,215.05,967.2,4.95532
49442.2,80602.2,103.7,759.81,4.95532
67340.4,54761.2,1143.25,675.18,4.95841
79424.2,58862.5,164.9,660.3,4.95944
52997.2,70438.2,25.5,1191.33,4.96151
35516,52953.3,28.9,623.1,4.96666
43948.5,50670.1,8.5,531.96,4.97285
76490.2,66173.2,27.2,709.59,4.97904
54769.1,45217.5,68.85,641.7,4.98626
54288.8,40907.9,21.25,515.22,4.98936
68303.4,76806.8,142.8,983.01,4.99039
55039.3,35840.3,24.65,544.98,4.99348
63911.8,54561.2,67.15,900.24,4.99761
56263.8,66536.9,36.55,729.12,4.99761
47233.3,44292.2,45.9,757.02,4.99761
44364.8,42533.6,21.25,571.95,5.0038
63231.6,53023.9,48.45,620.31,5.00483
92711.2,55468.9,14.45,752.37,5.01308
47644.1,58644.9,101.15,684.48,5.01824
28131.1,57379.1,39.1,807.24,5.02237
73304.9,35283.3,38.25,634.26,5.02546
51130.4,53872.1,39.1,610.08,5.02959
43378.9,50182.8,70.55,549.63,5.03371
59551.8,49008.2,20.4,558,5.03371
49710,64156.1,332.35,675.18,5.03681
51566.5,48750.6,36.55,526.38,5.0399
96064.8,68176.4,14.45,1078.8,5.04196
51395.8,50916.6,5.95,622.17,5.04506
81040.6,59333.1,53.55,754.23,5.04918
57757.7,58380.8,72.25,953.25,5.05022
65468.9,34674.1,9.35,539.4,5.05022
53469.6,40925.6,175.1,622.17,5.05537
34416.4,46133.6,45.9,654.72,5.05744
67905.2,72410.7,23.8,824.91,5.05847
65351.2,64488.1,223.55,816.54,5.06053
55765.3,43522.1,367.2,690.06,5.06053
56387.8,52666.8,5.95,788.64,5.06156
80811.5,77163,13.6,981.15,5.06156
46699.3,48190.7,29.75,1503.81,5.06363
50081.3,42147.6,51,454.77,5.06569
77096.1,66089.5,207.4,785.85,5.06569
45696,37528.3,24.65,627.75,5.06775
81176.5,66925.6,59.5,741.21,5.07085
40192,45608.1,7941.55,473.37,5.07704
62546.7,36362.1,-5.95,294.81,5.08426
84080.5,51177,72.25,623.1,5.08426
42885.9,48131.2,58.65,566.37,5.08632
65747,65426.4,38.25,819.33,5.08838
61968.4,46435.8,36159.9,1040.67,5.08941
49515.6,52705.9,1.7,651,5.09148
90110.6,75541.1,27.2,943.95,5.09663
52204.8,50758.5,44.2,800.73,5.09663
38228.1,53594,17,615.66,5.10076
48972.1,46559.5,17,590.55,5.11107
27985,49622,6.8,538.47,5.1152
82354.3,53725.2,18.7,941.16,5.11933
56995.3,57668.4,34.85,480.81,5.12345
65495.7,52473.4,60.35,623.1,5.13893
41798.1,47262.6,5.1,513.36,5.13893
47711.3,66866.1,34,765.39,5.14408
73606.7,54153,43.35,802.59,5.14511
55192.6,52997,6.8,610.08,5.15027
36583.3,57327.1,22.95,486.39,5.15027
41617.2,54679.4,15.3,737.49,5.15027
66491.1,54250.6,12.75,556.14,5.15027
75435.5,60154.3,38.25,874.2,5.15337
63654.2,58320.3,29660.8,686.34,5.1544
74423.5,52603.6,51,828.63,5.15543
73688.8,67378.5,79.05,866.76,5.15956
76023.3,63658.5,120.7,717.96,5.16059
86719.9,76483.2,65.45,982.08,5.16574
83827.7,64756.8,23.8,738.42,5.16781
34921.2,37706.9,27.2,369.21,5.16884
75128.2,60377.5,35.7,751.44,5.1709
84944.8,44397.3,11.9,571.95,5.174
59031.2,59480.9,85.85,674.25,5.17606
59744.5,66323,58.65,870.48,5.17709
49995.9,51707.1,80.75,771.9,5.17915
52559.5,47102.6,17.85,507.78,5.18122
55984.9,64502,22.1,1112.28,5.18122
33649.3,39608.7,5.95,692.85,5.18637
42825.1,73535.1,154.7,1154.13,5.18637
60477.7,43842.1,30.6,795.15,5.19153
51692.9,41888.1,12.75,737.49,5.19153
84104.2,44972,96.9,771.9,5.19256
38109.6,48252.1,22.1,609.15,5.19359
62274.9,69620.7,366.35,842.58,5.19772
37929.5,51013.3,25.5,679.83,5.20082
78715.6,66496.9,31.45,734.7,5.20288
69755.4,84533.3,45.05,865.83,5.20494
24467.9,45364.5,538.05,464.07,5.2101
47426.1,41222.2,38.25,677.04,5.21422
49455.6,49482.5,24.65,559.86,5.22041
25405.6,51597.3,238.85,648.21,5.22351
54070.8,78649.2,19.55,970.92,5.22454
89437.5,78171.1,76.5,1082.52,5.23176
59101.5,45106.9,37.4,733.77,5.23795
43488.7,42160.6,42.5,524.52,5.24207
83964.4,74827.8,44.2,1096.47,5.24414
60881.4,51387.2,-0.85,720.75,5.24517
47761.8,39469.2,39.95,584.04,5.24723
95293.8,67478.9,44.2,770.04,5.24826
43476.9,45837.8,17.85,535.68,5.25342
55130.9,45665.8,12.75,904.89,5.25755
65985.5,53560.6,24.65,851.88,5.25858
90876.9,65332.5,127.5,850.02,5.25961
75903.2,64367.2,10.2,822.12,5.26477
48724.8,64938.2,18688.1,761.67,5.2658
56643,31835.8,18.7,456.63,5.26786
42036.7,38357.9,54.4,402.69,5.27715
43653,51822.4,2941.85,544.05,5.2823
59410.4,71319.8,23.8,824.91,5.28334
69080,41894.6,44.2,534.75,5.28643
72868.8,48967.3,30.6,611.94,5.29159
44376.7,53854.4,-21.25,537.54,5.30087
41023.1,39572.4,9.35,381.3,5.305
27025.1,33659.5,24027.8,435.24,5.30809
69174.8,62178.9,40.8,646.35,5.31015
96365,53361.5,39.95,741.21,5.31222
88004.4,64961.4,1.7,813.75,5.31634
82115,68855.3,43.35,721.68,5.31634
71694.9,52669.6,8.5,682.62,5.3215
81458.5,58271.9,69.7,861.18,5.3215
56218.8,51087.7,120.7,1195.98,5.32253
87129.9,66598.2,11.9,903.03,5.32769
64219.9,83423.8,244.8,1142.04,5.32975
62922.7,69118.5,-8.5,1245.27,5.33182
64520.9,81056,515.1,866.76,5.33491
75976.7,61699.9,23.8,884.43,5.34316
43207.5,41275.3,22.1,582.18,5.34522
84748,73048.7,173.4,826.77,5.34522
31078.6,42449.9,26.35,507.78,5.35245
51316,42586.6,11.05,584.04,5.35348
88122.9,64634.1,14.45,852.81,5.35554
63633.7,35016.4,10.2,518.01,5.3576
51560.1,44386.1,38.25,529.17,5.35863
36931.7,47479.3,20.4,411.99,5.3607
89579.7,74076.4,164.05,1222.95,5.36276
84755.1,56260.4,43.35,760.74,5.36276
53216,45858.3,56.95,610.08,5.38133
68199.9,49914,39.1,558.93,5.38855
44607.4,48713.4,144.5,800.73,5.39371
47614.1,50987.2,66.3,715.17,5.39783
57789.3,64621.1,11.9,770.97,5.40402
42678.2,66390.8,71976.3,810.03,5.40402
33820.7,43936,20.4,529.17,5.40402
28303.3,57952,47630.6,699.36,5.41846
78023.6,61176.3,135.15,920.7,5.42465
82359.9,69072,40.8,850.02,5.42465
49404.2,73680.2,3975.45,763.53,5.42774
69811.5,54279.4,12.75,704.01,5.42981
45746.5,46160.6,27.2,608.22,5.4329
69933.2,58981.5,44.2,684.48,5.4329
71762.8,54051.6,68,3761.85,5.43909
75433.1,46850.6,-21.25,563.58,5.44837
41782.3,31885.1,39.1,528.24,5.45663
52399.9,44723.7,9510.65,480.81,5.45766
72820.6,54504.5,69.7,921.63,5.46178
36855.9,41199.9,28.9,491.97,5.46591
71815,52664,268.6,597.99,5.47726
52258.5,57926.9,59.5,618.45,5.47829
78647.7,65666.4,114.75,838.86,5.48448
71390.7,50206.1,-7.65,608.22,5.48654
71936.6,52070.7,28.05,583.11,5.48963
40992.3,68303.9,17,902.1,5.48963
38693.4,45263.1,35.7,557.07,5.48963
60425.5,54219.9,329.8,698.43,5.49273
56421.8,45784.8,53.55,688.2,5.49479
44531.5,51726.6,41.65,539.4,5.49582
70747.7,68713,12.75,711.45,5.49892
48389.9,42437.8,46.75,535.68,5.49995
59412.7,53968.8,48.45,781.2,5.49995
75535.1,65541.8,42.5,857.46,5.50098
78101,47219.8,45.9,496.62,5.50511
26145.1,48533.9,38.25,437.1,5.50614
38976.2,44022.5,18.7,547.77,5.50717
52753.8,65645,34.85,765.39,5.50717
57591.8,57003.4,467.5,751.44,5.50923
48667.2,48836.2,44.2,548.7,5.51233
59522.6,36723.8,171.7,375.72,5.51439
38640.5,52842.6,55.25,592.41,5.51439
84752,52925.4,19.55,677.97,5.52264
93774.6,61365.1,67.15,776.55,5.52677
26837.9,47007.8,1045.5,681.69,5.5278
55863.3,56602.6,5.95,604.5,5.53089
48616.6,54104.6,16.15,727.26,5.53089
58443.4,49676.9,33244.4,619.38,5.53089
41285.4,52253,34.85,503.13,5.53502
82410.4,63309.8,58.65,728.19,5.53605
28705.4,41676.1,38.25,480.81,5.54121
67675.4,45393.3,76.5,556.14,5.54637
54699.6,40122.1,1768,855.6,5.55359
25019.3,54007.9,-23.8,398.97,5.55359
55171.2,65057.2,29.75,712.38,5.55359
56215.6,41552.4,1127.95,599.85,5.55668
72866.4,86184,-13.6,1005.33,5.55771
55751.9,47737.8,18.7,823.05,5.56184
62057.7,61791.1,38.25,799.8,5.56184
38599.4,66272.7,21743,6592.77,5.56184
44410.6,46730.6,35.7,624.96,5.5639
47990.1,51508.1,-11.9,1148.55,5.567
85394.3,79277.9,36.55,980.22,5.57009
58881.9,82681.6,8.5,789.57,5.57009
37128.4,66273.7,38.25,756.09,5.57422
61795.4,46202.4,-29.75,648.21,5.57422
89278.7,56407.3,-17,775.62,5.57525
60467.4,44500.5,-5.1,567.3,5.57525
62150.1,50180,12.75,775.62,5.57834
66400.3,47092.4,40.8,700.29,5.57938
40301.1,70425.2,45.05,1065.78,5.57938
54214.5,51282.1,17.85,720.75,5.58247
57524.6,37258.6,43.35,561.72,5.5835
58790.2,75190.5,124.95,790.5,5.58866
60484.8,51843.8,90.95,604.5,5.59794
72899.6,72454.4,55.25,1144.83,5.60413
44721.1,40856.8,28.9,416.64,5.60619
69057.1,75607.1,43.35,1685.16,5.60723
75973.5,64745.7,52.7,914.19,5.61032
63855.7,34783.9,37.4,516.15,5.61651
53369.2,43462.6,47.6,551.49,5.61754
52058.6,48333,58.65,548.7,5.6196
61628.7,59837.1,31.45,762.6,5.62579
61484.1,37247.4,51,497.55,5.63611
82886.8,87295.4,27.2,930,5.63611
72386.9,54937,45.9,667.74,5.64333
71226.4,55537.7,-9.35,713.31,5.64952
37749.4,26399,64.6,369.21,5.64952
49063,69602.1,68,949.53,5.65261
63334.3,42316.9,-4.25,498.48,5.65674
47701.8,44326.6,53.55,558,5.6619
45624.9,46523.2,19.55,438.03,5.66499
52639.3,36736.9,-14.45,500.34,5.67634
49040,36038.4,5.1,332.94,5.67737
59435.7,55369.4,6.8,878.85,5.6784
36669.4,42407.1,16876.8,519.87,5.68046
53649.7,66014.2,25.5,691.92,5.68046
50791.5,52283.7,198.9,545.91,5.68459
29888.9,58987.1,10560.4,796.08,5.68665
57800.4,47614.1,28.05,1427.55,5.69078
58752.3,61269.3,113.9,779.34,5.69387
53061.9,53432.2,11.9,782.13,5.698
61055.9,29658.6,12.75,550.56,5.70212
58902.4,85702.3,89.25,941.16,5.70212
43714.7,57766,22.95,882.57,5.70316
43951.7,45557.9,3346.45,431.52,5.70522
26233.5,52479,19.55,509.64,5.71244
64780.8,77032.8,-12.75,1017.42,5.7145
47997.2,51645.7,23.8,689.13,5.71553
74862.8,53962.3,62.9,709.59,5.7176
54186.1,32938.7,33.15,373.86,5.71863
63577.6,53617.3,27.2,749.58,5.72482
47415.8,42013.7,59.5,655.65,5.72997
77135.6,48204.7,6.8,735.63,5.73513
57124.9,63046.6,112.2,819.33,5.74029
101995,76051.7,54.4,1100.19,5.74235
49775.5,39376.2,3532.6,518.94,5.74235
79405.3,46833.9,47.6,597.06,5.74338
62691.2,46546.5,37.4,624.96,5.74338
30309.1,48956.1,30.6,1558.68,5.74648
38228.9,42046.2,7.65,672.39,5.74957
55323.7,56658.4,-7.65,1283.4,5.75267
72189.4,67237.1,44.2,938.37,5.7537
63531,42678.6,43.35,710.52,5.76092
88186.1,60574.6,345.1,902.1,5.76298
57158.1,45664.9,19.55,649.14,5.76401
106452,61445.1,142.8,926.28,5.76608
64615.7,38188.6,23.8,590.55,5.76711
40389.5,32975.9,11.05,427.8,5.76917
83493.5,72651.6,46.75,805.38,5.76917
60772.3,45406.3,5.1,518.94,5.7702
38027.4,47732.2,25.5,598.92,5.77123
57102,71309.6,-7.65,933.72,5.77226
73425.8,46498.1,24.65,751.44,5.77433
67044.1,45615.6,22.95,681.69,5.77536
75625.9,37137.7,28.05,477.09,5.77639
45463.7,61106.6,-13.6,3132.24,5.77949
110665,66150.9,540.6,938.37,5.78155
55385.3,70783.2,3865.8,850.02,5.78258
49946.2,41018.6,5.95,484.53,5.78361
54386,51306.2,48.45,677.04,5.78464
84278,60686.2,-5.95,769.11,5.78774
87235,72523.3,179.35,805.38,5.78877
53712.1,47293.3,27.2,540.33,5.78877
76600,45183.1,39.1,704.01,5.79083
84883.9,83906.5,45.9,1982.76,5.79496
52065.7,44836.2,17.85,417.57,5.79805
63630.6,63266,187,812.82,5.79908
80525.5,70966.4,-6.8,890.01,5.80115
76836.2,65921.2,107.1,859.32,5.80115
35476.5,44470.7,5.1,704.01,5.8063
61698.2,52910.5,18.7,665.88,5.8063
72302.4,41431.5,27.2,518.94,5.81249
89416.9,57102,-25.5,783.06,5.81559
49515.6,38247.2,14.45,484.53,5.82178
60833.2,50842.2,1.7,644.49,5.82384
52151.9,48980.3,22.95,489.18,5.82487
54744.6,34281.7,69.7,506.85,5.829
64090.3,65687.8,204.85,949.53,5.829
45891.1,44321,36.55,686.34,5.83312
68835.9,47771.3,3.4,635.19,5.83519
71351.2,64929.8,34.85,799.8,5.84241
51684.2,56355.2,25.5,482.67,5.84241
55011.7,76166.1,196.35,925.35,5.84344
51861.1,46666.5,0,460.35,5.85066
63467,41252,203.15,545.91,5.85272
36999.7,43807.6,39.1,548.7,5.85375
57403.8,39881.2,64.6,601.71,5.85478
66806.4,61766.9,144.5,663.09,5.85478
63872.3,60286.3,7106,632.4,5.85478
42841.7,40809.3,19.55,424.08,5.85582
41361.2,57732.5,227.8,633.33,5.85788
107457,66276.5,58.65,805.38,5.85788
57769.5,54458,105.4,692.85,5.86201
63651.9,83792.1,29.75,915.12,5.8651
79722.9,70939.5,70.55,760.74,5.8651
46434.6,78284.6,-7.65,1093.68,5.86716
52903.1,39966.8,-22.95,524.52,5.87129
57642.4,54393.8,40.8,812.82,5.87335
70581,83489.8,21.25,990.45,5.87335
53129.1,48389.8,358.7,621.24,5.87438
49278.6,65050.7,38.25,647.28,5.87541
37238.2,46114.1,3.4,569.16,5.87541
49890.1,68644.2,22.1,749.58,5.87645
68377.7,43317.5,100.3,612.87,5.88264
46765.6,50049.8,19.55,674.25,5.88264
58526.4,64122.6,11307.6,837.93,5.88779
67086.8,74847.3,45.9,1024.86,5.89295
61574.2,73169.6,33084.6,749.58,5.89398
50072.6,36075.6,-11.9,660.3,5.89914
68922,61795.7,12.75,903.96,5.89914
73783.6,66557.3,11.05,991.38,5.90017
55875.9,60843.4,97.75,765.39,5.9012
29494.7,48590.6,21.25,580.32,5.90327
72518.8,39486.9,-26.35,569.16,5.9043
75232.5,79234.1,-5.95,978.36,5.9043
62933.8,71966.2,10.2,933.72,5.90636
55311.1,62107.3,11.9,661.23,5.90636
87321.9,62372.3,74.8,773.76,5.90945
58808.4,64634.1,18.7,672.39,5.90945
63910.2,59295.9,40.8,914.19,5.91255
72439.1,64324.4,85.85,867.69,5.91255
47227.8,55144.4,6771.95,564.51,5.91461
46442.5,59832.5,26.35,797.94,5.91564
64561.2,60975.4,75.65,893.73,5.91771
36894.6,56337.5,27.2,753.3,5.91977
57417.2,67427.8,4.25,983.94,5.91977
46097.3,43905.3,16.15,488.25,5.92183
61547.3,69597.5,3581.9,837,5.92802
40486.7,51117.4,69.7,715.17,5.92802
55309.5,55908.8,44.2,452.91,5.93008
55345,80452.4,111.35,849.09,5.93112
58076.1,42666.5,9.35,407.34,5.93524
69467.1,80087.9,20.4,858.39,5.93524
91027,67271.5,27.2,903.96,5.93627
35640.9,54387.3,82.45,651.93,5.9373
69435.5,83894.4,51,1185.75,5.94143
51230.7,46492.6,64.6,642.63,5.94349
65967.4,38715.9,79.9,703.08,5.94453
47179.6,43801.1,1.7,717.03,5.94659
80093.4,71084.5,328.1,738.42,5.94968
42126.8,46020.1,20.4,503.13,5.95071
76010.6,75691.8,5.1,843.51,5.95071
52565.8,46781.8,34,676.11,5.9569
85637.6,71162.7,458.15,1262.94,5.9569
57892,51190.9,41.65,707.73,5.96
41334.4,40463.4,-11.05,378.51,5.96206
39350.7,37666.9,35.7,447.33,5.96206
75765.7,68546.6,50.15,959.76,5.96516
60446.1,57697.2,-0.85,555.21,5.96619
57038.8,58827.2,42.5,738.42,5.96825
91546,61279.6,-25.5,816.54,5.97753
77984.1,67407.3,40.8,646.35,5.9796
63819.4,76602.2,50.15,1043.46,5.9796
69982.9,75763.4,58494.5,1282.47,5.98579
41795.7,75925.2,33187.4,521.73,5.99094
61545.7,70523.8,34.85,989.52,5.99816
47535.1,60113.3,-11.9,610.08,5.99816
47005,48241,34,511.5,6.00435
54687.8,53945.6,11.9,597.06,6.00538
70678.1,44765.6,-10.2,529.17,6.00642
82976.9,66276.5,31.45,854.67,6.00745
60502.2,50596.6,56.1,555.21,6.00848
49798.4,35097.3,-26.35,414.78,6.01364
48890.7,29854.9,28.05,319.92,6.02292
43290.4,50547.4,57.8,659.37,6.02395
61673.7,39449.7,266.05,587.76,6.02808
65717.7,64768,23.8,1062.06,6.03323
47134.6,45491.9,21953,1448.94,6.03427
71557.4,56645.4,4532.2,785.85,6.03839
53760.3,42108.5,17708.1,567.3,6.04045
79270.2,84690.5,58.65,927.21,6.04149
94648.3,64200.7,58.65,845.37,6.04355
49028.2,60696.4,-2.55,568.23,6.04561
53622,40523.8,-0.85,571.95,6.05283
66540.1,51625.2,6.8,624.96,6.0549
37794.4,35987.3,50.15,532.89,6.0549
54467.3,49476.9,5519.05,722.61,6.06315
56262.2,48931,39.1,612.87,6.06418
50947.9,50284.2,25.5,507.78,6.06624
46517.6,47044.1,34.85,638.91,6.0714
56176.1,70710.7,73.95,777.48,6.07553
48995,50274.9,0.85,491.04,6.07656
50423.3,51559.2,34,1382.91,6.08068
39665.1,73984.3,62.9,763.53,6.08378
76587.3,84729.5,9.35,926.28,6.09409
73252,80153.9,1666.85,717.96,6.09719
51912.5,67258.5,21.25,831.42,6.10028
61289,46189.4,-13.6,679.83,6.10131
66909.8,58319.4,51.85,611.01,6.10234
41455.2,52804.5,18.7,539.4,6.10441
32890.1,40690.3,39.1,468.72,6.10647
92243.6,63178.6,78.2,850.95,6.1075
51621,63416.7,28.9,842.58,6.1106
38499.1,34867.6,37.4,459.42,6.11163
55770.8,37474.4,17,621.24,6.11163
65613.5,54187.4,30860.1,617.52,6.11266
60352.1,59188,26.35,628.68,6.11782
64943.5,42351.3,22.1,761.67,6.12194
48521,45242.6,11827.8,492.9,6.12194
47382.6,59304.2,-16.15,677.97,6.12401
47755.5,68236.9,40.8,1028.58,6.12607
67691.9,64760.6,87.55,1029.51,6.13123
64867.7,49497.4,34.85,531.03,6.13535
54755.7,53189.5,32.3,797.01,6.13845
34500.9,41349.7,-10.2,1001.61,6.14051
68030.1,63184.2,39.95,673.32,6.14464
68539.6,87367.9,16.15,909.54,6.14876
48365.4,46299.1,219.3,720.75,6.15083
58418.1,68475,38.25,1222.95,6.15495
48311.7,34915,34.85,469.65,6.16527
103981,64753.1,7.65,916.05,6.16733
40425.1,44272.6,1.7,616.59,6.16836
33340.4,52198.1,51.85,739.35,6.17145
43734.4,48659.5,14.45,651.93,6.17352
54279.3,38135.6,11.9,451.98,6.17352
66408.2,77306.2,69.7,898.38,6.17455
40327.1,50267.4,5125.5,729.12,6.17558
63737.2,48559.9,11.05,504.99,6.17971
62331,61841.3,170,816.54,6.18074
57078.3,53240.6,24.65,557.07,6.18074
47419.8,49925.2,22.95,571.95,6.18796
71655.4,68382,70.55,999.75,6.19208
24642.5,55481,-24.65,650.07,6.20137
52373.1,41187.8,22.1,456.63,6.20549
41825,61826.4,34.85,657.51,6.20653
55912.2,65779.8,17.85,549.63,6.20756
45413.2,54976,355.3,667.74,6.21478
39823.9,51575,107.95,1015.56,6.21478
29594.2,41419.4,43.35,318.06,6.21478
89731.4,81834.4,81.6,934.65,6.22509
37759.6,59427.9,21.25,602.64,6.22716
76141.8,58378,22.95,867.69,6.22819
44093.9,59619.5,-15.3,1177.38,6.23128
42198.6,54534.3,-0.85,746.79,6.23953
40762.4,51482.9,73.1,658.44,6.24263
64526.4,46819.9,39.1,577.53,6.24263
54961.1,84655.1,5379.65,1491.72,6.24572
49573.3,62287.7,108.8,676.11,6.24572
61842,58013.4,35.7,549.63,6.24882
91114.7,60304.9,34.85,940.23,6.24985
47398.4,65067.4,34,722.61,6.25397
53915.1,47251.4,137.7,560.79,6.2581
48143.4,45961.5,25.5,725.4,6.26016
77628.6,53240.6,19.55,660.3,6.26326
62823.2,67768.2,56.95,1069.5,6.26532
51773.4,54534.3,5.95,686.34,6.26532
55443.8,45150.6,42.5,409.2,6.26738
40252.1,41337.6,48.45,524.52,6.26738
51518.3,42894.4,80.75,672.39,6.26945
63520.7,40736.8,64.6,691.92,6.26945
66232,46392.1,2.55,545.91,6.27048
82136.3,53741.9,76.5,705.87,6.27357
76040.7,55132.3,35.7,691.92,6.2746
64588.8,43858.8,56.95,629.61,6.2777
55913,62790.8,26.35,903.96,6.2777
52115.5,38916.8,1.7,699.36,6.27873
44224.2,47790.8,69.7,771.9,6.28183
61139.7,63613.9,62.05,797.01,6.28183
64921.4,65759.4,127.5,1395.93,6.28492
58475,51731.2,19437,633.33,6.29111
74141.5,54264.6,24.65,651.93,6.29214
51221.2,55427.1,-0.85,617.52,6.29317
51198.3,50096.3,16.15,789.57,6.2942
45723.6,39434.8,24.65,439.89,6.29523
50090.7,50352.1,34,562.65,6.29833
32886.1,46452.6,15.3,545.91,6.30039
86220.6,75173.8,25.5,728.19,6.30142
49074.8,36528.5,-2.55,486.39,6.30246
42401.7,52021.4,36.55,712.38,6.30452
60494.2,72181,56.1,744.93,6.30864
54865.5,49170,55.25,503.13,6.3138
59208.1,37099.6,5.1,482.67,6.31483
42294.2,62255.1,51.85,719.82,6.32102
73713.3,70008.5,48.45,962.55,6.32309
51865.9,46755.8,714.85,767.25,6.32515
82139.5,45180.3,39.95,577.53,6.32515
