"FSC-A","SSC-A","APC-A","FITC-A","Time"
52601.4,44019.7,-11.9,600.78,20.6547
58387.3,68084.4,30.6,969.99,20.6557
47704.9,71663,54.4,884.43,20.6577
75263.3,77894.9,37.4,990.45,20.6708
63215,75557.9,-0.85,997.89,20.6799
43754.2,37235.3,23.8,536.61,20.6829
36697.9,46864.6,-2.55,521.73,20.686
74140.7,74211.2,45.9,891.87,20.687
33425.7,51375.1,39.95,664.95,20.6951
62470,62319.3,6.8,785.85,20.7011
68597.3,87119.6,54.4,998.82,20.7052
54460.2,67222.3,-6.8,692.85,20.7092
50531.6,44067.1,49.3,587.76,20.7122
58283.8,61996.6,30.6,1023.93,20.7153
89140.4,61387.4,-1.7,920.7,20.7173
53700.2,79567.1,118.15,1270.38,20.7254
63895.2,59462.3,25.5,803.52,20.7284
39862.6,61054.5,63.75,835.14,20.7294
57138.3,75657.4,28.9,903.03,20.7324
67870.5,50513.9,2.55,690.99,20.7335
36973.6,53599.6,39.95,603.57,20.7355
50346.7,52638,37.4,837,20.7355
43658.6,62425.3,20.4,753.3,20.7375
47780,44236.4,48.45,652.86,20.7415
66518.8,55498.7,4.25,590.55,20.7425
59152.8,65254.4,51.85,1024.86,20.7456
65386.7,73834.6,5.1,1042.53,20.7486
53287.1,83092.7,28.05,937.44,20.7506
25210.5,60701.1,37.4,786.78,20.7526
63438.6,58728.6,0.85,669.6,20.7537
65281.7,61509.3,34.85,798.87,20.7567
70603.9,57687.9,73.95,822.12,20.7617
64592,76132.6,-1.7,809.1,20.7638
50413.1,67466.9,20.4,755.16,20.7648
48753.3,50131.6,80.75,600.78,20.7658
80594.2,78569.2,12.75,938.37,20.7708
57073.6,56726.3,25.5,600.78,20.7718
46540.5,58590.9,0.85,951.39,20.7739
55928.8,66330.4,20.4,795.15,20.7759
43232,48743.2,14.45,668.67,20.7759
56564.8,74957.1,19.55,1547.52,20.7799
65074.7,61397.7,20.4,621.24,20.7819
69428.4,59909.7,-23.8,680.76,20.791
80949.7,49096.6,45.9,766.32,20.793
50381.5,36005.9,28.05,386.88,20.7981
52614.8,63065.2,28.05,819.33,20.8031
59945.2,42114.1,-22.1,624.03,20.8092
73515,66220.6,48.45,903.03,20.8122
45746.5,49076.1,28.9,502.2,20.8173
41866.8,49789.4,42.5,849.09,20.8244
57926.8,40843.7,-6.8,797.01,20.8264
69852.6,65622.7,37.4,882.57,20.8355
66876.7,64834,18.7,838.86,20.8375
51823.2,41024.2,18.7,693.78,20.8456
61945.5,79130,30.6,1003.47,20.8466
51860.3,59127.5,30.6,642.63,20.8486
74763.2,80865.4,29.75,1262.01,20.8577
44119.9,47062.6,41.65,524.52,20.8627
65427,45612.8,13.6,588.69,20.8638
56759.1,53765.2,9.35,700.29,20.8728
43373.4,43130.6,-7.65,547.77,20.8728
51116.2,55822.3,51,618.45,20.8759
35899.2,36565.7,28.9,412.92,20.885
51384.8,48509.7,67.15,774.69,20.886
41290.9,52113.5,62.05,1422.9,20.886
56695.9,60219.4,24.65,728.19,20.89
39582.2,36924.7,46.75,665.88,20.89
36778.4,45050.1,16.15,345.96,20.891
88192.4,55186.2,19.55,737.49,20.893
35019.9,49668.5,-0.85,566.37,20.8941
43361.5,47566.7,-22.1,544.98,20.8941
36073,41064.1,63.75,498.48,20.8971
41178,54131.6,5.1,737.49,20.8981
49126.9,76965.9,43.35,959.76,20.9001
42043,47323.1,47.6,571.02,20.9021
54728.8,89419.5,93.5,1140.18,20.9021
65176.6,48034.5,85,627.75,20.9042
62741,55662.4,28.05,918.84,20.9062
46491.5,62341.6,35.7,702.15,20.9082
46387.2,53139.3,5.95,451.98,20.9122
56497.6,59038.3,20.4,782.13,20.9153
48166.3,56144.1,45.9,608.22,20.9163
57904.6,65657.1,17,737.49,20.9233
27706.9,53749.4,31.45,664.95,20.9264
64541.4,70501.4,50.15,588.69,20.9435
52903.9,66392.7,-39.95,775.62,20.9466
37253.2,33992.4,50.15,411.06,20.9567
65694,62554.6,42.5,662.16,20.9587
63256.1,53169,-2.55,515.22,20.9617
84735.4,70690.2,-39.1,1302.93,20.9658
43609.6,58542.6,37.4,666.81,20.9728
75738.1,73671.8,8.5,1034.16,20.9789
56179.3,46575.3,52.7,477.09,20.9799
73636.7,57496.3,3.4,933.72,20.9799
47415.8,48541.4,26.35,1024.86,20.987
32330,35672,7.65,491.04,20.989
49600.2,40490.3,25.5,523.59,20.992
26110.3,45948.5,-2.55,696.57,20.9961
41025.5,38392.3,43.35,921.63,21.0031
38015.6,48997.1,22.1,732.84,21.0041
41877.9,57130.8,38.25,774.69,21.0052
79060,78136.7,61.2,998.82,21.0062
69970.3,42375.4,21.25,596.13,21.0082
41375.5,43005.1,59.5,428.73,21.0102
60081.9,76556.7,12.75,1747.47,21.0122
26536.9,44897.6,51,648.21,21.0142
62316.8,53213.7,5.1,829.56,21.0142
33168.2,49954.9,40.8,705.87,21.0153
76469.6,53225.8,-13.6,780.27,21.0163
32270.7,43456.1,22.95,554.28,21.0163
94281.8,67037.2,39.1,781.2,21.0213
40824.8,52712.4,27.2,673.32,21.0213
50292.2,48044.7,-0.85,569.16,21.0223
71975.3,56943.9,17.85,699.36,21.0233
52029.4,64710.3,55.25,809.1,21.0264
29459.9,52798,7.65,543.12,21.0284
97959.2,68975.3,23.8,945.81,21.0304
41403.9,50420.9,12.75,568.23,21.0304
26370.2,44467,57.8,584.04,21.0314
47317.1,67555.2,12.75,808.17,21.0355
48625.3,48472.5,-14.45,504.99,21.0375
64192.2,63022.4,32.3,671.46,21.0375
50763.8,78027,-18.7,1854.42,21.0395
76074.6,67370.1,38.25,953.25,21.0435
56169.8,70908.8,56.95,978.36,21.0445
47948.3,46203.3,19.55,600.78,21.0526
71582.7,55490.3,0,749.58,21.0577
24995.6,39243.2,15.3,601.71,21.0597
64451.4,70624.2,9.35,1008.12,21.0688
64164.6,53029.5,9.35,950.46,21.0759
65969.7,43427.3,6.8,850.02,21.0779
75084,72627.4,0,848.16,21.0779
47926.1,40310.9,56.1,622.17,21.0809
53082.5,56379.4,36.55,704.01,21.0829
52893.7,52374.8,4.25,935.58,21.088
64528.8,49031.5,-26.35,561.72,21.1011
32704.4,39631,28.05,385.02,21.1153
83544.9,51288.6,55.25,681.69,21.1173
45730.7,40517.3,18.7,493.83,21.1223
59698.7,41040.9,11.05,505.92,21.1254
68268.6,53327.1,7.65,948.6,21.1264
57252.9,58723.9,17,878.85,21.1294
30170.9,44560.9,33.15,520.8,21.1304
74808.3,85330.3,28.9,1167.15,21.1355
61678.5,42200.6,58.65,490.11,21.1466
50085.2,40580.6,6.8,613.8,21.1476
74674.8,45397,51,750.51,21.1476
56055.2,60569,28.9,680.76,21.1486
40170.7,48380.5,37.4,688.2,21.1546
55270.8,53780,-19.55,802.59,21.1557
71959.5,56435.2,-10.2,524.52,21.1557
58860.5,89152.6,18.7,1118.79,21.1587
51427.4,63186.1,0,873.27,21.1637
66266.8,76294.4,41.65,979.29,21.1647
53818.8,55680,51.85,559.86,21.1708
44129.4,50609.7,-2.55,568.23,21.1708
62190.4,64915.9,47.6,873.27,21.1738
57316.1,81082,21.25,1202.49,21.1799
46433.8,57169,-0.85,746.79,21.191
40467.8,62563,19.55,744,21.1981
72951,41242.7,18.7,437.1,21.1991
55410.6,53519.6,3.4,704.01,21.2021
91166.8,78198.1,61.2,1106.7,21.2051
61081.2,43685.8,52.7,637.05,21.2062
64772.1,47424.4,39.95,776.55,21.2082
94122.2,55413.1,26.35,757.02,21.2112
54472.9,52259.5,22.1,826.77,21.2152
58667,53349.4,6.8,891.87,21.2274
83406.6,75622,33.15,976.5,21.2284
65703.5,78177.7,56.1,875.13,21.2355
35971.9,48520,69.7,678.9,21.2355
83497.5,70043,27.2,800.73,21.2365
57557,69979.7,-12.75,980.22,21.2415
51391.9,42210.8,22.1,806.31,21.2415
53867.7,57995.7,73.1,810.03,21.2466
59867.8,58547.2,51,673.32,21.2627
47700.2,40340.6,22.1,419.43,21.2658
74091.7,46397.7,16.15,498.48,21.2718
75212,66031.9,62.05,993.24,21.2728
59783.2,66898.6,22.95,659.37,21.2738
79759.2,52257.6,35.7,696.57,21.2769
81001.1,58506.3,13.6,750.51,21.2799
40060.1,53394.1,17,1602.39,21.2819
45655.7,50466.4,13.6,712.38,21.2849
47277.6,46495.4,14.45,504.06,21.2849
51012.7,39383.6,-6.8,531.96,21.289
42438.8,65749.1,7.65,708.66,21.2971
83736.8,78785,89.25,948.6,21.2981
64990.1,62751.8,34.85,730.05,21.2991
65836.2,54724.9,51.85,823.98,21.3031
47277.6,43814.2,51.85,609.15,21.3062
27281.1,50601.3,56.95,674.25,21.3132
49153,48280,8.5,665.88,21.3152
48115.7,72992,60.35,838.86,21.3213
46655,36134.2,-6.8,540.33,21.3223
47189.9,37662.2,16.15,542.19,21.3354
31769.1,58995.5,83.3,716.1,21.3415
27929.7,44843.7,11.9,516.15,21.3445
63343.8,62009.6,34.85,901.17,21.3445
58307.5,89002.9,42.5,1028.58,21.3445
43782.6,50651.5,8.5,409.2,21.3496
46914.2,47094.3,-15.3,1532.64,21.3567
50576.6,66815.9,21.25,713.31,21.3627
27645.3,58545.4,30.6,885.36,21.3627
52547.6,62991.7,51,695.64,21.3728
62016.6,48962.6,-9.35,784.92,21.3758
53257.9,53418.3,51.85,632.4,21.3789
54423.9,58551.9,48.45,758.88,21.3829
58978.2,54021.8,16.15,678.9,21.3849
69109.2,44654.9,-1.7,550.56,21.387
35508.9,54427.3,4.25,570.09,21.387
74207.1,73557.4,29.75,1043.46,21.39
60645.9,70256.9,23.8,851.88,21.393
58972.7,70300.6,64.6,927.21,21.4011
38903.6,44960.9,5.1,584.97,21.4051
56695.9,49797.8,24.65,611.94,21.4102
63542.1,62367.7,68.85,701.22,21.4102
52063.4,82049.2,47.6,1027.65,21.4122
47751.6,51363.9,45.05,823.98,21.4142
76064.4,80705.4,21.25,776.55,21.4163
59835.4,55621.4,17.85,741.21,21.4183
50926.6,50489.7,-11.9,694.71,21.4183
53872.5,45119.9,74.8,572.88,21.4193
53678.9,63734.8,20.4,676.11,21.4223
79256.8,64540.1,29.75,1000.68,21.4294
55753.5,46813.4,28.9,486.39,21.4334
56943.2,55728.4,34,765.39,21.4334
64934.8,84395.6,60.35,894.66,21.4375
50082.1,61836.6,0,994.17,21.4385
69622.7,72553,5.95,850.02,21.4395
74549.1,76781.7,80.75,1068.57,21.4425
30157.5,52941.2,21.25,618.45,21.4466
73733.1,75501.1,45.9,686.34,21.4526
39899.7,55711.7,50.15,553.35,21.4597
58868.4,68352.2,36.55,686.34,21.4647
57230.8,40110,51,664.02,21.4758
54218.5,64721.5,28.05,989.52,21.4799
79831.1,42651.7,-7.65,777.48,21.49
57594.2,48492.1,28.9,538.47,21.5001
67135,66721.9,-18.7,909.54,21.5021
73042.6,82623.1,3.4,877.92,21.5173
52807.6,43765.8,5.1,435.24,21.5203
36381.1,47218,39.1,614.73,21.5223
40216.5,48359.1,33.15,615.66,21.5243
47271.2,69827.2,24.65,876.99,21.5304
39284.3,29041.1,45.05,658.44,21.5304
63508.9,57048.1,20.4,812.82,21.5364
35441.8,54192,52.7,821.19,21.5415
61508.6,80018.1,54.4,1067.64,21.5435
37607.2,47322.1,-1.7,387.81,21.5465
69548.4,46600.4,54.4,660.3,21.5476
53848.8,66395.5,42.5,1110.42,21.5566
78423.3,40922.8,5.1,667.74,21.5577
55804.8,66947.9,-17.85,783.99,21.5657
66002.1,53085.3,25.5,1036.95,21.5678
63365.9,82926.2,-6.8,1072.29,21.5708
57271.1,49326.3,15.3,613.8,21.5708
45449.5,51868.9,26.35,595.2,21.5738
88483.2,76830.1,28.9,1009.98,21.5829
50943.9,55381.5,36.55,584.97,21.587
54349.6,61987.3,29.75,742.14,21.588
52350.9,41818.4,12.75,527.31,21.591
54581.1,55548,23.8,831.42,21.596
45604.3,55637.2,36.55,641.7,21.5971
44082,38894.5,5.95,566.37,21.5981
63837.5,69045.1,90.95,864.9,21.6001
63241.9,66872.6,6.8,871.41,21.6021
56112.1,62138.9,38.25,777.48,21.6031
42991.8,51254.2,-6.8,720.75,21.6041
70415.1,49223,37.4,683.55,21.6082
70649.7,56205.5,107.1,810.96,21.6082
66483.2,60570.9,49.3,765.39,21.6102
32819,60358.9,7.65,928.14,21.6132
37272.2,42879.5,-18.7,416.64,21.6132
54487.9,35297.2,13.6,407.34,21.6142
47749.2,68992,14.45,811.89,21.6152
46418.8,61548.3,27.2,848.16,21.6193
44351.4,72473,6.8,1090.89,21.6253
35610.8,36497.9,37.4,360.84,21.6284
52128.2,48650.2,55.25,807.24,21.6304
55757.4,52496.6,10.2,578.46,21.6324
78830.1,70818.6,29.75,854.67,21.6405
98359.7,69995.5,28.9,1215.51,21.6415
51128.8,48937.5,22.1,567.3,21.6496
32631,41941.1,56.95,515.22,21.6536
53223.9,80942.5,30.6,789.57,21.6536
99314.1,84436.6,43.35,1240.62,21.6577
46275.8,51315.5,27.2,817.47,21.6617
56887.9,63280.9,20.4,890.01,21.6647
50263,40920.9,33.15,635.19,21.6678
63624.2,50460.9,13.6,1287.12,21.6708
69013.6,52738.4,65.45,680.76,21.6738
57395.9,71492.8,16.15,694.71,21.6789
57464.6,43929.5,5.95,470.58,21.6819
74123.3,62964.7,25.5,1023.93,21.6829
90293.8,65758.4,7.65,741.21,21.6859
31352.7,52481.8,56.95,808.17,21.692
59076.2,75511.4,25.5,815.61,21.696
49951.7,57788.3,49.3,544.98,21.7011
46813,60876.9,21.25,684.48,21.7082
71988.8,65755.6,-22.95,923.49,21.7183
36298.1,36204,32.3,535.68,21.7193
44345.9,60769.9,-5.95,716.1,21.7233
52219,63134,24.65,871.41,21.7263
50867.3,52106,29.75,532.89,21.7294
27364.8,36337,-5.95,400.83,21.7294
51527,50194.9,-2.55,739.35,21.7294
55004.5,45900.1,7.65,489.18,21.7304
45399.7,48030.8,9.35,559.86,21.7334
51565.7,37572.9,22.95,597.99,21.7364
65626.1,60664.8,-38.25,649.14,21.7364
57524.6,80506.4,-11.9,997.89,21.7435
52563.4,72485.1,-43.35,811.89,21.7526
59005.9,67656.6,5.1,788.64,21.7566
37072.3,41665.9,-25.5,450.12,21.7566
63225.3,61569.7,34.85,774.69,21.7587
72334,82111.6,45.05,946.74,21.7657
51718.9,69596.5,-11.05,1023.93,21.7678
66939.1,77769.4,31.45,1041.6,21.7688
61462.8,63546,4.25,676.11,21.7718
40818.5,50712,29.75,509.64,21.7779
70596,69050.6,41.65,739.35,21.7799
60243.8,46969.6,19.55,659.37,21.7869
35824.9,34254.7,51,449.19,21.79
75304.4,65383.7,8.5,785.85,21.792
36854.3,52507.8,20.4,682.62,21.793
80704,43397.5,25.5,657.51,21.796
35140,57428.4,28.05,720.75,21.797
67372.8,73229.1,12.75,817.47,21.8092
56772.6,74238.2,18.7,878.85,21.8162
59867.8,48676.2,5.1,645.42,21.8213
28034.7,44754.4,56.1,544.05,21.8273
68874.6,45731.8,-7.65,567.3,21.8334
70754,56294.8,36.55,701.22,21.8344
54745.4,45569.1,21.25,718.89,21.8374
75452.1,66030,16.15,827.7,21.8385
46384.1,43820.7,50.15,531.96,21.8445
62161.2,45514.2,19.55,812.82,21.8475
65024.1,50638.5,15.3,956.97,21.8506
44106.5,56577.5,12.75,768.18,21.8516
96778.2,56403.6,29.75,662.16,21.8546
62116.9,82651,33.15,715.17,21.8566
75696.2,77771.2,-1.7,1092.75,21.8576
107506,71845.3,22.1,1253.64,21.8587
52362,51150.9,1.7,653.79,21.8607
35269.6,38422,10.2,533.82,21.8607
31160,41902.1,59.5,454.77,21.8637
40421.9,57121.5,11.05,791.43,21.8677
55865.6,72407.9,22.95,873.27,21.8728
41632.2,74679,7.65,888.15,21.8728
23286,46118.7,-1.7,667.74,21.8738
50497.6,49809.9,19.55,506.85,21.8768
87568.3,62354.6,51.85,648.21,21.8778
42042.2,38098.4,16.15,603.57,21.8809
56514.2,65383.7,25.5,757.95,21.8819
44779.6,41170.2,39.1,518.94,21.8829
49513.2,51037.5,-8.5,577.53,21.8839
80309,49486.2,36.55,839.79,21.8879
73106.6,71365.4,45.9,817.47,21.894
38258.1,65639.4,-2.55,903.03,21.896
57324,47525.8,16.15,621.24,21.896
57205.5,65974.2,67.15,879.78,21.9001
77544.8,50085.1,4.25,631.47,21.9011
55483.3,77894,41.65,1262.01,21.9021
51552.2,48349.8,23.8,607.29,21.9081
51910.9,45829.5,21.25,716.1,21.9233
49143.5,65958.4,32.3,717.03,21.9253
40741.9,58172.4,22.1,717.03,21.9263
50990.6,49995.9,19.55,711.45,21.9284
95703,81813,-6.8,877.92,21.9314
53355.8,60346.8,52.7,628.68,21.9405
38179.1,45491.9,38.25,543.12,21.9435
70156,75693.6,22.95,865.83,21.9455
85577.5,54544.5,48.45,914.19,21.9576
46909.4,42517.7,3.4,584.97,21.9627
50271.7,42831.1,17,530.1,21.9657
43489.5,41561.7,8.5,428.73,21.9748
45263.8,54540.8,-4.25,750.51,21.99
69377.8,54462.7,17.85,637.05,21.998
44400.4,53874,1.7,557.07,22.0051
46583.1,48718.1,34.85,625.89,22.0132
60168.8,61578.1,35.7,810.96,22.0142
49394.8,74246.5,73.1,905.82,22.0193
60691,73537,-5.1,856.53,22.0203
57790.1,29867.9,6.8,445.47,22.0223
35376.2,55165.7,-12.75,786.78,22.0273
70451.4,50815.2,76.5,717.96,22.0304
75621.2,70579.6,-15.3,775.62,22.0314
38996.8,41379.4,34.85,619.38,22.0354
72974.7,59722.7,10.2,510.57,22.0374
47719.2,62252.3,13.6,802.59,22.0374
94770.8,76431.1,34.85,891.87,22.0415
88931.9,55348,1.7,863.97,22.0435
49129.3,46018.3,10.2,616.59,22.0435
24655.1,53540.1,39.1,559.86,22.0485
47357.3,37903.1,11.9,491.97,22.0506
40258.4,41350.6,43.35,496.62,22.0526
46219.7,37574.8,37.4,471.51,22.0536
50388.6,52908.6,33.15,537.54,22.0576
52967.1,46946.4,34.85,631.47,22.0607
46311.4,55772.1,-3.4,620.31,22.0637
83280.2,74554.4,19.55,776.55,22.0657
36757.9,49091,30.6,665.88,22.0698
36484.6,66974.9,54.4,762.6,22.0718
48951.6,42122.5,11.9,551.49,22.0748
46944.2,33626,60.35,504.99,22.0758
49219.4,82498.4,10.2,864.9,22.0799
71215.3,75458.3,90.1,1131.81,22.0809
68118.5,48008.5,-0.85,559.86,22.0829
60827.6,52682.6,-13.6,612.87,22.0859
56850,51968.4,-3.4,696.57,22.0889
53415.9,51386.2,24.65,826.77,22.092
43746.2,78193.5,38.25,1075.08,22.093
76676.6,71175.7,38.25,835.14,22.095
53795.1,53284.4,-5.95,555.21,22.098
93082.5,73737.8,31.45,902.1,22.099
69659.8,63529.2,60.35,668.67,22.099
73980.3,68066.7,34.85,891.87,22.099
61578.1,36530.4,31.45,495.69,22.1011
70696.3,53532.7,17,660.3,22.1021
61326.1,48183.3,17.85,515.22,22.1354
45752.9,45243.6,45.05,686.34,22.1374
75151.9,71861.1,8.5,1378.26,22.1395
47660.7,54970.4,47.6,746.79,22.1465
47459.2,33040.1,34,561.72,22.1496
46072.8,52026.1,34,653.79,22.1526
89937.6,79541,14.45,1219.23,22.1647
58464.7,47506.3,21.25,626.82,22.1708
51900.6,47024.5,4.25,523.59,22.1718
63211.1,55940.4,12.75,718.89,22.1748
48994.2,44587,39.1,580.32,22.1849
49153.8,64462,72.25,819.33,22.1879
49356.8,67454.8,-16.15,935.58,22.194
54930.3,51376.9,48.45,485.46,22.196
56496.9,75924.3,34.85,1007.19,22.197
36982.3,44371.2,11.05,577.53,22.2061
49895.6,49665.7,26.35,683.55,22.2112
72891.7,66262.5,4.25,962.55,22.2132
97424.4,76114.9,28.05,996.96,22.2182
55899.6,53139.3,26.35,593.34,22.2283
63561,56416.6,50.15,469.65,22.2354
64554.1,57394.9,4.25,888.15,22.2354
25902.5,52434.3,23.8,531.03,22.2364
42562,34829.4,28.9,531.03,22.2384
50695.1,44603.7,80.75,701.22,22.2394
42762.7,76818.9,43.35,815.61,22.2405
30732.6,38367.1,12.75,511.5,22.2506
57218.9,43818.8,52.7,694.71,22.2516
50622.4,48965.4,17.85,574.74,22.2536
56380.7,41278.1,28.05,519.87,22.2576
71578.7,49290.9,60.35,599.85,22.2576
42492.5,55242,46.75,754.23,22.2596
46027.8,62194.7,34,752.37,22.2617
64774.5,66849.3,45.05,835.14,22.2677
51148.6,57232.2,39.1,677.97,22.2728
42551.8,47648.6,59.5,657.51,22.2738
68035.6,62844.8,49.3,867.69,22.2758
55801.7,69103.6,17,832.35,22.2768
55538.6,53345.7,-18.7,615.66,22.2809
45109,44764.6,6.8,433.38,22.2809
73783.6,69073.9,65.45,844.44,22.2819
73692,44439.1,74.8,886.29,22.294
43939.8,45254.7,-7.65,503.13,22.295
44654.8,38967,31.45,586.83,22.3021
65523.4,72923.2,69.7,836.07,22.3051
80704.8,67924.4,58.65,901.17,22.3061
59295.8,82185,-12.75,1152.27,22.3081
33108.9,58661.6,-25.5,673.32,22.3112
62007.9,57161.5,6.8,796.08,22.3142
51471.7,43326.8,37.4,575.67,22.3182
65202.7,70769.3,51,965.34,22.3192
65987.1,49271.4,53.55,597.06,22.3243
50161.1,47244,9.35,724.47,22.3304
36916.7,42721.4,21.25,570.09,22.3344
62046.6,66672.6,74.8,820.26,22.3364
54871,67190.6,62.9,809.1,22.3364
37620.6,43051.6,42.5,413.85,22.3364
53103,65325.1,17,877.92,22.3415
45568,57721.4,-22.95,1242.48,22.3445
42968.1,67419.4,88.4,958.83,22.3445
50180.8,40359.2,25.5,616.59,22.3475
79745,67176.7,52.7,830.49,22.3485
47762.6,70268.9,62.05,787.71,22.3506
61071,79449,56.1,963.48,22.3546
46268.7,61181.9,9.35,687.27,22.3596
55759,57064.8,26.35,741.21,22.3617
89792.2,73909.9,52.7,985.8,22.3647
57592.6,55084.8,43.35,769.11,22.3647
81691.5,64611.8,68,854.67,22.3657
42483,66547.1,26.35,730.05,22.3667
35709.6,63840.8,-5.95,1092.75,22.3708
66443,79850.7,28.9,940.23,22.3768
41825,71400.8,23.8,759.81,22.3798
68735.5,69852.3,6.8,931.86,22.3809
48311.7,60567.2,8.5,805.38,22.3869
56989.8,38334.6,-7.65,478.95,22.3879
50605.8,50497.1,17.85,670.53,22.3879
52229.3,38051.9,23.8,570.09,22.391
49499.8,63093.1,45.9,823.98,22.394
58264.9,60022.2,39.1,786.78,22.399
52464.7,50075.9,34.85,613.8,22.399
75936.4,75492.8,3.4,1057.41,22.4041
42475.9,62870.8,15.3,629.61,22.4122
59607.9,48212.1,5.1,684.48,22.4162
43891.6,38166.3,20.4,595.2,22.4202
75963.2,44911.6,51,560.79,22.4253
37791.2,51878.2,35.7,723.54,22.4253
61687.9,78150.7,19.55,794.22,22.4263
42532.8,77217.9,35.7,1041.6,22.4293
52557.9,53649.8,46.75,658.44,22.4293
51190.4,47814.1,35.7,617.52,22.4415
44314.3,39124.2,-2.55,437.1,22.4475
51886.4,49788.5,6.8,746.79,22.4536
62797.9,58902.5,16.15,787.71,22.4556
82506,74787.8,58.65,1078.8,22.4586
71862.4,63104.2,34.85,880.71,22.4667
44687.1,68863.7,-3.4,1202.49,22.4697
79602.8,67584,11.05,963.48,22.4718
40617.1,38371.8,13.6,641.7,22.4778
35038.9,35223.8,45.9,444.54,22.4778
43212.2,46256.3,32.3,382.23,22.4829
74416.4,71578.4,51,799.8,22.4829
45933.8,42843.2,7.65,558.93,22.4849
38843.5,56157.1,46.75,717.96,22.4859
65758.8,65878.4,38.25,819.33,22.4869
60329.1,49897.3,8.5,793.29,22.4889
69727.8,55350.8,15.3,580.32,22.4889
43005.2,43494.2,41.65,500.34,22.491
58443.4,44018.8,22.95,677.97,22.492
48751.7,45243.6,25.5,774.69,22.492
45623.3,53360.6,44.2,700.29,22.495
49153.8,35404.2,42.5,437.1,22.5021
87776.9,69116.7,14.45,917.91,22.5041
49050.3,48844.5,53.55,743.07,22.5223
55591.5,40761.9,29.75,523.59,22.5283
63523.9,46462.8,13.6,694.71,22.5324
63605.3,79587.5,76.5,968.13,22.5324
80650.3,42520.5,51,584.04,22.5465
58053.2,50515.7,28.05,615.66,22.5485
46464.6,55218.8,3.4,617.52,22.5536
62843.7,53551.3,9.35,564.51,22.5586
75851.9,83551.2,82.45,956.04,22.5586
48501.3,51137.9,61.2,623.1,22.5738
73397.3,58953.6,63.75,874.2,22.5829
57415.6,49658.3,5.1,618.45,22.5849
51730.8,48028.9,22.95,544.05,22.597
49491.9,36806.6,17,434.31,22.598
49047.2,50770.6,26.35,588.69,22.6021
83371.1,65505.5,60.35,1110.42,22.6031
59837.8,62928.4,49.3,845.37,22.6101
60807.1,62864.3,-3.4,689.13,22.6132
50628.7,49655.5,3.4,751.44,22.6142
67223.5,61443.2,-32.3,815.61,22.6182
38868,60052,43.35,919.77,22.6243
53815.6,45972.7,27.2,432.45,22.6314
49355.2,53215.5,20.4,692.85,22.6314
56730.7,62687.6,18.7,694.71,22.6334
100078,80518.5,29.75,1045.32,22.6334
80960,79196,26.35,1110.42,22.6344
65953.9,52011.2,44.2,669.6,22.6354
62346.8,41508.7,16.15,575.67,22.6364
75850.3,67302.2,11.9,921.63,22.6384
39407.6,45558.8,32.3,645.42,22.6394
79027.6,70116.4,24.65,1027.65,22.6445
43852.9,47358.4,39.1,653.79,22.6465
31528.1,52597.1,28.05,508.71,22.6485
51309.7,47625.3,18.7,606.36,22.6526
47273.6,44670.7,15.3,463.14,22.6536
36283.9,52817.5,18.7,610.08,22.6596
40365.1,46526,56.1,592.41,22.6606
40221.3,50885.9,12.75,730.98,22.6606
65213.7,58477.5,19.55,846.3,22.6617
58633.8,59374,-12.75,850.95,22.6637
27805.6,41545.9,2.55,502.2,22.6637
53325.8,45547.7,22.95,557.07,22.6667
59020.1,51945.2,20.4,793.29,22.6738
38531.5,46678.6,24.65,585.9,22.6748
29920.5,52351.6,6.8,699.36,22.6768
37619,46106.6,-17,1177.38,22.6819
53423.8,54528.7,20.4,604.5,22.6829
48084.1,43990.9,-7.65,408.27,22.6869
41080,53757.7,4.25,866.76,22.6879
104602,82031.6,10.2,1100.19,22.694
63802.8,57251.7,15.3,919.77,22.695
60811.8,53793.1,32.3,715.17,22.7
59974.4,70756.3,15.3,1129.95,22.7021
46145.5,46036.9,20.4,598.92,22.7041
56272.5,53656.4,-15.3,950.46,22.7061
81376.3,69407.8,16.15,1045.32,22.7081
46725.3,40628,18.7,538.47,22.7091
40615.5,42239.7,0,335.73,22.7101
66408.2,50199.5,24.65,716.1,22.7132
49695.7,61135.4,26.35,916.05,22.7142
52712,39136.3,-13.6,471.51,22.7223
38041.7,49615.5,22.95,1168.08,22.7263
73686.5,60735.5,59.5,769.11,22.7283
65629.2,76809.6,70.55,938.37,22.7293
46556.3,36606.7,25.5,467.79,22.7344
53227,63613.9,-5.1,713.31,22.7344
80556.3,71913.2,45.9,913.26,22.7354
41711.2,54405.9,1.7,812.82,22.7414
30818.7,46832,22.1,395.25,22.7455
63068.9,71067.8,26.35,684.48,22.7465
28870.6,42386.6,18.7,880.71,22.7505
34301.8,39766.8,20.4,499.41,22.7606
23726.9,40858.6,-3.4,451.05,22.7647
47583.3,46027.6,0,594.27,22.7758
59071.5,69949,31.45,914.19,22.7829
79410.8,65096.3,46.75,841.65,22.7849
45210.9,60755,6.8,574.74,22.7869
65661.6,58054.3,22.95,597.99,22.797
36261.8,36731.3,1.7,382.23,22.798
62583.8,37695.7,41.65,525.45,22.802
61172.9,68804.2,-19.55,943.95,22.8041
31952.3,45110.6,36.55,799.8,22.8273
57959.9,44647.4,7.65,666.81,22.8344
59903.3,43438.4,23.8,693.78,22.8354
68014.3,61081.5,47.6,764.46,22.8364
